,Name,Team,Creativity per fixture,Creativity per game,Team games,Played,Creativity GW6,Creativity GW5,Creativity GW4,Creativity GW3,Creativity GW2,Creativity GW1
192,Emil Krafth,Newcastle,1.4073244606455166,4.22197338193655,6,2,0.0,5.064068734645844,3.3798780292272568,0.0,0.0,0.0
193,Eberechi Eze,Crystal Palace,1.4049140736460688,1.6858968883752827,6,5,4.164627939462663,0.0,0.0,4.264856502413751,0.0,0.0
194,Nelson Cabral Semedo,Wolves,1.3887003995478153,1.3887003995478153,4,4,5.554801598191261,0.0,0.0,0.0,,
195,Rhian Brewster,Sheffield Utd,1.387014240026474,4.161042720079422,6,2,8.322085440158844,0.0,0.0,0.0,0.0,0.0
196,Andre Filipe Tavares Gomes,Everton,1.3848039632042248,2.0772059448063374,6,4,0.0,1.9357923418283465,0.0,0.0,6.373031437397003,0.0
197,Tyrone Mings,Aston Villa,1.3734318315982819,1.3734318315982819,5,5,1.6419418156147003,0.0,0.0,0.0,5.225217342376709,
198,Thomas Partey,Arsenal,1.3663906604051592,1.3663906604051592,2,2,2.7327813208103184,0.0,,,,
199,Fernando Marcal,Wolves,1.3634032259384792,2.0451048389077187,6,4,8.180419355630875,0.0,0.0,0.0,0.0,0.0
200,Granit Xhaka,Arsenal,1.361816128094991,1.361816128094991,6,6,0.0,0.0,0.0,0.0,0.0,8.170896768569946
201,Ben Godfrey,Everton,1.3333800248801708,1.3333800248801708,2,2,0.0,2.6667600497603416,,,,
202,Erik Lamela,Spurs,1.3228721916675568,1.9843082875013351,6,4,7.937233150005341,0.0,0.0,0.0,0.0,0.0
203,Enda Stevens,Sheffield Utd,1.3226181268692017,1.3226181268692017,6,6,7.93570876121521,0.0,0.0,0.0,0.0,0.0
204,Benjamin Mendy,Man City,1.2817034125328064,2.136172354221344,5,3,0.0,0.0,0.0,6.408517062664032,0.0,
205,Youri Tielemans,Leicester,1.2567595889170964,1.2567595889170964,6,6,0.0,0.0,0.0,0.0,7.540557533502579,0.0
206,Ben Davies,Spurs,1.235140363375346,1.482168436050415,6,5,0.0,0.0,0.0,0.0,0.0,7.410842180252075
207,Bernardo Mota Veiga de Carvalho e Silva,Man City,1.21116504073143,2.01860840121905,5,3,0.0,0.0,6.05582520365715,0.0,0.0,
208,Harry Maguire,Man Utd,1.177205666899681,1.177205666899681,5,5,5.8860283344984055,0.0,0.0,0.0,0.0,
209,Nicolas Pepe,Arsenal,1.1697328339020412,1.1697328339020412,6,6,0.0,0.0,0.0,0.0,0.0,7.018397003412247
210,Adam Webster,Brighton,1.1598133792479832,1.1598133792479832,6,6,0.0,2.627316489815712,0.0,0.0,0.0,4.331563785672188
211,Joseph Gomez,Liverpool,1.0904878377914429,1.3085854053497314,6,5,0.0,0.0,0.0,6.542927026748657,0.0,0.0
212,Christian Pulisic,Chelsea,1.0579071938991547,2.1158143877983093,6,3,0.0,6.347443163394928,0.0,0.0,0.0,0.0
213,Pascal Groß,Brighton,1.0572014842182398,1.2686417810618877,6,5,1.1038242839276788,5.23938462138176,0.0,0.0,0.0,0.0
214,Ben White,Brighton,1.052783305446307,1.052783305446307,6,6,0.0,0.0,0.0,6.316699832677841,0.0,0.0
215,Ki-Jana Hoever,Wolves,1.0025742463767529,2.0051484927535057,4,2,0.0,0.0,0.0,4.010296985507011,,
216,Thiago Thiago,Chelsea,0.9850640470782915,1.970128094156583,6,3,0.0,0.0,5.9103842824697495,0.0,0.0,0.0
217,Naby Keita,Liverpool,0.9800900394717852,1.4701350592076778,6,4,0.0,0.0,0.0,5.880540236830711,0.0,0.0
218,Oliver Norwood,Sheffield Utd,0.9429201483726501,1.8858402967453003,6,3,0.0,4.206609353423119,0.0,0.0,0.0,1.4509115368127825
219,Aaron Wan-Bissaka,Man Utd,0.9428177028894422,1.1785221286118028,5,4,0.0,4.714088514447211,0.0,0.0,0.0,
220,Nemanja Matic,Man Utd,0.9407462179660797,1.5679103632767994,5,3,0.0,0.0,4.703731089830399,0.0,0.0,
221,Jacob Murphy,Newcastle,0.9279413769642512,2.7838241308927536,6,2,5.567648261785507,0.0,0.0,0.0,0.0,0.0
222,Donny van de Beek,Man Utd,0.92171311378479,1.1521413922309875,5,4,0.0,4.60856556892395,0.0,0.0,0.0,
223,Mohamed Naser El Sayed Elneny,Arsenal,0.9101800620555879,1.8203601241111758,6,3,0.0,0.0,5.4610803723335275,0.0,0.0,0.0
224,Chris Wood,Burnley,0.9046312421560287,0.9046312421560287,5,5,4.523156210780144,0.0,0.0,0.0,0.0,
225,Ahmed El Mohamady,Aston Villa,0.9020625799894331,4.5103128999471656,5,1,0.0,0.0,4.5103128999471656,0.0,0.0,
226,Aaron Ramsdale,Sheffield Utd,0.8928475280602773,0.8928475280602773,6,6,0.0,0.0,0.0,5.357085168361664,0.0,0.0
227,Conor Coady,Wolves,0.8525644739468894,0.8525644739468894,6,6,0.0,0.0,0.0,0.0,5.115386843681336,0.0
228,Denis Odoi,Fulham,0.8365398893753687,1.6730797787507374,6,3,0.0,0.0,0.0,5.0192393362522125,0.0,0.0
229,Douglas Luiz Soares de Paulo,Aston Villa,0.8229412883520126,0.8229412883520126,5,5,1.6848590224981308,0.0,0.0,0.0,2.4298474192619324,
230,Matt Ritchie,Newcastle,0.7274777318040532,4.364866390824319,6,1,0.0,0.0,0.0,4.364866390824319,0.0,0.0
231,Illan Meslier,Leeds,0.7032887389262515,0.7032887389262515,6,6,0.0,0.0,0.0,0.0,4.2197324335575095,0.0
232,Frederico Rodrigues de Paula Santos,Man Utd,0.6912472099065781,0.8640590123832226,5,4,0.0,3.4562360495328903,0.0,0.0,0.0,
233,Harrison Reed,Fulham,0.6587031297385693,1.3174062594771385,6,3,1.596311293542385,0.0,0.0,0.0,2.3559074848890305,0.0
234,Javier Manquillo,Newcastle,0.6564367562532425,0.9846551343798637,6,4,0.0,0.0,0.0,0.0,0.0,3.938620537519455
235,Jan Bednarek,Southampton,0.6128334129850069,0.6128334129850069,6,6,0.0,3.677000477910042,0.0,0.0,0.0,0.0
236,Federico Fernandez,Newcastle,0.5731419349710146,0.5731419349710146,6,6,0.0,0.0,0.0,3.438851609826088,0.0,0.0
237,Bamidele Alli,Spurs,0.55682851622502,1.6704855486750603,6,2,0.0,0.0,0.0,0.0,0.0,3.3409710973501205
238,Cesar Azpilicueta,Chelsea,0.5425385354707638,0.6510462425649166,6,5,0.0,0.0,2.0349303260445595,1.2203008867800236,0.0,0.0
239,Isaac Hayden,Newcastle,0.5308123771101237,0.6369748525321485,6,5,0.0,2.166850492358208,0.0,0.0,1.018023770302534,0.0
240,Andriy Yarmolenko,West Ham,0.519685447216034,0.779528170824051,6,4,3.118112683296204,0.0,0.0,0.0,0.0,0.0
241,Keinan Davis,Aston Villa,0.5121151357889177,2.560575678944588,5,1,0.0,0.0,0.0,0.0,2.560575678944588,
242,Curtis Jones,Liverpool,0.5109642632305622,1.5328927896916866,6,2,0.0,0.0,0.0,0.0,0.0,3.0657855793833733
243,Hal Robson-Kanu,West Brom,0.4793800413608551,0.9587600827217102,6,3,0.0,0.0,0.0,2.8762802481651306,0.0,0.0
244,Tammy Abraham,Chelsea,0.468039916207393,0.5616478994488716,6,5,0.0,0.0,2.808239497244358,0.0,0.0,0.0
245,Jamie Shackleton,Leeds,0.40630353614687914,1.2189106084406374,6,2,2.4378212168812747,0.0,0.0,0.0,0.0,0.0
246,Andy Carroll,Newcastle,0.3915639904638131,0.5873459856957197,6,4,0.0,0.0,0.0,0.0,0.0,2.349383942782879
247,Cheikhou Kouyate,Crystal Palace,0.38472414016723633,0.38472414016723633,6,6,0.0,0.0,0.0,0.0,2.308344841003418,0.0
248,Paul Pogba,Man Utd,0.38290522992610926,0.38290522992610926,5,5,0.0,1.9145261496305463,0.0,0.0,0.0,
249,Jordan Pickford,Everton,0.36289369066556293,0.36289369066556293,6,6,0.0,0.0,2.1773621439933777,0.0,0.0,0.0
250,Kyle Edwards,West Brom,0.35631395876407623,0.5344709381461143,6,4,2.1378837525844574,0.0,0.0,0.0,0.0,0.0
251,Kevin Long,Burnley,0.3473608940839767,0.3473608940839767,5,5,0.0,0.0,0.0,0.0,1.7368044704198835,
252,Nathan Ake,Man City,0.34458667039871216,0.4307333379983902,5,4,0.0,0.0,1.7229333519935608,0.0,0.0,
253,Harry Winks,Spurs,0.34327432513237,0.514911487698555,6,4,0.0,0.0,0.0,2.05964595079422,0.0,0.0
254,Ruben Loftus-Cheek,Fulham,0.33569280058145523,0.6713856011629105,6,3,0.0,2.0141568034887314,0.0,0.0,0.0,0.0
255,Michael Hector,Fulham,0.3249693041046461,0.6499386082092922,6,3,0.0,0.0,0.0,0.0,1.9498158246278765,0.0
256,James Milner,Liverpool,0.32401131466031075,0.4860169719904661,6,4,0.0,0.0,1.9440678879618645,0.0,0.0,0.0
257,Marcos Alonso,Chelsea,0.3232021117582917,0.6464042235165834,6,3,0.0,0.0,0.0,0.694210221990943,1.2450024485588074,0.0
258,Yves Bissouma,Brighton,0.3148848190903664,0.3778617829084397,6,5,0.0,1.8893089145421984,0.0,0.0,0.0,0.0
259,Kurt Zouma,Chelsea,0.31340559944510465,0.37608671933412563,6,5,1.880433596670628,0.0,0.0,0.0,0.0,0.0
260,Kieran Gibbs,West Brom,0.3102711712320646,0.9308135136961938,6,2,0.0,0.0,0.0,0.0,1.8616270273923876,0.0
261,Allan Marques Loureiro,Everton,0.2845899201929569,0.3415079042315483,6,5,0.0,0.0,0.0,1.7075395211577415,0.0,0.0
262,Dara O'Shea,West Brom,0.2722587125996749,0.4083880688995123,6,4,0.0,0.0,1.6335522755980492,0.0,0.0,0.0
263,James McCarthy,Crystal Palace,0.2696610676745574,0.40449160151183605,6,4,0.0,0.0,0.0,1.6179664060473442,0.0,0.0
264,Vitor Ferreira,Wolves,0.2377284225076437,0.7131852675229311,6,2,0.0,0.0,0.0,1.4263705350458622,0.0,0.0
265,Joel Ward,Crystal Palace,0.20871375066538653,0.2504565007984638,6,5,0.0,0.0,0.0,0.0,1.252282503992319,0.0
266,Lewis Dunk,Brighton,0.20186939897636572,0.24224327877163887,6,5,0.0,1.2112163938581944,0.0,0.0,0.0,0.0
267,Fabio Silva,Wolves,0.20183611971636614,0.6055083591490984,6,2,0.0,0.0,0.0,1.2110167182981968,0.0,0.0
268,Mark Noble,West Ham,0.1981072903921207,0.3962145807842414,6,3,0.0,0.0,0.0,0.0,0.0,1.188643742352724
269,Eric Garcia,Man City,0.16645975410938263,0.4161493852734566,5,2,0.0,0.0,0.0,0.8322987705469131,0.0,
270,James Garner,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
271,DeAndre Yedlin,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
272,Fabian Schar,Newcastle,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
273,Billy Sharp,Sheffield Utd,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
274,Florian Lejeune,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
275,Brandon Williams,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
276,Ryan Fraser,Newcastle,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
277,Jamaal Lascelles,Newcastle,0.0,0.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0
278,Sean Longstaff,Newcastle,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
279,Matthew Longstaff,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
280,Dwight Gayle,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
281,Kelland Watts,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
282,Ciaran Clark,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
283,Mark Gillespie,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
284,Facundo Pellistri,Man Utd,0.0,0.0,2,0,0.0,0.0,,,,
285,Teden Mengi,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
286,Yoshinori Muto,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
287,Christian Atsu,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
288,Martin Dubravka,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
289,Paul Dummett,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
290,Edinson Cavani,Man Utd,0.0,0.0,2,1,0.0,0.0,,,,
291,Alex Nicolao Telles,Man Utd,0.0,0.0,2,0,0.0,0.0,,,,
292,Rolando Aarons,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
293,Karl Darlow,Newcastle,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
294,Mesut Ozil,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
295,Simon Moore,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
296,Branislav Ivanovic,West Brom,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,
297,Manuel Lanzini,West Ham,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
298,Jack Wilshere,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
299,Roberto Jimenez Gago,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
300,Lukasz Fabianski,West Ham,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
301,Darren Randolph,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
302,David Martin,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
303,Robert Snodgrass,West Ham,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
304,Filip Krovinovic,West Brom,0.0,0.0,3,3,0.0,0.0,0.0,,,
305,Cedric Kipre,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
306,Fabian Balbuena,West Ham,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
307,Rekeem Harper,West Brom,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
308,Sam Field,West Brom,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
309,Jonathan Leko,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
310,Oluwasemilogo Adesewo Ibidapo Ajayi,West Brom,0.0,0.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0
311,Sam Johnstone,West Brom,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
312,Kenneth Zohore,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
313,Charlie Austin,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
314,Ahmed El-Sayed Hegazy,West Brom,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
315,Felipe Anderson Pereira Gomes,West Ham,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
316,Jordan Hugill,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
317,Wes Foderingham,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
318,Leo Bonatini,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
319,Rayan Ait Nouri,Wolves,0.0,0.0,2,0,0.0,0.0,,,,
320,Meritan Shabani,Wolves,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
321,Leonardo Campana,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
322,Bruno Andre Cavaco Jordao,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
323,Morgan Gibbs-White,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
324,Matija Sarkic,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
325,Ruben Goncalo Silva Nascimento Vinagre,Wolves,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
326,Oskar Buur,Wolves,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
327,Jonathan Castro Otto,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
328,Albian Ajeti,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
329,Willy Boly,Wolves,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
330,Ryan Bennett,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
331,Rui Pedro dos Santos Patricio,Wolves,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
332,John Ruddy,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
333,Said Benrahma,West Ham,0.0,0.0,1,0,0.0,,,,,
334,Craig Dawson,West Ham,0.0,0.0,2,0,0.0,0.0,,,,
335,Ben Johnson,West Ham,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
336,Issa Diop,West Ham,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
337,Kyle Bartley,West Brom,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
338,Matt Phillips,West Brom,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
339,Kamil Grosicki,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
340,Shane Long,Southampton,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
341,Jake Vokins,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
342,William Smallbone,Southampton,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
343,Yan Valery,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
344,Josh Sims,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
345,Sofiane Boufal,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
346,Angus Gunn,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
347,Jack Stephens,Southampton,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
348,Alex McCarthy,Southampton,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
349,Michael Verrips,Sheffield Utd,0.0,0.0,2,0,0.0,0.0,,,,
350,David Button,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
351,Phil Jagielka,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
352,Max Lowe,Sheffield Utd,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
353,Jayden Bogle,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
354,Luke Freeman,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
355,Lys Mousset,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
356,Jack O'Connell,Sheffield Utd,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
357,John Egan,Sheffield Utd,0.0,0.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0
358,Jack Robinson,Sheffield Utd,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
359,Michael Obafemi,Southampton,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
360,Moussa Djenepo,Southampton,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
361,Mohammed Salisu,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
362,Fraser Forster,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
363,Joe Rodon,Spurs,0.0,0.0,1,1,0.0,,,,,
364,Carlos Vinicius Alves Morais,Spurs,0.0,0.0,2,0,0.0,0.0,,,,
365,Gareth Bale,Spurs,0.0,0.0,4,1,0.0,0.0,0.0,0.0,,
366,Cameron Carter-Vickers,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
367,Joe Hart,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
368,Juan Foyth,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
369,Oliver Skipp,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
370,Japhet Tanganga,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
371,Gedson Carvalho Fernandes,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
372,Ryan Sessegnon,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
373,Davinson Sanchez,Spurs,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
374,Paulo Gazzaniga,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
375,Eric Dier,Spurs,0.0,0.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0
376,Danny Rose,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
377,Hugo Lloris,Spurs,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
378,Daniel N'Lundulu,Southampton,0.0,0.0,1,1,0.0,,,,,
379,Nathan Tella,Southampton,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
380,Tahith Chong,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
381,Mateusz Bogusz,Leeds,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
382,Jose Diogo Dalot Teixeira,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
383,Stephen Henderson,Crystal Palace,0.0,0.0,2,0,0.0,0.0,,,,
384,Olivier Giroud,Chelsea,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
385,Willy Caballero,Chelsea,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
386,Will Norris,Burnley,0.0,0.0,2,0,0.0,0.0,,,,
387,Mace Goodridge,Burnley,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
388,Anthony Driscoll-Glennon,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
389,Josh Benson,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
390,Bobby Thomas,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
391,Bailey Peacock-Farrell,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
392,Nick Pope,Burnley,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,
393,Robbie Brady,Burnley,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,
394,Ben Gibson,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
395,Matthew Lowton,Burnley,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,
396,Ben Mee,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
397,Jack Cork,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
398,Erik Pieters,Burnley,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,
399,Phil Bardsley,Burnley,0.0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,
400,Dale Stephens,Burnley,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
401,Danny Welbeck,Brighton,0.0,0.0,1,0,0.0,,,,,
402,Andi Zeqiri,Brighton,0.0,0.0,2,0,0.0,0.0,,,,
403,Jayson Molumby,Brighton,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
404,Jason Steele,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
405,Christian Walton,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
406,Alexis Mac Allister,Brighton,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
407,Mateo Kovacic,Chelsea,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
408,Antonio Rudiger,Chelsea,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
409,Emerson Palmieri dos Santos,Chelsea,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
410,Martin Kelly,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
411,Ryan Inniss,Crystal Palace,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
412,Sam Woods,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
413,Scott Dann,Crystal Palace,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
414,Brandon Pierrick,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
415,Tyrick Mitchell,Crystal Palace,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
416,Nathan Ferguson,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
417,Max Meyer,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
418,Jordan Ayew,Crystal Palace,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
419,Patrick van Aanholt,Crystal Palace,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
420,Connor Wickham,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
421,Christian Benteke,Crystal Palace,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
422,Kepa Arrizabalaga,Chelsea,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
423,James Tomkins,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
424,Vicente Guaita,Crystal Palace,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
425,Mamadou Sakho,Crystal Palace,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
426,Wayne Hennessey,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
427,Gary Cahill,Crystal Palace,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
428,Edouard Mendy,Chelsea,0.0,0.0,4,2,0.0,0.0,0.0,0.0,,
429,Billy Gilmour,Chelsea,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
430,Fikayo Tomori,Chelsea,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
431,Andreas Christensen,Chelsea,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
432,N'Golo Kante,Chelsea,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
433,Bernardo Fernandes da Silva Junior,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
434,Matthew Clarke,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
435,Jose Izquierdo,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
436,Reiss Nelson,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
437,Tom Heaton,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
