GW1,GW2,GW3,GW4,GW5,GW6,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW20*,GW21,GW22,GW22*,GW23,GW23*,GW24,GW25,GW25*,GW26,GW27,GW27*,GW28,GW29,GW29*,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW36,GW36*,GW37,GW37*,GW38,GW7
23.257899284362797,7.901389896869659,4.208730161190033,15.429799258708956,58.489102125167854,57.378500699996955,21.602800488471985,21.082900464534763,188.5540008544922,6.820940226316452,,6.997130066156387,10.332199931144713,8.30300971865654,0.0,43.28649938106537,46.697300672531135,10.260999947786333,,7.008080184459686,,25.835499167442322,18.91980022192001,,30.62979876995087,76.11690163612366,26.25330090522766,8.508670330047607,55.048400163650506,73.16049933433533,0.0,,30.15440106391907,0.0,,0.0,95.3607976436615,56.589633226394646,5.232009664177895,36.445572972297676,,16.695722937583927,8.404929935932161,,4.654540494084358,,24.38320368528366,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.401119962334633,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,7.586280256509781,0.0,0.0,0.0,1.476060040295124,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,5.715309828519821,5.260809883475304,84.10509824752808,20.534899830818176,1.7292600125074389,2.563760057091713,0.0,0.0,9.924779832363127,,3.4489501267671585,0.0,81.12289905548096,4.6840500086545935,0.0,43.26390027999878,11.128900200128557,,0.0,,5.1943399012088785,0.0,,1.7788199707865715,0.0,43.97499859333038,0.0,0.0,8.807480335235596,13.875499367713928,,0.0,16.582199931144714,,5.581270158290863,6.876230239868164,0.0,9.028032422065737,11.144575476646423,,0.0,37.22939491271973,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
87.8940999507904,4.649470001459123,53.26480269432068,38.32589983940125,21.074600517749783,29.893100261688232,9.547829627990724,10.310199856758118,47.98049926757813,4.895750060677528,,13.598300516605375,19.87860053777695,6.744749844074249,9.460809826850893,5.447379872202873,80.53050041198729,14.493300020694733,,11.07100024819374,,26.82609856128693,0.0,,15.885700285434725,0.0,62.78330087661743,30.713900923728946,104.26700115203856,30.13679981231689,140.3290033340454,,5.974959954619408,31.647300720214844,,41.980698704719536,9.776940196752546,31.929513812065125,0.0,0.0,,52.5013267993927,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,138.1530046463013,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.239569932222366,3.94372008740902,,0.0,0.0,,0.0,0.0,13.679097592830658,0.0,0.0,,0.0,13.996247947216036,,0.0,,13.543690741062164,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,8.543279767036438,2.0086200907826424,7.950130105018616,0.0,0.0,,0.0,12.777699530124664,0.0,5.63741996884346,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,20.757499337196354,6.8694598972797385,2.290819957852364,,0.0,0.0,,0.0,0.0,6.95282444357872,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,8.102679997682571,0.0,0.0,8.795969933271406,8.40706005692482,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,46.70929908752442,8.014989644289018,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.8155500292778013,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
18.183399736881253,185.5739951133728,12.769599258899687,26.34910047054291,128.75100374221802,4.910039901733398,83.34990143775941,147.08600044250488,22.366699576377872,37.68979907035828,,81.8210005760193,82.99480080604553,49.396100640296936,61.194097995758064,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.81639933586121,,7.818060368299483,184.4660043716431,,90.62399864196777,91.14649891853331,87.28352189064026,0.0,91.82888865470886,,13.305892050266266,8.147013187408447,,23.173397779464718,,39.06822502613068,
6.465090066194534,12.070400267839432,53.52410078048706,20.780199766159054,4.503630101680756,37.37350106239319,,154.4669985771179,11.854299902915955,12.008000165224075,14.832499623298645,39.1766995191574,158.13100337982178,7.524219900369643,1.9468899816274643,0.0,12.261000275611876,0.0,,0.0,,0.0,8.243530243635178,,59.215301275253296,0.0,0.0,11.886399984359741,13.61130028963089,0.0,22.299200296401978,,3.2727900892496113,0.0,,0.0,0.0,3.9705052971839914,0.0,0.0,,0.0,17.14904010295868,,8.015432208776474,,12.263388186693193,
76.11690163612366,4.808240011334418,0.0,0.0,0.0,0.0,,0.0,1.8586300313472748,0.0,2.3560900241136546,76.11690163612366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.5006798803806305,,0.0,0.0,3.4924600273370743,0.0,2.71512009203434,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,6.360965222120285,,2.241956442594528,
4.480059817433356,6.965810060501099,0.0,0.0,0.0,0.0,0.0,1.409200020134449,0.0,0.0,,0.0,0.0,0.0,1.4016199856996536,0.0,43.39840114116669,6.005629897117615,,0.0,,2.0256699994206433,5.777649953961372,,13.48000019788742,0.0,6.36368989944458,2.9658300802111626,0.0,6.228389963507652,0.0,,2.237880043685436,3.087959997355938,,5.816340073943138,0.0,2.146098390221596,3.750088065862656,0.0,,0.0,0.0,,0.0,,0.0,
,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,9.84370782971382,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
5.7919900864362726,0.0,6.723430007696153,1.066260039806366,0.0,0.0,18.382099270820614,76.44320130348207,7.955870032310486,1.4112699776887894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0737700387835505,,0.0,9.556829929351807,,0.6815429776906967,,9.526629745960237,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.924519963562489,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.006829231977463,,0.0,0.0,,0.0,,0.0,
0.0,3.26722003519535,11.57580018043518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.586489871144295,0.0,8.790510147809982,0.0,4.186980053782463,,0.0,,0.0,0.0,,0.0,,0.0,7.162979990243912,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,10.143665224313736,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,2.818799950182438,,15.27860015630722,0.0,1.804639957845211,56.38480186462402,0.0,0.0,0.0,0.0,,9.394467622041704,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
4.115990176796913,5.684740096330643,0.0,2.5703899562358856,0.0,0.0,0.0,4.953499883413316,16.434399783611298,37.42820024490357,1.5159700065851212,0.0,0.0,0.0,0.0,32.38320052623749,0.0,0.0,,0.0,,0.0,0.0,,0.0,,2.934649959206581,1.938910037279129,,28.035399317741394,1.2055699713528156,,0.0,11.33589968085289,2.246269956231117,0.0,6.256230175495148,5.312532931566238,10.848988592624664,3.9559479802846913,,0.0,2.736631967127323,,5.710338056087494,,7.133910804986954,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3164601773023605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,56.553000211715705,0.0,0.0,0.0,0.0,1.134540792554617,6.529472768306732,13.225872814655304,,40.3728574514389,0.0,,0.0,,0.0,
0.0,50.6384015083313,36.19149923324585,9.531500190496443,0.0,14.404599368572235,8.092480152845383,67.3554003238678,20.46799957752228,57.42999911308289,23.55320006608963,224.46000576019287,0.0,0.0,0.0,68.66239905357361,31.995201110839844,0.0,,0.0,,58.3266019821167,83.43459963798524,,9.589160233736036,,10.471200197935103,156.46200180053708,,36.50979995727539,112.0479941368103,,54.99029755592346,61.70669794082642,44.69889998435974,73.71330261230469,117.14099645614624,39.17208909988403,31.39228820800781,0.0,,44.7827935218811,54.07993197441101,,76.11688375473021,,71.2113618850708,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,108.61899852752686,9.300939738750456,0.0,17.458300292491913,0.0,0.0,1.9160499796271324,6.20650015771389,3.583870083093643,0.0,26.33529901504517,27.08140015602112,10.48699989914894,6.09452985227108,3.6109298467636113,11.76680028438568,8.651590347290039,,44.404900074005134,,1.1947900056838991,23.766699433326718,,0.0,,0.0,33.58849883079529,,7.188930362462997,7.352399826049805,,61.69779896736145,0.0,0.0,12.620100378990172,32.15039968490601,24.402187764644623,11.623288691043856,0.0,,35.72278618812561,16.10807776451111,,0.0,,9.732298552989961,
1.6840599477291107,0.0,1.3932500034570694,6.745219975709915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1864801198244095,0.0,1.5484799630939958,0.0,0.0,0.0,1.1095800437033176,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,2.592230029404164,0.0,0.0,0.0,0.0,27.792701125144962,0.0,3.440669924020767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,6.902790069580077,,0.0,,0.0,0.0,,11.017300188541412,10.40479987859726,,10.09889990091324,0.0,0.0,0.0,0.0,0.0,8.360748738050459,0.0,,0.0,0.0,,0.0,,0.0,
7.671180367469788,0.0,4.559659957885742,3.139989823102951,11.007100343704224,13.534599542617798,16.07770025730133,9.830070286989214,0.0,57.28740096092224,10.623300075531006,17.330600321292874,0.0,30.68679869174957,0.0,55.70799708366394,0.0,45.20899951457977,,22.88250029087067,,27.46120095252991,20.91709971427917,,9.642580151557922,,3.4934401512146,0.0,,3.886149823665619,10.864999890327454,,12.347500026226045,3.536830097436905,8.427540212869642,0.0,0.0,0.0,0.0,0.0,,4.527533054351807,48.730847239494324,,6.3639119267463675,,12.093663960695267,
2.6004400104284286,0.0,0.0,0.0,1.251410041004419,0.0,0.0,0.0,11.038299649953842,1.8052399158477783,0.0,4.1148900985717765,0.0,0.0,0.8876830339431763,0.0,73.2950985431671,0.0,,17.17730015516281,,3.36557999253273,0.0,,0.0,,4.035770148038863,2.6590200141072278,,0.0,0.0,,77.38839983940126,0.0,10.06930023431778,0.0,0.0,43.18541884422302,7.1243323385715485,7.784956693649293,,1.6830142587423325,7.489357143640517,,0.0,,42.173579335212715,
5.888589844107628,0.0,0.0,2.2970100864768033,0.0,0.0,80.1807999610901,3.7646401673555374,0.0,6.134210154414178,0.0,0.0,0.0,10.547599941492079,5.530789867043495,0.0,0.0,0.0,,0.0,,20.681899785995483,0.0,,0.0,,0.0,4.22545000910759,,0.0,0.0,,58.05100202560425,0.0,17.409899830818176,0.0,37.635698914527886,49.277642369270325,3.0254444107413287,4.403287172317505,,5.253500118851663,46.38712108135224,,58.75702500343323,,103.3562183380127,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
1.7553800716996193,72.16259837150574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
1.5612100251018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106980144977571,0.0,0.0,4.3693799525499335,,0.0,,1.812740042805672,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
52.36700177192688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400160163640977,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.8518799915909767,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.303450256586075,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,7.157400250434876,0.0,3.6155398935079575,0.0,0.0,3.088969923555851,0.0,0.0,3.2669801265001297,0.0,1.7509199678897858,0.0,,0.0,,0.0,1.579350046813488,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.856436975300312,0.0,3.415210172533989,0.0,1.8873125314712524,0.0,,8.420709520578383,4.454781860113143,,0.0,,0.0,
,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,20.48839926719665,,4.35120016336441,5.3891800343990335,,0.0,,0.0,0.0,,0.0,0.0,,2.982700057327748,0.0,14.646099507808685,0.0,0.0,4.117900878190993,3.124076686799526,7.096902281045914,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,0.0,,7.621479779481888,,3.1135600060224533,0.0,,2.422869950532913,59.95550155639648,,2.016190066933632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
