GW1,GW2,GW3,GW4,GW5,GW6,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW20*,GW21,GW22,GW22*,GW23,GW23*,GW24,GW25,GW25*,GW26,GW27,GW27*,GW28,GW29,GW29*,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW36,GW36*,GW37,GW37*,GW38
88.91695067286491,202.94538624584675,264.6041313186288,115.23795071989296,104.55100126564503,179.60020042955875,,29.862579703330994,110.17219107598066,202.23254580050707,119.46410033851862,202.33610793948174,161.27117611467838,222.59655743837357,171.7536029405892,60.44472986832261,51.709920540452,127.62623280286786,,278.79699766635895,,37.47362978756428,112.85433247685431,56.850150879472494,206.87758885324,,59.74024925380945,72.00481975451112,,63.39950039982796,59.67387147247791,,165.76848793774843,49.760840088129044,244.7239801287651,102.0746011286974,116.747622564435,107.48230703175068,209.99900475144386,134.67578552663326,,14.092400297522545,206.22485131025314,,65.389041043818,,119.86606055870652
234.11103524267673,223.73720314353704,152.79005840420723,486.03497948497534,176.32149122655392,142.3754200339317,,223.41296691447496,76.60529855638742,200.01710057258606,224.9055828899145,220.12139335274696,191.2805698812008,146.54827937483788,274.4174337014556,350.6935610435903,202.5899600237608,210.60901079326868,,128.85356759652495,,130.1250109449029,131.91802920773625,,225.01998702064157,,216.54930524528027,135.44334173202515,270.1908325776458,344.7171702980995,213.46537023782733,,,31.81714937090874,20.221749227494,473.08598384261126,265.475582331419,332.7444940805435,174.04670920222998,242.91071482002735,167.37197004258633,199.19957239180803,177.08534635603428,,91.8507693335414,,400.43895365670323
258.739759773016,169.60700815543532,368.25872510671616,243.29194091260436,384.563422575593,192.14321747422218,143.6807107180357,304.6276045963168,274.15255941450596,91.14939980208874,,186.23838275671005,70.38269964978099,239.3315739929676,161.16000888869166,422.52207174897194,237.80060149729252,172.94277027249336,,73.69498200714588,239.20766487717628,332.7576441690326,77.37474981695414,,364.25656601786613,203.85487750172615,340.27805253863335,309.23258531838655,,134.1443981975317,220.07567603141072,,,308.09760242700577,,308.55246149003506,163.61520569771528,,201.16840079426765,235.25529466569424,299.9079667031765,283.47190599888563,104.33768425136803,,121.66899312287569,192.97296050935984,120.16864493489265
142.72298905998468,89.60389047861099,202.2453765384853,212.49623708426952,109.96864959597588,202.90409326553345,,177.37920237705114,182.61199705302715,141.60550823435187,170.97312547266483,73.09356164187193,175.1398030668497,51.71897085383534,347.45913334190845,214.08658027648926,246.33011668920517,297.3826691508293,,198.22844490408897,139.4367093220353,27.22461000084877,209.84134189784527,201.5495404601097,130.37488888949156,,425.2309886738658,,,83.75425282865763,91.09117966145278,,,33.41267928481102,114.44943826645613,439.1889065504074,356.91990181803703,,198.97142685949802,132.1941412985325,132.10513927042484,119.42017301917076,310.11801436543465,,171.78259193897247,544.1549628973007,277.3377997800708
185.909977927804,18.39519962668419,221.27037756145,196.8879310414195,64.35458026826382,295.13094164431095,154.8489272594452,524.774781614542,244.75457295775414,80.0693791359663,113.39352130889893,113.06366752833127,427.8364572674036,142.10143946111202,136.01031936705112,176.3822142034769,278.8456581532955,101.1116580106318,,196.45672105252743,,145.23125141859055,122.88317829370499,,201.90104031935334,,175.21265000104904,,,36.34809032082558,245.63549980521202,,250.02627149224284,333.99174101650715,284.09084640443325,102.3366516456008,42.50856973230839,409.16403103619814,287.6261696219444,460.54975911974907,,137.22369819879532,235.11773478239775,434.6274442970753,210.7553655281663,,151.89851932227612
23.776689544320107,207.15424567461014,92.35398843884468,80.54446969181299,72.97517042607069,132.89480730891228,143.49221475422382,122.16901108622551,22.134579718112946,124.76122407242656,19.500319845974445,290.8733867108822,20.612680166959763,129.69560865312815,123.7517124041915,48.882731050252914,99.31003972887993,124.24903009086847,,175.31295232474804,,162.64349976554513,33.250030130147934,,68.68239939212799,,112.73464038968086,35.084909200668335,,82.27153094485402,162.80532889068127,,53.3321887254715,113.46010155975819,62.96812668442726,23.2452099211514,105.28886253014207,72.46662750840187,243.84644627571106,96.46323695778847,,191.32645428180692,197.29920476675034,,113.96998092532158,,43.64390391856432
38.65459002554417,140.90601913630965,124.15459100157022,136.31816059350967,144.0855992026627,120.83755182102323,21.830150112509724,199.91588070988655,10.245600063353777,52.885199058800936,124.84741322696209,62.26531881839038,135.80267261713743,165.22753722965717,143.42699963599443,198.7551179714501,69.87108737230301,62.93694144114852,,108.41152928769588,,67.2444892115891,66.66187746450305,,130.65085224807262,,62.34236052259803,39.112770557403564,,134.33250170201063,118.31274237483738,35.89767944067717,254.52852118760347,31.826140359044075,,49.2800991050899,67.84483948722482,147.48415295034647,47.70342726260423,89.71751211211087,,333.9120672084391,14.964936301112175,,86.36585660278797,,134.00847502052784
161.7203500121832,158.70775636285543,148.40270783752203,244.70678232610226,72.32838924974203,303.60761219635606,198.61875642091036,150.2694495022297,77.16410215944052,249.93342105299234,65.85260145366192,156.51258332654834,219.54411901533604,181.7356375977397,258.56497902423143,88.37871449068189,56.93830847740173,167.08060279488564,,171.1915735155344,118.55584215372801,99.38050955533981,145.96820753067732,,116.61323998123407,,143.1902783922851,98.98889102041721,,126.43309030681849,173.48214965313673,,188.4724898263812,139.1772225499153,,59.4139801338315,230.96163934096694,89.53142799437046,237.7635307610035,144.92692034691572,,115.66498875617981,118.50470118224621,,162.10529319941998,,203.31455282866955
24.61872948333621,209.48400124907494,76.99316181242466,33.45890063792467,152.4783607572317,141.960009932518,65.53515056148171,104.11683935672045,372.0144663006068,172.84320779144764,248.6489549279213,198.9682192914188,100.04363097250462,19.257869943976402,72.07217086106539,102.65153963118792,113.97925885394216,129.3805935420096,,73.63591939210892,,253.16673740744594,127.83103138208389,,109.66138038784266,,36.51730939745903,305.03269247710705,,25.004519522190094,214.63379599153996,,,144.80622112751007,83.34203790873289,123.26057869940996,196.09505906701088,252.47107222676277,93.93480271100998,205.8849724009633,49.70723874866962,176.8023917451501,20.331242121756077,,248.00063110888004,,97.03522976487875
110.24957122281194,97.53755191341044,68.75061113387346,113.24787233024836,153.24628222733736,110.03880240023136,31.099560298025608,57.59880039840937,74.8449107632041,122.36811816692351,85.78373044729233,163.0016602575779,55.77883096411824,129.25184853374958,51.233961060643196,122.07576744258404,58.76720957458019,83.2522090524435,,80.65802985802293,,47.23244942724705,280.48296831548214,,63.020920380949974,,91.14154018461704,99.70964500680566,78.68095934391022,56.46040923893452,70.9895296022296,,276.86183163896203,38.62228952348232,,60.11521089822054,94.0919503569603,59.729319252073765,113.00044991075994,60.39852760732174,,80.60497641563416,27.521301805973053,,135.4330249130726,,38.77199208363891
