GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW21,GW22,GW23,GW24,GW24*,GW25,GW25*,GW26,GW26*,GW27,GW27*,GW28,GW29,GW30,GW31,GW32,GW32*,GW33,GW34,GW35,GW35*,GW35**,GW36,GW37,GW38
44.64119043098538,149.76124203821655,191.70999050783104,101.32521008403363,135.67724463619405,55.70707344272742,94.70307681222079,263.429682607458,187.08406905594407,193.80412785388128,59.49860473030458,161.618237205524,133.2909013605442,106.72540489642185,165.08699315429175,167.60031590586004,100.35601242236025,171.25284055567076,58.63927051671732,,167.46805555555554,121.63697939184321,136.5438173515982,137.29234272701396,125.60104166666667,,170.1237989738806,,108.53274653496894,,119.98929731925266,,83.09287901990811,199.6816560509554,166.67323801613668,127.38026410564227,78.98056768558952,,101.04852165725048,53.75266464032421,172.25285714285715,211.91455371248028,,,241.25400165871864,42.8523534986574
,81.0601680672269,199.168388076704,188.8486473659231,145.03048430779035,284.5785839160839,85.44288548752834,122.19981352359333,96.17972674143105,102.72085191082803,,220.23196347031964,79.58473801787166,28.459167701863354,150.00248807795978,138.89530674038969,228.5037541432483,,328.99974347014927,81.8506484295846,162.84261779041432,352.02468820861674,232.32192675159237,188.6765120804281,301.8710235349866,,187.29102278158356,,131.7493444055944,143.30279711884756,111.21714155251142,,208.90240121580547,147.72067381316998,177.42011581545472,246.07551020408164,127.94434468283583,,136.3044347826087,208.9093032015066,224.15957630782535,198.69091337099812,,431.25715322413436,171.3149481027735,223.8198657187994
119.05312006319116,52.531013171225936,106.8667747514051,208.9093032015066,36.250601285506946,116.83237267080746,92.32542113323125,48.97522339561333,167.32504269854826,57.226862838158524,151.51871693121691,200.73755775051777,145.37003037782418,88.2976830732293,202.56167993630572,131.9757986054808,138.74613698630137,194.025489738806,87.83289627039628,,136.21286310992974,124.12639952356645,93.70898789748458,344.0509443541836,38.61347139197267,,63.75105743313291,,136.3044347826087,,97.96761191652064,,201.64520975056686,23.211377912867274,149.4397175385502,64.71646892655367,85.71824644549764,,149.09280912364946,116.81775203962704,249.9632785388128,,,152.6412659235669,92.79479944029852,174.0125344575969
,259.3260315437311,67.21506991685563,169.80955420466057,259.1282111801242,173.36662412795644,160.3248683517641,270.44596430263783,256.25425046651463,156.06398087686568,250.91823917137478,239.51163450624293,282.3073797324224,182.7925296803653,106.2778044871795,153.43531812725092,,172.89827784983427,216.0017914012739,241.06815970574277,229.96467406774838,212.7082411795682,159.57893540111942,66.65921655346706,240.00398092473563,89.28238086197076,125.81947826086956,,169.2632720775906,179.60728851362117,204.31808821144804,,204.3677966101695,,401.01194255479965,222.3405673758865,296.2729283758467,,109.01482191780822,236.16195859872613,239.23099487374216,,,164.24751602564103,162.3812233032748,163.56783913565428
117.12976622966356,162.3812233032748,157.27434782608697,63.75105743313291,201.64520975056686,128.58766392851996,33.058275792039,114.35273709483795,96.51046605876392,56.4210906925302,72.02297494172494,146.46358757062148,120.02642009132421,94.08078025477707,196.49730014593808,117.55656846000569,157.4699626865672,,131.63427947598254,110.45368010195955,19.82087671232877,30.60951462225833,49.240224604389994,150.54031212484995,131.93835866261398,,35.31639266817838,,92.096570110967,60.08820598006645,51.09194915254238,,98.37284382284383,,224.6776397515528,56.250933029234915,111.41611909650923,,71.04058917197452,151.09325992025822,124.4293901585821,62.56630452407979,,,71.07454197865222,74.65271135781383
156.0756708238851,178.98012681942643,164.62961393596987,164.2933056872038,233.30725793713472,183.14334535788873,177.28673059360733,89.5895541958042,172.637662469537,158.81469098277609,170.75500621118013,141.56564573762122,67.20055732484076,129.47577717133365,280.59122544833474,126.78161542137966,160.6728331332533,115.35662396627211,126.53836287313433,,253.44210191082803,118.92526027397261,315.1860790273556,196.74568764568767,238.754214053615,,334.2483572895277,,157.96113537117904,94.70307681222079,229.78771482048666,,208.20127950310558,,186.2017702448211,271.44111374407584,,,144.07001752429505,191.91651702425375,98.43020408163267,234.68312547241118,,175.0477369769428,113.40142694989461,188.13331158044613
191.83170835460268,124.32162732919255,173.75288202363674,167.60031590586004,199.57868414807785,161.7718631897203,193.02093211752785,123.3746505260124,192.30051262578317,228.3655303030303,148.15005077173032,88.09930884676146,148.87235144177157,171.07973893303068,186.72788715486195,,125.76104299363058,133.2403378995434,,,234.3538951728533,190.5776291793313,194.11070075757576,160.73457991064996,220.9166603379533,159.57893540111942,130.9064487422876,,120.75927815570672,230.66904347826087,173.8175552922591,,178.75956539398865,,222.50369064897367,236.16408150371188,142.5914837502127,,208.22848224420304,157.0281169940222,120.00099522292994,106.4015656134358,,198.3079111644658,142.04961643835617,213.00624416977612
226.80285389978923,129.11435751748252,163.8927341303729,181.6913698630137,172.25285714285715,345.0057225793075,166.26145341614907,174.721449044586,237.29371939736347,205.53989166799428,149.73706273320897,123.03775510204082,103.79792291897014,141.7115704154002,34.17715419501133,,,192.85754636719415,220.64511585044764,156.39040207522697,236.16408150371188,113.83667080745342,151.75375179225745,76.80063694267515,84.01787193973635,108.96987205523966,95.5351980792317,,50.00082935931992,87.19623107027395,111.59238253440911,,119.50845382462687,115.06109411421912,149.30542271562766,93.59858447488585,268.83958975190535,,,140.48268167456558,217.93974411047932,,,207.3414021164021,92.096570110967,133.16001013171226
104.8495652173913,220.38850528025998,103.3396630130597,185.28153662420382,120.13079988613721,167.1693449002757,121.20939685314686,81.48582648401828,245.36017441860466,161.39507309663944,83.95517406962786,114.2729426630864,247.51210922787195,128.22975157393228,93.83424124513618,45.00074642338793,117.27854103343464,,96.83527021919878,111.11624539231175,120.34992467043315,180.05743735431236,146.514676286311,143.15077625570777,207.44737778832464,,140.7246512951893,,190.6317090968056,179.98394597887898,106.6547464855473,,11.580024009603843,,111.07256296641792,74.88062101910828,71.8968447204969,,65.0010781671159,87.72136243386242,233.335430597771,33.88458711629918,,,238.10624012638232,213.37430661902332
275.4042774086379,163.68436491361305,263.44554621848744,174.34174440298509,112.31830136986302,132.14387987475092,169.04215389517287,193.7532137673647,80.16307767147723,196.4201600753296,310.33179963138497,223.6818550955414,174.69616008105368,306.6989551808618,290.178198619009,68.90114285714286,260.5628551982304,,99.9888248302006,,219.89726443768996,189.21195634857418,148.73434086629004,126.2520941322828,209.20608075239178,,144.25193607305937,158.35414777021919,90.0980999146029,,210.24174363057324,,184.13549236440232,242.6649325992026,149.09280912364946,222.14512593283584,176.68793901281444,,134.66951289811212,161.88666877270572,166.18575803981622,,,233.85669171405365,182.27815570672712,212.69483229813665
