,Name,Team,Creativity per fixture adj,Creativity per game adj,Team games,Played,Creativity GW47 adj 7 - average,Creativity GW46 adj 7 - average,Creativity GW45 adj 7 - average,Creativity GW44 adj 7 - average,Creativity GW43 adj 7 - average,Creativity GW42 adj 7 - average,Creativity GW41 adj 7 - average,Creativity GW40 adj 7 - average,Creativity GW39 adj* 7 - average,Creativity GW39 adj 7 - average,Creativity GW38 adj 7 - average,Creativity GW37 adj 7 - average,Creativity GW36 adj 7 - average,Creativity GW35 adj 7 - average,Creativity GW34 adj 7 - average,Creativity GW33 adj 7 - average,Creativity GW32 adj 7 - average,Creativity GW31 adj 7 - average,Creativity GW30 adj 7 - average,Creativity GW29 adj 7 - average,Creativity GW28 adj 7 - average,Creativity GW27 adj 7 - average,Creativity GW26 adj 7 - average,Creativity GW25 adj 7 - average,Creativity GW24 adj* 7 - average,Creativity GW24 adj 7 - average,Creativity GW23 adj 7 - average,Creativity GW22 adj 7 - average,Creativity GW21 adj 7 - average,Creativity GW20 adj 7 - average,Creativity GW19 adj 7 - average,Creativity GW18 adj 7 - average,Creativity GW17 adj 7 - average,Creativity GW16 adj 7 - average,Creativity GW15 adj 7 - average,Creativity GW14 adj 7 - average,Creativity GW13 adj 7 - average,Creativity GW12 adj 7 - average,Creativity GW11 adj 7 - average,Creativity GW10 adj 7 - average,Creativity GW9 adj 7 - average,Creativity GW8 adj 7 - average,Creativity GW7 adj 7 - average,Creativity GW47 adj color,Creativity GW47 adj,Creativity GW46 adj color,Creativity GW46 adj,Creativity GW45 adj color,Creativity GW45 adj,Creativity GW44 adj color,Creativity GW44 adj,Creativity GW43 adj color,Creativity GW43 adj,Creativity GW42 adj color,Creativity GW42 adj,Creativity GW41 adj color,Creativity GW41 adj,Creativity GW40 adj color,Creativity GW40 adj,Creativity GW39 adj* color,Creativity GW39 adj*,Creativity GW39 adj color,Creativity GW39 adj,Creativity GW38 adj color,Creativity GW38 adj,Creativity GW37 adj color,Creativity GW37 adj,Creativity GW36 adj color,Creativity GW36 adj,Creativity GW35 adj color,Creativity GW35 adj,Creativity GW34 adj color,Creativity GW34 adj,Creativity GW33 adj color,Creativity GW33 adj,Creativity GW32 adj color,Creativity GW32 adj,Creativity GW31 adj color,Creativity GW31 adj,Creativity GW30 adj color,Creativity GW30 adj,Creativity GW29 adj color,Creativity GW29 adj,Creativity GW28 adj color,Creativity GW28 adj,Creativity GW27 adj color,Creativity GW27 adj,Creativity GW26 adj color,Creativity GW26 adj,Creativity GW25 adj color,Creativity GW25 adj,Creativity GW24 adj* color,Creativity GW24 adj*,Creativity GW24 adj color,Creativity GW24 adj,Creativity GW23 adj color,Creativity GW23 adj,Creativity GW22 adj color,Creativity GW22 adj,Creativity GW21 adj color,Creativity GW21 adj,Creativity GW20 adj color,Creativity GW20 adj,Creativity GW19 adj color,Creativity GW19 adj,Creativity GW18 adj color,Creativity GW18 adj,Creativity GW17 adj color,Creativity GW17 adj,Creativity GW16 adj color,Creativity GW16 adj,Creativity GW15 adj color,Creativity GW15 adj,Creativity GW14 adj color,Creativity GW14 adj,Creativity GW13 adj color,Creativity GW13 adj,Creativity GW12 adj color,Creativity GW12 adj,Creativity GW11 adj color,Creativity GW11 adj,Creativity GW10 adj color,Creativity GW10 adj,Creativity GW9 adj color,Creativity GW9 adj,Creativity GW8 adj color,Creativity GW8 adj,Creativity GW7 adj color,Creativity GW7 adj,Creativity GW6 adj color,Creativity GW6 adj,Creativity GW5 adj color,Creativity GW5 adj,Creativity GW4 adj color,Creativity GW4 adj,Creativity GW3 adj color,Creativity GW3 adj,Creativity GW2 adj color,Creativity GW2 adj,Creativity GW1 adj color,Creativity GW1 adj
76,Miguel Almiron,Newcastle,11.577893024872765,12.221109304032362,38,36,11.670858492841564,15.431532207411967,18.976638387666632,16.234474340008262,21.224568504954046,21.434389803200393,22.429287102544976,21.711532424916353,18.155183633941345,18.155183633941345,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,13.61052782872626,12.660030628355802,5.878245732779033,5.951592256030048,6.05692693938756,5.792672834106077,5.792672834106077,5.430847284415004,6.566221420998256,6.049797253349937,8.67607069179512,10.869277102460304,12.122530841396797,11.437690054909568,16.136730982756117,14.417709008518965,14.286220910980427,13.701030791879433,11.290883050313125,8.514589119267127,10.044400308321915,5.525327902438451,5.187405250340222,6.738972385979879,red,1.1025043826696717,pink,15.576470588235292,light green,31.494491343539842,pink,14.389367429340508,red,0.0,red,5.007165605095541,pink,14.126010101010097,light green,27.427220384662498,white,,light green,40.39221385001793,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,12.299343009931244,light green,49.32002658396101,red,1.4687490877244196,pink,11.971446700507613,red,9.10172735760971,white,,red,2.532778847837506,red,8.579623213512342,red,5.6458626073380165,red,1.8475323149236187,red,1.9821747504815268,pink,12.708789484010202,red,7.251948620639322,red,0.0,pink,16.52724216959511,red,2.030893433799785,pink,20.2314463840399,pink,17.334619625137815,pink,21.481565656565653,red,2.45806311522872,light green,32.89328649492584,red,4.494088349935035,red,1.1104767510300178,pink,16.135115550332937,red,0.4635854341736694,red,2.0475081392436763,pink,13.16674143861223,red,1.2597796537415935,red,2.1286297852474316,pink,11.971446700507613
77,Ayoze Perez,Leicester,11.551016984286264,13.301171072814485,38,33,11.739467869875353,11.541295134035872,11.194212984535637,10.581721314024591,7.446097670627838,5.100490855339896,4.5973665925769875,8.954432430552924,11.320257805288804,11.320257805288804,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,13.881130856325788,14.567478122504989,19.717975475981554,23.16949319916883,20.261224905214796,18.446851534983875,18.446851534983875,16.014799669651758,13.453926618614771,14.675413315989589,8.843450669923097,8.140893827846373,8.975671892444675,7.114923902648954,9.256327373128055,10.039184937952834,10.448860186949348,12.331299893132869,11.06432240819126,10.633089208504016,9.87248700236101,11.71227939020371,12.894369545480398,11.208074785924174,red,1.8507945850500291,red,2.429575046501645,red,4.287441693577323,light green,31.344696969696965,pink,17.203412295544272,pink,24.509750401401252,red,0.5506040973559796,red,0.4635854341736694,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,9.3953314659197,red,0.7841645885286782,pink,20.987880562060887,light green,31.050064963187523,white,,pink,17.024363057324837,pink,17.926111357258897,red,4.804430863254392,light green,45.44881294025567,pink,24.9447886508396,red,0.6300025043826696,pink,18.349451371571067,red,0.0,red,0.0,pink,13.354837744878118,red,4.625074417790229,pink,20.02689075630252,red,6.473448956570784,red,5.3242154430010205,pink,14.989824293353701,red,5.480002953773446,pink,16.22256448785374,pink,17.802152361074874,pink,11.15804836171126,red,3.4548165587600543,red,0.0,light green,27.868371008252595,pink,13.754634040710261,red,4.418501170960187
78,Ricardo Domingos Barbosa Pereira,Leicester,11.54379367586514,15.66657713153126,38,28,0.0,0.0,0.0,3.554972786615564,5.5158287956858585,11.296242048268686,14.750387804932007,15.236761002976925,19.801735359830264,19.801735359830264,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,23.55679791653216,20.24891014574111,19.43658009544984,13.656166842867012,10.562022517279503,10.232482236940323,10.232482236940323,6.663664676138738,6.056348921207893,7.9455005265459775,11.46924362247341,12.144753826555043,13.913009586680586,14.04468095406357,14.064318111957034,19.899530147243176,18.505796477674437,15.989943508838804,16.89558531914713,15.2784999657215,16.625890341527434,16.141997048815494,8.559793022127662,12.411128589547966,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,24.884809506308947,pink,13.725992063492061,light green,40.4628927680798,pink,24.179020296643245,red,3.4046123863144215,white,,light green,31.954820497973362,light green,26.285437896913304,red,1.7295951107715812,red,8.03968171145317,red,0.0,red,2.5200100175306783,red,1.0978304239401493,red,6.973097572362277,pink,22.034227612397398,pink,14.953656348138177,light green,32.70588338294519,red,4.728571428571428,pink,14.897800338409475,red,2.019529995621077,red,7.110557677616501,green,62.88071185940038,red,5.197520661157023,pink,15.094912601095745,pink,11.068064100729716,red,3.578202864430056,pink,11.451262626262624,red,3.723304628632938,red,9.805283672585533,light green,32.15686963309914
79,Aaron Cresswell,West Ham,11.538531009305082,14.144005753341714,38,31,11.099794094622458,16.807367219737436,17.418818810958744,19.58777450497524,17.966851044682034,15.809823196704448,14.82462418759311,16.796920208643368,12.056850929544634,12.056850929544634,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,14.453492018027182,21.438682031966525,22.728776012997635,25.149608004697395,22.595471916346842,23.871654746799123,23.357140096461148,20.242713593627013,11.545121482847154,10.792878231067947,9.692826278680181,11.484110537177553,8.896850528658637,8.896850528658637,9.056353003491413,8.739648064324545,8.278913416155389,5.612362661438761,4.341866812598914,2.5505825541015414,1.636449648134563,1.0239579776235168,1.0239579776235168,1.189548710739223,red,0.0,red,2.961271336080047,red,1.2226259907282786,light green,29.507212885154058,pink,17.461704327278095,pink,24.775345682233237,red,1.7703984408834992,light green,39.953011875804826,white,,red,7.241432474629196,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,16.405315848843767,pink,18.1607486631016,red,2.362509391435011,pink,17.878952618453862,pink,15.576470588235292,red,6.7725269221136974,pink,24.017920094007046,green,65.30164594641919,light green,27.19140653031934,pink,19.308333333333334,red,0.0,pink,24.509750401401252,white,,red,3.1709243697478984,red,2.2169345741680764,red,4.418501170960187,pink,21.925703767864874,pink,11.60796966661897,pink,12.538989809481611,red,6.398930341768848,red,4.287441693577323,red,0.0,red,1.193358633776091,red,3.259848484848484,red,2.714498724740043,red,0.0,red,0.0,red,0.0,red,0.0,red,2.3524937655860345
80,Reece James,Chelsea,11.491216893119779,18.19442674743965,38,24,25.573743524045987,22.40013752426903,12.937630228694774,12.869480394489218,12.310369020873,13.497053467016183,13.713301747145124,13.977234934991355,13.977234934991355,13.977234934991355,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,18.15299899975628,24.32885856458278,19.393680553984602,15.807165009148843,12.863520288164509,12.818120305559166,12.818120305559166,12.818120305559166,11.922413377715104,9.309362501080443,8.568231700178726,9.598848016530704,10.057832106444584,9.839298901203696,10.011792940910851,6.676705265497489,3.0667019403894242,1.6620944459730127,0.6314781296210354,0.17249403970715443,0.17249403970715443,0.0,0.0,0.0,pink,22.215241998438717,green,66.6227648384673,red,0.8074112978524742,green,53.48019375672765,pink,16.79881769084805,pink,19.091775085987734,red,0.0,red,0.0,white,,red,0.38521376944750696,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.33036245841358775,light green,49.56641414141413,light green,25.105608813850328,pink,20.605513046890326,red,1.8475323149236187,white,,red,0.0,light green,29.61556222280198,light green,43.561379412199074,pink,15.020168067226887,red,0.0,red,0.0,red,1.5297324366862208,red,0.0,pink,23.345613727893536,light green,25.270023275756454,red,9.83225246091488,red,7.214314214463839,red,3.2128886293971677,red,0.0,red,1.207458277950081,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
81,Jordan Ayew,Crystal Palace,11.457064240462685,11.766714625340056,38,37,15.306151172414625,13.465206667293474,12.184908452627578,10.230196707876884,10.479126533390328,9.1060288850992,9.553743251431717,11.03177593430126,9.941221178965618,9.941221178965618,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,8.786289136776718,10.030858559898418,10.504377967661522,10.755801672309284,15.125527689783807,16.903138698808295,16.903138698808295,17.104467230220855,17.202723594267052,15.819283683923588,14.154415144571653,16.790026461976147,12.502586170985778,7.616037294302032,7.186276676010722,7.200043824611481,7.222404372768206,9.600311460872982,6.923406791552456,7.912930244529494,8.9545917324879,7.741225953663565,7.136298985370014,8.876818703214722,light green,33.20419230218915,pink,20.496935987509755,pink,16.41037865411026,red,9.476258728408672,pink,10.35002165439584,red,1.6011946729338031,pink,15.604076207354895,pink,20.317580766341095,white,,pink,11.534848484848483,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.72739644085539,pink,11.218767507002799,red,0.7383381163579441,red,4.735195237261425,light green,25.950304987441694,white,,pink,12.683697478991593,red,3.4503241895261842,pink,11.439382402707276,pink,14.533403361344535,red,2.498304048892284,light green,35.32327735958309,light green,38.39358205061309,pink,14.092997198879548,red,4.138118737849558,red,1.7553030303030301,red,2.8793235858809627,pink,20.94758327072376,red,5.311195322650496,red,4.18773991382687,pink,11.084672870840382,red,4.234488778054862,red,1.9118268674001155,pink,19.524673202614373,red,2.2092505854800937,pink,12.237859493489767,pink,11.479370329535708,red,2.591112419070041,red,0.0,pink,14.095464892313078
82,Jordan Henderson,Liverpool,11.41606440173372,14.460348242196046,38,30,1.219309789123816,2.4651237474614933,3.5034057596184836,3.5034057596184836,3.5034057596184836,3.1987639028757866,4.520063317533234,6.804264674339842,9.082975076991492,9.082975076991492,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,12.46319423579469,15.24819942091759,17.83203320053045,26.519744000673974,27.433045304802185,25.949919567379773,24.131697413231006,23.402914856989433,23.245077793536492,21.058602957501062,14.757609424909718,15.932448361915371,18.01381196613263,18.01381196613263,18.58282607268249,16.232730205238187,13.887090817270872,14.892015435126625,13.011126293541155,9.381564483779846,8.033733225675125,6.607186149251901,5.720552597655866,6.089147246639627,red,0.0,red,0.0,red,0.0,red,0.0,red,2.132492997198879,red,1.5408550777900278,red,4.861820448877805,red,8.720697708363742,white,,red,7.26797408509893,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,pink,10.789950980392154,pink,20.85122994652406,pink,24.6716705269253,light green,30.929508196721308,pink,19.49503629586031,pink,18.086836457290026,green,60.813975601004664,pink,17.183060109289613,pink,10.469349784567173,white,,pink,11.94411544788395,light green,25.828030303030296,pink,18.39017685168972,red,2.7815126050420163,pink,16.70702087286527,light green,25.406932668329173,light green,25.038895014087952,pink,15.927214193733006,red,9.377359230920147,red,1.9707011359185267,red,9.815984930032291,red,3.5407968817669984,red,0.0,pink,15.604076207354895,red,5.9413846587704455,red,3.1709243697478984,red,4.550863678804855
83,Anthony Martial,Man Utd,11.414963119500356,13.555268704406673,38,32,14.175420238305305,16.31739857678526,14.388086968790747,10.0873291946688,7.348869701545055,7.524034201591844,7.6105936336904705,9.943448906947314,11.987768224437149,11.987768224437149,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.869105927005263,11.865716980404176,14.667877474309718,13.902991387066328,15.014708804940346,17.71374763521994,17.71374763521994,15.246511085782805,16.629784040921347,16.252293044522787,13.380746470845436,13.352680660791236,17.504701505654097,12.44842401239814,12.086290001027878,9.398011858239524,9.398011858239524,9.089840842681516,8.122748731348286,2.2948175588792985,1.829124918186658,1.7854121477186697,2.296525127970075,5.8567769376588705,red,2.832882882882882,pink,23.943355529820497,light green,32.771464019851116,pink,21.81211611917494,pink,11.094156560088202,red,3.343434343434343,red,3.4305322128851534,pink,17.826731252242553,white,,pink,10.438174273858918,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.666159600997506,red,2.642899667308702,pink,12.32030806041573,red,3.9493503681247284,pink,19.760519125683057,white,,light green,32.13696647467139,red,9.60753819183571,red,2.6424369747899155,pink,22.258023124647487,red,6.966105449712006,pink,11.73137229324289,light green,38.65379093764019,pink,14.86631062861145,pink,19.290448877805485,red,0.0,red,2.157197108906039,red,6.769644779332615,light green,40.79551820728291,red,3.259848484848484,pink,12.331372549019605,red,0.4725018782870022,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.025383155743686,red,4.050292740046838,pink,24.921762667821564
84,Joshua King,Bournemouth,11.336637127335386,16.568931186105566,38,26,14.819163760774648,10.461525618843037,9.337006083079261,8.866507329962056,12.212754932511087,14.911937230900568,11.051708524939082,9.668789513348012,9.668789513348012,9.668789513348012,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,9.104894774310955,5.7586471717619245,1.6953981592637053,2.2781352473307424,2.9150363170186973,2.9150363170186973,5.035623460494537,5.035623460494537,5.035623460494537,5.035623460494537,3.3402253012308316,5.089699088643649,8.172013804151467,9.490901975251886,11.671961065554672,13.318826749222387,15.529782990433405,15.969045240788093,20.38566744432867,20.625449476826365,20.1433948961297,18.347549575274417,18.699340921695377,light green,30.503466993521272,pink,11.818899923605805,red,3.2934912718204483,red,0.0,pink,21.416254113607092,light green,27.021600941730426,red,9.68043308113749,red,0.0,white,,red,3.9472631732593775,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,23.423733217843218,light green,40.310530202333474,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,pink,11.867787114845937,red,4.07915961646926,red,4.458307487815684,pink,14.844110004330878,red,0.0,red,0.0,red,0.0,red,0.0,pink,16.325476128358986,light green,26.034510496370412,pink,24.07632720203379,pink,15.267413632119512,pink,11.528059785673998,pink,15.476693688477125,red,3.074835752482811,light green,47.24183155314305,light green,27.712984723854284,pink,20.7019451371571,red,2.696496386132549,pink,13.990599210620738
85,Kenny McLean,Norwich,11.274190625221202,11.57889847995691,38,37,10.260829260510734,8.584791957390616,8.112229041863104,7.1688360623183565,7.939214296868565,10.263680949506425,8.245559260560373,9.74540048068686,9.236057645758093,9.236057645758093,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,9.295801967729306,8.938573662331494,10.607692638471343,8.353969236151174,10.156101537795081,8.935702361885243,8.935702361885243,9.771534848163771,11.546709282030347,11.784904235756928,11.61200210735677,23.019081129146425,23.616403184105135,23.45735103865679,23.088963068286837,21.051090221721847,21.620053019162498,19.576717684835632,8.34916862636006,5.048661436026594,8.35718658320185,8.033907286504872,6.493539321136908,5.098690887698809,pink,16.467456359102243,pink,15.511194801358734,pink,14.163187527067993,red,0.27311812391430224,red,1.0345296844623895,pink,22.159383753501395,red,2.2169345741680764,red,4.735195237261425,white,,pink,12.203254392666155,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,7.559436670254754,red,5.665765765765764,pink,17.3057962529274,red,8.032531930879037,pink,12.715823115053482,white,,red,1.1697953927600513,pink,12.621464646464645,red,5.058838532470079,pink,17.349598598744706,red,1.5297324366862208,pink,20.647458042386376,red,4.173028883684621,red,7.020622796709752,light green,25.047685683530677,red,6.726203208556148,pink,16.139283699943597,green,81.3792855892138,pink,24.828712427097344,red,3.059663865546218,red,4.441907004120071,pink,10.782575757575756,pink,10.708942790640695,red,1.8359363596555245,red,2.7864421798848023,red,1.7251620947630921,light green,26.219339895773015,red,2.1789519272412297,red,0.0,red,0.9450037565740044
86,Andreas Pereira,Man Utd,11.240355040397086,17.08533966140357,38,25,1.483473389355742,1.8380738301779265,1.8380738301779265,1.8380738301779265,1.8380738301779265,1.8380738301779265,1.9937132535523001,1.6148651569366048,3.091355291467291,3.091355291467291,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,5.83636620342035,9.873422692682722,11.494951981217087,17.82415636124114,20.84454280346998,19.739917510729935,19.739917510729935,17.908826935377068,18.412497890185673,14.426860978627042,16.558414415281245,10.761110696490467,12.36663745193567,13.763715374013591,18.53478213405094,22.463628799363256,22.998191853689637,22.070117185869528,23.85321776543367,21.4118727432885,20.45405707156527,15.68299031152792,8.558062983870126,11.882520864121147,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.384313725490193,red,2.4822030857552924,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,1.0894759636206148,red,7.732377049180327,white,,pink,12.817634027470092,pink,19.21507638367142,light green,28.259395424836594,pink,11.350705019740552,light green,44.304430660168364,pink,22.232181059222537,red,0.0,red,0.0,pink,22.740773067331666,red,0.3599370439261696,light green,26.271579076319977,red,3.723304628632938,light green,33.47086834733893,red,9.779545454545453,light green,33.397467320261434,green,50.2426997245179,red,4.101878424210801,pink,19.775056401579242,pink,16.205008685581934,pink,16.381453192322752,red,3.074835752482811,red,0.0,red,0.36820843091334887,light green,27.373083585967947
87,Allan Saint-Maximin,Newcastle,11.237554601583028,16.424118263852115,38,26,13.038836312920518,14.234599059695134,16.623450596003956,15.147233408885867,13.104211550044228,17.15638537242678,19.7758781482518,17.129828819429356,15.754065357116835,15.754065357116835,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,18.029440290954323,14.556523124087578,14.490179262661751,10.4380054402792,6.244832045709866,4.902641836292767,4.902641836292767,4.902641836292767,1.825683728036669,3.679276941425361,4.082561586954395,4.302683740924399,8.028224866465523,10.005079858607141,12.757876223054557,18.597434096205784,20.6216962038743,20.218411558345263,21.349309812538525,17.6237686869974,15.646913694855783,13.022666274667714,5.357424673479815,1.631587723222708,red,1.2600050087653392,red,1.66890756302521,light green,34.64394047789383,pink,14.765560041872286,red,0.0,pink,11.015764331210189,light green,27.917676767676763,red,9.630344236187673,white,,pink,18.39086831718694,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,24.310420168067225,red,0.4644070299808004,light green,28.365216756677853,light green,29.352213761985332,red,9.3953314659197,white,,red,0.0,light green,34.31849285404937,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.779786096256682,pink,12.975152493720847,red,2.822992518703242,red,1.5408550777900278,light green,26.07878787878787,pink,13.837984944991312,pink,19.269574551131925,green,53.65669120831528,light green,27.14498724740043,red,0.0,red,9.457142857142856,red,0.0,red,0.0,red,0.8998426098154241,red,0.0,red,1.0641285956006767
88,Jorge Luiz Frello Filho,Chelsea,11.234016103760945,13.770729417513415,38,31,5.649271741685126,4.842719940636838,1.8502080448191585,1.0952260520220396,2.759295432587652,6.111574573897508,8.54404745710612,8.772789553239518,12.560580625675259,12.560580625675259,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.302979343576194,15.608161106135004,13.231533182238177,10.203725208350923,10.846088077625124,12.481305673252242,12.481305673252242,10.365231772533674,7.622833054632738,7.3176512920739265,7.417382174583271,7.6656093455568115,4.590773593074002,7.603882413779028,6.449647361183322,8.817017194584983,9.311187226234008,14.58904738013923,17.877112819917123,24.680201924411374,23.413610627589886,24.32220560597409,22.834613065393203,23.09838748285991,red,5.6458626073380165,pink,20.94758327072376,red,5.284873949579831,red,6.656817366343739,red,1.0097649978105385,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,18.305303030303026,pink,24.475718986979533,pink,17.02731018246027,red,1.6011946729338031,white,,light green,26.514537507050193,pink,19.196791025306545,red,2.1362723379116817,red,1.66890756302521,red,3.2810631697687533,pink,21.523850267379675,pink,13.047717842323648,pink,11.702020202020199,red,0.0,red,0.0,red,2.3670237405906196,red,5.01865336658354,red,0.0,light green,34.13947958725885,red,3.622374833850243,pink,16.571588833811635,red,3.4591902215431625,light green,39.312044817927166,light green,28.035111445028797,light green,47.62162373145979,light green,25.273340509508426,red,9.98253968253968,red,6.158441049745396,red,5.305611143810084
89,Jamie Vardy,Leicester,11.169287518653416,12.126655020252281,38,35,19.733732193112523,23.791478776148324,26.323066358556453,17.50719186295289,14.85632606208709,11.918972258617357,12.191109847737536,11.601585674824468,8.092124293282854,8.092124293282854,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,5.308819234526039,8.131005538736007,8.131005538736007,7.369245652736718,7.325971183288386,7.549727112403914,7.549727112403914,7.416179623730776,9.632010954598163,7.220176192062293,9.847344313732252,11.542742472995958,13.944408111455235,10.58970369966323,10.445761425783983,10.246783482261785,10.208415227452477,9.081362643779608,8.825712660220583,8.055853096501238,9.561782440191493,9.440101713883944,7.6982176290329205,8.152369024537114,red,0.9870904453600156,red,2.969480612390899,green,61.94224973089343,pink,18.556060606060605,light green,25.893795826283135,red,0.9179681798277622,light green,26.8694799509718,light green,29.391316526610638,white,,pink,20.69059368924779,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.23112826166850417,red,0.0,red,5.332319201995012,red,2.8229313036690082,pink,22.74281074058033,white,,red,4.82508685581934,red,1.207458277950081,pink,19.986432391138273,red,0.0,red,0.0,red,2.5200100175306783,pink,24.309102244389024,red,3.8902544351073756,pink,16.718277594021803,red,3.103589053387168,pink,18.39017685168972,pink,11.867787114845937,pink,19.33166948674563,red,0.8261713618449861,red,2.882658517952635,pink,15.325431989366415,red,2.8350112697220133,pink,10.500808765979649,pink,10.078237229932748,pink,13.942652540710222,pink,11.367676767676766,red,2.030893433799785,red,3.1322433954092674,red,6.014071038251366
90,Benjamin Mendy,Man City,10.981894221370341,21.963788442740682,38,19,8.441976006530835,13.325162914901805,13.325162914901805,12.919538139226267,11.002641798582887,12.480667650521783,14.015331394421196,9.537813595415797,4.654626687044825,14.594910691465449,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,17.11585407295022,22.658861246650336,22.658861246650336,21.180835394711444,21.57488247940577,31.305219338003496,31.305219338003496,33.94020443187184,23.999920427451208,20.224825486865637,17.61069447835025,18.875264793267036,16.946553964673303,7.216217106075575,5.439708412690249,7.118278798661014,7.118278798661014,3.801617101370566,3.114771155699011,3.114771155699011,3.114771155699011,2.256294755215996,0.5777243692452305,0.5777243692452305,red,0.0,red,0.0,pink,11.618434343434343,pink,16.132773109243693,red,0.0,red,0.0,light green,31.342624593037808,light green,34.18230835859679,red,0.0,red,8.779060913705584,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.714498724740043,white,,pink,10.346180963572266,pink,10.742646207295888,red,0.0,white,,red,0.0,green,69.58198803094437,light green,26.425664584098975,light green,41.51554894064087,red,0.0,pink,13.500975800156127,green,68.11235801018408,pink,18.444895657078398,red,0.0,red,0.0,pink,23.216631881033134,red,8.851992204417495,red,0.0,red,0.0,red,6.009334803381108,pink,11.749992701795357,red,0.0,red,0.0,red,4.044070584716613,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
