,Name,Team,xG per fixture adj,xG per game adj,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
11,Pierre-Emerick Aubameyang,Arsenal,34.68352707008935,36.610389685094304,38,36,72.41707791236726,18.490260933480332,0.0,21.596222635570175,48.03584018801409,45.4123731459797,52.848739495798306,29.78747135217723,69.5378151260504,7.841645885286782,,,,,,,,,,10.924724956572089,,44.04832778847837,41.018784242108005,26.935607738886425,,0.0,0.0,19.277331776383008,19.741808907200312,69.45409268081418,73.55555555555554,59.4652425144458,7.841645885286782,40.05732484076433,22.25210084033613,36.70051353874882,35.552788388082504,27.097140618879745,47.86709601873536,10.097649978105386,9.026193039110153,39.28535353535353,23.443398077300373,45.45522479480582,41.38118737849558,47.69165832021747,36.2251440020035,30.65086397873283,86.95982259326897
12,Richarlison de Andrade,Everton,34.55609211383315,36.475875009046106,38,36,31.76262626262626,21.437208467886613,10.785985544530195,4.909445745511318,22.100381970970204,0.8998426098154241,25.865452408930665,26.424369747899153,,81.90032556974704,,,,,,,,,,39.49350368124728,39.483617814400624,81.58319232938521,52.32418625018245,5.642889187976669,,0.0,0.0,71.39215686274508,58.028179551122186,36.09653013305505,32.50849209865603,28.37676254935138,17.27408279380027,70.81593763533996,75.60030052592035,35.718958088523294,10.276143790849671,51.88785332314743,53.99055658892544,29.66946778711484,18.20787492762015,39.939004578348836,42.34488778054862,44.002691065662,15.88131313131313,65.05015612802497,13.86769570011025,28.214445939883348,29.37498175448839
13,Dominic Calvert-Lewin,Everton,34.3002977684496,36.20586986669681,38,36,3.343434343434343,27.07857911733046,13.86769570011025,44.185011709601866,5.76531703590527,42.292602661324935,24.633764198981584,61.656862745098024,,37.80015026296017,,,,,,,,,,5.447379818103074,78.96723562880125,74.48900169204737,69.76558166690994,25.393001345895012,,21.32976780589616,69.18992472495657,89.93557422969185,40.77655860349126,87.78019827811113,47.36951705804164,19.509024252679072,17.27408279380027,125.28973581637071,15.75006260956674,34.48726987857422,2.936041083099906,19.21772345301757,6.298898268707968,17.616246498599438,0.0,0.0,89.39476309226932,0.0,53.49494949494949,9.818891491022637,13.86769570011025,1.88096306265889,5.507809078966573
14,Sadio Mane,Liverpool,32.688542191842444,35.49041723685751,38,35,15.587138012001041,2.723689909051537,76.26254935138184,46.44070299808004,12.980392156862743,23.88325370574543,50.186533665835405,22.949204495694055,,11.012081947119592,,,,,,,,,,33.43434343434343,7.52385225063556,79.20425593514764,15.414215686274506,0.0,0.0,4.909445745511318,50.5883853247008,27.895120904278144,99.28812343021168,50.32181889149102,54.19428123775949,,29.154927471212794,0.0,34.137454036070736,55.63025210084032,36.71872719311049,61.1648379052369,60.09334803381109,19.79653741593933,4.935452226800078,55.42596944770857,36.10477215644061,8.171069727154611,54.14479519958257,34.36612021857923,26.60321489001692,36.51367456073338,4.4040616246498585
15,Teemu Pukki,Norwich,32.27905761537256,34.07233859400437,38,36,10.978304239401494,0.0,0.0,10.924724956572089,9.40481531329445,16.6890756302521,1.7735476593344612,2.2024163894239184,,21.139495798319327,,,,,,,,,,39.48959454610692,23.402075989032504,54.00390320062451,17.325068870523413,60.70780067831985,,26.095435684647295,45.136363636363626,0.0,22.03123631586629,3.5993704392616963,33.89881171138062,81.00585480093676,59.1210340775558,67.69644779332614,34.591902215431624,24.829667230682457,26.42899667308702,47.024076566472246,37.086834733893554,19.741808907200312,21.73232323232323,53.92992772265097,30.292949934316155,40.86781863831044,51.754862842892756,21.849449913144177,51.7501082719792,93.52282807200625,64.57525669922363
16,Marcus Rashford,Man Utd,31.91362443873652,39.11992673135445,38,31,25.865452408930665,11.835118702953096,57.831995329149024,57.6531703590527,27.7353914002205,40.9570707070707,8.34453781512605,15.795837818442768,,31.494491343539842,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,56.51879084967319,26.60321489001692,64.08817013735046,29.533524654317763,30.09540900254224,44.04832778847837,40.77655860349126,81.88567749320359,16.178978316795295,47.3875134553283,85.29971988795518,20.060606060606055,59.4548319327731,37.80015026296017,1.6407513696843201,33.69740552735476,5.462362478286044,24.633764198981584,113.38456837280366,26.621077215005105,11.046252927400467,78.98700736249457
17,Heung-Min Son,Spurs,30.69955552205474,38.88610366126934,38,30,2.7539045394832864,43.10908734821777,21.32976780589616,46.11223914269599,18.388888888888886,56.161617930309916,11.282741298887691,1.820787492762015,,61.69315283500097,,,,,,,,,,0.0,0.0,0.0,107.85985544530195,56.45985037406483,,45.50863678804854,45.14311350381335,47.25018782870021,0.0,0.0,0.0,10.894759636206148,23.319867291178763,55.72884359769605,37.015891701000584,22.568181818181813,30.95338737695425,83.49228561176892,13.21449833654351,89.7753568745304,13.16674143861223,7.41736694677871,35.552788388082504,24.633764198981584,58.74996350897678,33.69740552735476,61.52817636316201,0.0,0.0
18,Wilfried Zaha,Crystal Palace,30.635683053786778,30.635683053786778,38,38,19.79653741593933,61.36807181889148,93.77359230920149,20.801543550165377,42.21719359029882,11.085193889541713,31.57967803869443,0.0,,20.060606060606055,,,,,,,,,,40.440705847166136,34.305322128851536,10.66488390294808,22.024163894239184,40.61786867599569,,11.53063407181054,39.20822942643391,3.5470953186689225,22.75431839402427,11.53063407181054,30.95338737695425,25.431646230106963,23.17927170868347,7.52385225063556,26.747474747474744,23.22035149904002,105.52541948409716,8.171069727154611,30.79220524872698,38.13127467569092,32.93491271820449,10.924724956572089,41.83858543417366,41.730288836846206,19.79653741593933,40.06223202254072,53.05611143810084,31.591675636885537,35.238662230782694
19,Sergio Aguero,Man City,29.990194826717733,47.484475142303076,38,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14916555900162,25.716441060349688,,,,,,,,,,2.467726113400039,,44.340775558166854,88.30819339895771,86.3848905422807,,39.48959454610692,138.6131951539921,83.97660173955651,0.0,25.950304987441694,0.0,2.4633764198981583,0.0,0.0,0.0,0.0,47.6645734084019,69.30027548209365,106.6583651642475,0.0,0.0,56.45862607338017,7.708457362983714,52.66696575444892,65.3269140989729,53.775910364145645,56.83838383838383,45.891973100586625,15.476693688477125
20,Riyad Mahrez,Man City,29.511762463037588,33.98324162410389,38,33,59.4548319327731,9.40481531329445,1.6717171717171715,28.7422969187675,54.96517088442472,55.73139801375095,6.300025043826696,8.171069727154611,31.57967803869443,20.395798082346303,,,,,,,,,,7.403178340200117,,46.80415197806501,0.0,26.99527829446272,,60.926803013993535,7.343745438622098,44.68479725591081,53.959201540886,74.46609257265877,4.909445745511318,140.41245593419504,15.07515510434292,39.483617814400624,8.359326539654408,6.5630054787372805,83.07254222607187,0.0,0.0,0.0,0.0,27.001951600312253,67.17369987742951,47.024076566472246,0.0,40.79551820728291,1.6717171717171715,5.399055658892544,35.50535610885929
21,Diogo Jota,Wolves,29.36622922572685,32.82107972287118,38,34,14.980294499783454,0.0,24.14916555900162,39.643495009630534,13.53928955866523,15.961928934010151,3.85213769447507,3.343434343434343,,47.340474811812385,,,,,,,,,,20.397759103641455,60.28945485763341,49.912698412698404,25.865452408930665,67.86246811850107,,29.925118958176803,0.0,0.0,5.642889187976669,26.775106436263457,53.32319201995011,13.212184873949576,47.69165832021747,88.08123249299719,34.594962362478284,24.82203085755292,22.568181818181813,73.19061619502632,66.5080372250423,32.81502739368641,7.687089381207027,0.0,0.0,67.9296453072544,32.684278908618445,0.0,55.72884359769605,14.806356680400233,30.79220524872698
22,Michail Antonio,West Ham,28.505417918160447,45.13357837042071,38,24,3.0817101555800557,74.03178340200117,23.512038283236123,132.85585901027076,88.23733569635209,44.300286981476646,103.5002165439584,46.79181571040205,,1.2273614363778296,,,,,,,,,,31.037084038353072,44.20076394194041,6.300025043826696,40.77655860349126,62.1204481792717,0.0,50.49921660791225,0.0,0.0,0.0,19.707011359185266,36.71872719311049,,32.67012987012987,23.942893401015226,0.0,73.5396275443915,39.59307483187866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.786002691790024,53.775910364145645,0.0
23,Harry Kane,Spurs,27.747649615872135,36.35898915183245,38,29,15.605459057071958,73.90129259694476,59.067049308635525,62.074168076706144,11.702020202020199,30.833829451934857,45.130965195550765,60.08598726114649,,9.870904453600156,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,29.78747135217723,32.29645191409897,60.26610644257702,39.49350368124728,33.1387587822014,44.583074878156836,13.572493623700215,41.79292929292929,27.311812391430223,21.437208467886613,0.0,29.925118958176803,41.38118737849558,11.126050420168065,29.78747135217723,105.92518605562081,4.589840899138811,33.69740552735476,6.5630054787372805,6.273316708229426,73.19061619502632
24,Chris Wood,Burnley,27.302917056781492,32.42221400492802,38,32,35.232492997198875,47.71066760037347,41.730288836846206,3.150012521913348,30.95338737695425,6.769644779332615,0.0,0.0,,0.0,,,,,,,,,,89.08441837172697,4.101878424210801,0.0,0.0,17.73547659334461,,25.91112419070041,67.74285154719935,49.026418362927664,41.603087100330754,4.935452226800078,16.51812292067939,1.6717171717171715,46.761414036003124,30.594648733724416,6.273316708229426,52.32418625018245,32.91685359653057,70.10031847133757,0.0,0.0,68.97453975714843,8.809665557695673,28.505818939115517,81.47514005602238,5.5630252100840325,26.775106436263457,79.77849336455893,7.094190637337845,7.687089381207027
25,Kevin De Bruyne,Man City,27.16724872893376,29.495870048556657,38,35,39.63655462184873,34.797816659189465,0.0,2.7815126050420163,11.48525958779024,14.413292589763175,72.450288004007,23.151364226938064,0.9288140599616008,64.73448956570783,,,,,,,,,,0.0,,28.328828828828822,27.311812391430223,38.69323222206324,,14.667563688553999,26.621077215005105,4.622565233370083,11.012081947119592,49.64406171510584,9.818891491022637,68.97453975714843,44.33869148336153,60.45928977830095,15.789839019347214,45.94103835116096,27.236899090515372,59.850237916353606,51.88785332314743,9.245130466740166,17.441395416727485,0.0,19.821747504815267,37.6192612531778,1.468020541549953,25.033613445378148,13.373737373737372,34.19401917298612,24.5806311522872
26,Christian Pulisic,Chelsea,26.927042703285746,40.92910490899433,38,25,9.818891491022637,45.67518156774354,36.70051353874882,28.20685324721923,22.949204495694055,48.90503962913114,25.491024898668208,106.64638403990023,,42.37351463922577,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,50.067226890756295,0.0,18.25683728036669,0.0,60.18181818181817,33.03624584135878,72.42018865613132,40.967718587145335,9.409975062344138,91.79681798277622,66.7741887243906,102.16954659577608,20.509392121054002,1.9217723453017568,0.0,0.0,0.0,46.25923932543954,27.892390289449107,4.9267528397963165,9.870904453600156
27,Sebastien Haller,West Ham,25.54676407588292,30.336782340110965,38,32,16.94940585569031,2.467726113400039,6.583370719306115,0.0,21.36272337911682,0.0,0.0,0.0,,0.0,,,,,,,,,,41.67836999435984,63.41848739495798,36.2251440020035,0.0,7.41736694677871,3.150012521913348,14.78025851938895,70.47732446156539,15.795837818442768,24.239898989898986,67.74285154719935,7.343745438622098,,60.535828877005336,0.0,2.454722872755659,0.0,49.49134353984832,8.359326539654408,56.605922254109046,9.026193039110153,40.74470320434249,49.570281710699156,65.19696969696969,9.870904453600156,23.112826166850418,66.06092436974788,103.45296844623894,0.0,26.661596009975057
28,Mason Mount,Chelsea,25.341388928909225,26.02629133239326,38,37,17.183060109289613,9.450037565740043,0.0,2.256548259777538,20.19529995621077,30.09540900254224,1.820787492762015,25.093266832917703,,17.719833394585322,,,,,,,,,,39.643495009630534,29.2550505050505,26.095435684647295,23.443398077300373,39.41402271837053,,1.7735476593344612,14.766762327158881,27.864421798848024,29.66946778711484,16.84870276367738,13.452406417112297,17.99685219630848,34.270202020202014,52.85799334617404,51.61864510596593,35.50535610885929,1.5683291770573564,40.39059991242154,41.38118737849558,33.43730615861763,15.587138012001041,24.98304048892284,7.41736694677871,15.75006260956674,35.59348165495706,10.154467168998922,38.90254435107375,94.8399921660791,24.677261134000393
29,Gerard Deulofeu,Watford,24.365421267516705,33.06735743448696,38,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,17.325068870523413,28.37885030410045,11.126050420168065,41.84591139905445,,36.980521866960665,42.292602661324935,42.62878787878787,57.685987509758,10.785985544530195,53.02888410477215,51.82224838140082,42.5251690458302,36.71872719311049,12.316882099490792,3.8435446906035136,47.36951705804164,23.488328664799248,47.6645734084019,18.388888888888886,22.496065245385598,2.256548259777538,14.728337236533955,64.30149625935161,75.3757755217146,1.6407513696843201,102.87449334105384,13.21449833654351,2.7815126050420163
30,Bernardo Mota Veiga de Carvalho e Silva,Man City,23.74385877725089,26.5372539275157,38,34,0.0,20.69059368924779,3.343434343434343,37.086834733893554,1.6407513696843201,59.57494270435446,0.0,19.06582936336076,27.864421798848024,3.5470953186689225,,,,,,,,,,0.0,,38.182334508421455,45.51968731905037,19.79653741593933,,0.0,62.42183622828783,0.0,0.0,4.513096519555076,14.728337236533955,7.390129259694475,0.0,61.69315283500097,38.08137645842564,3.2815027393686402,0.0,39.37515652391684,33.63101604278074,33.1283841724856,34.88279083345497,31.91139734582357,0.0,95.92911619560338,22.020308123249293,17.616246498599438,43.46464646464646,81.88567749320359,0.0
31,Willian Borges Da Silva,Chelsea,23.668802815230748,24.98373630496579,38,36,0.0,29.925118958176803,24.222338935574225,6.769644779332615,53.24215443001021,55.48841034843725,46.430081065431374,36.071571072319195,,18.490260933480332,,,,,,,,,,33.03624584135878,0.0,17.09700958649306,19.741808907200312,0.0,,23.942893401015226,29.533524654317763,69.66105449712006,3.708683473389355,8.867738296672306,1.9217723453017568,32.394333953355265,36.77777777777777,13.21449833654351,40.83265956143573,1.820787492762015,51.754862842892756,30.292949934316155,21.631075220577234,54.800029537734446,28.713148969475604,10.569747899159664,67.68347338935573,15.75006260956674,4.909445745511318,2.256548259777538,2.936041083099906,4.9267528397963165,0.0
32,Callum Wilson,Bournemouth,22.95851516756242,24.926387896210628,38,35,58.36403431973384,19.21772345301757,28.229925187032414,9.853505679592633,43.19244527114035,0.0,0.0,2.454722872755659,,14.687490877244196,,,,,,,,,,55.12521913348359,57.19748809008228,41.79663269827204,25.950304987441694,33.89881171138062,,28.7422969187675,30.09442110177404,13.16674143861223,7.28314997104806,16.6890756302521,7.980964467005076,3.7152562398464033,0.0,9.450037565740043,3.671872719311049,11.697953927600512,12.273614363778297,24.6112705452648,14.806356680400233,1.88096306265889,12.478174603174601,15.07515510434292,76.47307469600463,20.178609625668447,59.4652425144458,23.402075989032504,29.79825436408977,20.03111601127036,39.48959454610692
33,Alexandre Lacazette,Arsenal,22.54998245380698,28.563311108155506,38,30,7.52385225063556,3.0817101555800557,29.925118958176803,6.298898268707968,41.87739913826869,42.95765027322404,18.35025676937441,21.139495798319327,36.159663865546214,3.136658354114713,,,,,,,,,,17.297481181239142,,0.0,15.587138012001041,24.14916555900162,,10.894759636206148,3.3848223896663074,64.25777258794336,61.69315283500097,5.447379818103074,46.808080808080796,0.0,0.0,0.0,25.033613445378148,34.498482726423894,57.6531703590527,62.816098707403036,33.1387587822014,62.42183622828783,2.256548259777538,0.0,0.0,0.0,0.0,62.08914007726426,3.150012521913348,53.87121547777285,0.0
34,David Silva,Man City,22.44236338981541,31.58554847455502,38,27,74.13503734827262,0.0,7.522727272727272,1.8543417366946775,45.94103835116096,80.71443850267379,0.0,2.723689909051537,38.08137645842564,16.84870276367738,,,,,,,,,,0.0,,0.0,22.759843659525185,0.0,,0.0,50.48824989052692,28.505818939115517,0.0,0.0,0.0,0.0,0.0,76.49950951540121,24.14916555900162,29.533524654317763,8.171069727154611,0.0,75.91000763941939,45.45522479480582,31.210918114143915,34.366120218579226,0.0,83.7028562883206,8.074112978524742,13.90756302521008,36.77777777777777,0.0,15.476693688477125
35,Harvey Barnes,Leicester,22.29800595347055,23.53678406199669,38,36,20.975671963900332,9.898268707969665,72.20954431288122,14.209595959595957,19.509024252679072,1.8359363596555245,1.1012081947119592,3.708683473389355,,9.40481531329445,,,,,,,,,,50.84821756707092,33.76447245564892,3.136658354114713,22.092505854800933,53.11195322650497,,53.713231036479435,52.94240141781125,6.726203208556148,0.0,23.670237405906192,3.150012521913348,6.273316708229426,19.818277310924366,36.21009432806566,56.428891879766695,8.809665557695673,25.033613445378148,29.26353637901861,6.425777258794335,43.23987776928953,39.01019051838723,6.300025043826696,7.383381163579441,44.09228788095577,4.935452226800078,20.896464646464644,23.69375672766415,0.0,13.500975800156127
36,Oliver McBurnie,Sheffield Utd,22.216303185792466,23.450542251669827,38,36,17.295951107715812,28.63141306251094,0.0,49.026418362927664,23.319867291178763,26.935607738886425,42.292602661324935,11.104767510300176,17.22788938168536,16.178978316795295,,,,,,,,,,19.818277310924366,,96.42577030812323,55.16666666666666,22.03123631586629,,17.251620947630922,61.18739424703891,19.118268674001158,55.12521913348359,0.0,52.66696575444892,15.76190476190476,3.0817101555800557,0.0,34.45577876337072,8.591530054644807,20.975671963900332,0.0,0.0,0.0,5.3206429780033835,7.52385225063556,66.1502629601803,0.0,7.687089381207027,2.723689909051537,25.865452408930665,11.933586337760909,3.343434343434343
37,Jordan Ayew,Crystal Palace,22.157092375702103,22.755932710180538,38,37,8.99842609815424,24.547228727556593,28.37885030410045,3.0817101555800557,35.40796881766998,22.170387779083427,39.939004578348836,0.0,,19.224747474747474,,,,,,,,,,28.214445939883348,17.616246498599438,84.49869553874248,4.404832778847837,6.769644779332615,,21.139495798319327,3.136658354114713,22.169345741680765,31.56244164332399,0.9608861726508784,50.071656050955404,18.048265066527524,0.9271708683473388,5.642889187976669,23.404040404040398,5.5728843597696045,18.900075131480087,0.0,28.328828828828822,51.432882120699375,17.251620947630922,53.713231036479435,35.96650326797385,23.319867291178763,35.99370439261696,29.27624647801053,20.975671963900332,0.0,20.922955699527225
38,Jack Grealish,Aston Villa,21.67515888476866,22.87933437836692,38,36,56.44441227562246,4.433869148336153,45.14953598319033,27.53904539483287,9.870904453600156,39.37515652391684,30.68403590944574,4.92225410905296,0.0,6.769644779332615,,,,,,,,,,2.4633764198981583,,21.139495798319327,20.696380025754753,43.46464646464646,,31.97637206520113,28.7422969187675,18.819950124688276,21.36272337911682,20.69059368924779,11.010154061624647,43.23987776928953,19.180660208109074,50.49921660791225,0.0,39.483617814400624,42.65953561179232,0.0,0.0,0.0,79.73669467787114,31.56244164332399,17.647467139270415,5.3206429780033835,9.103937463810075,18.359363596555244,12.113290141831552,9.194444444444443,0.0
39,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,21.568424341327905,24.10588602854295,38,34,10.014331210191083,30.15031020868584,13.21449833654351,65.17574076777112,3.7015891701000583,3.150012521913348,4.909445745511318,6.5630054787372805,9.53291468168038,0.0,,,,,,,,,,0.0,,20.178609625668447,10.798111317785088,0.0,,19.750112157918345,1.8543417366946775,47.04987531172069,1.8576281199232016,0.0,22.020308123249293,33.63101604278074,0.0,32.023893458676056,85.79623213512342,32.0804394742005,0.0,45.4123731459797,61.42524417731028,98.80473815461345,9.271708683473388,2.2020308123249293,1.8576281199232016,34.584179357021995,0.0,25.70310903517734,4.404832778847837,50.98737373737373,31.494491343539842
40,Jay Rodriguez,Burnley,21.258179895140877,22.43918988931537,38,36,50.067226890756295,66.06092436974788,31.91139734582357,44.100175306786866,19.118268674001158,13.53928955866523,0.0,66.7741887243906,,0.0,,,,,,,,,,76.48662183431105,37.737281502739364,50.98737373737373,36.51367456073338,33.69740552735476,,20.975671963900332,16.011946729338028,0.0,20.03111601127036,22.209535020600352,4.404832778847837,14.209595959595957,0.0,26.99527829446272,3.136658354114713,8.26171361844986,0.940481531329445,0.0,11.282741298887691,57.19748809008228,6.158441049745396,18.72053931010331,14.638123239005266,0.0,0.0,26.775106436263457,0.0,8.867738296672306,0.0
41,Lucas Rodrigues Moura da Silva,Spurs,20.60888179646655,22.375357379020826,38,35,7.343745438622098,2.4633764198981583,28.713148969475604,31.037084038353072,21.73232323232323,5.506040973559796,13.53928955866523,11.835118702953096,,0.0,,,,,,,,,,11.145768719539209,52.77654176424668,39.49350368124728,32.35795663359059,3.136658354114713,,14.68020541549953,40.440705847166136,50.40020035061357,39.39633307868602,7.340102707749765,19.470588235294116,2.723689909051537,52.77654176424668,30.65086397873283,0.0,0.0,37.326143601621304,16.924111948331536,12.113290141831552,0.0,22.571556751906677,24.10644257703081,0.0,2.4633764198981583,0.0,0.0,20.509392121054002,103.50972568578551,24.653681244640445
