GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW7*,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW25*,GW26,GW27,GW28,GW28*,GW29,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW35*,GW36,GW37,GW37*,GW38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
0.0,0.0,25.0,4.0,25.0,4.0,0.0,,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,17.0,0.0,2.0,19.0,7.0,14.0,2.0,0.0,19.0,17.0,7.0,0.0,46.0,0.0,11.0,66.0,19.0,,35.0,0.0,17.0,,,0.0,0.0,55.0,0.0,0.0,0.0,0.0,,7.0,7.0,,4.0
15.0,6.0,13.0,21.0,2.0,3.0,26.0,,6.0,0.0,9.0,23.0,23.0,35.0,0.0,37.0,21.0,30.0,8.0,0.0,0.0,4.0,2.0,49.0,26.0,36.0,,33.0,50.0,48.0,,,33.0,30.0,52.0,56.0,56.0,96.0,39.0,,50.0,6.0,,83.0
0.0,0.0,35.0,23.0,2.0,33.0,20.0,,17.0,14.0,0.0,0.0,0.0,47.0,34.0,89.0,27.0,64.0,48.0,42.0,5.0,20.0,83.0,0.0,0.0,0.0,,0.0,23.0,2.0,,,21.0,0.0,37.0,29.0,24.0,6.0,0.0,,2.0,2.0,,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,2.0,,33.0,8.0,6.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
8.0,17.0,75.0,27.0,4.0,0.0,0.0,,24.0,11.0,33.0,34.0,35.0,20.0,19.0,38.0,19.0,27.0,10.0,26.0,31.0,46.0,16.0,26.0,19.0,21.0,,26.0,45.0,0.0,,,2.0,0.0,4.0,0.0,34.0,21.0,9.0,,2.0,19.0,,47.0
36.0,28.0,33.0,15.0,5.0,19.0,15.0,,21.0,11.0,74.0,15.0,0.0,17.0,4.0,0.0,4.0,0.0,0.0,30.0,21.0,4.0,5.0,0.0,19.0,16.0,,0.0,0.0,0.0,,,0.0,13.0,4.0,8.0,0.0,0.0,0.0,,0.0,0.0,,0.0
14.0,27.0,24.0,40.0,40.0,15.0,27.0,,10.0,0.0,0.0,0.0,0.0,12.0,19.0,18.0,26.0,42.0,8.0,49.0,13.0,10.0,29.0,16.0,8.0,22.0,,6.0,42.0,20.0,,,4.0,34.0,27.0,19.0,34.0,10.0,18.0,,24.0,13.0,,37.0
2.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,2.0,0.0,0.0,0.0,6.0,0.0,,11.0,0.0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
