,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37,GW36,GW35**,GW35*,GW35,GW34,GW33,GW32*,GW32,GW31,GW30,GW29,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
98,Jorge Luiz Frello Filho,Chelsea,3,9.905245948318463,13.442833787003627,38,28,26.474852667715634,31.882785974324587,,,34.384637320574164,1.1581215697036222,0.0,4.012897179891399,,20.364339032527102,13.296978385531538,12.104938785504407,,6.5670031121799415,,16.999684899845917,2.705339914740857,0.0,,0.2968414574101428,,2.9432953620829942,12.18870788062165,22.888572513287773,38.378465457914245,24.325344885317264,0.0,14.575012951131066,,0.0,1.8972207123444431,18.8077043062201,2.112051147311263,0.0,0.0,0.0,0.0,0.0,0.41458190070141665,0.07978890947591319,2.5289722779500274,5.936829148202856,27.74636156447581,0.0,2.164271931792686,29.163744787322766
99,Patrick Bamford,Leeds,4,9.866514501066725,9.866514501066725,38,38,7.602492042115574,10.68629246676514,0.23936672842773957,,,19.77572665148064,1.005646371976647,25.179767463067662,,1.082135965896343,17.04093166849616,26.201576124329534,14.470905715765845,19.568137557959815,,12.249896654405326,,1.638508797024746,10.884186771705236,4.84488196885987,,13.038469856459331,1.772930451404205,30.004908320493062,40.77762119179919,1.0628566585299701,,12.947697039199333,,1.0070971905846622,8.340598065621942,1.0372558231868716,0.5497765821630495,10.710324789802007,2.428858819407952,1.0871187532199895,22.573352080123268,2.076924401913876,2.482102631965887,2.5413814907070322,19.14468173365756,4.037401640716558,1.4890134467618004,10.281631137395133,12.388761008461406,0.6763349786852143
100,Ryan Fraser,Newcastle,3,9.708622199381946,20.49598019869522,38,18,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,4.148291284403669,25.26753039622372,,29.302809133202746,,35.731004520341536,,4.728078606602225,,44.26126352395672,0.0,99.01816571092485,41.33803158705701,22.003724713537988,0.7761357459590903,0.0,14.095784623848166,0.0,0.0,0.0,1.6657157658435506,37.69630357900694,0.0,,0.0,0.0,0.0,3.994461479198767,1.2112204922149674,0.0,0.797889094759132,0.0,2.8912333194328603,0.0
101,Harvey Barnes,Leicester,3,9.586364867229488,14.571274598188822,38,25,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.9615397129186605,,40.79024531540552,,36.25155485752749,6.15703750209275,11.347688654809188,20.38329537416891,50.07011016949152,37.73855100463678,26.913625471852946,,3.106811771087605,4.077740038229671,9.45615721320445,21.69836674259681,2.786833590138675,13.953343411175979,0.0,13.11751165601796,14.879369531074715,0.8074803281433116,1.1940005658508983,1.3846162679425837,2.500881848090402,5.174525310912594,3.6398106476399565,21.383427739544736,13.507340230166506
102,Georginio Wijnaldum,Liverpool,3,9.508163378663655,9.508163378663655,38,38,11.346754888986913,13.643903520381157,8.119166258570031,,2.7488829108152473,3.5620974889217134,,7.767029427719012,,2.814429905219975,11.72827349449292,1.8461550239234452,,16.250541603884148,,4.476611120704542,8.231041988665636,19.734098473387434,,3.7157781201848996,,2.5413814907070322,6.286945664105378,3.0169391159299415,15.629178490103348,4.669268792710706,23.77709502382213,16.383342148458876,,6.332617758083046,10.219775562788174,30.852831782566113,3.3685678576679896,19.95883523158694,4.580718356069764,13.424360455382557,5.153937656380316,2.3103468097336655,6.12149972557629,7.1809739008582945,13.100788062164767,0.37157781201849,3.9669160349020167,18.23078086124402,8.231041988665636,19.61572358183619
103,John Lundstram,Sheffield Utd,3,9.487099357622352,12.875349128201764,38,28,0.0,0.0,0.0,,,0.7091721805616821,0.0,0.3771173894912427,,0.0,5.653849760765551,0.9381433017399917,,3.0034508526537653,,18.10732890201871,1.9834580174510084,8.386553735696658,,1.8739302365739943,,8.342602031879489,7.2992259144770735,19.11694600881489,6.286945664105378,24.959856830202444,,5.0354859529233105,25.42680160021698,0.0,0.0,0.0,19.484398457047536,0.0,0.0,19.98449990419621,5.092931562193928,2.3232562620423893,6.056804482225656,17.868161361141603,29.082404083464215,12.805189949922296,21.807706220095692,44.60444971000142,11.297086968960091,32.6020182487862
104,Mateo Kovacic,Chelsea,3,9.310799904007563,13.104088753788423,38,27,4.915526391074239,15.941392987162294,,,0.0,0.0,0.0,0.0,,0.0,34.838083370092626,14.393067458374144,,0.0,,9.939706471494606,1.6232039488445142,17.262984679919754,,12.962076973576234,,26.40790005424464,17.827021730160915,4.669268792710706,26.330340127051354,34.015108823037004,6.584488407740947,19.468053013296494,,7.61051317233809,0.0,1.7307703349282297,1.6896409178490106,0.8074803281433116,15.977845916795069,9.210861507992647,5.767920273348519,37.9358068890697,13.017871682024483,0.0,0.0,0.0,0.26593956771063076,2.0666968658178257,10.550825667489343,0.0
105,Joel Veltman,Brighton,2,9.301006773285065,12.62279490660116,38,28,0.0,0.0,0.0,,,0.0,1.5351435846654409,27.611154586714346,,19.102229520865535,2.0436779661016953,1.3194637971913186,9.892742744778952,10.884186771705236,,1.9637947882736158,,2.878613491674829,,30.228464196441696,,31.131667143470178,12.846014425622025,0.0,12.268274867122248,51.22075979968918,,1.5351435846654409,2.3162431394072445,31.99640800267872,40.269256459330144,0.0,4.311651767294733,0.5205361768261095,4.0431069170339144,0.7915772197603808,14.203034552389502,0.25871191531969673,32.633663975648496,1.0070971905846622,0.07381060235063665,0.0,4.551828197226502,0.0,0.0,0.0
106,Hector Bellerin,Arsenal,2,9.21404989938431,14.005355847064152,38,25,0.0,0.0,,,0.7765133951571355,0.0,14.71647681041497,0.0,,6.55875582800898,0.0,0.0,0.0,0.0,,0.0,,0.0,,10.092202250274424,,10.575433583250815,15.953901444714633,15.947736480830406,14.734012401969727,10.488398161825044,,0.0,19.768174533156888,2.435749877571009,16.84457673060884,33.70068134981968,0.0,0.0,31.596408152461624,16.75443507972665,16.04867152184832,20.72443839298345,3.363254899156058,22.65079518511764,4.736210959954014,3.308918770581778,21.558258836473666,2.029004936055643,7.286576458223858,27.484310136418582
107,Jamie Vardy,Leicester,4,9.16853210612465,10.247182942139315,38,34,1.4648686408504177,4.81438304997424,,,5.827631770928324,28.8606461893138,14.149442803216807,2.748042199676518,,16.607385528893243,18.79725521107024,2.4816890779363336,,36.151541741163534,,18.981575271059214,0.8776780042350452,3.0000019138755984,,1.5522714919181806,,3.111140901951986,2.3215059434120207,0.0,0.0,0.0,15.685570582174137,0.7915772197603808,,17.90504678600488,0.17729304514042052,2.4190169615174177,19.592618071374336,20.06520184899846,26.021099874895743,1.4924948425251,11.347688654809188,28.13553511330492,3.1289862715553327,20.127438110058005,0.9230775119617226,0.0,1.478435803117884,0.8272296926454445,8.936357861302277,7.602492042115574
108,Adam Lallana,Brighton,3,9.118945404758561,11.550664179360844,38,30,2.076924401913876,7.941405049396267,0.8448204589245053,,,0.0,0.0,14.344533764269016,,17.859808088614116,31.491219568567026,1.5393744300565384,12.754279902359642,3.7599917938618086,,3.350002874113815,,3.2476665034280123,,3.4572143802381996,,37.68570233156916,1.1968336421386978,15.1499035225488,0.7324343204252088,0.0,,0.0,0.0,0.6056102461074837,0.0,25.133408653004032,23.548251959840464,1.6657157658435506,0.0,0.0,0.0,9.57234086682878,34.787964531498154,14.740240698557328,16.3121431194907,4.343679605940302,12.076278890600925,3.078748860113077,0.9810984540276647,42.24232869654817
109,Granit Xhaka,Arsenal,3,9.103114057549899,11.15865594151278,38,31,45.25408673894912,1.1524047934127333,,,0.0,0.0,5.8865907241659885,18.485996147919874,,10.723045242617857,1.4095784623848167,0.0,19.747678227360307,4.394605922551253,,12.447069878242457,,17.443118413489174,,39.37613336992316,,18.165865751874385,26.38861536260907,13.424360455382557,4.1783020244391755,29.288357131134088,,4.823734065636018,6.471196147625348,3.2476665034280123,3.142644912427022,8.696950025759916,0.0,0.0,2.154300555849656,7.599006074411542,3.4317913946090743,0.5970002829254492,0.0,0.0,5.429315002874114,2.9780268935236007,0.0,4.599077855059457,7.075371343492732,17.906444482818166
110,Declan Rice,West Ham,3,9.042443226318596,10.737901331253333,38,32,1.7810487444608567,9.6691889079334,19.987221643035863,,,0.0,0.0,0.0,,0.0,0.0,0.0,2.6538478468899522,13.964325186941455,,0.7675717923327204,,2.4816890779363336,,1.0070971905846622,,1.4924948425251,19.25983854256605,3.104542983836361,3.922742876374243,16.045020585208057,5.978658790401568,33.35176416093171,,5.852350539291217,19.591536189069423,22.3756317764804,4.193172333848532,3.8118004705190405,18.592294525392564,13.854369870508846,9.313628951509084,21.226593315912535,4.164289414608876,2.164271931792686,18.69539105378705,3.387508731966591,13.862080858401994,3.1289862715553327,32.07694354066986,11.854939652834283
111,Harrison Reed,Fulham,3,9.039348479292777,11.08049168429437,38,31,0.0,0.7696872150282692,12.467341211225996,,,0.0,0.0,,,0.34615406698564594,24.02253976226352,1.3797968817050494,9.978433300325365,3.9707025246981336,,3.2464078976890285,13.092263477600607,12.055927069548593,,3.897069866593317,2.7926118316569615,20.06520184899846,25.661421439831848,20.908638628089676,11.440643364348679,1.6341753544620516,13.414548604778407,3.571961617722823,12.726046317388002,,,1.7810487444608567,0.0,4.525408673894912,0.40580098721112856,47.813876234906694,18.136222456409275,17.18547380585516,20.48689612891925,8.340598065621942,9.307884869872076,0.0,0.0,0.0,12.878148960248977,5.192311004784689
112,Richarlison de Andrade,Everton,4,8.960770084774587,10.014978330042185,38,34,0.8272296926454445,25.83937050058597,11.691209599779949,,31.562853669003005,1.478435803117884,11.986985409812617,0.9230775119617226,,26.00141837509491,1.8855869474562135,22.07298411998235,,10.133191503440974,,24.382520607934055,3.5429089128305584,1.2863129821106187,,1.4879369531074718,1.3235675082327114,0.7287506475565533,5.387810505197885,1.4498578299618052,11.446148630322755,1.0396560643801496,,,0.30280512305374185,21.965331932037135,,0.0,3.8076947368421052,3.581037555087182,4.193172333848532,26.410129036527266,20.98029565709436,13.846262303574514,0.0,0.0,0.0,15.690971505496972,0.8799405754795662,2.8366887222467283,16.90262793829579,12.634492027334852
113,Timothy Castagne,Leicester,2,8.910237022983017,12.540333587902024,38,27,1.1902057706909643,1.553026790314271,,,6.377408353091374,5.641316110659073,37.303076481207945,3.63450742537862,,42.14585394221352,8.765012261341742,8.934080680570801,,14.924948425251,,17.221694120100082,22.420683562731607,2.3076937799043065,,10.262239307681305,,0.0,0.0,0.0,0.2558572641109068,22.108879815100156,19.102229520865535,2.2757845068110947,,22.319989829129373,0.0,3.078748860113077,1.831085801063022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.153854545454546,2.414644542983836,21.965331932037135,25.478674533479694,19.707860640550557,2.214318070519099
114,Daniel Castelo Podence,Wolves,3,8.879030826027424,14.058465474543423,38,24,0.0,0.0,0.0,,,30.797920141784818,7.971545053868757,1.0372558231868716,,2.9020733049099166,4.476611120704542,46.04271501138554,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,17.423088038277513,14.449383178944272,5.901501803194229,,0.0,0.0,0.0,2.0891510122195878,6.317246013667426,18.7503937268396,5.435593766099949,22.162987412387356,3.7874758806372,3.346155980861244,14.050495650746758,24.72071086415022,13.296978385531538,21.09361676159479,1.7910008487763478,5.413576238991539,0.0,48.97199780461032,15.17369756567185
115,Conor Gallagher,West Brom,3,8.838558472077777,10.606270166493333,36,30,28.826585089828832,13.517127342792085,20.019515369082345,,,1.9615397129186605,15.644931357776663,0.7761357459590903,,0.0,0.2968414574101428,0.0,,14.715322746654904,,16.02460808245186,25.081502311248073,20.74145642201835,,9.654458046585496,,13.524503921211018,0.6408800303720577,0.08291638014028334,1.5616085304783285,0.0,14.0451401296199,0.0,,5.538465071770335,2.0468581128872545,2.2995389275297287,1.7247461021313117,1.8199053238199783,4.578459452129102,7.800893986178503,2.321658643927933,53.76814973554624,1.6479772209567198,15.928407010878953,3.645468098415346,17.95250463208047,0.0,0.0,,
116,Michail Antonio,West Ham,4,8.8277613766776,12.902112781298031,38,26,22.559950763170853,8.783461679725761,7.039524603836529,,,14.398640215716487,19.628071731074645,0.0,,0.0,0.0,1.1102854511970535,67.61542775119618,14.953923034834945,,22.941868015277976,,2.8125809549945116,,2.105748671222475,,0.0,0.7287506475565533,18.62725790301817,1.3526699573704286,21.984337597412143,18.969324804113615,2.633034012705135,,10.497073189522343,1.7810487444608567,0.0,0.0,0.0,0.0,0.0,0.43118652553282794,0.0,0.0,0.0,1.4890134467618004,19.592618071374336,26.33795363096379,14.433710865561697,3.0000019138755984,9.647468131272037
117,N'Golo Kante,Chelsea,3,8.818267045040836,11.169804923718392,38,30,0.0,13.40001149645526,,,0.0,6.12149972557629,0.10410723536522191,3.907294622525837,,0.0,3.4572143802381996,0.0,,34.37015914556515,,0.37157781201849,22.724855283823203,17.372939996352365,,4.452621861152142,,10.628566585299701,1.5754112226653831,9.88786332574032,0.0,0.0,0.0,0.0,,6.286945664105378,31.304141753683307,15.576933014354069,14.0451401296199,24.628150008371,13.74837904468413,2.9850014146272463,33.23420728929385,13.408345538378084,12.354540640902217,15.399259528851246,2.5289722779500274,4.254727556212046,4.343679605940302,5.3143633692458385,3.7874758806372,3.5197623019182647
118,George Baldock,Sheffield Utd,2,8.788878852334841,10.436793637147623,38,32,12.606647697194285,0.0,2.5081502311248074,,,15.335848404646374,11.535840546697038,32.557801292743946,,9.386958814665999,3.230771291866029,0.0,,1.8482774477869326,,1.2863129821106187,10.003527392361608,5.410679829481714,,1.145179589017441,,0.0,0.0,0.9595378305582764,2.9780268935236007,12.644861389750139,,0.0,0.0,0.0,12.846014425622025,3.2513058551617875,1.257057964970809,17.592850629217583,0.989471524700476,6.815523088714314,20.66696865817826,15.523575932737783,36.18552421432251,13.401121020856202,28.94713708772717,17.177693835261614,14.884624880382777,1.8762866034799834,3.277017594049492,15.84680143981249
119,Conor Townsend,West Brom,2,8.724166419883483,13.260732958222894,38,25,10.234290564436273,7.1809739008582945,1.8937379403186,,,57.80772918660288,15.140256152687092,9.054917036189387,,1.1551734048668327,25.42941818480223,2.018934827408552,,23.314035435965298,,56.249644697586106,5.480772727272727,2.639821726438699,,1.0372558231868716,,15.943520882728434,14.282469248291571,9.369550955852016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0729095035070833,1.979195695786978,10.80340622627183,8.120364358487308,23.758395537948285,22.101527924827952,2.2757845068110947,2.174237506439979,0.0,0.0
120,Ben Osborn,Sheffield Utd,3,8.603909666981611,13.622856972720884,38,24,1.7553560084700903,4.2514266341198805,23.966768875192603,,,14.36073665637406,11.261177676537585,29.917979566305252,,8.882283609576428,16.50001052631579,3.8378589616636023,,0.0,,0.0,0.0,2.029004936055643,,0.0,,43.93066386407427,0.0,0.0,0.0,0.0,,0.0,28.8606461893138,5.052851786501985,5.026701296982531,29.075963790446842,12.947697039199333,0.0,0.0,1.2706907453535161,0.0,0.0,17.859808088614116,1.654459385290889,7.169150774063271,0.0,18.23078086124402,34.967159428490596,4.139390645115148,0.0
121,Chris Wood,Burnley,4,8.60250976489975,9.905920335339106,38,33,1.3266620822445334,30.840875028045776,4.8612880181072295,,,23.111806251079262,4.7521150814503414,24.02253976226352,,16.823163414189313,19.785485489557903,13.15997127851633,,3.994461479198767,,4.846156937799043,3.4655202146004984,0.4577714502657555,,0.0,0.0,0.0,0.0,0.0,2.795448222565688,2.1559326276641397,17.990510433026703,4.540909966719215,16.603252781324095,,10.364547517535415,31.811586504456077,14.231840783525866,1.1210849663853526,13.61539330143541,13.841273497688752,2.1507972008781557,20.122760623437728,3.142644912427022,1.2424214322514169,12.634492027334852,1.845265058765916,0.8993402495253594,3.0673617265714754,1.2706907453535161,
122,Gareth Bale,Spurs,3,8.59345247322391,15.468214451803039,36,20,33.50002874113815,10.34847661278787,52.58715637033317,,,2.13214386759089,1.9070767432265163,,39.97464959789923,0.0,0.0,0.0,0.0,3.4615406698564595,,49.55340611674753,1.145179589017441,11.170447326627846,,21.965331932037135,,0.4963378155872667,0.0,0.0,22.501337572977476,0.8116019744222571,,0.0,0.0,0.0,,0.0,18.59829181835601,0.0,0.0,0.0,0.0,0.0,13.064476616062684,26.146805671392826,0.0,0.0,0.0,0.0,,
123,Sergio Reguilon,Spurs,2,8.55563866231229,11.407518216416387,36,27,14.43966756083541,18.97220712344443,4.441141804788214,,,1.9615723581836189,11.027878558657683,,9.202085179714427,1.2076278890600924,12.974727339047968,25.835592622728505,12.418171935345445,3.1153866028708137,,6.648489192765769,0.0,2.154300555849656,,19.325267997898056,,0.0,0.0,0.0,0.0,0.0,,2.1558258836473665,37.166283025384224,0.0,,2.725246107483677,7.970696493581147,0.0,5.230144831642405,1.5000009569377992,4.659080370942813,1.3235675082327114,13.138287218413323,21.747102793994994,0.0,17.952434752145734,48.71020517964618,0.0,,
124,Abdoulaye Doucoure,Everton,3,8.486546335516584,11.120302094814836,38,29,19.026282930845227,3.7345965176628164,2.9849896850502,,13.625494206837363,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,10.259673726738493,3.957886098801904,,16.908374467130358,3.9707025246981336,3.2273242963218793,12.095084807587089,21.15086716650163,19.86724369406021,0.0,,,2.8261811485015906,12.249896654405326,,11.027878558657683,3.4615406698564595,2.656898831193715,3.571961617722823,19.388705002646905,5.031859527514501,14.991441892591954,5.277855188765274,2.9432953620829942,2.7705202691613326,14.744102535337673,43.74561718098415,4.166386560799882,1.9928862634671893,40.83321336370539
125,Luka Milivojevic,Crystal Palace,3,8.39313548421884,10.288359625816643,38,31,0.0,0.0,0.0,,10.884186771705236,50.247326365011695,1.654459385290889,0.9241387238934663,,,2.3295401854714064,2.60104468412943,,1.3285908423114596,,30.670687167805617,16.493297464891484,16.032514246244173,,12.947697039199333,,12.367280968766543,3.4967159428490597,2.3709879305668564,2.3215059434120207,2.428858819407952,,1.1581215697036222,1.038462200956938,21.558258836473666,1.8482774477869326,2.8458310685166643,26.512331164460402,17.318819407952354,10.528743356112376,14.245446253672872,0.0,0.0,0.0,3.6336614766449022,12.388761008461406,0.0,8.54164734672849,0.0,0.2199106328652198,28.00204414902347
126,Willian Jose Da Silva,Wolves,4,8.378054779976397,9.363708283503032,19,17,1.8692403793543682,0.557366718027735,9.88786332574032,,,1.005646371976647,0.0,1.1170447326627846,,11.027878558657683,0.8328578829217753,34.53203625853915,,7.980752748485529,,12.073222714919183,0.0,9.156918904258204,,38.208018107228746,,5.244199080912522,1.1551734048668327,22.38462966507177,1.6842839288339948,0.4659080370942813,,,,,,,,,,,,,,,,,,,,
127,David McGoldrick,Sheffield Utd,4,8.31475636312886,9.027449765682762,38,35,11.330025145579672,27.63427312177922,4.273144838212635,,,2.127516541685046,1.9226400911161732,5.153937656380316,,3.4317913946090743,0.5769234449760766,24.13586858112888,,0.0,,13.456812735926473,25.526242311543417,1.7584709445815574,,0.8328578829217753,,17.42442196531792,17.08329469345698,4.0595831292850155,0.8272296926454445,6.377408353091374,,17.212206529992407,8.257578654732844,6.382549625055138,5.345856934886184,1.2076278890600924,16.090341951626353,30.897443917563383,13.15997127851633,0.0,0.0,6.864166228761605,1.397724111282844,2.1507972008781557,18.66684541171192,2.18625194266966,5.076926315789475,10.234290564436273,0.17247461021313118,2.725246107483677
128,Kenny Tete,Fulham,2,8.311626346141926,14.356445506972419,38,22,6.7859309736913485,0.0,1.8799958969309043,,,9.415091318157756,0.0,,,0.0,14.130905742507954,36.99580389071664,0.7675717923327204,1.8199053238199783,,38.95689477226835,0.0,12.410513159829435,,1.0779129418236832,1.1170447326627846,2.97262249614792,17.10761429322123,11.320699367694962,0.7381060235063663,19.861515846538783,37.71467353638519,19.25753219989696,23.621006833712983,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.234446431125733,28.656013580421565,0.0
129,Ayoze Perez,Leicester,3,8.175452608177064,12.426687964429139,38,25,0.1831085801063022,6.678015198351365,,,14.624057085537116,17.659772172497966,25.52836533727228,0.7091721805616821,,1.6976438540646426,0.0,2.1507972008781557,,5.638313849539267,,0.0,0.0,0.0,,0.0,,0.0,16.149606562866232,1.7698230012087723,48.783451690479566,1.8578890600924498,1.553026790314271,13.852601345806663,,0.0,28.18959417732686,16.273386832026265,0.0,10.682862095531586,42.488559216013336,22.055757117315366,0.0,0.0,0.0,0.0,0.0,22.594173937920182,5.068922753547031,0.0,2.633034012705135,1.845265058765916
130,Josh Brownhill,Burnley,3,8.08860891781139,9.314155723540388,38,33,9.535383716132582,22.99538927529729,24.391725845239783,,,11.660010360904852,4.012897179891399,14.33277582454378,,13.304593288345796,3.0250535665853,13.15997127851633,,5.016300462249615,,1.8461550239234452,3.9275895765472315,6.225691723614275,,14.097825048971599,0.9369651182869971,0.0,0.0,0.0,0.0,1.3797968817050494,1.082135965896343,15.945986162200036,1.8692403793543682,,2.321658643927933,13.048720469656248,1.7158956973045372,13.280544986411101,2.076924401913876,5.852350539291217,0.0,1.9502234965446257,2.639821726438699,22.363585780525504,22.43080106302202,1.3285908423114596,12.917796311364253,9.89471524700476,26.80002299291052,
131,Aleksandar Mitrovic,Fulham,4,8.085571184117,11.37969277764615,38,27,0.0,0.0,0.0,,,13.404536791953417,2.6401455435342607,,,0.0,15.443061275740835,11.986985409812617,12.963434714952612,24.816890779363337,,0.13526699573704287,0.0915542900531511,0.35458609028084104,,0.0,0.0,0.0,12.461101769136453,20.562086606629624,42.51490695396671,1.6341753544620516,0.5497765821630495,0.0,0.0,,,0.2968414574101428,3.1885699755899104,14.707578190158463,0.0,0.0,11.898286070128378,10.311284283513096,21.648524259940444,19.412188418217436,23.314035435965298,2.321658643927933,23.416929516156035,10.434713917894436,6.396431602772671,0.34615406698564594
132,Darnell Furlong,West Brom,2,8.038963266736248,8.728017261027928,38,35,0.6822860376290849,11.933088982308638,34.222549921471845,,,2.1923090909090908,5.147687091913611,0.25871191531969673,,0.5775867024334164,0.6926300672903332,22.51888845955693,,1.4183443611233642,,1.4716476810414971,11.89048998459168,23.255572351959966,,0.07978890947591319,,15.613654933430604,0.0,0.0,0.6246434121913315,1.4890134467618004,4.224102294622526,0.0,,2.076924401913876,0.6822860376290849,20.019515369082345,0.7761357459590903,0.16544593852908893,10.056259153783564,10.28299661814439,17.9099381103012,0.8796425314608792,17.944640850417617,15.616085304783287,7.542347789824854,12.20770314981472,0.0,29.196903657908294,8.54628967642527,13.284494155968577
133,Pierre-Emile Højbjerg,Spurs,3,8.02651146233353,8.02651146233353,38,38,5.429315002874114,2.6733564583035334,27.55526619789051,,,2.0468581128872545,9.369550955852016,,4.848410471032333,10.589967642526965,13.744414554076236,3.106811771087605,4.3118652553282795,14.3077014354067,,3.8118004705190405,0.8328578829217753,1.675567098994177,,15.73478104746891,,4.632486278814489,12.547802399608228,6.678015198351365,7.793759382819015,6.222281803903972,,19.4024329528263,4.37250388533932,11.684148394398077,,2.018700820358279,15.941392987162294,0.40580098721112856,3.3685678576679896,1.038462200956938,4.348475012879958,2.1507972008781557,2.7309922869735557,3.645468098415346,3.829867654843833,14.361947801716589,25.619588728798107,26.24438364524003,1.2863129821106187,4.644722650231125
134,Douglas Luiz Soares de Paulo,Aston Villa,3,7.989790964653031,9.200365353236824,38,33,0.0,9.796309035687168,2.3048095868254665,,17.46415716486903,1.8692403793543682,2.3223613251155624,4.428636141038198,,20.846188254665204,3.6522088849001575,12.70108271455707,1.5564229309035686,10.628566585299701,,1.5140256152687093,0.0,0.0,,17.443118413489174,,2.639821726438699,0.0,1.9008460325801368,1.7810487444608567,10.691713869772368,12.018456061838892,1.3235675082327114,,3.7384807587087363,4.9696857290056675,2.8366887222467283,20.297915646425075,0.0,12.919685250292986,,16.473998949027852,16.71887093411176,31.500020095693785,27.50730838667323,11.08714811147263,1.5017254263268827,0.40580098721112856,0.5205361768261095,16.251610507495535,
135,Jesse Lingard,West Ham,3,7.986202261391128,18.96723037080393,38,16,3.7599917938618086,35.133846718903044,42.111441826522096,,,16.070740369799694,14.441792615140288,24.537823286965484,,4.333184838622186,2.5413814907070322,13.121555332328814,15.461548325358853,0.0,,20.98029565709436,,55.92072722283205,,5.310148823082764,,3.0679060651904835,19.25983854256605,27.42346302388786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,Yves Bissouma,Brighton,3,7.903833451098363,8.342935309492717,38,36,2.7692325358851675,23.16243139407245,14.889960588544405,,,0.9084153691612256,0.5117145282218136,21.3924260761931,,20.499953632148376,23.03782434514638,1.7592850629217585,7.194721996202875,3.463150336451666,,0.9241387238934663,,9.816810112634673,,3.63450742537862,,4.743051780861108,10.133191503440974,2.5700729190038145,1.6479772209567198,14.366798480400623,,0.8528575470363561,0.0,1.2112204922149674,21.92309090909091,17.74122963741461,14.261617384128732,17.906444482818166,13.74656351791531,2.7705202691613326,2.8406069104779004,1.9834580174510084,3.031978560084701,2.47196583143508,2.435749877571009,12.942392295250697,7.710239599383668,0.0,3.1885699755899104,5.901501803194229
137,Theo Walcott,Southampton,3,7.88527436863295,13.620019364002367,38,22,0.0,1.5351435846654409,0.6246434121913315,,0.0,30.435074040834646,0.0,,,1.9226400911161732,11.66207517140059,18.112082451032293,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.5522714919181806,3.0000019138755984,,24.836228204636907,,1.6232039488445142,40.44577947101068,1.9780374719392162,50.13011937431394,0.9230775119617226,3.399571585751616,3.142644912427022,2.5289722779500274,3.1289862715553327,14.471202196908054,0.25871191531969673,0.0,83.55284131890778,0.3771173894912427,0.0,0.0,0.0
138,Alexandre Lacazette,Arsenal,4,7.847643264391785,9.619691743447994,38,31,1.005646371976647,0.0,,,0.4659080370942813,2.0666968658178257,0.0,0.0,,15.616085304783287,13.681202723146749,0.8116019744222571,33.159203012786826,2.47196583143508,,0.47873345685547913,,3.0034508526537653,,0.8272296926454445,,0.0,14.315392647689889,12.3140750041855,1.2095084807587089,15.930491547677665,,20.11251830756713,3.3685678576679896,23.840824559255633,0.5028231859883235,7.609831272539928,9.568128659476118,0.0,17.633348994176817,13.824697798025815,0.30280512305374185,0.0,0.5174238306393935,24.190169615174177,24.72071086415022,0.0,0.0,15.420437514022888,6.0193457698371,13.221618891383182
139,Danny Welbeck,Brighton,4,7.807461368067784,10.735259381093202,33,24,0.0,0.4963378155872667,16.790806621124542,,,22.609449188012725,20.38329537416891,21.889924357034797,,5.901501803194229,22.2946687211094,13.964325186941455,10.30153376729048,20.97679632365009,,0.11551734048668329,,0.2214318070519099,,9.751117482723128,,0.0,0.23936672842773957,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,22.704549833596076,0.0,1.041072353652219,0.6931040429200996,11.279975381585427,16.637840475656272,12.849358460878273,25.77181776071996,0.7324343204252088,0.0,,,,,
140,Kai Havertz,Chelsea,3,7.783463008082239,10.954503492856485,38,27,1.466034186811615,0.0,,,14.53847081339713,0.0,16.032514246244173,0.0,,7.793759382819015,13.385624908101748,7.971545053868757,,21.74786744942708,,5.852350539291217,0.0,0.0,,0.0,,0.0,0.0,0.0,8.856568951826363,20.287943244600704,4.620693619467331,0.0,,20.184404500548847,2.93206837362323,1.5000009569377992,1.0560255736556314,3.936466599698644,13.74837904468413,12.963434714952612,0.6408800303720577,0.0,0.0,14.840737162519854,16.713208097756702,9.597873789594615,33.95161814439052,21.331264079333987,1.217402961633386,18.604457881567974
