,Name,Team,Creativity per fixture adj,Creativity per game adj,Team games,Played,Creativity GW47 adj 7 - average,Creativity GW46 adj 7 - average,Creativity GW45 adj 7 - average,Creativity GW44 adj 7 - average,Creativity GW43 adj 7 - average,Creativity GW42 adj 7 - average,Creativity GW41 adj 7 - average,Creativity GW40 adj 7 - average,Creativity GW39 adj* 7 - average,Creativity GW39 adj 7 - average,Creativity GW38 adj 7 - average,Creativity GW37 adj 7 - average,Creativity GW36 adj 7 - average,Creativity GW35 adj 7 - average,Creativity GW34 adj 7 - average,Creativity GW33 adj 7 - average,Creativity GW32 adj 7 - average,Creativity GW31 adj 7 - average,Creativity GW30 adj 7 - average,Creativity GW29 adj 7 - average,Creativity GW28 adj 7 - average,Creativity GW27 adj 7 - average,Creativity GW26 adj 7 - average,Creativity GW25 adj 7 - average,Creativity GW24 adj* 7 - average,Creativity GW24 adj 7 - average,Creativity GW23 adj 7 - average,Creativity GW22 adj 7 - average,Creativity GW21 adj 7 - average,Creativity GW20 adj 7 - average,Creativity GW19 adj 7 - average,Creativity GW18 adj 7 - average,Creativity GW17 adj 7 - average,Creativity GW16 adj 7 - average,Creativity GW15 adj 7 - average,Creativity GW14 adj 7 - average,Creativity GW13 adj 7 - average,Creativity GW12 adj 7 - average,Creativity GW11 adj 7 - average,Creativity GW10 adj 7 - average,Creativity GW9 adj 7 - average,Creativity GW8 adj 7 - average,Creativity GW7 adj 7 - average,Creativity GW47 adj color,Creativity GW47 adj,Creativity GW46 adj color,Creativity GW46 adj,Creativity GW45 adj color,Creativity GW45 adj,Creativity GW44 adj color,Creativity GW44 adj,Creativity GW43 adj color,Creativity GW43 adj,Creativity GW42 adj color,Creativity GW42 adj,Creativity GW41 adj color,Creativity GW41 adj,Creativity GW40 adj color,Creativity GW40 adj,Creativity GW39 adj* color,Creativity GW39 adj*,Creativity GW39 adj color,Creativity GW39 adj,Creativity GW38 adj color,Creativity GW38 adj,Creativity GW37 adj color,Creativity GW37 adj,Creativity GW36 adj color,Creativity GW36 adj,Creativity GW35 adj color,Creativity GW35 adj,Creativity GW34 adj color,Creativity GW34 adj,Creativity GW33 adj color,Creativity GW33 adj,Creativity GW32 adj color,Creativity GW32 adj,Creativity GW31 adj color,Creativity GW31 adj,Creativity GW30 adj color,Creativity GW30 adj,Creativity GW29 adj color,Creativity GW29 adj,Creativity GW28 adj color,Creativity GW28 adj,Creativity GW27 adj color,Creativity GW27 adj,Creativity GW26 adj color,Creativity GW26 adj,Creativity GW25 adj color,Creativity GW25 adj,Creativity GW24 adj* color,Creativity GW24 adj*,Creativity GW24 adj color,Creativity GW24 adj,Creativity GW23 adj color,Creativity GW23 adj,Creativity GW22 adj color,Creativity GW22 adj,Creativity GW21 adj color,Creativity GW21 adj,Creativity GW20 adj color,Creativity GW20 adj,Creativity GW19 adj color,Creativity GW19 adj,Creativity GW18 adj color,Creativity GW18 adj,Creativity GW17 adj color,Creativity GW17 adj,Creativity GW16 adj color,Creativity GW16 adj,Creativity GW15 adj color,Creativity GW15 adj,Creativity GW14 adj color,Creativity GW14 adj,Creativity GW13 adj color,Creativity GW13 adj,Creativity GW12 adj color,Creativity GW12 adj,Creativity GW11 adj color,Creativity GW11 adj,Creativity GW10 adj color,Creativity GW10 adj,Creativity GW9 adj color,Creativity GW9 adj,Creativity GW8 adj color,Creativity GW8 adj,Creativity GW7 adj color,Creativity GW7 adj,Creativity GW6 adj color,Creativity GW6 adj,Creativity GW5 adj color,Creativity GW5 adj,Creativity GW4 adj color,Creativity GW4 adj,Creativity GW3 adj color,Creativity GW3 adj,Creativity GW2 adj color,Creativity GW2 adj,Creativity GW1 adj color,Creativity GW1 adj
27,Mason Mount,Chelsea,14.906318880945602,15.309192364214402,38,37,14.662086033944048,1.628603583108498,2.0814453837675297,2.953437185547906,3.0739598941683086,3.0739598941683086,5.23569312821693,11.891186723002873,11.891186723002873,11.891186723002873,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,14.015812457684392,20.20613582873541,20.666805075757246,28.78025465444116,31.538575950158595,24.597691251790078,24.597691251790078,24.597691251790078,22.336846360484166,15.274531187652773,15.48727196808368,7.373822389399768,7.867823050827904,7.546861056741142,9.388959234102646,9.308466978255485,10.433484369532959,14.159764885415582,14.799593248877386,16.838883238191222,16.450436019434928,15.980881294664172,16.44102356443586,19.018945759971547,green,91.23437715584885,red,0.0,red,0.0,red,1.4970301720251284,red,0.0,red,0.0,red,9.903194909734356,red,0.0,white,,red,3.1698926046132225,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,6.103942612462634,red,2.340689132367949,red,0.0,pink,15.132132638340348,green,56.49165007323596,white,,red,0.0,pink,18.04227274738387,light green,49.436206209819744,red,5.565373861520791,green,56.794147050787394,light green,34.44038170836243,red,7.905457184656301,red,0.0,red,2.2163585082424926,red,0.0,red,7.054559324537153,red,0.0,light green,37.89838633835939,red,5.658723226048963,pink,12.894687241530528,red,1.652912717312366,red,7.875121738942308,light green,33.138522935715514,red,4.478798544232629,green,52.17341626355627,red,2.9395926947548987,red,9.607804168135234,red,4.873908605714152,light green,25.92057710769212
28,Cesar Azpilicueta,Chelsea,14.68638857322717,15.502299049517568,38,36,14.505642807543092,14.505642807543092,18.885267531119496,11.43432155328031,13.163126768388592,13.163126768388592,8.663787707503802,7.496309268140204,10.528092106452984,10.528092106452984,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,12.709316948669676,22.277697518183647,19.796436318888528,20.452565060949457,20.452565060949457,20.452565060949457,20.452565060949457,24.96187340982428,19.98612975247303,12.217603109658599,12.217603109658599,13.590606908500666,13.590606908500666,13.590606908500666,6.351980221046406,4.131450967335881,2.331597040636338,9.092145945540503,12.888188270448499,14.231362475734722,20.305048841254273,20.95625037724672,23.038189068827702,23.378520852652166,red,0.0,red,4.44796341688075,green,52.15662184487431,red,5.267191889307857,red,0.0,light green,31.495373426193538,red,8.172349075545174,red,0.0,white,,light green,35.10533648191559,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,17.368828395065844,red,0.0,red,0.0,red,0.0,white,,pink,21.22247986818945,green,50.37391037743243,green,66.97866398659781,red,0.0,red,4.592901194426513,red,0.0,red,0.0,green,52.7876383103132,pink,15.543704775973683,pink,12.598977486896798,red,0.0,pink,14.203927786320987,red,0.0,red,0.0,red,2.1172514981333777,red,0.0,red,0.0,light green,47.32384233432916,light green,40.77622406067696,red,9.40221943700355,light green,42.51580455863689,red,6.675662250080495,pink,14.57357084106686,red,2.3823224867712436
29,Conor Hourihane,Aston Villa,14.21458698208011,20.005715011816452,38,27,19.027648738775735,19.1445264906389,27.68486595428312,24.420752809678895,26.527317313753745,25.46964993105761,25.46964993105761,24.939702284752418,21.526078667389225,13.649233656926388,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,9.169654453357737,1.5018576545697702,1.5018576545697702,6.79822664230817,7.614590617263927,7.614590617263927,7.614590617263927,7.614590617263927,6.951096164082545,6.112732962694156,6.112732962694156,16.373611963220068,15.55724798826431,15.55724798826431,15.55724798826431,16.430629202027973,24.552428781832738,24.7614989578701,9.204250969605791,9.204250969605791,9.721999632419692,9.721999632419692,8.848618418656025,1.0305303372386379,pink,23.077221058500218,red,0.0,green,60.07438884692884,light green,38.92862606299181,red,7.403671678872933,red,0.0,red,3.7096335241363643,pink,23.89536532154235,green,59.782376245509525,light green,37.22559683469928,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,53.674577591515764,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,4.644461172269669,red,5.868542409718722,red,0.0,light green,37.07458291416879,red,5.714547824690302,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,108.90073591785017,red,0.0,red,0.0,red,0.0,red,6.113668496345644,green,56.85259705863336,red,1.4634912322615279,red,0.0,red,0.0,red,3.6242406396973013,red,0.0,red,0.0,red,2.125980488711636
30,Youri Tielemans,Leicester,13.460864778702373,13.824671934883519,38,37,21.079134772528114,19.372737235436595,17.023149359626228,13.747943323553239,12.345286753614095,17.946577674495547,9.143292232867788,11.680884180900083,12.094137767328997,12.094137767328997,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,11.801915131483657,10.791522261136341,13.563040575323253,6.902236771941402,6.902236771941402,4.831340382005071,4.831340382005071,5.9240435187238365,6.999880067775955,7.4202494558910415,10.987567864087106,12.55106277390783,18.70571222173466,19.056610496788306,20.512064211423155,20.676447899612022,19.076205588203653,13.998722416548427,14.346436326189133,8.191786878362302,13.926137567075013,12.52275741710188,11.282537179860897,12.223665434282092,pink,11.944782759640663,pink,18.49267358158994,light green,38.25830280799512,red,9.818595989573998,red,7.416590177502788,green,61.622998091394315,red,0.0,red,0.0,white,,red,2.0455584509173748,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,15.331860555484194,red,0.0,light green,46.62562662367294,red,0.0,pink,17.763143636226072,white,,red,2.8927751050023818,red,0.0,red,8.259110463052991,pink,19.40062819930837,red,0.0,red,0.0,red,3.2668689066717547,pink,10.541697062033746,red,7.530855843364826,pink,11.201696179858601,light green,44.37185705668081,pink,10.94446436874508,light green,43.08254613478781,red,5.723156832047265,pink,20.7298730644777,red,8.681541660686879,red,0.0,red,8.82947485509424,pink,13.378461736230035,red,0.0,light green,45.86361165303622,pink,10.906212014665783,red,0.0,red,6.5878977809483565
31,Marcus Rashford,Man Utd,13.289081441019453,16.289841766410945,38,31,13.462014325386745,29.318650167325593,30.031407288130236,24.23482376774812,24.23482376774812,20.94504503541408,17.157143444389497,17.157143444389497,0.712757120804645,0.712757120804645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1236117699889996,1.1236117699889996,1.4962713781056303,3.1646124634284343,3.1646124634284343,4.3894276231798885,12.662920707098566,21.670620244841295,21.299937666297456,32.8070051508677,31.965774410894454,32.77152451060096,32.21916609063259,24.094592483642977,15.317211309894601,15.91264397872364,4.89899759542074,6.3911831785778945,5.585433078871385,red,4.114253371522014,red,0.0,light green,40.57608464267481,red,0.0,pink,23.028451126338318,light green,26.51531113717208,red,0.0,green,115.11070426509397,white,,red,4.989299845632515,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.8652823899229976,red,2.608617256816415,pink,11.67838759725963,red,0.0,red,8.573706118260175,green,57.91445158743075,green,63.0538967641991,red,5.270504340116106,green,83.15808964880812,red,5.789772417446928,red,5.640250697945551,red,4.707197178481576,red,1.0424363385034385,red,1.6122285479604967,red,9.438533021919387,red,6.062564965687798,pink,16.235071499547008,red,0.0
32,Leandro Trossard,Brighton,13.040626747821683,15.985284400555612,38,31,13.14952116140964,13.14952116140964,12.233772548137566,16.063534446034136,22.530906088814756,13.055740489755326,12.649988068890801,13.131622669802441,13.131622669802441,13.131622669802441,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,13.556116683949583,10.041313425348488,5.702399116124319,10.144437359378506,10.43304980076318,8.865152248746304,8.865152248746304,8.865152248746304,16.53871356490621,15.287368269017845,13.716960936370345,9.711576072405533,18.48264275851568,27.932281254728583,28.2464146268888,19.818154376066264,19.818154376066264,19.260104375157315,18.82345099586794,9.763771868373123,0.3141333721602218,7.399263067041951,7.399263067041951,7.399263067041951,red,0.0,red,8.721674736512941,red,6.5547065961502105,red,0.0,green,66.326159193416,red,2.8402669460516887,red,7.603840657736639,red,0.0,white,,red,2.311434443608426,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,33.36303988142622,light green,45.27160149946432,red,0.0,red,0.0,pink,10.975282864118121,white,,red,0.0,red,5.28289254263841,red,8.759417071218559,pink,14.89920133489514,light green,31.09426770277931,red,2.0202870896927125,red,0.0,red,0.0,green,58.99782175575774,red,0.0,red,3.906350006362664,red,3.0565736550256144,green,63.417753892463736,green,66.1474694734903,red,2.1989336051215527,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,51.79484146929366,red,0.0,red,0.0
33,Gerard Deulofeu,Watford,12.54766383218145,17.028972343674827,38,28,0.0,0.0,0.0,0.0,1.7768568175483614,1.7768568175483614,2.5256693482647807,5.162155690061046,11.474692012823036,11.474692012823036,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,11.71861115442231,13.144223930179749,15.711257401931508,19.02287641808599,19.702973115907152,19.959988375378963,19.959988375378963,13.64745205261697,23.41184568922868,23.812848216168213,19.468957926868093,19.268486092141604,19.376911759820196,18.788517248559906,18.788517248559906,10.470506226804106,12.472364470825697,13.981588685612191,10.870441504184202,18.638378576815846,16.33327148680807,17.208001339306108,22.514926304244195,18.68645275752564,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,12.43799772283853,red,0.0,red,5.241687715014937,pink,18.455404392573854,white,,light green,44.187754259333936,red,1.7074339911949288,red,9.979289430302055,light green,30.40723202510084,pink,23.181333113081354,pink,10.002364599763105,pink,20.25451120887651,red,0.0,green,70.0581894474769,pink,12.786307118878769,red,0.0,pink,21.77803026999592,pink,10.761344273513274,pink,16.135749630054452,red,0.0,pink,11.832112295186333,light green,26.799314827029907,pink,10.564569503505457,red,0.0,green,65.13690378193479,red,0.0,red,6.123108967486277,light green,48.98058704975294,red,0.0
34,Pierre-Emerick Aubameyang,Arsenal,12.53987664024831,13.23653645359544,38,36,18.674749284934915,17.92436824603527,19.013253627132162,12.996995799204937,16.790548492950734,16.790548492950734,9.073787974449251,8.433112630781878,8.433112630781878,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,7.344227249684989,4.238362760265458,4.238362760265458,6.15703323665849,6.15703323665849,3.3136084359820495,3.3136084359820495,3.3136084359820495,9.999025849152945,14.345010432562267,14.386629849009065,12.467959372616033,22.651396557710004,22.651396557710004,23.911401865146836,17.22598445197594,13.713701520296427,20.526262363657775,20.526262363657775,10.342825178563805,11.182199000668849,12.273902721290408,13.74074383021657,12.907042178486758,red,5.252667272297493,red,0.0,light green,42.11380479549056,red,4.950748286839267,red,0.0,green,54.01732362951037,pink,24.388701010406713,red,0.0,red,7.622197667678213,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,31.505617143059837,white,,red,0.0,red,0.0,pink,19.90397360473509,white,,red,0.0,red,0.0,red,0.0,red,9.764565717123117,pink,13.430693334751226,red,0.0,red,0.0,red,0.0,light green,46.797921892196264,light green,30.421892083865266,pink,10.05590163225069,red,0.0,green,71.2840602956578,red,0.0,red,8.820037152057822,red,0.0,red,5.835911562108672,green,57.74382753578015,red,0.0,red,0.0,red,5.875616754735302,pink,16.461963196408732,pink,10.267887762483133,red,0.0
35,Nicolas Pepe,Arsenal,12.323156624975564,15.105804895131335,38,31,5.587766904108905,9.410432022403151,6.560252074357445,6.560252074357445,6.560252074357445,10.639591757907244,28.45455766724719,28.45455766724719,23.627510035683933,24.23480142612801,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,24.748745345145228,32.904400270920135,32.904400270920135,28.825060587370338,11.010094678030393,11.010094678030393,11.010094678030393,11.010094678030393,8.669598844792128,10.067111966066985,1.911457040292073,1.911457040292073,1.911457040292073,1.911457040292073,3.22691175960471,4.072370309143986,2.4610699650845964,2.4610699650845964,5.076337552520599,6.274447028482805,12.49102841549987,16.335657297690666,17.772346405622596,17.472189709389912,red,7.030677592883064,light green,32.08369073587927,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,33.78933342094279,pink,12.132431099559325,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,light green,28.555377784848595,green,124.70476136537961,red,0.0,white,,red,0.0,pink,16.38347083266786,red,3.5976074331205097,green,57.089584480424385,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,13.380199282044511,red,0.0,red,0.0,red,0.0,red,0.0,red,9.20818303518846,red,5.918209846774933,red,2.1010968736287787,red,0.0,pink,18.306873112052017,red,8.386766331735442,light green,43.51606970911944,light green,36.12058521052405,pink,15.975033602298446,red,0.0
36,Gylfi Sigurdsson,Everton,11.969333107127946,12.99527594488177,38,35,2.9793450061152695,2.304540500140727,1.6864389402676465,1.6864389402676465,2.4265201630816184,3.9363629662476876,4.321286909242075,9.445696086182377,9.445696086182377,9.445696086182377,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.324346493093547,8.952118580962335,10.615078515942177,9.725713303952062,12.573716566404013,7.449307389463712,7.449307389463712,7.449307389463712,7.69847362369269,7.794797902428648,6.673289719453728,6.262190750698986,4.498066304923678,4.498066304923678,4.498066304923678,4.248900070694701,9.58226673870233,20.871912755694638,22.720653410466536,21.932375036282686,35.17186907355077,35.4940657752994,39.69751139599082,34.54650190311144,red,4.723631541821796,pink,12.176158070733363,red,0.0,red,0.0,red,3.9556254302517244,red,0.0,red,0.0,red,0.0,white,,red,7.849447151621802,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,5.180568559697802,pink,14.524525052414207,red,2.6944676009607154,light green,35.8708642385821,white,,red,0.0,red,0.0,red,4.394404615081519,pink,16.8212881045567,red,8.298968568483396,pink,22.63049043812437,red,0.0,red,0.0,red,1.7441636396028453,red,5.06867456623323,red,8.970730823732257,red,5.421275787200202,pink,10.281619317697215,red,0.0,red,0.0,red,0.0,light green,42.402241242286635,green,87.9982529426784,pink,18.362460370603504,red,4.763670698410241,green,92.6764582608766,red,2.255376912240394,light green,29.42411934483994,red,6.345174792131014
37,Daniel James,Man Utd,11.582285635879819,13.337177398891912,38,33,1.0173439297006108,1.0173439297006108,1.0173439297006108,1.0173439297006108,1.0173439297006108,1.638764969506838,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,1.3379429893976682,12.454105117975914,11.737583168384473,12.79633895657177,12.79633895657177,14.60011504654314,20.95846448507447,20.95846448507447,22.107190794578152,16.328567567769337,25.395945250476036,25.78161875992688,28.775470268027544,33.91566488121542,33.91566488121542,32.76693857171174,26.960631934231024,17.893254251524322,21.942020244893524,17.14439264682149,5.645848595102285,5.645848595102285,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.121407507904276,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,4.34994727864359,red,5.0156536471400885,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,green,82.16308217869131,red,0.0,red,7.411290517311078,pink,12.626432629799599,light green,44.508446069719284,red,0.0,red,8.041084166525781,light green,41.712719591029625,green,63.47164377894689,pink,10.111005083466969,light green,33.58339318650424,green,80.48980836203444,red,0.0,red,0.0,red,1.0685731286646045,red,0.0,light green,38.45236703705139,red,0.0,red,0.0,red,0.0
38,Joshua King,Bournemouth,11.53240199284635,16.855049066467743,38,26,22.400969109617943,17.170746397286603,16.206017140001144,16.206017140001144,17.169297127534694,20.944176577582805,13.218121382671526,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,13.041895457503498,12.07861546996995,1.475210855328474,1.475210855328474,1.475210855328474,1.475210855328474,2.669647318978299,2.669647318978299,2.669647318978299,2.669647318978299,1.1944364636498255,1.8629720011602235,3.4186799406903177,6.529756410869517,7.178316691187443,7.3965719774398835,11.345267173843306,11.345267173843306,21.101215229193347,20.0958232542557,17.463295124055048,16.81473484373712,17.095384097626283,light green,36.611558986319416,red,6.753104800998204,red,0.0,red,0.0,green,58.12615213945285,green,54.08238636437896,red,1.2335814761761992,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,6.7429599127348325,green,84.55030828978965,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.326475987299318,red,0.0,red,0.0,red,8.361055245548778,red,0.0,red,0.0,red,0.0,red,0.0,red,4.679748762572786,pink,10.88995557671066,light green,30.13859053680317,red,4.539921962225483,red,1.5277870037670802,light green,27.64086637482395,red,0.0,green,72.9713851500231,red,3.8522117521471113,pink,11.710893625398615,red,0.0,red,3.492331780991215
39,Ismaila Sarr,Watford,11.508317911106156,15.618431450786927,38,28,20.433150700848046,3.697953499199491,3.697953499199491,2.721576131089492,8.545218376310444,7.229419849316023,7.229419849316023,6.730185566871911,6.730185566871911,6.730185566871911,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,15.484547283420564,21.17288726701838,20.601628646283853,21.20175523471888,21.20175523471888,21.20175523471888,21.20175523471888,22.137134258536218,18.530853513025846,13.561219979810687,7.58368537328454,6.983558784849515,6.983558784849515,6.983558784849515,6.048179761032176,0.9000987899938966,0.0,0.387807988735743,0.387807988735743,7.125075515859363,7.125075515859363,7.125075515859363,7.125075515859363,7.125075515859363,green,117.14638041153987,red,0.0,red,8.10438795404865,red,5.076056874278049,red,9.210589688960956,red,0.0,red,3.4946399771087795,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,1.2697463772786575,light green,45.84155259082472,red,0.0,red,0.0,red,0.0,white,,red,0.0,green,61.28053201584057,light green,41.088126262463355,light green,41.84274224568304,red,4.200886119045175,red,0.0,red,0.0,red,6.5476531667213695,light green,36.03656679726796,red,6.300691529957276,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.714655921150201,red,0.0,light green,47.160872689865336,red,0.0,red,0.0,red,0.0,red,0.0
40,Anthony Martial,Man Utd,11.484842025943438,13.638249905807832,38,32,19.387616720188213,28.03940021340934,27.091547600885892,22.976574337539756,9.795179907926604,10.514426605743536,10.514426605743536,11.047491336908193,4.351239041685161,4.351239041685161,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,3.997687813417918,5.043992666051153,3.5349007817959874,4.114219173477276,15.469392496859488,15.469392496859488,13.814660315242794,15.344250678668816,15.344250678668816,14.297945826035582,14.297945826035582,24.887363115652363,12.999125061105493,14.023378365720774,12.493788002294751,12.493788002294751,12.493788002294751,12.493788002294751,1.3250523209966807,1.3250523209966807,1.0706454715526095,1.0706454715526095,2.1176073476348702,red,0.0,red,9.109826885534794,light green,28.80481284342296,green,92.26976100729209,red,5.528916305067631,red,0.0,red,0.0,green,60.56248445254789,white,,red,2.474858597870706,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,pink,10.563643189786154,red,0.0,red,3.7314531181526047,white,,pink,13.688718385986665,red,0.0,red,0.0,red,7.324133968432645,red,0.0,red,4.05522874176902,green,83.2176663818281,red,2.105593114669804,pink,10.70713254398215,red,0.0,red,0.0,red,0.0,green,78.1811497690865,red,0.0,red,9.275366246976764,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.4945183008682665,red,0.0,red,7.328733132575826
41,Jordan Henderson,Liverpool,11.454194305064863,14.508646119748827,38,30,0.0,0.0,0.0,0.0,0.0,0.0,0.9948916947858828,6.7161312518811425,8.647887430047975,8.647887430047975,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,13.104995696657284,14.961971266650584,20.962969877274862,26.82083553288199,28.33465006321881,22.61341050612355,21.254320050711584,21.995816065685524,27.20311946462925,21.20212085400497,16.900897057404013,25.50964325993669,30.18703472234073,30.18703472234073,30.526965073074596,25.328360791491342,18.26408182255432,18.26408182255432,16.707439963548154,5.589987535892773,2.663335461435261,1.7507393879465256,1.7507393879465256,1.7507393879465256,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,6.964241863501179,light green,40.048676899666816,pink,13.522293247167822,light green,31.19975786626517,pink,12.99882898995311,light green,42.006990274369926,light green,41.005059589249896,pink,17.5609435758589,red,0.0,white,,red,4.0086600592840895,light green,36.39022997108276,light green,49.44995278255916,red,0.0,pink,10.896493013043163,green,77.82216699358767,light green,32.74174023682826,red,6.38817251442115,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.255175715625679,red,0.0,red,0.0,red,0.0
42,Abdoulaye Doucoure,Watford,11.388912685825645,11.696721136793906,38,37,6.209795539427177,0.10649292875568787,0.10649292875568787,1.8727682520681042,16.48172206065027,16.48172206065027,17.181315367312948,17.588543940590608,21.201534645504672,21.201534645504672,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,21.980405702445985,26.888018730675675,13.97223780569897,13.97223780569897,13.272644499036293,12.865415925758631,12.865415925758631,12.095004675539995,11.31613361859868,4.535752338300886,3.7903933675533517,6.313937443343247,6.313937443343247,13.097783059035654,10.652368007044311,12.888616163045583,12.888616163045583,11.940802250187659,9.417258174397764,10.308628811702837,3.524783196010429,5.965124546282404,8.017603813514885,9.430574985250356,light green,42.723118274700425,red,0.0,red,0.7454505012898152,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,13.10937776447673,green,102.26267666007516,red,0.0,red,4.897153146638748,red,2.8506000129436373,white,,light green,25.290934934398447,red,5.452097398589195,light green,47.46266896208456,pink,11.852210185238215,red,0.0,red,0.0,red,0.0,pink,19.898056182867986,red,0.0,red,0.0,red,6.634697390005475,pink,17.664808530529264,red,0.0,light green,47.48691930984686,red,2.780150818928569,pink,15.653737092008917,red,0.0,red,0.0,red,0.0,red,6.239594461135516,red,0.0,pink,19.86254027083239,light green,30.021091962636284,red,9.890798202148291
