,Name,Team,xA per fixture,xA per game,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
21,Jamie Vardy,Leicester,16.758677789843397,18.195135886115686,38,35,0.0,0.0,190.77917337417603,11.24219372868538,18.966132402420047,0.0,52.61703729629517,16.056780517101288,,5.202089622616769,,,,,,,,,,0.0,0.0,0.0,0.0,53.21071147918701,,0.0,0.0,57.61681199073792,0.0,0.0,0.0,52.609950304031365,0.0,17.255358397960666,0.0,10.323401540517807,67.1382188796997,7.005878537893295,0.0,0.0,1.651274412870407,0.0,5.622342973947525,3.5796627402305603,1.9859569147229197,63.9667809009552,0.0,0.0,0.0
22,Bernardo Mota Veiga de Carvalho e Silva,Man City,16.612706990226318,18.567143106723535,38,34,0.0,19.824044406414032,10.143306851387024,64.58539962768555,6.334657222032548,19.198532402515408,0.0,1.9102435559034348,80.57752251625061,0.0,,,,,,,,,,0.0,,1.5676096081733704,24.853688478469852,2.2856187075376506,,0.0,23.690921068191532,0.0,0.0,7.198859751224518,0.0,5.785020440816879,4.1461024433374405,20.154955983161926,70.08705735206604,0.0,0.0,10.547542572021484,30.223292112350464,18.82576942443848,45.52826881408691,0.0,0.0,12.851589918136597,86.21068596839905,0.0,39.31034803390503,25.4418283700943,0.0
23,Cesar Azpilicueta,Chelsea,15.87869318104104,16.760842802209986,38,36,0.0,3.2436352223157883,69.59665417671204,5.134225264191628,0.0,35.02216339111328,10.246360301971436,0.0,,46.390190720558174,,,,,,,,,,0.0,20.321889221668247,0.0,0.0,0.0,,22.459541261196136,62.31752038002014,65.97759127616882,0.0,4.860622063279153,0.0,0.0,61.76263093948364,14.007227122783661,16.649006307125088,0.0,9.709908068180084,0.0,0.0,2.0856067538261414,0.0,0.0,52.53229141235352,29.73567545413971,6.552728265523911,41.442522406578064,8.907857537269592,12.761694192886353,1.67279914021492
24,Pascal Groß,Brighton,15.670275501906872,20.53346445077452,38,29,0.0,10.458511859178543,0.0,11.321688443422318,4.749888181686401,3.0936704948544502,0.0,0.0,,3.161260485649109,,,,,,,,,,0.0,0.0,0.0,0.0,44.936293363571174,,4.021565616130829,2.3373259231448174,17.45389848947525,0.0,0.0,48.59054386615753,0.0,60.07237434387207,7.590224593877793,37.634435296058655,9.38909277319908,0.0,46.64337635040283,5.7352203875780114,0.0,59.74296927452088,16.423027217388153,41.39963388442993,37.5824213027954,36.6045504808426,0.0,2.1529123187065125,84.3755841255188,0.0
25,James Maddison,Leicester,15.180305896424933,18.60811690529508,38,31,0.0,0.0,0.0,0.0,0.0,0.0,3.9058901369571686,8.362716436386107,,49.15251135826111,,,,,,,,,,23.36098402738571,14.377854764461516,5.183111131191254,15.353034436702726,43.73706579208374,,25.279343128204346,22.597528994083405,9.061825275421144,21.524348855018612,8.625159412622452,0.0,17.619450390338898,40.17224013805389,45.72592675685882,15.852677822113035,1.6349023208022118,47.48871922492981,7.457064837217331,35.13575792312622,0.0,11.22540831565857,0.0,0.0,23.57862144708633,0.0,5.801612138748169,33.764877915382385,32.23128318786621,8.641707897186281
26,James Ward-Prowse,Southampton,15.16196702754027,15.16196702754027,38,38,10.40072962641716,6.937449425458907,34.04909670352936,5.109383165836334,9.72917228937149,0.0,35.949528217315674,17.18735098838806,,12.39795833826065,,,,,,,,,,0.0,47.28630781173706,4.84977923333645,2.8284003958106037,6.7372120916843405,,1.664872281253338,11.853907257318495,0.0,41.85074269771576,78.49363088607787,3.019548766314984,4.884273558855057,0.0,25.758850574493408,66.10924005508423,0.0,10.488063842058182,2.872695028781891,0.0,0.0,22.435146570205692,9.880811721086502,6.735994666814804,8.337730914354324,35.599452257156365,3.0125804245471954,2.4720054119825363,47.22283184528351,0.0
27,Conor Hourihane,Aston Villa,15.082739254361705,21.22755895058314,38,27,28.933849930763245,0.0,54.136103391647346,41.29018187522888,5.198647826910018,0.0,2.5853704661130905,29.560935497283936,45.36440372467041,36.28586232662201,,,,,,,,,,47.0014214515686,,0.0,0.0,0.0,,0.0,5.155629292130469,4.011778160929681,0.0,41.22612178325653,7.625367492437363,0.0,0.0,0.0,0.0,0.0,134.72100496292114,0.0,0.0,0.0,6.786537170410156,75.86286067962645,1.4416176825761795,0.0,0.0,3.84410060942173,0.0,0.0,2.1122973412275314
28,Marcus Rashford,Man Utd,14.360981233614055,17.60378344765594,38,31,3.60274389386177,0.0,43.03758144378662,0.0,30.431106686592106,31.02346360683441,0.0,112.20481395721436,,4.957187920808792,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.746021240949629,2.3507583886384964,7.983430474996568,0.0,11.329783499240875,56.45244121551514,69.99359130859375,6.166599318385124,110.96433401107788,4.222136735916139,6.977549195289612,4.981580376625062,1.3069899752736092,1.4117863029241562,9.828267991542816,6.430342793464661,11.314776539802553,0.0
29,Enda Stevens,Sheffield Utd,14.249638161671005,14.249638161671005,38,38,0.0,7.79515877366066,0.0,12.880325317382812,0.0,1.5348242595791817,73.25485944747925,0.0,0.0,0.0,,,,,,,,,,4.327381029725076,,0.0,19.80764865875244,0.0,,58.611458539962776,8.762284368276598,4.828991368412972,0.0,35.67942976951599,5.468669906258583,16.718624532222748,67.04650521278381,0.0,14.258860051631927,14.118830859661102,40.385746955871575,31.155142188072205,42.079266905784614,5.886021628975867,0.0,0.0,33.886194229125984,0.0,5.289632827043533,36.42461895942689,0.0,1.2857743538916109,0.0
30,Mason Mount,Chelsea,13.83804412264573,14.212045315149668,38,37,63.58435750007629,0.0,0.0,1.4592386782169342,0.0,0.0,12.416467070579527,0.0,,4.18887659907341,,,,,,,,,,5.50057478249073,2.738654799759388,0.0,10.625353455543518,49.468258023262024,,0.0,22.3200798034668,48.697325587272644,6.1778973788023,60.10468602180481,35.8624905347824,7.854576408863068,0.0,1.997273974120617,0.0,8.844893425703049,0.0,40.197443962097175,6.292375922203064,12.701961398124695,2.044816873967648,8.200300484895706,36.78573966026306,3.2661214470863342,36.36143803596497,2.8653847053647037,12.820443511009215,4.267954081296922,18.20069253444672
31,Youri Tielemans,Leicester,13.647630732310446,14.016485616967485,38,37,8.387286961078644,18.373651802539822,37.292498350143426,11.487960815429688,7.848904281854629,65.36127924919128,0.0,0.0,,2.2746160626411442,,,,,,,,,,20.260393619537357,0.0,31.873616576194767,0.0,13.4791299700737,,3.626915067434311,0.0,8.60014483332634,24.00050014257431,0.0,0.0,2.2332552820444107,14.066609740257265,9.951701760292053,12.45604008436203,39.985749125480645,12.149009108543394,45.593833923339844,6.0703448951244345,21.585848927497864,8.551786094903946,0.0,10.922935605049133,13.292355835437775,0.0,53.661376237869256,10.630892217159273,0.0,4.591331258416176
32,Nicolas Pepe,Arsenal,12.90584155603459,15.82006384288111,38,31,7.817959040403366,42.397215962409966,0.0,0.0,0.0,0.0,0.0,35.18455922603607,13.46772313117981,0.0,,,,,,,,,,0.0,,25.73271095752716,154.27215099334714,0.0,,0.0,15.969881415367125,3.815851733088493,40.0866836309433,0.0,0.0,0.0,0.0,0.0,14.852820336818695,0.0,0.0,0.0,0.0,9.766785800456999,5.768808722496033,2.4583268910646443,0.0,24.19174462556839,9.325899928808214,43.23599338531494,26.34059488773346,15.73626846075058,0.0
33,Gerard Deulofeu,Watford,12.595635123158756,17.094076238572598,38,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,9.070292115211489,0.0,5.8185864239931115,16.63110852241516,,58.39221477508545,1.6964446753263474,11.675975471735,21.191839873790737,30.63313364982605,9.749861806631088,14.222142100334167,0.0,74.308180809021,11.19663417339325,0.0,21.452532708644867,14.359702169895172,12.244221568107605,0.0,11.755958944559096,26.12278461456299,7.362809777259827,0.0,68.93374323844911,0.0,7.677055895328523,44.13891136646271,0.0
34,Leandro Trossard,Brighton,12.171343870853123,14.919711841690924,38,31,0.0,10.789576172828674,6.825362890958786,0.0,48.36772382259369,3.789990022778511,5.339200794696809,0.0,,2.446168288588524,,,,,,,,,,23.25184345245361,48.01794588565826,0.0,0.0,13.760633766651154,,0.0,6.9811150431633,7.893558591604233,11.305896937847136,36.38093769550324,2.007284201681614,0.0,0.0,41.11759960651398,0.0,2.8486687690019608,2.67656147480011,44.530144333839424,88.26573491096497,1.98157150298357,0.0,0.0,0.0,0.0,0.0,0.0,53.93354892730713,0.0,0.0
35,Anthony Martial,Man Utd,12.154675407433196,14.43367704632692,38,32,0.0,11.421754956245422,30.552220344543453,96.07975482940674,7.306224852800369,0.0,0.0,59.033626317977905,,2.458930015563965,,,,,,,,,,0.0,0.0,11.746539175510405,0.0,2.6005772873759265,,13.484124839305878,0.0,0.0,7.751058787107468,0.0,5.016719922423364,92.53621697425842,1.8974576145410535,7.319473475217818,0.0,0.0,0.0,86.78574562072754,0.0,12.376845628023148,0.0,0.0,0.0,0.0,0.0,0.0,7.949163764715196,0.0,5.561231076717377
36,Pierre-Emerick Aubameyang,Arsenal,11.822333990743285,12.479130323562357,38,36,5.840850621461867,0.0,30.711093544960022,4.918884485960007,0.0,37.646520137786865,32.543748617172234,0.0,8.46109464764595,0.0,,,,,,,,,,39.501237869262695,,0.0,0.0,19.606485962867733,,0.0,0.0,0.0,6.856400519609451,10.191555321216585,0.0,0.0,0.0,58.674484491348274,33.77011716365814,13.418374955654144,0.0,62.421584129333496,0.0,9.35509353876114,0.0,6.82813748717308,40.546074509620674,0.0,0.0,5.837800353765488,12.004730850458145,10.11442244052887,0.0
37,Ismaila Sarr,Watford,11.45028722178387,15.539675515278109,38,28,123.97485971450806,0.0,10.161151736974718,6.279585510492325,12.290409207344055,0.0,3.638940304517746,0.0,,0.0,,,,,,,,,,1.3467739336192608,33.42951834201813,0.0,0.0,0.0,,0.0,60.88612079620361,48.07395935058594,29.16163802146912,5.551290139555931,0.0,0.0,4.77481409907341,38.22267949581146,5.517350509762764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8919365480542183,0.0,49.909886717796326,0.0,0.0,0.0,0.0
38,Allan Saint-Maximin,Newcastle,11.39950445412021,16.66081420217569,38,26,0.0,0.0,13.706384599208832,1.4453494921326635,0.0,1.8077626824378967,84.78957414627075,2.0832417532801633,,42.31778085231782,,,,,,,,,,51.91623568534851,0.0,4.346223548054694,88.49502205848694,2.887745387852192,,0.0,41.66789650917053,0.0,0.0,0.0,0.0,0.0,0.0,2.038346417248249,3.5329479724168777,0.0,0.0,9.51489955186844,48.74020218849182,1.8308371305465696,13.77032995223999,7.313477247953415,0.0,10.976912081241608,0.0,0.0,0.0,0.0,0.0
39,Christian Pulisic,Chelsea,11.305472985106078,17.18431893736124,38,25,4.4385429471731195,69.9198305606842,62.2525691986084,1.2845940887928011,48.98823201656342,11.575192213058472,1.8342675641179085,0.0,,3.690609335899353,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.924041450023651,0.0,0.0,0.0,0.0,6.11814484000206,11.954060196876526,5.143274366855621,3.5630308091640472,25.20076632499695,0.0,20.291045308113095,50.9478509426117,42.95752942562103,0.0,0.0,0.0,0.0,52.1751344203949,0.0,4.3492574244737625
40,Daniel James,Man Utd,11.221538234109943,12.921771299884176,38,33,0.0,0.0,0.0,0.0,0.0,8.33219438791275,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,4.837045818567277,3.806006908416748,0.0,,0.0,0.0,0.0,0.0,80.9350609779358,0.0,8.241192251443861,11.378324031829836,30.42629659175873,0.0,10.625946521759033,40.659710764884956,70.4573154449463,11.830085515975952,44.812944531440735,58.69643092155457,0.0,0.0,1.3397598639130592,0.0,40.0401383638382,0.0,0.0,0.0
41,Jonjo Shelvey,Newcastle,10.898979679730378,15.929277993452091,38,26,31.31926655769348,6.22495599091053,7.379258424043655,0.0,0.0,19.373072683811188,50.529563426971436,18.21841150522232,,0.0,,,,,,,,,,32.428091764450066,13.2169708609581,0.0,0.0,0.0,,0.0,13.313242793083193,0.0,72.77146577835083,6.680094450712204,0.0,1.2732243165373802,0.0,13.343110680580141,8.557465672492981,1.9473917782306671,28.53844165802002,35.494253039360046,0.0,0.0,0.0,0.0,0.0,38.74175250530243,0.0,0.0,0.0,14.811193943023682,0.0
42,Joshua King,Bournemouth,10.876575484871864,15.896533400966572,38,26,32.992547750473015,7.03195333480835,0.0,0.0,57.75204300880432,37.975114583969116,1.5260625630617142,0.0,,0.0,,,,,,,,,,0.0,5.1167313009500495,83.2866072654724,0.0,0.0,,0.0,0.0,0.0,0.0,11.463005095720293,0.0,0.0,6.344583630561829,0.0,0.0,0.0,0.0,5.789313092827798,7.646617293357849,33.513450622558594,6.057972460985184,1.6168419271707537,34.65567529201508,0.0,65.7582461833954,3.3732809126377106,8.005651831626892,0.0,3.404170274734497
43,Jordan Henderson,Liverpool,10.81068957910726,13.693540133535862,38,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,9.292931854724882,41.702362895011895,16.954034566879272,21.744178235530853,9.127408266067503,41.73662662506104,39.96991515159607,12.238822132349016,0.0,,4.4575419276952735,42.57732331752778,44.56188082695007,0.0,11.55751496553421,53.19979786872864,43.2668000459671,6.347057223320007,0.0,0.0,0.0,0.0,0.0,12.072008103132248,0.0,0.0,0.0
44,Ayoze Perez,Leicester,10.767483196564411,12.398920044528715,38,33,0.0,0.0,0.0,22.10695445537567,7.016363739967346,11.03464812040329,0.0,0.0,,0.0,,,,,,,,,,0.0,14.594507217407227,0.0,8.525994420051575,24.9879002571106,,12.349438667297365,9.37853679060936,0.0,116.17310047149658,87.70807981491089,0.0,2.5667963549494743,0.0,0.0,12.029815465211868,0.0,7.598500698804855,0.0,0.0,50.59019327163696,0.0,6.767745316028595,2.449839562177658,7.703758776187898,0.0,0.0,5.582188069820403,0.0,0.0
45,Harvey Barnes,Leicester,10.751142823382429,11.348428535792562,38,36,0.0,3.1547479331493378,1.4429239556193352,0.0,0.0,72.47501015663147,0.0,0.0,,0.0,,,,,,,,,,2.136494405567646,26.130113005638126,0.0,0.0,6.837084889411926,,34.3705415725708,21.740905940532684,0.0,0.0,8.262740075588226,4.115528240799904,26.35876834392548,0.0,0.0,0.0,0.0,39.997798204422004,4.50107604265213,0.0,66.81907176971436,17.989496886730198,0.0,60.658204555511475,8.330082893371582,0.0,3.2228384166955952,0.0,0.0,0.0
