,Name,Team,xA per fixture adj,xA per game adj,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
12,Roberto Firmino,Liverpool,18.945822130120956,18.945822130120956,38,38,10.79706431051608,13.006088446709525,9.821496379894164,38.65864188475236,5.512295358071601,0.0,12.405768422326567,0.0,,8.728968240484392,,,,,,,,,,0.0,0.0,5.615607888801115,1.3038815143218783,108.52413645520916,6.132694180529943,26.285853052224155,37.56011562371566,34.98512041947371,0.0,0.0,14.87306982861944,,4.490819971101707,58.239644812053385,12.610717104259379,0.0,0.0,5.736655671778384,19.477393794676104,4.830281602041388,0.0,56.94049185317493,62.869444379026156,8.765135402280748,90.01783038735405,34.26229843472237,0.0,0.0,27.489725526478
13,Joao Filipe Iria Santos Moutinho,Wolves,18.508378258775924,18.508378258775924,38,38,0.0,7.059538996957249,67.58122492229602,2.6071352450565857,0.0,3.5278468652238546,8.789728688030618,23.050551967985704,,1.405851252738809,,,,,,,,,,0.0,43.969731794949126,8.983167369774792,37.45744305157228,65.79565274953039,,19.657059849481822,2.7391621860568294,2.2788641648382106,7.017413689359849,2.605717938878475,97.84077963276226,28.524209609173422,14.889822319430241,8.459624045591903,54.54969107300607,13.11648579181056,17.200348917144122,6.486536264978304,55.569956609603814,7.580425779553465,0.0,2.1733405076148764,0.0,40.28280818714368,17.13356537309107,0.0,4.1253371582522025,16.49694920090064,14.362402630697945
14,Dwight McNeil,Burnley,18.12823701998148,18.12823701998148,38,38,16.562416699129614,13.99268797008824,0.0,4.852623314998116,11.451818297019496,0.0,0.0,16.442886517247565,,0.0,,,,,,,,,,9.305432183564095,7.085915501073525,68.61877944200842,14.150408997437147,130.0913141605044,,0.0,5.476772796542537,41.467768897121445,18.681316593161533,2.3171524683209896,6.171943595568113,0.0,11.115243052846528,69.92415594112215,0.0,11.370564792555172,31.721907712189964,47.44993981624586,0.0,16.249891446907082,6.681769456033382,0.0,10.262178270331509,87.32705270742048,0.0,8.11941760328208,9.254635905516375,12.7270126210603,0.0
15,David Silva,Man City,17.99884527681156,25.33170816736442,38,27,8.305392386471224,0.0,20.768645123984133,60.64608458757631,85.60968532202419,18.77329946315032,0.0,0.0,63.607954498145006,3.5422627430014826,,,,,,,,,,0.0,,0.0,12.599587242871905,0.0,,0.0,8.327405367688314,60.52029731991118,0.0,0.0,0.0,0.0,0.0,40.3799190660098,21.014845111862165,42.79548591522301,7.900447638043571,0.0,0.0,11.04714492134836,56.917722867051985,5.889154420894002,0.0,3.136105797721036,0.0,58.841739653800204,83.09828438474791,0.0,10.234656687313326
16,Raheem Sterling,Man City,17.79134295868572,20.487000982729015,38,33,29.43055545001522,0.0,0.0,21.250059045993282,0.0,0.0,0.0,2.5257292612448006,0.0,59.96711156491571,,,,,,,,,,6.502658207139412,,0.0,0.0,72.48565318705232,,0.0,0.0,0.0,0.0,17.04897214508178,0.0,27.778309026332753,19.778760316055486,34.1450841025374,0.0,11.832712008245183,0.0,0.0,24.981377854901403,64.2925846223586,106.78838145996347,14.115222880140136,40.378364092822295,0.0,46.20522553451286,52.60254301207186,6.951387633812494,17.01034102486098,0.0
17,Ashley Westwood,Burnley,17.676970957827706,19.19213989707008,38,35,1.9994173187945963,41.07639932637174,9.459720472186929,0.0,0.0,10.280506774516539,4.424672634818352,18.013351187209917,,0.0,,,,,,,,,,64.83372443095871,4.087510598813334,44.614600617767366,12.939561816044435,53.163985928068065,,0.0,0.0,0.0,44.21069929957827,25.553837089750342,51.89801297790043,11.094633686376604,71.4228302866347,0.0,0.0,0.0,0.0,0.9438464353052183,2.0029420879511575,0.0,3.6389811062779533,20.704234253875462,6.524419036111026,51.47960845919457,15.74232373486608,49.981564725981336,48.143073380293714,2.0428438972257896,1.447594834580165
18,Jamie Vardy,Leicester,17.424593453332967,18.918130035047223,38,35,0.0,0.0,195.7199894702189,9.608542371612847,17.921486392208642,0.0,58.388693690109484,14.46478973520539,,4.678230565916881,,,,,,,,,,0.0,0.0,0.0,0.0,70.12244210784283,,0.0,0.0,55.33204660884849,0.0,0.0,0.0,76.95932131522815,0.0,13.057828676009562,0.0,11.45579381436857,60.48162757513808,6.619997910923608,0.0,0.0,1.6763290673399054,0.0,4.544779692030615,3.6028512621597053,2.8283071780485214,54.67149379344272,0.0,0.0,0.0
19,Richarlison de Andrade,Everton,17.35869397041995,18.3230658576655,38,36,0.0,0.0,0.0,0.0,9.670323510486968,0.0,0.0,0.0,,18.73819645110618,,,,,,,,,,47.00255371709952,63.188213243210754,127.02336135879335,47.41756289979716,40.769254095038164,,0.0,0.0,22.591108848191904,0.0,66.26768253135388,2.0370000850275742,7.034837120228079,2.9158035813684835,0.0,8.787756383528642,24.179971683013175,0.0,8.45438115987342,0.0,36.835919609914775,1.7574742156392749,10.034274533130073,0.0,34.21982812159206,73.22646289972984,5.214799851182219,0.0,0.0,2.263604976652582
20,Lucas Digne,Everton,16.76949295025403,18.206878060275802,38,35,13.650751425946105,0.0,4.450196926506451,8.150550176466442,29.67140921360802,0.0,18.415461056475753,10.375302498483325,,7.962543682155753,,,,,,,,,,0.0,0.0,0.0,7.147524462419009,0.0,,36.796164074999346,57.794724837229666,35.01720052757208,2.23854765455628,0.0,15.441628427019744,5.5606817016060175,9.810519897712304,12.391399057741227,8.860056305234899,17.48490785623256,6.119829431774494,37.090716870779886,55.46415238203259,19.57085162655458,16.858105456213266,46.22498337420246,94.41623441930395,1.5018542944795503,14.85793933609801,11.731582769581053,12.913639598409613,5.999616133061352,13.2716566351973
21,Heung-Min Son,Spurs,16.199369536067337,20.519201412351958,38,30,0.0,3.4169863857923555,0.0,15.481769187322081,0.0,8.037931580508646,71.00310267708842,47.54558039455337,,0.0,,,,,,,,,,0.0,0.0,0.0,28.934212203217278,0.0,,0.0,48.42571576824354,0.0,0.0,0.0,0.0,0.0,0.0,57.444771830383544,0.0,111.87765822310315,84.53120110586258,14.456886908995376,10.802741301823831,0.0,0.0,0.0,23.148092895352384,71.3199861523254,3.926685760106288,12.321584055091046,2.901135940789336,0.0,0.0
22,Enda Stevens,Sheffield Utd,16.070866815982928,16.070866815982928,38,38,0.0,8.650223602253053,0.0,16.97402348682443,0.0,1.5581120251955063,73.72939351339097,0.0,0.0,0.0,,,,,,,,,,3.2429946326583083,,0.0,16.929314332488275,0.0,,85.73849708019065,8.279661701122278,3.851533811266849,0.0,52.19287766112733,4.917965772665702,15.061013524030294,50.736806399638866,0.0,11.526044905912963,20.258484795547602,57.51549651422282,31.35696055763939,42.717732253783055,4.694605889365878,0.0,0.0,46.46778750936686,0.0,5.079875127015322,48.001298296522435,0.0,1.212235615122341,0.0
23,Bernardo Mota Veiga de Carvalho e Silva,Man City,15.5946287677008,17.4292909756656,38,34,0.0,17.82773024112734,8.669339456510148,58.1819141504549,5.120573688242112,18.43722436236558,0.0,2.517368015519063,81.80011881455063,0.0,,,,,,,,,,0.0,,1.7901752957367019,19.822943179328878,2.3004246050111057,,0.0,22.33593957368274,0.0,0.0,7.385296464954507,0.0,6.606364635994802,3.917736992571761,28.703747930192183,71.15048266227082,0.0,0.0,14.46373598842872,29.024802831893037,14.246222313610687,42.924319328858275,0.0,0.0,11.557413489045729,64.60738953950427,0.0,33.59799286885201,25.606636743924362,0.0
24,Pascal Groß,Brighton,15.422239655692849,20.208451962632008,38,29,0.0,8.454061327582686,0.0,16.56168564526238,6.513472514129229,2.3184361952669903,0.0,0.0,,2.9871396852928416,,,,,,,,,,0.0,0.0,0.0,0.0,35.840538952895336,,3.437174679192526,1.7687492059294456,19.368447654349247,0.0,0.0,48.90530617025015,0.0,56.63658747290746,10.890876947126744,35.56154759052041,12.8751657663505,0.0,66.42732033220804,4.298047434757469,0.0,45.20992490512368,16.529413140981845,54.55750072957267,30.379474519029493,37.15994839481778,0.0,2.067539675443732,67.29674797733752,0.0
25,James Ward-Prowse,Southampton,14.985730259578894,14.985730259578894,38,38,10.670088652562033,5.929338914108709,30.673211480076947,7.276545113442891,10.796382499902021,0.0,32.32935107564316,16.2406794554069,,9.29118838177626,,,,,,,,,,0.0,37.71487655541856,3.670024399658993,2.8713154885814314,9.238669228096427,,1.5696513683422,17.0086462772444,0.0,42.12184557394215,74.00425637078139,3.9792389102060883,3.6961276530674945,0.0,20.821977869986384,49.54310914501985,0.0,9.910386020614176,3.187806055215814,0.0,0.0,32.19119771290351,13.021187438198284,6.77962943673058,7.126139497957933,36.52141005585955,4.290376480994339,2.226912080571451,64.75618067168809,0.0
26,James Maddison,Leicester,14.920062490267648,18.289108859037764,38,31,0.0,0.0,0.0,0.0,0.0,0.0,4.334334172214402,7.5335734170768145,,44.20277190690255,,,,,,,,,,17.678202915139117,10.774948059808748,7.582001363862105,22.02938882072043,57.63782852578321,,20.162439183835954,22.940399492407817,8.702483201976657,17.39904947345961,6.879302647459387,0.0,25.77422970657906,30.105590021927462,34.602661032725365,14.256286861458655,1.8142376638391777,42.78032807705237,7.046333072574959,33.12619900203819,0.0,11.395730537353366,0.0,0.0,23.731360244051753,0.0,4.958555011962406,34.63932374369116,42.475212726420175,12.39960374784985
27,Mason Mount,Chelsea,14.906318880945602,15.309192364214402,38,37,91.23437715584885,0.0,0.0,1.4970301720251284,0.0,0.0,9.903194909734356,0.0,,3.1698926046132225,,,,,,,,,,6.103942612462634,2.340689132367949,0.0,15.132132638340348,56.49165007323596,,0.0,18.04227274738387,49.436206209819744,5.565373861520791,56.794147050787394,34.44038170836243,7.905457184656301,0.0,2.2163585082424926,0.0,7.054559324537153,0.0,37.89838633835939,5.658723226048963,12.894687241530528,1.652912717312366,7.875121738942308,33.138522935715514,4.478798544232629,52.17341626355627,2.9395926947548987,9.607804168135234,4.873908605714152,25.92057710769212
28,Cesar Azpilicueta,Chelsea,14.68638857322717,15.502299049517568,38,36,0.0,4.44796341688075,52.15662184487431,5.267191889307857,0.0,31.495373426193538,8.172349075545174,0.0,,35.10533648191559,,,,,,,,,,0.0,17.368828395065844,0.0,0.0,0.0,,21.22247986818945,50.37391037743243,66.97866398659781,0.0,4.592901194426513,0.0,0.0,52.7876383103132,15.543704775973683,12.598977486896798,0.0,14.203927786320987,0.0,0.0,2.1172514981333777,0.0,0.0,47.32384233432916,40.77622406067696,9.40221943700355,42.51580455863689,6.675662250080495,14.57357084106686,2.3823224867712436
29,Conor Hourihane,Aston Villa,14.21458698208011,20.005715011816452,38,27,23.077221058500218,0.0,60.07438884692884,38.92862606299181,7.403671678872933,0.0,3.7096335241363643,23.89536532154235,59.782376245509525,37.22559683469928,,,,,,,,,,53.674577591515764,,0.0,0.0,0.0,,0.0,4.644461172269669,5.868542409718722,0.0,37.07458291416879,5.714547824690302,0.0,0.0,0.0,0.0,0.0,108.90073591785017,0.0,0.0,0.0,6.113668496345644,56.85259705863336,1.4634912322615279,0.0,0.0,3.6242406396973013,0.0,0.0,2.125980488711636
30,Youri Tielemans,Leicester,13.460864778702373,13.824671934883519,38,37,11.944782759640663,18.49267358158994,38.25830280799512,9.818595989573998,7.416590177502788,61.622998091394315,0.0,0.0,,2.0455584509173748,,,,,,,,,,15.331860555484194,0.0,46.62562662367294,0.0,17.763143636226072,,2.8927751050023818,0.0,8.259110463052991,19.40062819930837,0.0,0.0,3.2668689066717547,10.541697062033746,7.530855843364826,11.201696179858601,44.37185705668081,10.94446436874508,43.08254613478781,5.723156832047265,20.7298730644777,8.681541660686879,0.0,8.82947485509424,13.378461736230035,0.0,45.86361165303622,10.906212014665783,0.0,6.5878977809483565
31,Marcus Rashford,Man Utd,13.289081441019453,16.289841766410945,38,31,4.114253371522014,0.0,40.57608464267481,0.0,23.028451126338318,26.51531113717208,0.0,115.11070426509397,,4.989299845632515,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.8652823899229976,2.608617256816415,11.67838759725963,0.0,8.573706118260175,57.91445158743075,63.0538967641991,5.270504340116106,83.15808964880812,5.789772417446928,5.640250697945551,4.707197178481576,1.0424363385034385,1.6122285479604967,9.438533021919387,6.062564965687798,16.235071499547008,0.0
32,Leandro Trossard,Brighton,13.040626747821683,15.985284400555612,38,31,0.0,8.721674736512941,6.5547065961502105,0.0,66.326159193416,2.8402669460516887,7.603840657736639,0.0,,2.311434443608426,,,,,,,,,,33.36303988142622,45.27160149946432,0.0,0.0,10.975282864118121,,0.0,5.28289254263841,8.759417071218559,14.89920133489514,31.09426770277931,2.0202870896927125,0.0,0.0,58.99782175575774,0.0,3.906350006362664,3.0565736550256144,63.417753892463736,66.1474694734903,2.1989336051215527,0.0,0.0,0.0,0.0,0.0,0.0,51.79484146929366,0.0,0.0
33,Gerard Deulofeu,Watford,12.54766383218145,17.028972343674827,38,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,12.43799772283853,0.0,5.241687715014937,18.455404392573854,,44.187754259333936,1.7074339911949288,9.979289430302055,30.40723202510084,23.181333113081354,10.002364599763105,20.25451120887651,0.0,70.0581894474769,12.786307118878769,0.0,21.77803026999592,10.761344273513274,16.135749630054452,0.0,11.832112295186333,26.799314827029907,10.564569503505457,0.0,65.13690378193479,0.0,6.123108967486277,48.98058704975294,0.0
34,Pierre-Emerick Aubameyang,Arsenal,12.53987664024831,13.23653645359544,38,36,5.252667272297493,0.0,42.11380479549056,4.950748286839267,0.0,54.01732362951037,24.388701010406713,0.0,7.622197667678213,0.0,,,,,,,,,,31.505617143059837,,0.0,0.0,19.90397360473509,,0.0,0.0,0.0,9.764565717123117,13.430693334751226,0.0,0.0,0.0,46.797921892196264,30.421892083865266,10.05590163225069,0.0,71.2840602956578,0.0,8.820037152057822,0.0,5.835911562108672,57.74382753578015,0.0,0.0,5.875616754735302,16.461963196408732,10.267887762483133,0.0
35,Nicolas Pepe,Arsenal,12.323156624975564,15.105804895131335,38,31,7.030677592883064,32.08369073587927,0.0,0.0,0.0,0.0,0.0,33.78933342094279,12.132431099559325,0.0,,,,,,,,,,0.0,,28.555377784848595,124.70476136537961,0.0,,0.0,16.38347083266786,3.5976074331205097,57.089584480424385,0.0,0.0,0.0,0.0,0.0,13.380199282044511,0.0,0.0,0.0,0.0,9.20818303518846,5.918209846774933,2.1010968736287787,0.0,18.306873112052017,8.386766331735442,43.51606970911944,36.12058521052405,15.975033602298446,0.0
36,Gylfi Sigurdsson,Everton,11.969333107127946,12.99527594488177,38,35,4.723631541821796,12.176158070733363,0.0,0.0,3.9556254302517244,0.0,0.0,0.0,,7.849447151621802,,,,,,,,,,0.0,5.180568559697802,14.524525052414207,2.6944676009607154,35.8708642385821,,0.0,0.0,4.394404615081519,16.8212881045567,8.298968568483396,22.63049043812437,0.0,0.0,1.7441636396028453,5.06867456623323,8.970730823732257,5.421275787200202,10.281619317697215,0.0,0.0,0.0,42.402241242286635,87.9982529426784,18.362460370603504,4.763670698410241,92.6764582608766,2.255376912240394,29.42411934483994,6.345174792131014
37,Daniel James,Man Utd,11.582285635879819,13.337177398891912,38,33,0.0,0.0,0.0,0.0,0.0,7.121407507904276,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,4.34994727864359,5.0156536471400885,0.0,,0.0,0.0,0.0,0.0,82.16308217869131,0.0,7.411290517311078,12.626432629799599,44.508446069719284,0.0,8.041084166525781,41.712719591029625,63.47164377894689,10.111005083466969,33.58339318650424,80.48980836203444,0.0,0.0,1.0685731286646045,0.0,38.45236703705139,0.0,0.0,0.0
38,Joshua King,Bournemouth,11.53240199284635,16.855049066467743,38,26,36.611558986319416,6.753104800998204,0.0,0.0,58.12615213945285,54.08238636437896,1.2335814761761992,0.0,,0.0,,,,,,,,,,0.0,6.7429599127348325,84.55030828978965,0.0,0.0,,0.0,0.0,0.0,0.0,10.326475987299318,0.0,0.0,8.361055245548778,0.0,0.0,0.0,0.0,4.679748762572786,10.88995557671066,30.13859053680317,4.539921962225483,1.5277870037670802,27.64086637482395,0.0,72.9713851500231,3.8522117521471113,11.710893625398615,0.0,3.492331780991215
39,Ismaila Sarr,Watford,11.508317911106156,15.618431450786927,38,28,117.14638041153987,0.0,8.10438795404865,5.076056874278049,9.210589688960956,0.0,3.4946399771087795,0.0,,0.0,,,,,,,,,,1.2697463772786575,45.84155259082472,0.0,0.0,0.0,,0.0,61.28053201584057,41.088126262463355,41.84274224568304,4.200886119045175,0.0,0.0,6.5476531667213695,36.03656679726796,6.300691529957276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714655921150201,0.0,47.160872689865336,0.0,0.0,0.0,0.0
40,Anthony Martial,Man Utd,11.484842025943438,13.638249905807832,38,32,0.0,9.109826885534794,28.80481284342296,92.26976100729209,5.528916305067631,0.0,0.0,60.56248445254789,,2.474858597870706,,,,,,,,,,0.0,0.0,10.563643189786154,0.0,3.7314531181526047,,13.688718385986665,0.0,0.0,7.324133968432645,0.0,4.05522874176902,83.2176663818281,2.105593114669804,10.70713254398215,0.0,0.0,0.0,78.1811497690865,0.0,9.275366246976764,0.0,0.0,0.0,0.0,0.0,0.0,7.4945183008682665,0.0,7.328733132575826
41,Jordan Henderson,Liverpool,11.454194305064863,14.508646119748827,38,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,6.964241863501179,40.048676899666816,13.522293247167822,31.19975786626517,12.99882898995311,42.006990274369926,41.005059589249896,17.5609435758589,0.0,,4.0086600592840895,36.39022997108276,49.44995278255916,0.0,10.896493013043163,77.82216699358767,32.74174023682826,6.38817251442115,0.0,0.0,0.0,0.0,0.0,12.255175715625679,0.0,0.0,0.0
42,Abdoulaye Doucoure,Watford,11.388912685825645,11.696721136793906,38,37,42.723118274700425,0.0,0.7454505012898152,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,13.10937776447673,102.26267666007516,0.0,4.897153146638748,2.8506000129436373,,25.290934934398447,5.452097398589195,47.46266896208456,11.852210185238215,0.0,0.0,0.0,19.898056182867986,0.0,0.0,6.634697390005475,17.664808530529264,0.0,47.48691930984686,2.780150818928569,15.653737092008917,0.0,0.0,0.0,6.239594461135516,0.0,19.86254027083239,30.021091962636284,9.890798202148291
43,Robert Snodgrass,West Ham,11.170513472653427,17.686646331701258,38,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,2.726083030395944,0.0,38.51819704035195,79.71365876657855,0.0,10.005337123340096,30.439744711885805,12.883155266810265,4.681095986213424,1.4714861560636119,,13.984050756434094,2.9265296719740004,12.403266315878149,64.23564204345394,35.47145646989666,2.414457439762122,30.425007951614308,11.680590152616956,0.0,0.0,0.0,0.0,0.0,1.7002742330101792,0.0,0.0,68.79947884455018
44,Allan Saint-Maximin,Newcastle,11.113504915284826,16.242814876185516,38,26,0.0,0.0,13.795172516650345,1.299800400041203,0.0,1.441845421323307,72.46843770150188,1.5764734222070464,,43.41373052589077,,,,,,,,,,49.85752375816023,0.0,4.097645096349017,83.62075619576562,2.164113289067917,,0.0,54.911024105790425,0.0,0.0,0.0,0.0,0.0,0.0,1.95751682655212,3.6244445750065304,0.0,0.0,8.132248715167695,38.874481724048636,2.626987074281869,18.14689445112069,10.415513067546645,0.0,9.8885779143514,0.0,0.0,0.0,0.0,0.0
45,Christian Pulisic,Chelsea,10.814362609466631,16.437831166389277,38,25,6.368668603191272,95.88034015316477,46.652870730244665,1.3178626214032276,46.18639296437609,10.40955115076503,1.4629853323660018,0.0,,2.7928335828684205,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.634129843561739,0.0,0.0,0.0,0.0,6.789255027853064,9.046121583424593,4.102201394300033,5.21210210832496,23.759430552549592,0.0,20.598919714121713,41.18332150662312,41.25407043974494,0.0,0.0,0.0,0.0,39.1007123526435,0.0,6.194009498205153
