,Teams,Threat allowed av adj,Matches,Threat allowed GW47 adj 7 - average,Threat allowed GW46 adj 7 - average,Threat allowed GW45 adj 7 - average,Threat allowed GW44 adj 7 - average,Threat allowed GW43 adj 7 - average,Threat allowed GW42 adj 7 - average,Threat allowed GW41 adj 7 - average,Threat allowed GW40 adj 7 - average,Threat allowed GW39 adj* 7 - average,Threat allowed GW39 adj 7 - average,Threat allowed GW38 adj 7 - average,Threat allowed GW37 adj 7 - average,Threat allowed GW36 adj 7 - average,Threat allowed GW35 adj 7 - average,Threat allowed GW34 adj 7 - average,Threat allowed GW33 adj 7 - average,Threat allowed GW32 adj 7 - average,Threat allowed GW31 adj 7 - average,Threat allowed GW30 adj 7 - average,Threat allowed GW29 adj 7 - average,Threat allowed GW28 adj 7 - average,Threat allowed GW27 adj 7 - average,Threat allowed GW26 adj 7 - average,Threat allowed GW25 adj 7 - average,Threat allowed GW24 adj* 7 - average,Threat allowed GW24 adj 7 - average,Threat allowed GW23 adj 7 - average,Threat allowed GW22 adj 7 - average,Threat allowed GW21 adj 7 - average,Threat allowed GW20 adj 7 - average,Threat allowed GW19 adj 7 - average,Threat allowed GW18 adj 7 - average,Threat allowed GW17 adj 7 - average,Threat allowed GW16 adj 7 - average,Threat allowed GW15 adj 7 - average,Threat allowed GW14 adj 7 - average,Threat allowed GW13 adj 7 - average,Threat allowed GW12 adj 7 - average,Threat allowed GW11 adj 7 - average,Threat allowed GW10 adj 7 - average,Threat allowed GW9 adj 7 - average,Threat allowed GW8 adj 7 - average,Threat allowed GW7 adj 7 - average,Threat allowed GW47 adj color,Threat allowed GW47 adj,Threat allowed GW46 adj color,Threat allowed GW46 adj,Threat allowed GW45 adj color,Threat allowed GW45 adj,Threat allowed GW44 adj color,Threat allowed GW44 adj,Threat allowed GW43 adj color,Threat allowed GW43 adj,Threat allowed GW42 adj color,Threat allowed GW42 adj,Threat allowed GW41 adj color,Threat allowed GW41 adj,Threat allowed GW40 adj color,Threat allowed GW40 adj,Threat allowed GW39 adj* color,Threat allowed GW39 adj*,Threat allowed GW39 adj color,Threat allowed GW39 adj,Threat allowed GW38 adj color,Threat allowed GW38 adj,Threat allowed GW37 adj color,Threat allowed GW37 adj,Threat allowed GW36 adj color,Threat allowed GW36 adj,Threat allowed GW35 adj color,Threat allowed GW35 adj,Threat allowed GW34 adj color,Threat allowed GW34 adj,Threat allowed GW33 adj color,Threat allowed GW33 adj,Threat allowed GW32 adj color,Threat allowed GW32 adj,Threat allowed GW31 adj color,Threat allowed GW31 adj,Threat allowed GW30 adj color,Threat allowed GW30 adj,Threat allowed GW29 adj color,Threat allowed GW29 adj,Threat allowed GW28 adj color,Threat allowed GW28 adj,Threat allowed GW27 adj color,Threat allowed GW27 adj,Threat allowed GW26 adj color,Threat allowed GW26 adj,Threat allowed GW25 adj color,Threat allowed GW25 adj,Threat allowed GW24 adj* color,Threat allowed GW24 adj*,Threat allowed GW24 adj color,Threat allowed GW24 adj,Threat allowed GW23 adj color,Threat allowed GW23 adj,Threat allowed GW22 adj color,Threat allowed GW22 adj,Threat allowed GW21 adj color,Threat allowed GW21 adj,Threat allowed GW20 adj color,Threat allowed GW20 adj,Threat allowed GW19 adj color,Threat allowed GW19 adj,Threat allowed GW18 adj color,Threat allowed GW18 adj,Threat allowed GW17 adj color,Threat allowed GW17 adj,Threat allowed GW16 adj color,Threat allowed GW16 adj,Threat allowed GW15 adj color,Threat allowed GW15 adj,Threat allowed GW14 adj color,Threat allowed GW14 adj,Threat allowed GW13 adj color,Threat allowed GW13 adj,Threat allowed GW12 adj color,Threat allowed GW12 adj,Threat allowed GW11 adj color,Threat allowed GW11 adj,Threat allowed GW10 adj color,Threat allowed GW10 adj,Threat allowed GW9 adj color,Threat allowed GW9 adj,Threat allowed GW8 adj color,Threat allowed GW8 adj,Threat allowed GW7 adj color,Threat allowed GW7 adj,Threat allowed GW6 adj color,Threat allowed GW6 adj,Threat allowed GW5 adj color,Threat allowed GW5 adj,Threat allowed GW4 adj color,Threat allowed GW4 adj,Threat allowed GW3 adj color,Threat allowed GW3 adj,Threat allowed GW2 adj color,Threat allowed GW2 adj,Threat allowed GW1 adj color,Threat allowed GW1 adj
11,Burnley,143.19133510215133,38,159.7402080450493,144.9103652536513,153.39639603730907,152.80304556571969,153.9072189735004,152.00588047287812,134.07562639126982,132.3660830529592,141.1813769674858,141.1813769674858,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,150.99742672087197,162.69363636061297,168.4432131081114,163.37931800119077,175.1854820730039,155.03207013420212,155.03207013420212,161.44201025164935,168.45226584024678,158.38904396634604,150.0496194605452,139.26706200873667,125.45782193625222,166.42988308079939,153.30786404721908,126.57077299719924,126.50666278714284,120.7186872680829,123.01969700818942,143.17731323784258,112.18098141273433,121.09009980460432,128.24059182606157,123.80840459292105,pink,159.34010063007634,green,84.34302782730262,light green,128.18205251517406,pink,159.32874119368324,red,225.35710723081425,red,191.87245996516168,pink,169.75796695313292,green,55.53120109029036,white,,light green,143.74524331290692,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,124.02859921404827,pink,167.0579550481481,red,212.0477377264587,green,66.36068139390348,pink,157.79116358495844,white,,green,117.23825849197645,red,212.45759158661028,red,205.9020666922352,red,207.30499228063707,pink,176.60047197801444,light green,149.00382989659528,green,16.717280013346286,pink,162.10783931410694,red,261.52938070679215,light green,135.45951357493004,light green,148.9290207400311,green,101.1225698153548,green,52.33914938920416,red,303.52170802517645,green,70.25370607904492,green,74.36974335665322,light green,135.0107421045352,green,108.41319210661148,green,117.22963799610059,red,193.44246299677613,green,86.54738524941864,light green,132.617534822135,light green,124.42318750685394,green,103.98543147255147
12,Spurs,142.1136578343437,38,121.48942743804706,110.95841589626697,116.36670330418717,146.96581722596642,174.71758994372308,176.90152777386567,200.09580306878647,197.87004843631627,214.5404102571442,214.5404102571442,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,231.86643755200353,196.72044737737414,179.07243918993984,165.9341796307538,154.76742622908614,145.31368024221157,145.31368024221157,125.79375008053871,104.8395705656319,104.32281046770468,101.41821163449247,106.24456261710358,103.96286254761216,105.46460084371016,117.77547747835567,113.99780798123678,140.8816352545353,139.0140339461429,144.9893323677777,142.53000733168255,155.2829954459525,143.67436711646556,154.38193104881944,120.8724192683352,pink,165.42633058437747,green,108.88222672498037,pink,157.66853323829412,green,73.83947163020751,green,115.88984773415032,green,40.781942644830444,red,187.93763950948912,green,91.70924979191693,white,,light green,146.7402385804217,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,371.862330690749,red,268.10188065450393,light green,131.1774125451487,red,203.14186970927602,pink,172.35735708219767,white,,red,208.4017825377122,red,268.0224296444369,light green,125.84039946834368,light green,144.5658233424638,green,39.20959563084622,light green,124.97459589760255,green,106.18113517407568,green,71.7622714060022,light green,121.34317304008916,light green,122.22307878285315,light green,124.23363150997841,green,72.9940525091239,green,109.00269541116269,green,116.69330324676156,pink,157.93840784852065,green,94.89948656025703,red,310.4098696959428,green,111.16042235123156,green,114.82114146056763,green,91.78742015849663,red,205.9642200466512,green,76.67800954211197,pink,169.85243408673404,green,75.84328723255328
13,Sheffield Utd,141.66392751547818,38,123.79811356031277,134.81622920909814,171.62652009296013,149.75611933814534,194.6165389156353,207.33106748332912,206.1980648108617,212.40544553545573,200.50873635474474,173.39559005142596,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,170.57075299334198,149.32317528096493,149.32317528096493,140.16087206528283,130.19322385224055,115.17662653158375,115.17662653158375,109.95285099583786,103.48140732405828,100.58698964391331,83.17331123274883,90.70098473375488,104.69365392291732,108.89207739487414,132.28513947403331,134.50661905127475,146.24090555592085,148.22094914008477,150.74622238611695,148.7380813094248,160.93862492535706,130.04729760249833,121.07894279795896,131.32567120327138,pink,158.0446027139684,green,63.1092541026353,red,272.71231762941676,green,84.8166425687108,green,32.56562627340042,light green,144.56171867806052,green,110.77663295599712,red,235.17141225546618,red,320.7812902896692,green,119.61951234571316,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,398.8395796111403,white,,light green,121.56732624725737,light green,136.63069997078853,pink,154.22829802815534,white,,pink,151.8944479904894,light green,130.98926616643752,green,99.84565293912537,red,250.10653562450102,green,57.431203737482726,green,66.85716247949232,green,49.11211678355783,green,115.32801924026832,green,85.68916046398033,green,79.5847291781106,light green,128.21078674634964,green,110.12491824452503,pink,164.80584680362944,green,78.50108108725554,red,279.0794537943825,green,101.2395175046706,pink,161.72473471063304,light green,142.07109183549727,light green,127.80183096675039,pink,150.7488592667843,pink,163.90488639878146,green,62.84016253437114,green,38.461033872895115,red,233.45183354782014
14,Everton,131.15780554829112,38,163.30495471368016,146.07029835420067,144.9970090094394,139.8472270216135,112.47194746979498,100.897801742541,112.62798393454202,104.35998642671292,109.00902521879205,109.00902521879205,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,128.77496655381177,133.2844922790662,132.67005987554282,147.09349490281605,136.23082552594002,135.0713746038115,135.0713746038115,139.97287540097503,126.23099750563783,125.99822251673238,141.51988435760666,144.6305577232457,145.92405107233253,136.16139406577176,137.47755774622232,131.90351173367853,115.77085210120218,110.14813839100074,80.79893273233291,95.06048762880413,119.75306420809486,115.37156175057986,127.18704325552258,138.23654346014095,pink,176.74149108897288,green,55.028127606428974,red,180.2656304883744,red,290.9647612933022,red,223.3986038734242,green,55.847734085190375,pink,160.88833456006796,green,56.098896572616525,white,,green,47.51510219310009,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,144.21715657359303,green,99.33780443057277,light green,142.37958378264636,light green,137.95900942919735,green,103.01235200526432,white,,green,88.64216811717027,red,185.87669153823825,pink,175.78383665037416,green,95.03677760590914,red,243.34362897355888,green,61.920323791064995,green,94.89619555036474,light green,122.95267369731499,green,89.68354627087788,pink,174.154411728036,red,203.68841049202922,red,265.1183425330319,green,70.97477723467296,green,26.557596504439367,light green,132.1658194604687,green,50.66522418307163,green,61.22579430070141,pink,164.32941452061925,green,59.673902922357115,pink,170.80566150997143,red,199.40563255947438,green,101.49530225786367,light green,133.37359471767093,light green,138.57229573303007
15,Leicester,121.89429931218056,38,131.7011990157826,133.11896157211225,137.29556970152746,137.60784698766702,106.13128131211377,104.81772014393367,109.58350860561634,100.80000444083795,101.03714306709368,101.03714306709368,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,109.23466425291443,131.31258312783643,135.56401605247288,129.5595119978903,152.08827549360794,171.01839097673943,171.01839097673943,177.01635002613062,173.71697820870682,143.44532227377567,144.8636496539063,145.38599746444814,122.32843021478071,105.26302026331975,87.18464826750605,94.62110525839395,130.02872684350265,113.14717213127929,121.14119015564658,118.42398296025496,117.92742650904863,122.66043291487507,106.64744202881096,79.61139687385075,green,116.70751335692945,green,83.68212808666836,green,77.55259967283611,red,306.88978304924404,light green,137.53532636162385,green,80.69217133627905,green,118.84887124689747,light green,126.63185125123702,white,,green,112.91838499257477,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,79.73854067581303,green,86.55382332037112,light green,128.34039818436315,green,114.05269056805777,green,57.36434209344889,white,,light green,128.2918216350271,pink,170.30103329332,red,234.28397280026712,green,116.31385379282621,green,86.30886980228499,red,271.75403503808144,red,189.8751504753692,pink,170.27753498076535,light green,147.20543057135353,green,22.382381255748875,light green,126.24214545374075,green,89.96530447607788,green,110.3510642904093,green,70.41728081514249,green,43.728931010069495,red,199.26062950756892,red,270.23573235150985,green,8.071262468177169,light green,145.9234306466488,green,91.33061392266795,green,66.94138565669826,green,76.85997585085461,green,87.16969330512,green,80.98341626678845
16,Chelsea,116.48718268262355,38,125.30137666083978,128.17543140183423,145.46227926728315,150.57779896100288,143.62945051110836,118.38288959261409,116.69502847060637,104.64604055628918,108.08092531525241,108.08092531525241,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,94.86341956211777,101.11900843806903,100.3632446299745,108.17621296668385,113.5196304646898,96.6965171017887,96.6965171017887,108.94652538794973,119.37761445577944,121.27060710565988,112.27169721295881,109.69796062418108,107.18392880454985,126.47461789738703,140.60931869059658,115.3556609119128,118.12647009973377,110.55779106908335,111.78171862432491,122.5307118357667,116.48842074319646,104.04382178831573,111.93453845828971,122.65342516156385,green,16.3930357689721,green,104.65712144126779,green,9.231616367249552,red,240.55556060593918,red,205.7370686255018,green,68.24219263962121,red,232.29304117732687,green,36.51141895593317,white,,red,225.6650564994102,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,45.04025422328799,red,191.91712145667725,green,29.01114219604189,green,56.427164785567264,light green,147.95012577710642,white,,green,60.55561226867585,light green,133.14251622746772,green,88.82937635494687,red,186.62677480001557,green,83.7019205530073,green,93.83108727160882,green,30.188332236798807,light green,146.30567027180305,red,206.1601397022757,green,102.08032490410984,light green,123.63440555110824,green,65.6857644315631,green,76.23286453419018,pink,165.22315588665919,red,245.2485758242698,green,29.384535251489282,light green,121.4759892188565,green,70.65365233655544,green,74.25325731825397,pink,151.47581701428263,light green,122.9271182386676,pink,158.13638314010458,green,84.61955194130725,red,196.5081961417755
17,Liverpool,106.44887547843332,38,131.84001809979512,126.07877376491685,108.66233151596407,110.96727475080934,149.48582057403564,120.41313965719917,116.74212629816948,106.47886673354057,118.86027306993286,118.86027306993286,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,136.0267447155095,130.48928436399262,102.12968509828981,102.71716272615087,99.88015757846587,91.63677524753521,93.985274826444,70.26037525356229,78.92628257984968,75.8985746714404,88.54064052137846,94.57053753346874,105.5924855995477,105.5924855995477,110.8147347362842,117.51151048645401,93.30136032311577,99.12201585595639,88.3537979236996,83.3469296368104,80.44569773258812,74.03598989551392,93.92463331563349,110.28651768038415,green,50.58796833118738,red,186.48143037083724,light green,140.19283159138124,green,49.550440818148004,red,273.9410805007483,green,81.79320063723013,light green,140.33317444903346,green,10.259257987039604,white,,green,64.5663346281678,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,156.32743423529809,red,319.180261580732,green,70.43231408289314,green,56.09610712402219,green,68.49035749663105,green,96.92910234178562,red,184.73163614720437,green,117.56521177468004,light green,120.66306672081242,green,74.54465747792047,green,36.23707109022706,green,10.78668118011644,white,,green,113.36859939414713,green,18.657339137032448,pink,178.22656305869174,green,99.46911136194747,pink,163.03911842748693,green,78.44635017485908,green,87.94031764266914,light green,149.92434335130255,green,65.53476938822125,green,8.755511915324039,light green,140.21370009183167,green,87.6615929016895,green,43.39827216663464,green,67.63169431311317,green,105.05638849178318,red,204.7552733290581,light green,123.28870246857879
18,Man Utd,105.84348421422398,38,109.968426083795,102.17086810938501,90.1528023872276,81.71816849208344,91.70139226884938,86.27840318909423,69.36706438303032,86.23334909060893,95.6445829720454,95.6445829720454,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,107.97157568840046,109.18929341286125,103.54170441838197,104.87077574551837,117.6915748633239,121.2464265384972,121.2464265384972,114.04852214991963,109.08825358245717,111.76386448213812,104.78790714490417,128.6177003412454,125.00572485899055,132.46879326035884,147.13061531005582,142.0558297672938,147.45345023977634,150.90339596352973,129.1220483187449,116.21310058387088,93.7621181357102,90.44950832936574,84.1944030469091,81.49288102551644,green,67.27886388201493,light green,142.4864746861543,green,90.96345800571268,pink,177.26741322268433,green,71.01411562493773,red,185.21275761709086,green,35.55589954797002,green,12.695958061145102,white,,green,58.36001463105238,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,31.92102073970361,red,247.1499796600458,green,33.05319206665194,green,66.83338597464345,pink,153.61989250102027,white,,green,78.57459523120022,light green,144.648963645538,green,40.445044810929076,red,207.61685669869073,green,42.35669135660688,pink,156.578979799282,pink,178.5038542272334,green,28.189264511157383,green,109.92708367330074,green,59.17432110869563,pink,158.78515533805316,red,209.16524373099563,light green,131.29515142349797,red,230.7453330368114,light green,130.8220188590361,green,74.40358487396668,green,96.95766441607338,red,182.93477540432704,green,56.69581021750176,green,40.93251727937984,green,73.58845589968654,green,107.63375021462507,green,30.617847896770062,green,78.04701026632472
19,Man City,101.6921036412095,38,71.59507480095444,101.40453338648139,99.76829202608705,78.60641467901117,96.71526836058278,101.31675276274147,94.14045795655207,92.22577179447065,58.7777890538115,71.62879565883746,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,83.1324696013113,75.04895322380078,75.04895322380078,86.53608896708481,119.19340672260094,125.55453832531963,125.55453832531963,116.83876564444503,122.82982940334261,111.37549688734147,103.335839867462,90.96911941025373,70.61574476631861,70.27243250958769,84.19371173353629,79.26205407242347,88.62151745684959,118.2779046326981,115.4646438714882,138.13553863345422,139.66863977123452,154.10066106561607,140.87738148293752,142.8265509633843,green,116.49900136040617,green,14.77735528369719,red,201.08643460657197,green,17.15008864234659,green,32.269209908269865,green,60.12065661687027,green,59.26277718851892,red,325.1652114590949,green,3.3236657609369304,green,52.9532931770407,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,143.9120644133479,white,,green,64.4796007233807,green,9.886592973544506,green,45.85997405394887,white,,green,91.02933227448091,green,93.28071199611864,light green,133.47901077435756,green,87.32744977077427,light green,144.88955092636905,red,238.48781726215725,green,90.38789527297969,green,30.01892350835876,light green,135.21815830840174,green,53.29868316234951,green,31.04985063161791,green,58.32250772591122,green,96.01419475461151,green,87.98470947586323,light green,127.46787807599898,green,100.69655468061192,green,118.8149268533324,red,238.64456086255746,green,38.62968239744189,red,254.71045808837346,green,98.71641744032567,red,228.49202713666963,green,8.133597601862151,light green,132.45911321645988
20,Wolves,99.47494204565938,38,84.27703630032936,73.5708643713696,70.54384187148568,51.59132918436155,77.72006226325546,77.26262255189836,64.44876539527318,71.70341738607661,87.18760852255049,87.18760852255049,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,90.96813896107837,89.83898938922903,76.71336584551315,84.53443801236112,92.7816126794829,105.13467942891104,105.13467942891104,104.00284864426139,109.12023561889539,113.10418780962674,120.68376758750419,120.49413315974554,113.54350424373999,102.80889065268103,100.27219595876853,103.21367713127374,107.5268237714562,100.28029967663056,107.50104830274795,130.6396197552129,136.40941744444223,142.75749930064356,137.4662215313439,132.16460924559084,green,82.41308378349113,green,69.97363732736076,pink,168.0795008223529,green,28.944014597275604,green,55.95590556078447,light green,136.7359654493775,green,47.8371465616632,green,7.469880280772807,white,,green,48.78447982817323,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,35.41191201248403,red,211.84514614953287,green,52.75382758128488,green,47.038965353001295,green,98.61971049728707,white,,green,115.85921823609009,green,75.24819289786834,green,27.507865009538715,green,119.9657813435216,green,107.50133274922075,green,104.76918802285383,red,185.09117774328405,green,107.93640274354257,green,111.06990172030629,green,55.395530344658,pink,173.0228397886639,green,106.1738917549103,green,56.114785610814835,green,109.94888260587128,green,90.17953988615515,light green,131.66026992784285,green,85.58755682593511,light green,122.29717112488437,pink,156.719132137732,red,218.08478577806954,pink,150.33746643047664,light green,134.6161128795644,green,94.62132554274511,green,48.47627082566386
