,Name,Team,xG per fixture,xG per game,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
29,Riyad Mahrez,Man City,22.76225178747585,26.211077815881282,38,33,44.05091404914856,3.178954124450684,0.0,91.31223559379578,62.32924461364746,32.358476519584656,13.962291181087494,2.7759825810790058,82.16925263404845,39.42892849445343,,,,,,,,,,0.0,,11.738520115613936,0.0,3.943267837166786,,35.737359523773186,5.0374653190374366,63.180291652679436,33.87931883335113,25.641831755638126,0.0,77.81158089637756,9.911758452653883,23.19594025611877,8.864419907331467,0.0,35.644587874412544,0.0,0.0,0.0,0.0,6.164119765162468,38.21455538272858,54.23600673675537,0.0,17.522864043712616,0.0,0.0,42.67539978027344
30,Sebastien Haller,West Ham,22.328686268117867,26.515314943389967,38,32,11.385306715965273,0.0,1.2854158878326416,0.0,38.84178996086121,0.0,0.0,0.0,,0.0,,,,,,,,,,8.212823420763018,75.78762769699097,8.444042503833769,0.0,0.0,0.0,0.0,87.19151020050049,36.32746338844299,17.432817816734314,25.292503833770752,2.3393472656607632,,34.34906303882599,0.0,0.0,0.0,35.64777374267578,2.378370612859726,32.76925981044769,0.0,6.9825030863285065,82.9520285129547,14.490924775600432,5.8496300131082535,17.510515451431274,113.11509609222412,182.19897747039798,0.0,7.705286890268326
31,Harvey Barnes,Leicester,22.317420617726288,23.557277318711083,38,36,11.233773082494736,3.5068951547145844,113.99447917938231,9.384339302778244,3.976850211620331,0.0,1.5754984691739082,0.0,,3.377855196595192,,,,,,,,,,67.03269481658936,16.4217010140419,0.0,7.998254150152206,70.77667713165283,,109.85690355300905,55.218201875686646,2.732631005346775,0.0,7.756823301315308,0.0,52.609950304031365,12.17678189277649,105.99302053451538,62.53706812858582,0.0,29.42492067813873,16.533748805522922,6.0703448951244345,23.01239371299744,15.723128616809845,0.0,5.622342973947525,24.60220456123352,0.0,4.628530144691466,2.524409629404545,0.0,1.759561151266098
32,Willian Borges Da Silva,Chelsea,21.40878279154238,22.598159613294733,38,36,0.0,36.43852472305298,12.011542916297913,0.0,48.98823201656342,96.53084874153136,85.31813621520995,76.11688375473021,,13.490121066570284,,,,,,,,,,15.352685749530792,0.0,12.686145305633545,6.658599525690079,0.0,,5.479689687490463,25.832805037498478,36.25724315643311,0.0,0.0,0.0,80.83945512771606,15.371334552764893,0.0,28.58155071735382,0.0,18.66434514522552,62.42428421974182,6.292375922203064,22.018398344516754,54.10730242729187,4.4397685676813134,28.96421551704407,2.2279933094978333,6.552728265523911,0.0,7.6205819845199585,4.267954081296922,0.0
33,Kevin De Bruyne,Man City,21.33270482973833,23.16122238657304,38,35,12.43756338953972,24.05020892620087,0.0,5.464887619018555,2.5921657681465153,17.97427535057068,108.56596231460571,5.918974056839943,3.223113715648651,105.36508560180664,,,,,,,,,,0.0,,16.27342700958252,12.586209177970884,14.341601729393005,,4.417971894145012,16.787563264369965,0.0,1.9097937270998957,26.81151330471039,4.9135707318782815,23.010681569576263,30.806964635849,30.95492720603943,14.121866226196287,25.911441445350647,24.155035614967343,5.1961544901132575,17.617647349834442,6.296947598457336,50.2012848854065,0.0,12.629789113998413,59.90872383117676,0.0,69.71107125282289,25.03478527069092,26.603516936302185,4.848058521747589
34,Oliver McBurnie,Sheffield Utd,21.23241889976749,22.411997727532352,38,36,7.782580703496933,9.634491056203842,0.0,19.406881928443912,4.587705805897713,20.313592255115513,64.90447521209717,1.0330194607377052,2.3611685261130333,7.1695476770401,,,,,,,,,,24.16228950023651,,132.97394514083862,14.587299525737762,1.3581542298197746,,58.611458539962776,55.06027340888977,79.63220477104188,55.97128868103027,0.0,26.48844718933105,42.83632338047028,0.0,0.0,46.4712142944336,14.118830859661102,11.455435305833815,0.0,0.0,0.0,2.6668019592762,1.556627545505762,26.363000273704532,0.0,0.0,0.0,3.886888176202774,17.600542306900024,53.83743047714234
35,Bamidele Alli,Spurs,20.830249056023987,31.66197856515646,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.213424146175384,,0.0,,,,,,,,,,89.2936110496521,86.63870096206665,0.0,139.767324924469,0.0,,78.55990529060364,50.81368088722229,7.368700206279755,8.320769667625427,31.84604048728943,15.228953957557678,0.0,15.816321969032288,5.803773924708366,28.905338048934933,154.554283618927,7.051612436771393,0.0,9.734902530908583,2.6291297748684883,52.00299024581909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Miguel Almiron,Newcastle,20.408257013676984,21.54204906999237,38,36,0.0,8.111223578453064,19.539183378219604,11.18859052658081,0.0,87.405925989151,12.150929868221285,13.476170599460602,,42.31778085231782,,,,,,,,,,85.09374856948854,32.134738564491265,0.0,0.0,40.294969081878655,,0.0,0.0,14.246100187301636,10.76054871082306,82.51089453697205,2.20407210290432,55.692082643508904,0.0,14.233155548572539,3.3973172307014465,2.5315985083580017,2.9877644032239914,17.94154942035675,70.47984004020691,17.294971644878387,2.6447443291544914,36.21364533901215,0.0,44.624608755111694,0.0,13.000982999801636,21.606186032295227,4.157435148954392,7.273007929325104
37,Jordan Ayew,Crystal Palace,20.200471163384226,20.74642984347569,38,37,17.469815909862522,9.781295061111448,10.641588270664217,0.0,9.718794375658037,4.078767821192741,44.576472043991096,0.0,,40.059643983840935,,,,,,,,,,21.903851628303528,31.21411800384521,42.27743148803711,0.0,0.0,,11.330186575651169,0.0,8.92941951751709,11.049343645572662,3.763863816857338,99.46569204330444,1.6443079337477684,6.678923219442368,6.023170426487923,16.451604664325714,10.91400757431984,30.977711081504825,0.0,18.150536715984344,68.13828945159912,46.565765142440796,63.75638246536255,18.958541750907894,2.3813549429178242,8.648764342069626,19.994091987609863,29.46167886257172,0.0,52.6124894618988
38,Mason Mount,Chelsea,19.731132656727965,20.264406512315208,38,37,13.507002592086792,41.87138974666596,0.0,0.0,10.233048349618912,8.492902666330338,0.0,35.62658131122589,,2.415427938103676,,,,,,,,,,39.1291320323944,10.04834994673729,12.074291706085205,8.637211471796036,15.5837282538414,,0.0,42.353183031082146,17.597915232181553,5.344672501087189,5.086061358451842,8.407733589410782,17.618249356746677,29.83238697052002,22.3034605383873,22.40157276391983,9.78055074810982,5.103670433163644,30.14202117919922,23.074442148208615,17.668932676315308,12.686151266098022,88.28117847442627,0.0,40.211844444274895,55.434608459472656,11.64402887225151,51.42543911933899,31.10638558864593,4.659486189484597
39,Bernardo Mota Veiga de Carvalho e Silva,Man City,19.52721198138438,21.824531038017835,38,34,0.0,12.984423339366913,7.4915848672389975,71.13927006721497,0.0,21.794000267982483,0.0,17.565077543258667,49.94959831237793,9.919241815805435,,,,,,,,,,0.0,,8.991706371307373,19.046564400196072,11.361163854598999,,0.0,16.481438279151913,0.0,0.0,0.0,3.841804713010788,0.0,0.0,9.658007323741911,55.26418089866638,35.76841354370117,0.0,5.253422260284424,11.40071302652359,56.5735399723053,9.761512279510498,43.06655824184418,0.0,144.2962646484375,8.974748104810715,27.26621031761169,30.672687292099,53.511923551559455,0.0
40,Olivier Giroud,Chelsea,19.47604626613228,41.116097672945926,38,18,55.446738004684455,70.8364963531494,185.0907921791077,7.948183268308639,88.62563371658325,83.14459323883057,12.66256719827652,1.4634594321250916,,12.942829728126526,,,,,,,,,,61.158198118209846,72.01003432273866,26.09283030033112,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83319973945618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8342025130987167,0.0
41,Wesley Moraes,Aston Villa,19.13304795560084,34.621705824420566,38,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,57.19777345657349,36.10353469848633,0.0,23.97379875183105,5.124876648187636,10.046400129795074,0.0,11.049343645572662,69.40781474113464,12.292572855949402,13.61437439918518,10.571681708097456,19.112971425056454,262.433671951294,0.0,61.281561851501465,64.53847289085388,7.23201110959053,48.24782609939575,11.961758136749268,2.865377813577652
42,James Ward-Prowse,Southampton,18.582607712596655,18.582607712596655,38,38,12.308436632156372,19.18445080518723,12.326391041278839,0.0,92.70169734954834,0.0,56.415724754333496,3.801340982317925,,30.126622319221497,,,,,,,,,,0.0,0.0,3.4739524126052856,0.0,2.0068889483809467,,0.0,0.0,8.162533491849901,0.0,8.596757054328918,0.0,10.279683023691176,9.409364312887194,12.591098248958588,0.0,21.3579922914505,145.3148007392883,4.929853603243829,86.81848049163818,5.603164806962013,20.497621595859528,9.665476530790327,5.4082319140434265,107.11138248443605,0.0,0.0,11.634396761655807,0.0,6.412750482559204
43,David Silva,Man City,18.243075466077578,25.675439544849926,38,27,61.11106872558594,0.0,4.990623518824577,0.0,48.0526477098465,83.7005615234375,0.0,0.0,57.51237869262695,10.706008970737457,,,,,,,,,,0.0,,0.0,14.692507684230804,0.0,,0.0,9.968643635511398,25.256749987602234,0.0,0.0,0.0,0.0,0.0,20.60631662607193,5.605301260948181,4.478920251131059,0.0,0.0,18.016977608203884,47.56890833377838,55.17899990081787,47.93423414230347,0.0,95.35876512527466,2.2391151636838917,58.39196443557739,18.932420015335087,0.0,2.933754399418831
