GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW7*,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW25*,GW26,GW27,GW28,GW28*,GW29,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW35*,GW36,GW37,GW37*,GW38
96.81348822324013,247.20529446295063,311.1573609645744,164.66545802585352,87.3461699447249,221.14898895029253,401.44586188862706,,66.94599935629999,108.18234339044109,226.81255300753736,55.29670058246037,224.0069509859284,195.64915027030756,282.59737617435263,179.73323060786277,168.0301687007468,293.8778260225259,115.71117298245208,241.32363716591863,166.0412255211045,393.8879817056385,159.86963981378636,405.6945545171654,330.30776347286206,188.61559606594915,,267.35467482909786,185.74689932897877,170.66617192480138,,,88.32823681546719,82.83704800543916,441.93398508456306,194.40404674688915,140.83595920496515,353.7751137469106,142.97324774428583,,380.92496162211523,149.25864764639005,,376.2389583640054
165.6613354319404,343.3786306797051,262.69473963667036,83.62344744921646,259.24195410539943,116.85493194164961,204.00536646055605,,153.92083026823488,193.3999536471125,237.19844050458232,152.94412968274946,277.44072930572474,226.30730771302166,86.86774894731602,395.8384158934653,127.41895246419897,157.03417428088233,91.07102724902039,158.34031167903674,249.55557426982003,142.2380780147346,148.9526862320534,240.19523908836535,264.0826658326258,151.07660296079004,,429.61816638215055,144.6785535634759,118.7171003995697,,75.27044155156729,108.70916565173113,204.9177187950821,125.106559015984,188.19250032843013,285.3527301026537,,62.60996222252927,,6.833559876083696,369.4274065156294,,66.95987863018819
124.74516645176469,205.87673338801275,45.839483402534995,226.26293062848632,135.51131421551474,171.94553938262936,130.5170740833611,,103.93716527058885,86.32920336353666,93.94012427188198,111.07956220071347,290.1684265282153,237.77941250348212,249.5368604889247,210.32303068565133,170.22451472507464,,217.22977838198545,199.68933298302662,149.35388503685516,113.38850488703658,93.7388448344182,136.66831133588497,250.67890415473593,214.53261007534357,,160.06627618911543,122.23258450649712,293.44623939523836,199.37989376490336,,148.55593340384232,146.64281954577854,42.73422642080638,226.133377269289,208.19950732990705,204.68096129738575,274.2923021930476,,95.07550618195648,114.83845359398374,,224.70251448180238
180.23901257088508,338.0863032277228,106.11236731815491,298.1134511203928,65.3270835333585,186.14268063093908,202.05793403686425,,88.3883094342489,270.8809902436491,253.7476433778659,155.8747725420796,196.9374501330904,387.6830668313457,237.8116067772939,130.40188681666768,48.50877470220681,77.99330308180103,,220.3668479684939,143.94005390822062,223.14889132844706,155.43014673562664,149.52887531862672,156.70909132851503,263.4520436851847,87.01514543848762,112.29979426402907,259.8243818184548,148.50068283823134,,106.49371467683646,275.52073271879004,44.91285028790427,141.38038531995423,81.51232662354978,262.249195557831,,101.4427825910888,,82.187351180342,187.0311847266241,,175.4182000151837
303.12551635606025,267.4375748724888,113.6413992246473,142.0653971466505,167.1964641720906,208.77691006047084,169.1579876693297,,303.87479993050357,166.45392155903835,127.64565838575261,46.84685901257406,81.18553983889261,139.9334247396032,87.43904255344144,165.021982040973,252.13873502762743,134.2863008865534,149.62796807512996,373.18544469902196,182.80146822043454,118.68208888580226,76.71961479032893,215.50866200239048,140.91151089061378,270.0793938070444,,175.68817303594298,110.64195767262419,62.031341301355454,,,59.67333932693718,132.4460503686972,86.78557067352622,76.52713489011386,98.79825011884952,,131.93703024248933,,295.76691831257045,202.55358916104504,135.41688192931707,170.00961281772035
53.720850186997275,,61.724649460257126,157.25900221396336,93.36093175366621,80.65839734876253,86.17274364962208,63.901470858315434,97.82712031984269,74.2260795550892,87.58980948671345,167.70034641686573,66.36924790054887,119.1307292931725,198.70351167346783,68.09400698692421,126.21140058022195,85.90767997389514,40.0643544348209,132.3622269840179,109.74611131561625,105.44527377718586,257.5455915148852,97.27153427227935,153.98250735730636,67.8755064833144,,8.500332736802452,157.12277267395507,72.79541492011433,,288.8990761879323,243.2505921164279,95.41164245067758,37.01466158605157,196.5217626442278,181.5574974004068,,163.51059313244568,,132.63063759788082,89.70275823317486,,124.3428737767329
262.56479654737586,133.00062755762863,236.81333091108905,262.4697134342569,137.63445246173112,117.18037042516886,195.74900560528258,,168.15056832168065,349.04569828927504,185.50712537125975,383.1005705599734,601.2028343886305,99.79919368934173,176.45227012602408,204.02383535951245,93.75022861745433,246.35671787904263,149.61757842400277,305.2598007009243,109.21902423509911,199.18826716850788,64.93829175805577,199.9811004489904,141.9465820053783,317.3871881929132,,,230.48597798251802,184.28885711824728,,,380.141644813769,300.10330441855723,38.99509848815002,409.12581445881784,324.737594565295,,153.0875723312618,231.5676982566577,352.6575051395659,276.9773909313378,163.8858946713342,155.0534840470195
170.31129666849225,217.4998640820085,115.87607604194015,199.88193211612045,109.3297650944761,35.76344055128944,102.62003221604597,,112.87963695436022,113.07502612337063,53.11253966418825,122.26406726145649,200.30200365922516,127.83301452717076,81.63905201828146,123.93826920641308,243.4002358481124,284.94510242691047,175.70759179864012,98.56059722507815,172.47301232447256,58.47292913956308,86.69797078986163,25.585132311829906,73.57838167845645,78.20066976668689,,205.63814411728654,26.544567321761804,231.47670371534798,,,103.51792350036283,16.923887533001114,258.1650138893633,289.22208148963546,319.0524117056129,148.1027617007136,101.21940642468859,,178.10555769725525,219.8411158864502,,218.46080265286784
248.75877273289092,70.61818674553784,165.05923219140044,243.6629187600951,57.34953325076682,269.3243803035376,289.4847969040037,,351.6030292893393,12.740128728118222,60.612323740829666,66.0824333418199,201.422574640144,220.12800525420323,71.67075431724204,304.957015863961,134.07359520336777,201.28887642574668,187.2575425403674,213.35745666215408,45.105973967318896,101.46838125625511,275.63300498124266,307.6026677758936,33.17424600198385,295.2242531834105,,30.414664547620884,257.77071246911845,157.20573373228672,,,90.62057480262628,175.08456137324328,56.159962488764684,124.54494218403967,54.372524733968234,263.7284583935218,130.09243417541583,,85.28592985147613,136.32207975978204,,143.37526285111844
167.42870747196625,42.82454591131676,172.50169085741598,326.07294277314077,121.8707387926504,61.16967506469669,96.01964309924881,,169.35471518719834,70.40043129069986,59.117320511369435,101.95258131191737,63.50020743227213,211.07491927966285,205.15874200946857,355.59814273178773,185.09143271351485,48.56056793579395,118.37625314814933,31.50465586209147,312.04047290525045,71.93678783839967,254.74279889393478,109.62798487288823,169.4049462768865,139.0380210451717,,98.60841206062946,146.00069234719996,251.8934204593695,,246.81990181015362,83.61261866377878,121.05094041818606,86.34963979127426,300.0469618672132,115.59118374791854,,155.8904134474309,,155.8986722487959,15.307031716043216,,77.405972244501
