GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW7*,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
,,,,,,219.13886385144684,,144.30624234878204,149.63440226759246,317.71294186974256,108.02093855360495,193.78606526457983,175.95923227153358,256.3183068483905,254.69649867156804,181.89591847016268,230.19313836334078,145.71518931429776,236.20640998985405,227.5179692089978,154.24415813594692,185.89607854367924,145.71518931429776,236.20640998985405,193.78606526457983,108.02093855360495,317.71294186974256,175.95923227153358,149.63440226759246,144.30624234878204,254.69649867156804,230.19313836334078,181.89591847016268,256.3183068483905,230.9340966148209,219.13886385144684,211.05717523356824,246.675922360922
,,,,,,278.40143179361706,,309.99787451906025,285.67403532336607,308.03641849247236,224.827441857498,275.16601423011156,279.297565534084,265.03211125942573,174.5276369760623,171.41837042521212,212.80956743540366,384.25010643142986,255.2579116524148,234.36979231828468,298.3361296629708,130.64326839119732,384.25010643142986,255.2579116524148,275.16601423011156,224.827441857498,308.03641849247236,279.297565534084,285.67403532336607,309.99787451906025,174.5276369760623,212.80956743540366,171.41837042521212,265.03211125942573,180.97164899470383,278.40143179361706,176.23165324392215,186.54680489680214
,,,,,,113.16192603853868,,196.94675054838547,204.6452574564351,154.7193398128851,115.2145099628207,86.24422130746864,253.6629068193423,145.22621315386127,123.14896989216031,168.5086426122853,203.35040124436168,148.41995221283508,181.65098684223383,184.37843257587843,116.33941718480456,188.58786241056774,148.41995221283508,181.65098684223383,86.24422130746864,115.2145099628207,154.7193398128851,253.6629068193423,204.6452574564351,196.94675054838547,123.14896989216031,203.35040124436168,168.5086426122853,145.22621315386127,183.78684942287208,113.16192603853868,140.48634618729642,119.46852783521155
,,,,,,174.80582630602464,,198.46585362934647,182.22510948346147,140.7074615941863,222.11472668238275,137.02206239622,133.27968169118802,239.50172728938716,216.46019688428248,298.7587138295054,171.04430915899601,,241.02678107578373,145.04220706030657,174.80582630602464,217.15695079336408,135.69717087372095,241.02678107578373,137.02206239622,222.11472668238275,140.7074615941863,133.27968169118802,182.22510948346147,198.46585362934647,216.46019688428248,171.04430915899601,298.7587138295054,239.50172728938716,231.9596452808978,213.94462389212043,206.06540208600913,101.57658822145858
,,,,,,188.85254621588354,,151.2880814247004,149.8252491403991,236.21941688611545,256.11006788837517,329.863905372248,193.00569281481964,155.3571850726384,182.68881085488525,201.19743287355004,147.15606365381092,160.14324151906249,239.76619442908367,245.24014796084694,266.1212263429815,264.43739194888053,160.14324151906249,239.76619442908367,329.863905372248,256.11006788837517,236.21941688611545,193.00569281481964,149.8252491403991,151.2880814247004,182.68881085488525,147.15606365381092,201.19743287355004,155.3571850726384,227.51985179914936,188.85254621588354,112.15221024227718,219.12907818505835
,,,,,,54.47855433795984,128.45192078831528,75.46560901910556,88.74209690201333,110.51902216129572,77.7904623199705,71.48186908315039,119.12675370081978,160.23321033203717,129.2698526269923,116.09406069296048,124.40687722350262,114.74488385660311,73.48901949213949,91.73616532976482,128.45192078831528,72.77844064652001,114.74488385660311,73.48901949213949,71.48186908315039,77.7904623199705,110.51902216129572,119.12675370081978,88.74209690201333,75.46560901910556,129.2698526269923,124.40687722350262,116.09406069296048,160.23321033203717,106.44315762607802,54.47855433795984,116.46775059887987,93.75357918344528
,,,,,,213.09903641333912,,181.50488913814226,132.75291159543252,164.80783023625818,216.29866702263567,135.16084597567288,101.17512035760282,215.60466694008446,197.6814439174238,231.04285584228592,297.5779100168402,240.07415499703066,144.46894715802995,238.55512878152035,213.09903641333912,136.48050104183207,240.07415499703066,144.46894715802995,135.16084597567288,216.29866702263567,164.80783023625818,101.17512035760282,132.75291159543252,181.50488913814226,197.6814439174238,297.5779100168402,231.04285584228592,215.60466694008446,170.3682794298518,221.23684796629843,174.11492968402337,205.25095617638988
,,,,,,130.848131139355,,115.24912354510877,66.9692367388904,143.17113324844007,120.14064176050073,152.9305194304982,157.90299866389648,146.4397847460291,135.8584978844294,90.3383653234864,89.4648670540806,142.71176482208278,92.76814147257133,109.0886233740512,87.87102138340516,196.97100862093967,142.71176482208278,92.76814147257133,152.9305194304982,120.14064176050073,143.17113324844007,157.90299866389648,66.9692367388904,115.24912354510877,135.8584978844294,89.4648670540806,90.3383653234864,146.4397847460291,141.05325269644644,130.848131139355,158.90846350425974,112.7691629879817
,,,,,,200.30310444641978,,172.33921535335995,114.59601893581039,185.76178886589915,181.03272120712714,121.30352744736636,165.98346516529864,146.1958127847286,84.95181304162298,117.6782384622902,152.40080124150097,181.61543922174755,113.48796895214304,201.57855665847794,143.04993333531695,178.92886548343628,181.61543922174755,113.48796895214304,121.30352744736636,181.03272120712714,185.76178886589915,165.98346516529864,114.59601893581039,172.33921535335995,84.95181304162298,152.40080124150097,117.6782384622902,146.1958127847286,138.38109539717544,200.30310444641978,249.86165460160836,111.46614391686097
,,,,,,120.10711891359144,,255.01880256984637,185.36398437116821,184.76923904875648,169.40936615640177,146.00248591579629,205.73914082482054,116.96128233393075,149.21329636006874,189.59591472868314,86.70521962465503,155.5463558634521,175.89629911526978,113.76680665178414,120.10711891359144,197.9994833483542,155.5463558634521,175.89629911526978,146.00248591579629,169.40936615640177,184.76923904875648,205.73914082482054,185.36398437116821,255.01880256984637,149.21329636006874,86.70521962465503,189.59591472868314,116.96128233393075,123.80723391290124,141.23728309875764,115.83036218344614,204.43736326166166
