GW1,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW2,GW20,GW20*,GW21,GW22,GW22*,GW23,GW23*,GW24,GW25,GW26,GW27,GW28,GW29,GW3,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38,GW4,GW5,GW6,GW7,GW8,GW9
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
,,,,,,,,,,,,,,,,60.402640719427446,,103.1491411761842,143.3196194919793,75.36810290673755,66.76299604888379,52.69525873769922,92.94033147514304,64.52834504389612,92.11007814064514,,134.50214439262368,77.62675241362756,66.79519371019161,143.3196194919793,81.1101579035353,114.14909169416846,112.95718061037421,67.88752339736371,58.65438166301364,,,,,,
