GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
1.2156902705314139,0.8708810436518054,0.8463873957412543,1.2239634620889253,0.5169889499776545,0.8589791391239416,0.8899710181043083,0.9406031655781419,1.3548739355228616,1.0278979755385245,0.9740244467210375,1.061991497621853,0.9783517943388421,1.0393761798265404,0.7161641679987448,0.8487951536787093,1.5447105950767808,1.1389371268660857,1.0683192974921407,,0.9783517943388421,0.8899710181043083,1.0278979755385245,0.9406031655781419,1.3548739355228616,0.5169889499776545,0.8589791391239416,1.061991497621853,0.9740244467210375,0.8708810436518054,0.8463873957412543,1.2239634620889253,1.2156902705314139,1.0393761798265404,1.0683192974921407,1.5447105950767808,0.7161641679987448,1.1389371268660857,0.8487951536787093
,1.2239634620889253,1.2156902705314139,0.8463873957412543,0.8589791391239416,1.3548739355228616,0.9783517943388421,0.8718237572587436,0.8487951536787093,0.8708810436518054,,1.0278979755385245,1.061991497621853,1.5447105950767808,1.1389371268660857,0.7161641679987448,0.8899710181043083,,0.5169889499776545,1.0683192974921407,1.061991497621853,0.9783517943388421,0.8708810436518054,0.8718237572587436,0.8487951536787093,0.8589791391239416,1.3548739355228616,1.0278979755385245,1.0683192974921407,1.2239634620889253,1.2156902705314139,0.8463873957412543,0.5169889499776545,1.5447105950767808,1.0393761798265404,0.8899710181043083,1.1389371268660857,0.9740244467210375,0.7161641679987448
0.7161641679987448,1.0683192974921407,0.8899710181043083,1.0393761798265404,1.1389371268660857,1.5447105950767808,0.9740244467210375,1.061991497621853,0.9406031655781419,0.8463873957412543,0.9783517943388421,0.8589791391239416,1.2156902705314139,1.2239634620889253,0.8708810436518054,0.8718237572587436,1.0278979755385245,0.5169889499776545,1.3548739355228616,,1.2156902705314139,0.9740244467210375,0.8463873957412543,1.061991497621853,0.9406031655781419,1.1389371268660857,1.5447105950767808,0.8589791391239416,0.9783517943388421,1.0683192974921407,0.8899710181043083,1.0393761798265404,0.7161641679987448,1.2239634620889253,1.3548739355228616,1.0278979755385245,0.8708810436518054,0.5169889499776545,0.8718237572587436
,0.8589791391239416,0.9783517943388421,1.0683192974921407,1.5447105950767808,0.9740244467210375,0.7161641679987448,0.8487951536787093,1.1389371268660857,0.5169889499776545,1.0393761798265404,0.8718237572587436,0.9406031655781419,1.0278979755385245,1.3548739355228616,1.2239634620889253,,0.8899710181043083,0.8708810436518054,0.8463873957412543,0.9406031655781419,0.7161641679987448,0.5169889499776545,0.8487951536787093,1.1389371268660857,1.5447105950767808,0.9740244467210375,0.8718237572587436,1.0393761798265404,0.8589791391239416,0.9783517943388421,1.0683192974921407,0.8899710181043083,1.0278979755385245,0.8708810436518054,1.2156902705314139,1.3548739355228616,0.8463873957412543,1.2239634620889253
0.8487951536787093,0.8463873957412543,1.5447105950767808,1.1389371268660857,0.9783517943388421,0.8899710181043083,1.061991497621853,1.2239634620889253,1.0683192974921407,0.9740244467210375,1.3548739355228616,1.0393761798265404,1.0278979755385245,0.8708810436518054,0.8718237572587436,0.9406031655781419,0.5169889499776545,,1.2156902705314139,0.8589791391239416,1.0278979755385245,1.061991497621853,0.9740244467210375,1.2239634620889253,1.0683192974921407,0.9783517943388421,0.8899710181043083,1.0393761798265404,1.3548739355228616,0.8463873957412543,1.5447105950767808,1.1389371268660857,0.8487951536787093,0.8708810436518054,1.2156902705314139,0.5169889499776545,0.8718237572587436,0.8589791391239416,0.9406031655781419
0.9783517943388421,0.8899710181043083,1.0393761798265404,0.7161641679987448,0.8487951536787093,1.2156902705314139,1.0278979755385245,1.3548739355228616,1.061991497621853,1.0683192974921407,1.5447105950767808,0.9740244467210375,0.8708810436518054,0.8463873957412543,0.9406031655781419,0.8589791391239416,1.2239634620889253,0.8718237572587436,0.5169889499776545,,0.8708810436518054,1.0278979755385245,1.0683192974921407,1.3548739355228616,1.061991497621853,0.8487951536787093,1.2156902705314139,0.9740244467210375,1.5447105950767808,0.8899710181043083,1.0393761798265404,0.7161641679987448,0.9783517943388421,0.8589791391239416,0.5169889499776545,1.2239634620889253,0.9406031655781419,0.8718237572587436,0.8463873957412543
0.9740244467210375,1.5447105950767808,1.1389371268660857,0.8487951536787093,0.8463873957412543,0.9783517943388421,1.0683192974921407,0.8899710181043083,1.2156902705314139,1.3548739355228616,1.061991497621853,0.7161641679987448,0.8589791391239416,0.8718237572587436,1.2239634620889253,,0.8708810436518054,1.0278979755385245,,,0.8589791391239416,1.0683192974921407,1.3548739355228616,0.8899710181043083,1.2156902705314139,0.8463873957412543,0.9783517943388421,0.7161641679987448,1.061991497621853,1.5447105950767808,1.1389371268660857,0.8487951536787093,0.9740244467210375,0.8718237572587436,0.9406031655781419,0.8708810436518054,1.2239634620889253,1.0278979755385245,0.5169889499776545
0.8718237572587436,1.3548739355228616,0.9406031655781419,1.0278979755385245,1.2239634620889253,1.1389371268660857,1.5447105950767808,0.8708810436518054,1.0393761798265404,0.8589791391239416,0.5169889499776545,0.8463873957412543,0.8487951536787093,1.0683192974921407,0.9783517943388421,,,0.9740244467210375,0.7161641679987448,0.8899710181043083,0.8487951536787093,1.5447105950767808,0.8589791391239416,0.8708810436518054,1.0393761798265404,1.2239634620889253,1.1389371268660857,0.8463873957412543,0.5169889499776545,1.3548739355228616,0.9406031655781419,1.0278979755385245,0.8718237572587436,,0.7161641679987448,1.061991497621853,0.9783517943388421,0.8899710181043083,1.0683192974921407
1.5447105950767808,1.061991497621853,0.5169889499776545,0.8708810436518054,0.9406031655781419,0.8718237572587436,1.3548739355228616,1.0278979755385245,0.8463873957412543,1.2156902705314139,1.2239634620889253,0.8487951536787093,1.0393761798265404,0.9740244467210375,0.8899710181043083,1.1389371268660857,1.0683192974921407,,0.9783517943388421,0.7161641679987448,1.0393761798265404,1.3548739355228616,1.2156902705314139,1.0278979755385245,0.8463873957412543,0.9406031655781419,0.8718237572587436,0.8487951536787093,1.2239634620889253,1.061991497621853,0.5169889499776545,0.8708810436518054,1.5447105950767808,1.1389371268660857,0.9783517943388421,1.0683192974921407,0.8899710181043083,0.7161641679987448,0.9740244467210375
0.8463873957412543,1.2156902705314139,1.2239634620889253,0.5169889499776545,1.0278979755385245,0.9406031655781419,0.8589791391239416,1.1389371268660857,0.8718237572587436,1.0393761798265404,0.7161641679987448,0.8708810436518054,1.0683192974921407,0.8899710181043083,1.061991497621853,1.5447105950767808,0.9740244467210375,,0.8487951536787093,,1.0683192974921407,0.8589791391239416,1.0393761798265404,1.1389371268660857,0.8718237572587436,1.0278979755385245,0.9406031655781419,0.8708810436518054,0.7161641679987448,1.2156902705314139,1.2239634620889253,0.5169889499776545,0.8463873957412543,0.8899710181043083,0.8487951536787093,0.9740244467210375,1.061991497621853,0.9783517943388421,1.5447105950767808
