GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW7*,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,62.63208494538308,48.552397044204994,56.99243858325953,,30.349928746539355,32.524875325703974,57.62175754995937,21.584689815721347,50.97977172658572,36.18545860127846,53.34028039291743,59.46399034060052,48.549471344805134,51.45659787899951,31.04377910553821,47.677038526128676,55.489285012274934,34.46487065297842,41.30768069196672,31.04377910553821,47.677038526128676,50.97977172658572,21.584689815721347,57.62175754995937,36.18545860127846,32.524875325703974,30.349928746539355,59.46399034060052,51.45659787899951,48.549471344805134,53.34028039291743,48.552397044204994,56.99243858325953,44.22180664831918,62.63208494538308
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,18.993125051228024,14.723471993653254,17.28290721808511,,9.203589382048417,9.863140032387406,17.473747645033423,6.545538332620743,15.459571245799266,10.973208713224851,16.175393436985168,18.03240312962462,14.722584777865814,15.60416836001618,9.413998897343918,14.458020287662958,16.827077210672677,10.451441920818118,12.526518088019602,9.413998897343918,14.458020287662958,15.459571245799266,6.545538332620743,17.473747645033423,10.973208713224851,9.863140032387406,9.203589382048417,18.03240312962462,15.60416836001618,14.722584777865814,16.175393436985168,14.723471993653254,17.28290721808511,13.410224238825487,18.993125051228024
,,,,1.3754665073505223,1.0662617417913582,1.2516139373591735,,0.6665163793883403,0.7142804954564267,1.265434444243,0.47402250681841873,1.119569444693422,0.7946707570501585,1.1714086995047732,1.3058918153249213,1.0661974903531601,1.1300410488727481,0.6817540635680749,1.047037947396075,1.2186031028308868,0.7568848347405083,0.9071601454378593,0.6817540635680749,1.047037947396075,1.119569444693422,0.47402250681841873,1.265434444243,0.7946707570501585,0.7142804954564267,0.6665163793883403,1.3058918153249213,1.1300410488727481,1.0661974903531601,1.1714086995047732,1.0662617417913582,1.2516139373591735,0.9711574186351185,1.3754665073505223
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
