,Name,Team,Position,xG per fixture adj,xG per game adj,Team games,Played,GW38,GW37*,GW37,GW36,GW35*,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29,GW28*,GW28,GW27,GW26,GW25*,GW25,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7*,GW7,GW6,GW5,GW4,GW3,GW2,GW1
81,Callum Hudson-Odoi,Nott'm Forest,Midfielder,11.558549318730712,15.145685314198865,38,29,4.844180421172453,,32.378860453052056,35.94019519131334,,24.263317043372023,,23.36295202291443,26.12808902532617,25.811144806671724,36.34686832740214,47.93127514078842,3.994192594678305,,0.0,26.752840143691063,29.99361902963942,,28.25771912350598,8.929419478929884,9.967366656020443,0.0,11.098088549075392,0.0,16.86668123797867,4.530621207282019,0.0,0.0,4.038540925266904,0.0,4.326458253907739,0.0,0.0,0.0,0.0,4.564883346741754,,2.0178342816500714,3.466188149053146,23.413538702333526,0.0,0.0,0.0,0.0
82,Marcus Tavernier,Bournemouth,Midfielder,11.46157980120269,14.518001081523408,38,30,15.698841431782814,,4.035668563300143,0.0,,0.0,0.0,0.0,0.0,10.384900746163591,4.564883346741754,25.39451306838525,,8.78722370829227,8.801680455015513,15.339904667046103,17.33094074526573,,16.86668123797867,20.19270462633452,5.382422690191614,4.844180421172453,20.383116299955095,21.509287338893103,18.17343416370107,8.611876304306582,,16.8672711058264,4.564883346741754,14.99680951481971,63.81218329886247,26.788258436789654,3.466188149053146,29.87244593056346,0.0,15.236707841031151,,7.665180682201959,4.326458253907739,19.623551789728516,2.0178342816500714,0.0,0.0,0.0
83,Declan Rice,Arsenal,Midfielder,11.396407613788412,11.396407613788412,38,38,26.410293591120663,,9.27699910820452,30.808224209517732,,7.528250568612586,34.341215632024905,26.999025326170376,7.498404757409855,12.979374761723218,0.0,6.932376298106292,,,27.24076280227596,32.27282833505688,22.81962755726526,,1.6147268070574845,5.6515438247011955,2.547889537494387,2.1529690760766456,7.98854585679807,1.009635231316726,2.4220902105862265,2.547889537494387,34.61166603126191,2.1424013592599587,16.77560889764888,6.967490406753646,2.0178342816500714,2.4220902105862265,8.929419478929884,2.933893485005171,8.830598305377833,6.932376298106292,,0.0,6.452786201667931,7.110463659147871,20.24072532699168,0.0,2.282441673370877,33.37102067918801
84,Norberto Bercique Gomes Betuncal,Everton,Forward,11.387782706186618,13.285746490551054,35,30,0.0,,0.0,3.1953540757426437,,0.0,0.0,2.1529690760766456,53.96476742175342,3.229453614114969,0.9921577198810982,48.93070903864581,,,9.27699910820452,54.09334803642573,22.71390583301563,,4.564883346741754,0.0,0.0,22.211975088967975,0.0,0.0,17.33094074526573,0.0,28.25771912350598,16.68001902126924,16.86668123797867,11.841329918421552,0.0,6.847325020112631,0.0,0.0,2.547889537494387,8.155118173107635,,16.77560889764888,27.24076280227596,3.8325903411009796,16.869887538779732,,,
85,Pascal Groß,Brighton,Midfielder,11.305856299817641,11.933959427585288,38,36,3.37345422116528,8.830598305377833,2.9764731596432945,26.780016990749484,,1.8122484829128078,,29.46259926695174,12.110451052931133,3.8325903411009796,1.0089171408250357,2.547889537494387,,,0.0,0.0,5.07890261367705,,8.06820708376422,22.58475170583776,12.553429203539824,4.793031113613965,3.483745203376823,25.835628912919752,0.0,20.541975060337894,15.330361364403919,27.450355719977235,30.267514224751068,36.303570810997755,2.1529690760766456,1.4669467425025855,8.12624418188328,9.086717081850535,10.398564447159439,7.643668612483161,,0.0,0.0,21.92745243757432,5.952946319286589,30.679809334092205,0.0,27.16050964381247
86,Mykhailo Mudryk,Chelsea,Midfielder,11.19471484235994,13.722553677731538,38,31,0.0,0.0,20.453206222728134,20.9914484917473,49.47136087945414,11.783207475929773,,0.0,29.45763515932689,1.4669467425025855,21.084088882282998,27.450355719977235,,,36.70983563560063,0.0,,,0.0,0.0,3.483745203376823,7.643668612483161,0.0,0.0,51.35493765084474,3.483745203376823,5.134313598759049,16.25248836376656,12.6504533293698,5.408072817384674,0.0,6.932376298106292,4.301857467778621,0.0,22.995542046605877,1.6147268070574845,,29.27942170818506,6.427204077779876,7.248993931651231,4.305938152153291,0.0,12.917814456459876,5.095779074988774
87,Jacob Bruun Larsen,Burnley,Midfielder,11.165055670217022,13.258503608382714,38,32,13.994298994498198,,36.56578847611828,22.81962755726526,,20.24072532699168,,18.336834281282318,20.55067670606176,5.07890261367705,36.579324635456636,22.567084558187794,59.5261113086771,,13.725177859988618,18.122484829128076,0.0,,1.9162951705504898,0.0,0.0,0.0,0.0,0.0,1.2739447687471934,6.057811387900356,17.26826888650197,0.0,5.225617805065234,25.671567993795247,0.0,0.0,0.0,3.6244969658256156,0.0,1.9623551789728517,5.591869632549627,6.9451040391676875,27.83099732461356,0.0,15.056501137225172,2.1424013592599587,,15.597846670739157
88,Virgil van Dijk,Liverpool,Defender,11.158518210552987,11.778435888917041,38,36,43.546815042210284,,2.1424013592599587,9.679179302501897,,8.880997438816165,26.410293591120663,0.0,28.530520917135963,0.0,16.869887538779732,0.0,,,10.398564447159439,0.0,,30.355863719555117,4.035668563300143,16.954631474103586,7.665180682201959,10.792953484350685,0.0,6.9451040391676875,4.844180421172453,3.8325903411009796,41.32481420927468,4.564883346741754,29.33893485005171,12.115622775800713,29.46259926695174,19.169425675675676,6.3907081514852875,0.0,2.03156104547082,2.1632291269538695,,6.452786201667931,15.339904667046103,0.0,0.0,0.0,20.84085755349729,2.943532768459278
89,Lewis Dunk,Brighton,Defender,11.03470848197471,12.706634009546635,38,33,0.0,0.0,7.937261759048786,0.0,,0.0,,32.92878741600489,0.0,0.0,2.0178342816500714,43.31412213740458,,,7.53539176626826,17.163798932384342,43.678562477622634,,17.603360910031025,0.0,37.66028761061947,1.5976770378713219,1.7418726016884114,0.0,52.697753980288105,4.564883346741754,5.748885511651469,0.0,0.0,0.0,13.994298994498198,0.0,11.173585750089511,1.009635231316726,0.0,52.231735518634935,,2.1424013592599587,13.591863621846057,0.0,7.937261759048786,29.06508252703472,0.0,11.982577784034914
90,Conor Gallagher,Chelsea,Midfielder,10.835586083195308,11.128439761119505,38,37,21.746981794953694,2.1632291269538695,9.688360842344906,20.9914484917473,0.0,20.352812912969608,,19.1629517055049,0.0,0.7334733712512927,21.92745243757432,14.53254126351736,,,10.91373491869208,10.089171408250357,,,10.398564447159439,36.519066773934036,8.709363008442057,5.095779074988774,13.12525800711744,18.3732859355202,0.0,12.19310821181888,8.801680455015513,6.094683136412461,0.0,0.0,7.937261759048786,29.46259926695174,4.301857467778621,13.115922830725463,21.079246876055386,1.6147268070574845,,9.086717081850535,8.569605437039835,19.02860907058448,1.0764845380383228,15.177931859777559,9.688360842344906,0.0
91,Ross Barkley,Luton,Midfielder,10.723992631159419,12.734741249501809,38,32,0.0,,0.0,18.28404940923738,,7.838426707597851,,0.0,29.46259926695174,18.122484829128076,21.079246876055386,9.679179302501897,20.453206222728134,21.746981794953694,6.847325020112631,3.213602038889938,,10.191558149977547,4.2168177764566,11.002100568769391,36.70983563560063,2.1632291269538695,10.49572424587365,39.24710357945703,14.669467425025855,10.91373491869208,,1.733094074526573,32.577017899358324,11.098088549075392,2.282441673370877,4.2168177764566,12.739447687471936,31.0648197092694,0.0,0.0,0.0,0.0,0.0,0.0,5.6515438247011955,9.811775894864258,,0.0
92,Douglas Luiz Soares de Paulo,Aston Villa,Midfielder,10.690874484203073,11.607235154277621,38,35,0.0,,5.095779074988774,0.0,,0.0,,0.0,0.0,4.035668563300143,29.46259926695174,0.0,3.229453614114969,,0.0,3.1953540757426437,40.90641244545627,,0.0,48.071722651605235,5.134313598759049,1.9843154397621965,2.03156104547082,21.79881189527604,3.37345422116528,1.4669467425025855,0.0,7.665180682201959,71.05685705558949,22.653106036410097,0.0,2.019270462633452,4.305938152153291,1.5976770378713219,25.02826550939101,18.289662317728318,,12.979374761723218,3.9247103579457034,26.248079243765087,2.547889537494387,0.0,19.29982993197279,18.850996677740866
93,Andreas Hoelgebaum Pereira,Fulham,Midfielder,10.689951360849227,10.978868965196504,38,37,0.0,,0.0,15.133757112375534,,0.0,,1.2739447687471934,63.78170887877064,56.5529900332226,8.611876304306582,1.4669467425025855,18.28289423805914,,16.547789716039908,14.060989325200152,11.807089774078479,,3.213602038889938,0.0,15.339904667046103,21.33139097744361,11.774131073837111,9.58147585275245,8.155118173107635,1.6147268070574845,2.9764731596432945,4.844180421172453,7.53539176626826,3.8218343062415805,3.483745203376823,0.0,8.4336355529132,28.121978650400305,2.1509287338893106,10.268627197518098,,3.9247103579457034,23.96563757039421,3.1953540757426437,3.466188149053146,13.414066193853428,6.053502844950214,2.03156104547082
94,Eddie Nketiah,Arsenal,Forward,10.630455978001905,14.961382487558236,38,27,0.0,,0.0,0.0,,0.0,0.0,0.0,8.569605437039835,4.326458253907739,10.384900746163591,0.0,,,0.0,0.0,0.0,,12.917814456459876,15.339904667046103,0.0,5.382422690191614,4.564883346741754,21.20233985765125,24.220902105862265,0.0,0.0,4.284802718519917,0.0,3.483745203376823,17.151591394025605,0.0,14.882365798216474,54.277029472595665,10.792953484350685,36.39497556505803,,13.591863621846057,20.433822971948448,5.07890261367705,12.6504533293698,33.31796263345196,31.95418342719228,38.753443369379625
95,Kevin De Bruyne,Man City,Midfielder,10.61566863760295,22.410856012717336,38,18,41.17553357996585,20.433822971948448,30.289056939501783,13.934980813507291,,38.753443369379625,,25.958749523446436,42.33844150359003,58.20226267095737,0.0,19.1629517055049,,,16.561281993713514,21.92745243757432,1.8122484829128078,0.0,14.717663842296389,4.06312209094164,32.28534850640114,8.073634035287423,12.898050358454277,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.8073634035287423
96,Michail Antonio,West Ham,Forward,10.594708495988517,15.484573955675526,38,26,0.0,,31.154702238490778,6.868243126404981,,30.574674449932644,,47.93127514078842,6.057811387900356,18.289662317728318,36.56578847611828,17.858838957859767,40.705625825939215,,17.76199487763233,2.03156104547082,0.0,,4.305938152153291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.14267425320057,4.06312209094164,28.92241835000944,1.9843154397621965,,8.06820708376422,5.095779074988774,3.466188149053146,1.5976770378713219,49.754269919939006,21.58590696870137,1.8122484829128078
97,Willian Borges da Silva,Fulham,Midfielder,10.545103271894488,12.926255623612597,38,31,0.0,,0.0,2.0178342816500714,,0.0,,0.0,21.79881189527604,13.890208078335375,15.07078353253652,4.400840227507756,22.58475170583776,,5.225617805065234,0.0,0.0,,0.0,42.587839348450984,26.642992316448492,13.205146795560331,7.849420715891407,11.497771023302938,0.0,0.0,0.0,29.06508252703472,2.1529690760766456,2.547889537494387,34.83745203376823,16.06801019444969,21.084088882282998,11.897760198246283,4.301857467778621,44.008402275077565,,10.792953484350685,27.389300080450525,8.78722370829227,0.0,0.0,1.0089171408250357,0.0
98,Josko Gvardiol,Man City,Defender,10.352519143325564,14.04984740879898,38,28,8.880997438816165,6.452786201667931,56.53957295373666,38.32119723714505,,39.82992790741795,,2.1632291269538695,34.35005631423342,10.270987530168947,4.284802718519917,15.330361364403919,,,0.0,0.0,0.0,0.0,0.0,0.0,20.178342816500713,9.688360842344906,9.921577198810983,4.400840227507756,6.094683136412461,,60.48470434432824,7.98838518935661,0.0,1.0754643669446553,0.0,16.68001902126924,0.0,0.0,7.571301944338544,19.1629517055049,,0.0,0.0,12.110451052931133,0.0,0.0,0.0,1.6147268070574845
99,Pablo Sarabia,Wolves,Midfielder,10.335763654840676,13.091967296131523,38,30,0.0,,19.400754223652456,0.0,,0.0,9.967366656020443,0.0,6.458907228229937,54.09334803642573,3.229453614114969,14.99680951481971,,,6.057811387900356,53.57651687357931,24.20462125129266,,30.113002274450345,16.14267425320057,6.868243126404981,16.02390755053508,10.816145634769349,4.06312209094164,4.035668563300143,11.774131073837111,3.229453614114969,2.1529690760766456,24.220902105862265,0.0,0.0,18.28289423805914,0.0,0.0,8.155118173107635,0.0,,0.0,0.0,0.0,4.564883346741754,12.189366272824921,20.55067670606176,7.59027199762188
100,Dwight McNeil,Everton,Midfielder,10.285204747102288,11.166793725425341,38,35,0.0,,1.4669467425025855,3.1953540757426437,,18.160508534850642,26.752840143691063,15.07078353253652,1.9623551789728517,5.6515438247011955,7.937261759048786,6.342869690194827,,,24.45754310344828,34.71662635173592,2.1632291269538695,,4.564883346741754,3.466188149053146,1.0754643669446553,2.019270462633452,0.0,5.225617805065234,3.466188149053146,8.603714935557242,7.26627063175868,8.830598305377833,28.77257387655185,36.60047429330298,32.04781510107016,21.68319589702333,3.2448436904308045,8.880997438816165,2.547889537494387,28.08985148514852,,9.58606222722793,12.107005689900427,13.414066193853428,1.4669467425025855,0.0,0.0,0.0
101,Dominik Szoboszlai,Liverpool,Midfielder,10.089638385935944,11.618371474714117,38,33,7.838426707597851,,24.637615631489524,4.301857467778621,,3.229453614114969,14.220927318295741,0.0,7.98854585679807,28.674360879904878,12.469047311271977,14.060989325200152,,,27.72950519242517,5.382422690191614,,0.0,0.0,0.0,0.0,22.567084558187794,0.0,8.929419478929884,2.4220902105862265,11.497771023302938,2.53009066587396,6.847325020112631,16.869887538779732,15.144528469750892,15.597846670739157,8.071337126600286,4.793031113613965,16.147268070574842,14.220927318295741,10.816145634769349,,7.528250568612586,5.6515438247011955,15.676853415195701,12.854408155559751,4.960788599405491,19.934733312040887,9.811775894864258
102,Pedro Lomba Neto,Wolves,Midfielder,10.073909116382355,19.140427321126474,38,20,8.917613381230355,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.057811387900356,5.952946319286589,8.06820708376422,,16.131965504169827,41.36560277382646,46.11534670586202,28.674360879904878,9.734531071292414,6.094683136412461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.81962755726526,25.371478760779308,10.712006796299793,,3.466188149053146,16.77560889764888,21.65706106870229,33.09540426387772,8.12624418188328,24.877134959969503,38.79472354340072
103,Luis Sinisterra,Bournemouth,Midfielder,10.037540696411394,17.06381918389937,34,20,0.0,,0.0,0.0,,0.0,0.0,0.0,6.74690844233056,0.0,0.0,0.0,,47.131472617204,23.471147880041368,0.0,6.932376298106292,,0.0,31.29869217081851,36.60047429330298,10.49572424587365,2.547889537494387,24.73568043972707,7.067446619217082,8.611876304306582,,1.68672711058264,29.671741753821404,4.284802718519917,16.13641416752844,36.70983563560063,29.46259926695174,0.0,0.0,6.094683136412461,,7.665180682201959,0.0,3.9247103579457034,,,,
104,John McGinn,Aston Villa,Midfielder,10.033152151650327,10.893136621791784,38,35,0.0,,6.369723843735968,0.0,,5.887065536918556,,2.7183727243692117,3.8325903411009796,4.035668563300143,0.0,0.0,0.0,,2.1509287338893106,0.0,0.0,,0.0,29.5177244351962,26.40504136504654,13.890208078335375,6.094683136412461,9.688360842344906,22.77081599286564,1.4669467425025855,9.080254267425321,49.823674434312736,39.86116371411118,5.4367454487384235,5.377321834723276,11.105987544483988,13.994298994498198,29.557025200619453,2.4220902105862265,3.483745203376823,,5.408072817384674,0.0,2.282441673370877,31.84861921867984,3.229453614114969,33.52075725026853,0.0
105,Jack Harrison,Everton,Midfielder,10.026123254679565,12.791950359418756,37,29,0.0,,0.0,11.183739265099254,,18.160508534850642,19.109171531207902,6.458907228229937,0.0,1.6147268070574845,0.0,0.9061242414564039,,,0.84336355529132,3.229453614114969,4.326458253907739,,2.282441673370877,6.932376298106292,43.018574677786205,19.183069395017796,2.1424013592599587,6.09655410590944,86.65470372632865,22.58475170583776,1.6147268070574845,4.905887947432129,18.850996677740866,2.1529690760766456,34.57790576694412,6.847325020112631,2.1632291269538695,14.53254126351736,0.0,28.995975726604925,,1.5976770378713219,0.0,0.0,0.0,0.0,0.0,
