,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36,GW35*,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29,GW28*,GW28,GW27,GW26,GW25*,GW25,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7*,GW7,GW6,GW5,GW4,GW3,GW2,GW1
120,Chiedozie Ogbene,Luton,Forward,9.644866373380172,12.216830739614885,38,30,13.327185053380784,,0.4844180421172453,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,16.793158793397836,1.3591863621846059,5.477860016090105,2.7851217670379462,,26.880234620565787,19.228689060642097,19.437044338159257,3.869415107536283,17.305833015630956,36.815771200910646,42.484989624762235,0.2933893485005171,10.41765605875153,,0.0,8.623328267477204,0.40356685633001427,19.058387972646823,18.638334571938174,9.045007858105073,1.928161223333963,25.297386643900587,13.765943896891587,10.3342515651679,2.336295202291443,37.97282271680737,1.009635231316726,0.8073634035287423,0.0,,0.3244843690430804
121,Pervis Estupinan,Brighton,Defender,9.584994964714719,19.169989929429438,38,19,0.0,0.0,0.0,0.0,,0.0,,0.0,0.24220902105862266,31.043981762917934,0.0,8.662824427480915,,,3.552398975526465,65.72725355871886,26.105559434300037,,1.833683428128232,3.549032410917362,16.89006838294449,1.677560889764888,31.702081350729085,22.525438958451907,0.3226393100833965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1783207475929773,14.22615059086554,0.0,22.42276446931282,29.710973249857712,19.508973138910207,63.34789455159791
122,Kaoru Mitoma,Brighton,Midfielder,9.474179108376095,18.94835821675219,38,19,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,11.588879265770426,13.981036770280518,0.0,0.0,0.0,0.0,0.0,6.5049587691070005,24.14531914893617,13.321496158224246,43.88789562588905,12.755308663323536,0.0,2.0537254395036197,11.884632116004298,20.59655871886121,5.3725916310323765,5.732751459362371,,30.743459505380404,0.7248993931651231,5.397526753864448,33.03885207204057,26.077837933978373,42.7629723714505,49.44810432211741
123,Will Hughes,Crystal Palace,Midfielder,9.368350340802193,11.866577098349444,38,30,0.0,,1.219310821181888,1.7710634661117721,,12.923330960854095,25.101590312991785,12.594869095048379,2.165706106870229,1.0398564447159437,4.530621207282019,0.753539176626826,,,0.7988385189356609,1.6131965504169827,0.0,,0.0,48.76452619747537,2.3795520396492567,3.3006301706308174,23.187171563660925,0.0,0.0,1.1897760198246283,0.0,55.2892029636282,2.5371478760779307,2.583562891291975,1.3580254821906235,17.87773720014322,10.657196926579397,58.61280799848371,27.48276884070642,4.521235059760956,,1.1807089774078479,15.144528469750892,5.1417632622239005,10.277048349961628,0.0,0.0,0.0
124,Alexander Isak,Newcastle,Forward,9.262337694371489,11.732294412870552,38,30,24.92025337837838,21.843116082045185,1.9469062142584828,9.526888161639159,,17.750055584281284,,16.89006838294449,14.841408263836243,11.61080516014235,26.613449695667743,21.79881189527604,,,12.264719868580324,1.0451235610130467,1.1497771023302938,,0.0,0.0,0.0,11.461847272040778,3.1195693341478314,17.45304333183655,37.46166192373364,11.023971561312122,0.0,1.3981036770280517,12.494100429645544,16.951607461355533,1.7661196610755667,0.0,0.0,0.0,11.754574617860019,2.6642992316448493,,20.022612407512806,0.5867786970010342,0.0,1.8387447579107892,13.758603502469692,3.1195693341478314,2.8922418350009442
125,Joelinton Cassio Apolinario de Lira,Newcastle,Midfielder,9.237516695282304,17.55128172103638,38,20,27.139871088193456,12.397444262782402,13.412020587113993,9.76909718269778,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.930072968118545,1.2917814456459875,0.0,1.817343416370107,14.303676080363914,37.27914518438955,34.66224212247325,5.102123465329415,13.86370089428298,47.71574974670719,32.13754950115119,2.9671741753821403,0.0,,0.08073634035287422,0.0,0.0,3.0285207777354173,44.20588347552762,38.99461667684789,7.926885029261848
126,Josko Gvardiol,Man City,Defender,9.223450990364011,12.51754062977973,38,28,15.582113688104725,3.6565788476118275,5.855884341637011,21.94759478127398,,5.490071143995446,,15.89973408311094,23.0864331972406,5.8202262670957365,17.24633094204267,36.02634920634921,,,0.0,0.0,0.0,0.0,0.0,0.0,28.55235508534851,7.104797951052932,6.250593635250919,17.30997156153051,13.611459004654495,,22.253806315366052,3.5148894833169084,2.5708816311119502,8.926354245640638,0.0,3.826592598997061,0.0,20.493734393579075,7.895786313381624,4.215849375211078,,0.0,4.413586605957123,24.382374786568015,0.0,21.857506463288523,1.4882365798216473,1.2110451052931133
127,Sean Longstaff,Newcastle,Midfielder,9.21073035367544,10.000221526847621,38,35,2.320509423897582,10.96372621878716,22.71390583301563,2.502826550939101,,11.368837254395038,,10.61335378117458,1.0754643669446553,4.64432206405694,14.01777121374866,14.209595902105864,,,14.128957288604534,2.264434382194935,7.281921648091861,,22.381268763973175,15.824322709163345,1.2781416302970576,2.2495214272229567,0.1733094074526573,24.587134036820835,3.337102067918801,31.47423764606504,31.904473309608544,0.7528250568612586,0.0,0.0,0.0,2.4465354519322906,2.2995542046605877,10.886703760552571,2.6248079243765083,3.06798093340922,,12.756341775754127,4.620882238883144,18.261400248933146,22.06493709492947,18.21741019308487,0.6932376298106292,0.0
128,Cody Gakpo,Liverpool,Forward,9.182969507401287,9.970081179464255,38,35,14.718823484267075,,4.177682650556919,30.328095147839274,,19.618930705748436,0.0,24.534136120996443,47.018298471440076,0.674690844233056,26.625083376421923,0.5408072817384674,,,0.8665470372632865,3.014156706507304,,9.985481486695761,11.703438833570413,0.4036817017643711,4.0242198581560285,1.8642374200242091,10.239203928457364,0.9921577198810982,17.60052219692658,41.775234718000675,10.289035374554103,2.9671741753821403,9.681848500517063,2.019270462633452,0.3466188149053146,5.044585704125178,0.4793031113613965,1.0764845380383228,0.0,0.0,,12.152747346474605,0.4844180421172453,1.4805917114351497,0.3213602038889938,10.51687183073964,10.692266049185566,10.694835725402042
129,Harry Wilson,Fulham,Midfielder,9.179238226464966,9.966030074447676,38,35,30.59551527523581,,0.5199282223579719,0.3026751422475107,,0.34236625100563156,,0.7643668612483161,0.4844180421172453,19.644722853645746,2.691211345095807,0.0,11.399922289613345,,5.225617805065234,28.33830156309569,3.204781510107016,,43.81210779686615,0.27183727243692113,0.0,0.0,11.676013314888468,0.9581475852752449,1.3591863621846059,15.420641007398977,4.8615728274173815,12.110451052931133,12.056626826029216,3.439650875617423,0.43546815042210285,5.8916037379648865,11.807089774078479,22.71390583301563,14.841408263836243,4.474187564632886,,3.139768286356563,3.766028761061947,13.021067858651273,1.3864752596212584,3.4493313069908815,20.985476529160742,33.41917919799499
130,Mateo Kovacic,Man City,Midfielder,9.050248266804443,11.463647804618962,38,30,0.08073634035287422,4.947136087945413,22.716792704626336,5.835273215656178,,3.982992790741795,,29.20359321387724,41.77925454033507,12.211062952534192,11.783207475929773,9.773105369807498,,,15.54212617871576,0.0,17.035135739380394,0.8071337126600285,0.0,0.0,2.320509423897582,1.53399046670461,32.542773212100016,15.109551447776632,1.218936627282492,,0.0,14.458977192735464,1.713921087407967,0.10754643669446552,0.0,0.8830598305377834,17.035135739380394,0.674690844233056,0.0,6.132144545761568,,13.499512663085188,0.0,0.0,14.538747330960856,21.93085380041365,8.929419478929884,15.582113688104725
131,Ashley Young,Everton,Defender,8.988251235486528,11.017856353177034,38,31,2.107924687605539,,1.393599405377456,0.5591869632549626,,1.8160508534850641,0.5095779074988774,1.507078353253652,10.5967179664534,28.66140082527035,2.778041615667075,2.084085755349729,,,1.26504533293698,0.0,0.10816145634769349,,6.162592518101369,0.6932376298106292,33.33939537528431,29.78423932384342,0.0,0.0,0.0,0.0,0.0,0.8830598305377834,34.42787287987411,1.9376721684689813,24.626215814506544,17.80304505229284,4.9754269919939,0.0,0.5095779074988774,6.886544235068669,,13.50037097001267,1.5133757112375534,1.533036136440392,28.458766804550155,44.24356408288565,26.99425712667548,9.894425266903916
132,Joe Gomez,Liverpool,Defender,8.983900374110613,10.668381694256352,38,32,0.0,,2.8922418350009442,0.0,,0.4036817017643711,8.430978338703904,0.0,0.0,9.867353596908442,20.610601732161328,19.577223598932523,,,3.8128069639584607,30.249215518876873,,12.222229339715613,0.6053502844950214,0.0,24.911837217156368,26.19744163928757,17.035135739380394,13.790992306347265,2.7450355719977235,20.504358324890237,10.96372621878716,24.308003821399844,2.787198810754912,1.7163798932384344,0.0,0.0,19.092240602562295,0.1076484538038323,11.783054063730756,11.46511437285551,,1.1830108036391207,11.948978372225385,19.247692248656946,12.104567679818766,0.09921577198810982,0.7248993931651231,0.0
133,Youri Tielemans,Aston Villa,Midfielder,8.801702487733428,10.452021704183446,38,32,0.0,,5.86014593623709,0.0,,0.686824312640498,,4.349396358990738,36.601237757514355,28.3505716571835,1.213165852168601,22.90562471220261,16.87389513375071,,5.05468252463988,15.09804800788399,17.654346423828493,,15.44741903914591,9.951689952437576,25.598220656670115,9.723145654834763,2.1331390977443614,0.0,0.0,0.0,0.0,1.9162951705504898,23.916698228466707,4.077559086553817,28.069619977255503,18.981142348754453,4.844180421172453,3.1953540757426437,8.961733779169037,1.1322171910974674,,0.3244843690430804,1.0792953484350685,5.591982099758649,0.2547889537494387,0.0,1.422092731829574,13.195697674418607
134,Conor Bradley,Liverpool,Defender,8.770138594835016,19.134847843276397,24,11,0.8709363008442057,,0.0,0.0,,0.0,0.0,0.0,2.282441673370877,11.891426129607611,4.03410354188211,49.537947007243616,,,5.025972816127061,29.60332479605388,,28.758186681683792,7.163311699857752,0.0,0.0,56.9083001902127,14.407375439156821,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
135,Morgan Rogers,Aston Villa,Midfielder,8.695341354153289,12.647769242404785,16,11,0.0,,0.0,11.14063000381243,,30.416505274079203,,10.782878473331207,14.563843296183721,4.842802275960171,46.620230604764814,0.609655410590944,2.3413538702333523,,0.0,17.734215120371672,0.0,,0.0,0.0,0.07334733712512928,,,,,,,,,,,,,,,,,,,,,,,
136,Mario Lemina,Wolves,Midfielder,8.397968541146,9.117794416101372,38,35,4.2040177368657385,,4.793127514078842,1.5597846670739157,,22.92666549345347,39.23517965506228,5.55725599459642,14.53254126351736,11.464560330108139,3.3909262948207175,15.5324098546347,,,13.832002669039147,13.096481902430495,17.823402921406416,,1.0754643669446553,5.549044274537696,13.24589745806675,30.61409705707491,1.2979374761723217,0.0,1.9169425675675675,1.2755308663323537,3.3909262948207175,7.643040220072092,1.9376721684689813,0.0,17.870543594306053,1.9358358605003794,2.4204621251292657,12.302755726525618,0.0,1.928161223333963,,1.213165852168601,0.1597677037871322,6.114934889986529,32.068305510860824,1.726826888650197,2.704036408692337,2.7830997324613556
137,Antony Matheus dos Santos,Man Utd,Midfielder,8.379798377225706,10.980425459812993,38,29,0.0,0.0,22.61228301249578,6.276714601769912,,15.582113688104725,,20.09717037228542,0.0,0.6369723843735967,28.84662113090092,1.3115922830725464,,,0.20315610454708202,0.0,0.10096352313167262,,0.0,0.0,0.8073634035287423,0.43546815042210285,0.5377321834723277,5.274774236387782,0.3213602038889938,27.046674018212865,15.92430960933992,28.633526030022363,23.253908870828294,1.5874523518097572,0.0,9.026875263972968,2.826978647686833,0.0,6.234523655635988,2.7240762802275964,,0.0,0.0,0.0,2.491183721715637,51.994203187250996,13.335758150113724,30.308583269378357
138,Danny Welbeck,Brighton,Forward,8.303657204905443,10.880654268496787,38,29,20.32506168252081,2.943532768459278,16.46981815002623,5.6773636020388905,,10.329816352603004,,1.733094074526573,27.53109206033011,23.570430597771026,22.599743954480797,17.83522676246071,,,3.982992790741795,0.0,12.290944325098462,,7.261386375387798,3.6565788476118275,17.688922968624297,3.834424890891172,21.076658480429778,2.09914484917473,4.301857467778621,27.731666331456157,1.1497771023302938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199282223579719,0.0,,2.4637615631489522,12.051452411370173,11.722753418549347,0.0,20.022612407512806,13.151138142747506,1.5177931859777558
139,Marcos Senesi,Bournemouth,Defender,8.282211209992505,10.152387934829521,38,31,35.61674649835726,,41.16381934566145,1.7246656534954408,,0.43264582539077395,9.580299309286262,1.2854408155559751,21.505770659928658,0.39941925946783047,0.0,0.0,,0.0,0.0,8.154370375640296,1.213165852168601,,0.19843154397621965,36.64975889679715,0.8611876304306584,1.776199487763233,0.0,20.21873009855952,1.1105987544483988,49.41064029595902,,9.023990041617123,17.004190466613036,4.070562582593921,10.635363883143745,1.3890208078335375,6.759066890653634,0.0,0.08709363008442057,1.218936627282492,,4.790737926376225,0.10816145634769349,0.0,14.427515113798009,0.0,13.503814548720252,0.4036817017643711
140,Diogo Teixeira da Silva,Liverpool,Midfielder,8.252704322314935,14.933464964188929,38,21,0.0,,0.0,0.0,,0.0,0.0,14.942601423487547,13.808772123893807,0.0,0.0,0.0,,,0.0,0.0,,0.0,12.409680832147938,13.482968838929994,48.48226781492739,12.559073145426252,18.394322101565,20.53766480153873,0.4844180421172453,0.0,0.0,0.0,0.0,0.0,17.850868967623704,25.021145092460884,10.464784598057157,15.716674255359514,35.958630504833515,0.0,,1.0754643669446553,0.4844180421172453,3.04827705295472,1.2854408155559751,14.187855394299705,20.750245129351647,12.657190904374895
141,Boubacar Kamara,Aston Villa,Midfielder,8.138597837131869,15.46333589055055,38,20,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.79513599881094,4.3274928903826275,2.5796100716908557,16.04933225921948,0.0,0.0,0.0,26.030062233285918,6.132144545761568,67.93728772144166,0.0,5.162228961334344,2.120233985765125,16.147268070574842,13.740022525693368,32.85969052361981,12.280201841903299,,1.8387447579107892,40.42451668684075,3.4236625100563156,14.140786933093848,18.488621940808194,2.6410293591120664,19.148643993705196
142,Philip Billing,Bournemouth,Midfielder,8.138316146526387,10.664000467862161,38,29,0.3924710357945704,,0.0,0.766518068220196,,0.0,0.0,11.247607136114782,0.0,8.148152893143742,20.770219227674982,0.711046365914787,,8.228036745037308,11.588879265770426,0.24220902105862266,0.0,,0.0,0.0,3.014156706507304,0.0,0.12739447687471936,2.043382297194845,12.721403914590748,5.705368051603111,,12.481780618311536,12.667551287208369,15.5324098546347,15.329593459152017,0.0,18.54410659743433,13.56370517928287,20.37990943975441,13.509880952380955,,5.365626477541371,4.110135341212352,10.792953484350685,28.855030227596018,33.76958112206217,4.840990121239336,13.805914200341492
143,Timothy Castagne,Fulham,Defender,8.088206592351925,8.326095021538746,35,34,0.0798838518935661,,2.0797128894318875,2.320509423897582,,29.329375502815772,,1.6561281993713517,1.2110451052931133,15.973739290085684,0.0,1.686988753877973,16.992336997725552,,1.219310821181888,11.248791460160122,18.385325505350774,,9.640806116669813,1.177961513893325,4.844180421172453,13.408302900107412,0.686824312640498,3.6409608240459304,0.36244969658256154,22.848384319863406,10.91373491869208,4.601971400113831,7.212446404856763,0.38218343062415805,29.17636607828089,2.2495214272229567,1.096372621878716,1.2979374761723217,17.852708491281277,13.129173345398138,,4.905887947432129,15.178237127916335,15.257815711671125,1.0398564447159437,,,
144,Harry Toffolo,Nott'm Forest,Defender,8.064641587707978,13.32419044925666,38,23,0.4844180421172453,,0.0981177589486426,0.5867786970010342,,0.0,,0.0,0.0,0.0,0.0,0.9129766693483509,0.7189546670420949,,1.4060989325200153,18.854382577458466,0.6427204077779876,,0.0,0.0,0.0,73.39410503208376,0.0,0.0,0.0,9.786141807729162,16.56215125094769,4.52886876438987,1.817343416370107,15.541441997851775,65.11319672131148,27.288883039271486,22.388094204266565,0.12739447687471936,12.222229339715613,19.85724255832663,,14.124839971550498,0.0,0.0,0.0,0.0,0.0,0.0
145,Carlton Morris,Luton,Forward,7.989098392970948,7.989098392970948,38,38,11.509841637010679,,0.8073634035287423,1.6252488363766562,,4.180494244052187,,5.649935988620199,1.733094074526573,12.776351804535294,4.0242198581560285,4.08676459438969,17.116104154809335,11.054715745768126,2.8530520917135966,34.59978195204833,,15.414731701841042,20.915416171224734,2.4938094622543954,21.2321752054555,12.11408311094167,0.3229453614114969,1.177413107383711,1.3202520682523269,0.4960788599405491,,0.0,0.383259034110098,0.40356685633001427,13.238161705551088,9.783017241379312,13.758603502469692,0.10712006796299793,2.583562891291975,14.948954700530708,18.246412919749574,1.8284049409237382,10.71251650038373,2.120233985765125,11.545296670461013,12.853426422272179,,3.569328059473885
146,Cameron Archer,Sheffield Utd,Forward,7.917338476808308,10.028628737290523,38,30,11.399922289613345,,1.6252488363766562,12.810166002656043,,28.07806347263508,1.0120362663495839,9.526888161639159,1.8160508534850641,10.792953484350685,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0384900746163592,1.8210411553709647,0.0,3.63313531587934,17.850868967623704,21.968059270730677,1.499680951481971,0.7849420715891408,42.677195056899,1.401339245621913,9.36541548093341,12.504514532098375,12.005921654593976,10.97379739063699,1.1497771023302938,10.12036266349584,22.514865658362993,,20.022612407512806,11.905892638573178,15.37914044730857,0.8126244181883281,0.0,4.367856247762263,0.0
147,Manuel Akanji,Man City,Defender,7.889572566034883,9.993458583644186,38,30,13.321496158224246,1.7207429871114484,3.836613879003559,10.886703760552571,,11.087790741794727,,1.8387447579107892,24.204807123750527,8.787400442477876,17.353451010005664,37.36775582573455,,,1.2739447687471934,0.0,7.06776908335995,26.736304231863443,9.615540376966974,7.923088077336199,0.0,0.0,0.0,7.481428386763185,2.6410293591120664,,0.0,0.0,7.177044553520862,3.9792181576952244,8.917613381230355,2.5510617326647074,12.504514532098375,0.0,3.0285207777354173,0.0,,16.460696085955487,5.705368051603111,22.848384319863406,6.56262900355872,0.0,15.874523518097572,1.049572424587365
148,Chris Wood,Nott'm Forest,Forward,7.80179740139266,9.563493588803906,38,31,2.6642992316448493,,1.471766384229639,2.5671567993795246,,37.43483200977398,,5.891527031865378,5.835273215656178,0.645278620166793,33.72181672597865,2.510685840707965,8.78722370829227,,1.8387447579107892,0.0,0.0,,0.0,0.0,0.0,2.6828132387706853,48.2262393314367,1.096372621878716,0.7937261759048786,22.018819067390616,10.754643669446551,0.0,0.8077081850533809,23.667686179735053,12.005921654593976,8.315843056346045,0.0,0.0,11.023971561312122,13.808772123893807,,0.10089171408250357,19.93058185705559,0.0,0.29435327684592777,17.204616527942925,0.3667366856256464,0.0
149,Oliver Norwood,Sheffield Utd,Midfielder,7.777829667510168,10.946575087606902,38,27,0.0,,0.0,0.0,,0.0,8.939653686087992,8.80026109846329,0.0,0.0,0.0,0.10096352313167262,,,0.18122484829128077,0.0,2.003153491941673,,0.3244843690430804,0.23965155568069826,0.0,0.0,0.0,25.996411117898596,0.1597677037871322,26.244416650934493,0.1962355178972852,0.0,0.0,1.776199487763233,31.533123602682853,18.711931948150973,14.196261703760554,4.215849375211078,13.662489595719382,35.53916014234876,,0.0,1.0913734918692082,0.0,30.27025957751522,25.303173488087964,11.948978372225383,34.12250301689461
150,Marc Cucurella Saseta,Chelsea,Defender,7.717031948642299,13.96415304992416,38,21,11.145328169913768,23.2547131147541,7.750688673875925,4.440498719408082,1.3981036770280517,46.16874929205211,,24.33694866599122,15.744598102398855,1.686988753877973,10.879389863258028,45.858241320432555,,,0.4960788599405491,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06511278195489,1.096372621878716,0.0,11.31059800664452,19.410653634697617,13.65839746019712,22.39796052631579,2.107924687605539,10.818669607285146,,2.2211975088967977,0.0,0.0,0.0,0.0,0.0,0.0
151,Joachim Andersen,Crystal Palace,Defender,7.67284391380133,7.67284391380133,38,38,1.3925608835189731,,9.319018419033,1.349381688466112,,0.6057811387900356,11.21138223465641,27.611828400682985,13.249025594970814,0.1733094074526573,0.36244969658256154,0.3229453614114969,,,10.784320005631423,0.5377321834723277,1.049572424587365,,1.1173585750089512,0.29435327684592777,16.007895539458637,3.447324844881076,1.9162951705504898,5.8517194167852065,3.5322393221511335,15.142603888677089,0.1733094074526573,0.2547889537494387,0.9061242414564039,14.53254126351736,6.870011262846684,2.1331390977443614,0.24220902105862266,11.399922289613345,0.9921577198810982,17.546697970024663,,11.891426129607611,0.8077081850533809,11.783207475929773,1.1322171910974674,51.45477418207682,15.905249915569065,18.26348694415719
152,Facundo Buonanotte,Brighton,Midfielder,7.629829130714066,10.738278035819796,38,27,0.0,13.049661940169464,7.341967127120127,3.213602038889938,,4.802458479718941,,0.0,0.726627063175868,13.03080715974333,6.5579614153627315,14.01339245621913,,,0.0,1.009635231316726,55.36003848907985,,4.8409242502585315,6.667879075056862,19.85724255832663,10.384900746163591,5.486898695318495,38.269025327262376,13.013118840030328,13.238161705551088,3.4493313069908815,0.0,16.344457681365576,13.540250734912679,0.753539176626826,9.608501163391935,1.8284049409237382,11.913695729537368,0.0,0.0,,0.0,1.631023634621527,0.0,0.0,0.0,0.0,0.0
153,Noni Madueke,Chelsea,Midfielder,7.617089952044291,12.584757312073178,38,23,1.9028609070584481,2.8121978650400306,1.8300237146651488,61.52109134889016,24.52058756633814,37.27778365112328,,44.45804795677136,2.844185463659148,4.1074508790072395,0.168672711058264,10.49572424587365,,,0.0,0.0,,,0.0,16.775946299275947,0.0,2.6752840143691063,2.019270462633452,27.00074194002534,0.9129766693483509,10.625422870299309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.736304231863443,0.0,0.0,,0.0,0.0,0.0,9.473063934737242,0.0,1.2917814456459875,0.0
154,Alex Scott,Bournemouth,Midfielder,7.614890780302926,12.581123897891791,38,23,0.9811775894864259,,11.400763691322902,24.52857818304627,,23.2547131147541,38.84375901765157,16.924970738153675,0.0,1.0384900746163592,13.35228378921963,0.0,,18.533053639307333,31.759396975180973,0.16147268070574844,2.946259926695174,,0.595294631928659,25.442807829181497,0.8611876304306584,5.490071143995447,0.5095779074988774,23.98285538286581,16.558017793594306,17.223752608613164,,0.0,0.0,0.0,0.0,0.0,1.0398564447159437,13.240759817871371,0.6967490406753646,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Luis Sinisterra,Bournemouth,Midfielder,7.508333892773562,12.764167617715056,34,20,0.0,,0.0,0.0,,0.0,0.0,0.0,17.963643727705115,0.0,0.0,0.0,,3.355121779529776,32.19948099793175,0.0,1.733094074526573,,0.0,23.928354982206407,30.46451242648454,2.09914484917473,2.2931005837449483,25.058319749810465,21.505230427046268,2.583562891291975,,2.1084088882283,30.24235217216412,1.3925608835189731,0.9535153826266806,11.01295069068019,0.3466188149053146,0.0,0.0,22.753483709273183,,22.995542046605877,0.0,0.29435327684592777,,,,
156,Adam Smith,Bournemouth,Defender,7.445505319491911,10.104614362167593,38,28,0.0,,2.320509423897582,3.2577017899358327,,0.3244843690430804,20.641190330007674,11.89032754389277,24.541879458977412,15.018164155990426,23.166782984714406,1.6252488363766562,,21.249104603688583,16.723192864529477,0.24220902105862266,2.946259926695174,,0.4960788599405491,1.1105987544483988,5.059477328780118,2.1798811895276042,0.0,16.454604814253226,0.9086717081850535,38.753443369379625,,0.674690844233056,26.248079243765087,4.8204030583349065,16.20976150465357,0.09921577198810982,0.0,0.0,0.0,23.667686179735053,,2.2995542046605877,0.0,0.0,0.0,0.0,0.0,0.0
157,Justin Kluivert,Bournemouth,Midfielder,7.3176516229309465,8.6897113022305,38,32,0.8830598305377834,,13.115922830725463,3.4493313069908815,,1.9469062142584828,13.325325402916347,1.2854408155559751,5.06018133174792,9.82571378290863,0.0,16.04933225921948,,0.0,2.127072776628749,16.87389513375071,0.6932376298106292,,10.41765605875153,0.0,1.3994298994498198,11.626033010813888,15.287337224966322,18.06780136467021,32.91410854092527,0.0,,2.192745243757432,2.7389300080450525,23.030814612044555,15.622982807652535,1.7858838957859768,0.5199282223579719,0.0,0.0,0.0,,1.533036136440392,1.2979374761723217,14.913899360193673,10.997196834992888,13.22821171341926,14.650364840592726,1.2110451052931133
158,Jeffrey Schlupp,Crystal Palace,Midfielder,7.273582954711788,9.530901802725792,38,29,0.0,,0.0,0.084336355529132,,10.601169928825625,14.386286938275925,0.24220902105862266,0.12739447687471936,24.43662645082468,0.45306212072820196,11.841329918421552,,,0.0,0.0,0.0,,0.0,0.0,0.8652916507815479,0.2200420113753878,26.44487335359676,0.3026751422475107,10.106129171710187,0.0,17.850868967623704,1.6561281993713517,4.983683328010222,0.0,9.665946079121497,13.916193161475118,0.6458907228229938,10.754643669446551,0.0,0.3229453614114969,,1.096372621878716,11.913695729537368,12.42592788370776,10.189954719877205,22.498852240398296,41.20034616683553,17.16327688728025
159,Danilo dos Santos de Oliveira,Nott'm Forest,Midfielder,7.2591512736578006,9.511991324103326,38,29,16.550949772339216,,15.306370395988244,35.79350051706309,,46.44692119731216,,13.205146795560331,30.4827705295472,2.903753790750569,21.606193950177936,0.0,0.0,,6.489687380861609,13.121631118096094,1.606801019444969,,4.682707740466705,11.1121664626683,1.631023634621527,8.240069233367105,13.923056543385492,1.855399821640904,0.9921577198810982,0.0,1.7207429871114484,2.8740897927858784,0.6057811387900356,0.0,2.48771349599695,2.0184085088218557,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0981177589486426,0.674690844233056,17.30997156153051,2.107924687605539
160,Kobbie Mainoo,Man Utd,Midfielder,7.257996821947562,11.491828301416973,38,24,24.55265059092642,4.067846651512502,52.31485815602837,10.61335378117458,,11.787505691519636,,11.735573940020684,4.349396358990738,1.1465502918724741,25.60873508559572,4.5401271337126605,,,3.5552318295739354,7.972232742822235,11.711768683274022,,19.01235675066873,48.52539078723806,1.130308764940239,2.5257152724481964,2.688660917361638,1.7223752608613168,2.6780016990749482,14.209595902105864,1.0191558149977549,0.0,0.0,3.968630879524393,4.367856247762263,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Charlie Taylor,Burnley,Defender,7.217024740439537,9.7945335763108,38,28,15.393728893948017,,12.045200909780137,0.0,,0.0,,22.737674508790075,0.5408072817384674,5.789948979591838,16.80907060629317,0.686824312640498,35.61477507112375,,1.856935828116107,16.219623922069626,2.0541975060337894,,16.86339750084431,0.0,0.0,0.0,0.0,0.9640806116669814,19.491354961832062,15.750309608540928,0.0,1.9469062142584828,11.844733691481197,13.862646716649431,1.3725177859988618,3.4493313069908815,31.269450925181015,0.9967366656020443,1.8160508534850641,11.577895555939826,3.0355863719555116,1.4882365798216473,6.831244797859691,1.9376721684689813,0.0,0.0,,0.0
162,Idrissa Gueye,Everton,Midfielder,7.214061932928241,10.965374138050926,38,25,43.691529888551166,,10.708711220268874,10.784320005631423,,6.759744843527739,2.2931005837449483,13.6713536330867,0.0,0.0,1.7858838957859768,0.0,,,0.0,0.0,1.5142603888677086,,4.907249597747386,20.45051007941356,6.882971948445793,0.0,0.0,0.0,0.0,0.8603714935557242,0.0,0.5887065536918555,14.088639622311595,13.563705179282868,14.168507728894177,12.211062952534192,0.7571301944338543,0.0,0.0,0.0,,2.476399408700549,39.14598506401138,28.169539007092197,3.667366856256464,3.8321197237145053,1.606801019444969,15.548382562277583
163,Mads Roerslev Rasmussen,Brentford,Defender,7.194347385507188,8.040741195566858,38,34,15.080797342192692,,0.09061242414564039,2.625051601423488,,0.20315610454708202,,0.23965155568069826,11.07544790589452,0.4284802718519917,0.6489687380861608,13.49381688466112,0.5651543824701195,,0.383259034110098,51.31558793014007,10.980142287990894,2.0797128894318875,1.1465502918724741,12.454389102072142,2.253022296884545,4.624496777862017,16.685510339594003,29.443497586484316,7.751333077513431,,1.3925608835189731,0.0,1.4060989325200153,3.435005631423342,0.0,1.401339245621913,0.0,5.004005706380772,3.3909262948207175,12.903462395957197,,24.0056051982546,11.478319906910134,25.399237628956115,0.0,0.0,0.0,0.0
