id,Name,web_name,Team number,Team,Position,Team games,Played
229,Tyler Roberts,Roberts,11,Leeds,Midfielder,38,0
230,Robin Koch,Koch,11,Leeds,Defender,38,36
232,Raphael Dias Belloli,Raphinha,11,Leeds,Midfielder,38,0
233,Jack Harrison,Harrison,11,Leeds,Midfielder,38,36
234,Jamie Shackleton,Shackleton,11,Leeds,Midfielder,38,0
235,Pascal Struijk,Struijk,11,Leeds,Defender,38,29
236,Kristoffer Klaesson,Klaesson,11,Leeds,Goalkeeper,38,0
237,Sam Greenwood,Greenwood,11,Leeds,Forward,38,18
238,Illan Meslier,Meslier,11,Leeds,Goalkeeper,38,34
239,Junior Firpo Adames,Firpo,11,Leeds,Defender,38,19
240,Crysencio Summerville,Summerville,11,Leeds,Midfielder,38,28
241,Lewis Bate,Bate,11,Leeds,Midfielder,38,0
242,Joe Gelhardt,Gelhardt,11,Leeds,Forward,38,15
243,Leo Fuhr Hjelde,Hjelde,11,Leeds,Defender,38,0
244,Rasmus Kristensen,Kristensen,11,Leeds,Defender,38,26
245,Marc Roca Junque,Roca,11,Leeds,Midfielder,38,32
246,Brenden Aaronson,Aaronson,11,Leeds,Midfielder,38,36
247,Darko Gyabi,Gyabi,11,Leeds,Midfielder,38,1
506,Tyler Adams,Adams,11,Leeds,Midfielder,38,24
508,Luis Sinisterra Lucumi,Sinisterra,11,Leeds,Midfielder,38,19
547,Cody Drameh,Drameh,11,Leeds,Defender,38,1
565,Archie Gray,Gray,11,Leeds,Midfielder,38,0
578,Joel Robles,Robles,11,Leeds,Goalkeeper,37,4
619,Wilfried Gnonto,Gnonto,11,Leeds,Forward,33,24
659,Mateo Joseph Fernandez,Mateo Joseph,11,Leeds,Forward,26,3
663,Sonny Perkins,Perkins,11,Leeds,Forward,25,0
691,Maximilian Wober,Wober,11,Leeds,Defender,21,16
700,Georginio Rutter,Rutter,11,Leeds,Forward,20,11
720,Weston McKennie,McKennie,11,Leeds,Midfielder,19,19
742,Jeremiah Chilokoa-Mullen,Chilokoa-Mullen,11,Leeds,Defender,17,0
743,Diogo Pinheiro Monteiro,Monteiro,11,Leeds,Defender,17,0
274,James Milner,Milner,12,Liverpool,Midfielder,38,31
275,Jordan Henderson,Henderson,12,Liverpool,Midfielder,38,35
276,Joel Matip,Matip,12,Liverpool,Defender,38,14
277,Thiago Alcantara do Nascimento,Thiago,12,Liverpool,Midfielder,38,18
278,Alex Oxlade-Chamberlain,Chamberlain,12,Liverpool,Midfielder,38,9
279,Roberto Firmino,Firmino,12,Liverpool,Forward,38,25
280,Virgil van Dijk,Van Dijk,12,Liverpool,Defender,38,32
281,Alisson Ramses Becker,Alisson,12,Liverpool,Goalkeeper,38,37
282,Fabio Henrique Tavares,Fabinho,12,Liverpool,Midfielder,38,36
283,Mohamed Salah,Salah,12,Liverpool,Midfielder,38,38
284,Andrew Robertson,Robertson,12,Liverpool,Defender,38,34
285,Trent Alexander-Arnold,Alexander-Arnold,12,Liverpool,Defender,38,37
286,Joseph Gomez,Gomez,12,Liverpool,Defender,38,21
287,Naby Keita,Keita,12,Liverpool,Midfielder,38,8
288,Diogo Teixeira da Silva,Diogo Jota,12,Liverpool,Forward,38,22
289,Caoimhin Kelleher,Kelleher,12,Liverpool,Goalkeeper,38,1
290,Ibrahima Konate,Konate,12,Liverpool,Defender,38,18
291,Curtis Jones,Jones,12,Liverpool,Midfielder,38,18
292,Konstantinos Tsimikas,Tsimikas,12,Liverpool,Defender,38,20
293,Luis Diaz,Luis Diaz,12,Liverpool,Midfielder,38,17
294,Harvey Elliott,Elliott,12,Liverpool,Midfielder,38,32
296,Fabio Freitas Gouveia Carvalho,Carvalho,12,Liverpool,Midfielder,38,13
297,Darwin Nunez Ribeiro,Darwin,12,Liverpool,Forward,38,29
298,Calvin Ramsay,Ramsay,12,Liverpool,Defender,38,0
497,Adrian San Miguel del Castillo,Adrian,12,Liverpool,Goalkeeper,38,0
498,Rhys Williams,R.Williams,12,Liverpool,Defender,38,0
499,Ben Davies,Davies,12,Liverpool,Defender,38,0
500,Sepp van den Berg,Van den Berg,12,Liverpool,Defender,38,0
501,Nathaniel Phillips,Phillips,12,Liverpool,Defender,38,2
563,Luke Chambers,Chambers,12,Liverpool,Defender,38,0
564,Stefan Bajcetic,Bajcetic,12,Liverpool,Midfielder,38,11
584,Bobby Clark,Clark,12,Liverpool,Midfielder,37,1
592,Harvey Davies,H.Davies,12,Liverpool,Goalkeeper,36,0
620,Arthur Henrique Ramos de Oliveira Melo,Arthur,12,Liverpool,Midfielder,33,0
665,Ben Doak,Doak,12,Liverpool,Midfielder,25,2
680,Cody Gakpo,Gakpo,12,Liverpool,Midfielder,22,21
299,Kyle Walker,Walker,13,Man City,Defender,38,27
300,Ilkay Gundogan,Gundogan,13,Man City,Midfielder,38,31
301,Kevin De Bruyne,De Bruyne,13,Man City,Midfielder,38,32
302,John Stones,Stones,13,Man City,Defender,38,23
303,Riyad Mahrez,Mahrez,13,Man City,Midfielder,38,30
305,Jack Grealish,Grealish,13,Man City,Midfielder,38,28
306,Joao Cancelo,Cancelo,13,Man City,Defender,38,17
307,Ederson Santana de Moraes,Ederson,13,Man City,Goalkeeper,38,35
308,Nathan Ake,Ake,13,Man City,Defender,38,26
309,Aymeric Laporte,Laporte,13,Man City,Defender,38,12
310,Zack Steffen,Steffen,13,Man City,Goalkeeper,38,0
311,Bernardo Veiga de Carvalho e Silva,Bernardo,13,Man City,Midfielder,38,34
312,Ruben Gato Alves Dias,Dias,13,Man City,Defender,38,26
314,Phil Foden,Foden,13,Man City,Midfielder,38,32
315,Rodrigo Hernandez,Rodri,13,Man City,Midfielder,38,36
316,Cole Palmer,Palmer,13,Man City,Midfielder,38,14
317,James McAtee,McAtee,13,Man City,Midfielder,38,0
318,Erling Haaland,Haaland,13,Man City,Forward,38,35
319,Julian Alvarez,Alvarez,13,Man City,Forward,38,31
320,Luke Mbete-Tabu,Mbete,13,Man City,Defender,38,0
322,Josh Wilson-Esbrand,Wilson-Esbrand,13,Man City,Defender,38,0
323,Liam Delap,Delap,13,Man City,Forward,38,0
324,Stefan Ortega Moreno,Ortega,13,Man City,Goalkeeper,38,3
325,Kalvin Phillips,Phillips,13,Man City,Midfielder,38,12
502,Scott Carson,Carson,13,Man City,Goalkeeper,38,0
573,Rico Lewis,Lewis,13,Man City,Defender,38,14
587,Sergio Gomez,Sergio Gomez,13,Man City,Defender,36,12
599,Claudio Gomes,Gomes,13,Man City,Midfielder,35,0
600,Ben Knight,Knight,13,Man City,Midfielder,35,0
610,Manuel Akanji,Akanji,13,Man City,Defender,33,29
712,Maximo Perrone,Perrone,13,Man City,Midfielder,18,1
772,Alex Robertson,Robertson,13,Man City,Midfielder,3,0
773,Shea Charles,Charles,13,Man City,Midfielder,3,1
774,Nico O'Reilly,O'Reilly,13,Man City,Midfielder,3,0
162,Jack Butland,Butland,14,Man Utd,Goalkeeper,38,0
326,Cristiano Ronaldo dos Santos Aveiro,Ronaldo,14,Man Utd,Forward,38,10
327,David De Gea Quintana,De Gea,14,Man Utd,Goalkeeper,38,38
328,Phil Jones,Jones,14,Man Utd,Defender,38,0
329,Raphael Varane,Varane,14,Man Utd,Defender,38,24
330,Harry Maguire,Maguire,14,Man Utd,Defender,38,16
331,Frederico Rodrigues de Paula Santos,Fred,14,Man Utd,Midfielder,38,35
332,Luke Shaw,Shaw,14,Man Utd,Defender,38,31
333,Bruno Borges Fernandes,Fernandes,14,Man Utd,Midfielder,38,37
334,Alex Telles,Telles,14,Man Utd,Defender,38,0
335,Marcus Rashford,Rashford,14,Man Utd,Midfielder,38,35
336,Donny van de Beek,Van de Beek,14,Man Utd,Midfielder,38,7
337,Victor Lindelof,Lindelof,14,Man Utd,Defender,38,20
338,Scott McTominay,McTominay,14,Man Utd,Midfielder,38,24
339,Eric Bailly,Bailly,14,Man Utd,Defender,38,0
340,Jadon Sancho,Sancho,14,Man Utd,Midfielder,38,26
341,Aaron Wan-Bissaka,Wan-Bissaka,14,Man Utd,Defender,38,19
342,Diogo Dalot Teixeira,Dalot,14,Man Utd,Defender,38,26
343,Brandon Williams,B.Williams,14,Man Utd,Defender,38,0
344,Anthony Elanga,Elanga,14,Man Utd,Midfielder,38,16
345,Anthony Martial,Martial,14,Man Utd,Forward,38,21
347,Facundo Pellistri Rebollo,Pellistri,14,Man Utd,Midfielder,38,4
348,Tom Heaton,Heaton,14,Man Utd,Goalkeeper,38,0
504,Tyrell Malacia,Malacia,14,Man Utd,Defender,38,22
519,Christian Eriksen,Eriksen,14,Man Utd,Midfielder,38,28
533,Lisandro Martinez,Martinez,14,Man Utd,Defender,38,27
550,Amad Diallo,Amad,14,Man Utd,Midfielder,38,0
551,Zidane Iqbal,Iqbal,14,Man Utd,Midfielder,38,0
569,Alejandro Garnacho,Garnacho,14,Man Utd,Midfielder,38,19
593,Carlos Henrique Casimiro,Casemiro,14,Man Utd,Midfielder,35,28
609,Antony Matheus dos Santos,Antony,14,Man Utd,Midfielder,33,25
615,Matej Kovar,Kovar,14,Man Utd,Goalkeeper,34,0
643,Kobbie Mainoo,Mainoo,14,Man Utd,Midfielder,30,1
656,Nathan Bishop,Bishop,14,Man Utd,Goalkeeper,27,0
660,Shola Shoretire,Shoretire,14,Man Utd,Forward,26,0
674,Rhys Bennett,Bennett,14,Man Utd,Defender,24,0
701,Wout Weghorst,Weghorst,14,Man Utd,Forward,21,17
728,Marcel Sabitzer,Sabitzer,14,Man Utd,Midfielder,18,11
759,Marc Jurado Gomez,Jurado,14,Man Utd,Defender,9,0
195,Anthony Gordon,Gordon,15,Newcastle,Midfielder,38,32
350,Matt Ritchie,Ritchie,15,Newcastle,Defender,38,7
351,Federico Fernandez,Fernandez,15,Newcastle,Defender,38,0
352,Ciaran Clark,Clark,15,Newcastle,Defender,38,0
353,Karl Darlow,Darlow,15,Newcastle,Goalkeeper,38,0
355,Martin Dubravka,Dubravka,15,Newcastle,Goalkeeper,37,2
356,Callum Wilson,Wilson,15,Newcastle,Forward,38,31
357,Kieran Trippier,Trippier,15,Newcastle,Defender,38,38
358,Dan Burn,Burn,15,Newcastle,Defender,38,38
359,Ryan Fraser,Fraser,15,Newcastle,Midfielder,38,8
360,Jamaal Lascelles,Lascelles,15,Newcastle,Defender,38,7
361,Dwight Gayle,Gayle,15,Newcastle,Forward,38,0
362,Paul Dummett,Dummett,15,Newcastle,Defender,38,0
363,Javier Manquillo Gaitan,Manquillo,15,Newcastle,Defender,38,4
364,Emil Krafth,Krafth,15,Newcastle,Defender,38,1
365,Jacob Murphy,Murphy,15,Newcastle,Midfielder,38,36
366,Fabian Schar,Schar,15,Newcastle,Defender,38,36
367,Matt Targett,Targett,15,Newcastle,Defender,38,17
368,Allan Saint-Maximin,Saint-Maximin,15,Newcastle,Midfielder,38,25
369,Miguel Almiron Rejala,Almiron,15,Newcastle,Midfielder,38,34
370,Sean Longstaff,S.Longstaff,15,Newcastle,Midfielder,38,33
371,Joelinton Cassio Apolinario de Lira,Joelinton,15,Newcastle,Midfielder,38,32
372,Jamal Lewis,Lewis,15,Newcastle,Defender,38,2
373,Joe Willock,Willock,15,Newcastle,Midfielder,38,35
374,Bruno Guimaraes Rodriguez Moura,Bruno Guimaraes,15,Newcastle,Midfielder,38,32
375,Jeff Hendrick,Hendrick,15,Newcastle,Midfielder,38,0
376,Nick Pope,Pope,15,Newcastle,Goalkeeper,38,37
377,Sven Botman,Botman,15,Newcastle,Defender,38,36
552,Elliot Anderson,Anderson,15,Newcastle,Midfielder,38,22
555,Harrison Ashby,Ashby,15,Newcastle,Defender,38,0
594,Alexander Isak,Isak,15,Newcastle,Forward,35,22
626,Loris Karius,Karius,15,Newcastle,Goalkeeper,32,0
683,Garang Kuol,Kuol,15,Newcastle,Midfielder,21,0
741,Lewis Miley,Miley,15,Newcastle,Midfielder,17,1
776,Mark Gillespie,Gillespie,15,Newcastle,Goalkeeper,1,0
295,Neco Williams,N.Williams,16,Nott'm Forest,Defender,38,31
349,Jonjo Shelvey,Shelvey,16,Nott'm Forest,Midfielder,38,11
354,Chris Wood,Wood,16,Nott'm Forest,Forward,38,25
378,Harry Arter,Arter,16,Nott'm Forest,Midfielder,38,0
379,Steve Cook,Cook,16,Nott'm Forest,Defender,38,12
380,Lyle Taylor,Lyle Taylor,16,Nott'm Forest,Forward,38,0
381,Jack Colback,Colback,16,Nott'm Forest,Midfielder,38,11
382,Brice Samba,Samba,16,Nott'm Forest,Goalkeeper,38,0
383,Carlos Ribeiro Dias,Cafu,16,Nott'm Forest,Midfielder,38,1
384,Joe Lolley,Lolley,16,Nott'm Forest,Midfielder,38,0
385,Scott McKenna,McKenna,16,Nott'm Forest,Defender,38,20
386,Mohamed Drager,Drager,16,Nott'm Forest,Defender,38,0
387,Ryan Yates,Yates,16,Nott'm Forest,Midfielder,38,26
388,Joe Worrall,Worrall,16,Nott'm Forest,Defender,38,30
389,Jonathan Panzo,Panzo,16,Nott'm Forest,Defender,38,0
390,Xande Nascimento da Costa Silva,Xande Silva,16,Nott'm Forest,Midfielder,38,0
391,Sam Surridge,Surridge,16,Nott'm Forest,Forward,38,20
392,Richie Laryea,Laryea,16,Nott'm Forest,Defender,38,0
393,Loic Mbe Soh,Mbe Soh,16,Nott'm Forest,Defender,38,0
394,Brennan Johnson,Johnson,16,Nott'm Forest,Forward,38,38
395,Alex Mighten,Mighten,16,Nott'm Forest,Midfielder,38,1
396,Braian Ojeda Rodriguez,Ojeda,16,Nott'm Forest,Midfielder,38,0
397,Taiwo Awoniyi,Awoniyi,16,Nott'm Forest,Forward,38,27
398,Dean Henderson,Henderson,16,Nott'm Forest,Goalkeeper,38,18
399,Giulian Biancone,Biancone,16,Nott'm Forest,Defender,38,2
474,Willy Boly,Boly,16,Nott'm Forest,Defender,38,11
493,Morgan Gibbs-White,Gibbs-White,16,Nott'm Forest,Midfielder,38,37
507,Moussa Niakhate,Niakhate,16,Nott'm Forest,Defender,38,14
511,Omar Richards,Richards,16,Nott'm Forest,Defender,38,0
518,Wayne Hennessey,Hennessey,16,Nott'm Forest,Goalkeeper,38,4
523,Harry Toffolo,Toffolo,16,Nott'm Forest,Defender,38,19
524,Lewis O'Brien,O'Brien,16,Nott'm Forest,Midfielder,38,13
527,Jesse Lingard,Lingard,16,Nott'm Forest,Midfielder,38,17
536,Orel Mangala,Mangala,16,Nott'm Forest,Midfielder,38,27
553,Oliver Hammond,Hammond,16,Nott'm Forest,Midfielder,38,0
582,Remo Freuler,Freuler,16,Nott'm Forest,Midfielder,36,28
583,Cheikhou Kouyate,Kouyate,16,Nott'm Forest,Midfielder,36,21
585,Emmanuel Dennis,Dennis,16,Nott'm Forest,Forward,36,19
602,Renan Augusto Lodi dos Santos,Renan Lodi,16,Nott'm Forest,Defender,34,28
621,Loic Bade,Bade,16,Nott'm Forest,Defender,33,0
628,Serge Aurier,Aurier,16,Nott'm Forest,Defender,32,24
666,Dale Taylor,Dale Taylor,16,Nott'm Forest,Forward,24,0
675,Jordan Smith,Smith,16,Nott'm Forest,Goalkeeper,23,0
681,Gustavo Henrique Furtado Scarpa,Scarpa,16,Nott'm Forest,Midfielder,21,6
703,Danilo dos Santos de Oliveira,Danilo,16,Nott'm Forest,Midfielder,19,13
729,Keylor Navas,Navas,16,Nott'm Forest,Goalkeeper,18,17
730,Felipe Augusto de Almeida Monteiro,Felipe,16,Nott'm Forest,Defender,18,16
734,Andre Ayew,A.Ayew,16,Nott'm Forest,Midfielder,18,13
749,George Shelvey,G.Shelvey,16,Nott'm Forest,Goalkeeper,13,0
21,Ainsley Maitland-Niles,Maitland-Niles,17,Southampton,Midfielder,38,22
321,Romeo Lavia,Lavia,17,Southampton,Midfielder,38,29
400,Theo Walcott,Walcott,17,Southampton,Midfielder,38,20
401,Alex McCarthy,McCarthy,17,Southampton,Goalkeeper,38,6
402,Oriol Romeu Vidal,Romeu,17,Southampton,Midfielder,38,1
403,Nathan Redmond,Redmond,17,Southampton,Midfielder,38,1
405,Stuart Armstrong,S.Armstrong,17,Southampton,Midfielder,38,32
406,Mohamed Elyounoussi,Elyounoussi,17,Southampton,Midfielder,38,33
407,James Ward-Prowse,Ward-Prowse,17,Southampton,Midfielder,38,38
408,Adam Armstrong,A.Armstrong,17,Southampton,Forward,38,30
409,Kyle Walker-Peters,Walker-Peters,17,Southampton,Defender,38,31
410,Jan Bednarek,Bednarek,17,Southampton,Defender,38,23
411,Che Adams,Adams,17,Southampton,Forward,38,28
412,Nathan Tella,Tella,17,Southampton,Midfielder,38,0
413,Lyanco Silveira Neves Vojnovic,Lyanco,17,Southampton,Defender,38,21
414,Yan Valery,Valery,17,Southampton,Defender,38,1
415,Will Smallbone,Smallbone,17,Southampton,Midfielder,38,0
416,Ibrahima Diallo,Diallo,17,Southampton,Midfielder,38,18
417,Romain Perraud,Perraud,17,Southampton,Defender,38,29
418,Moussa Djenepo,Djenepo,17,Southampton,Midfielder,38,16
419,Tino Livramento,Livramento,17,Southampton,Defender,38,2
420,Mohammed Salisu,Salisu,17,Southampton,Defender,38,22
421,Mateusz Lis,Lis,17,Southampton,Goalkeeper,38,0
422,Gavin Bazunu,Bazunu,17,Southampton,Goalkeeper,38,32
423,Armel Bella-Kotchap,Bella-Kotchap,17,Southampton,Defender,38,24
424,Willy Caballero,Caballero,17,Southampton,Goalkeeper,38,0
512,Joe Ayodele-Aribo,Aribo,17,Southampton,Midfielder,38,21
528,Sekou Mara,Mara,17,Southampton,Forward,38,22
622,Juan Larios Lopez,Larios,17,Southampton,Defender,33,5
623,Duje Caleta-Car,Caleta-Car,17,Southampton,Defender,33,13
624,Samuel Edozie,Edozie,17,Southampton,Midfielder,33,17
647,Lewis Payne,Payne,17,Southampton,Midfielder,27,0
648,Ryan Finnigan,Finnigan,17,Southampton,Midfielder,27,0
671,Jimmy Morgan,Morgan,17,Southampton,Forward,23,0
692,Mislav Orsic,Orsic,17,Southampton,Midfielder,20,1
693,Carlos Alcaraz,Alcaraz,17,Southampton,Midfielder,20,18
716,James Bree,Bree,17,Southampton,Defender,18,5
731,Kamaldeen Sulemana,Kamaldeen,17,Southampton,Midfielder,18,18
732,Paul Onuachu,Onuachu,17,Southampton,Forward,18,11
769,Kamari Doyle,Doyle,17,Southampton,Midfielder,2,1
770,Dominic Ballard,Ballard,17,Southampton,Forward,2,2
778,Samuel Amo-Ameyaw,Amo-Ameyaw,17,Southampton,Midfielder,1,1
425,Hugo Lloris,Lloris,18,Spurs,Goalkeeper,38,25
426,Fraser Forster,Forster,18,Spurs,Goalkeeper,38,14
427,Harry Kane,Kane,18,Spurs,Forward,38,38
428,Son Heung-min,Son,18,Spurs,Midfielder,38,36
429,Matt Doherty,Doherty,18,Spurs,Defender,38,12
430,Eric Dier,Dier,18,Spurs,Defender,38,33
431,Lucas Rodrigues Moura da Silva,Lucas Moura,18,Spurs,Midfielder,38,15
432,Ben Davies,Davies,18,Spurs,Defender,38,31
433,Pierre-Emile Højbjerg,Højbjerg,18,Spurs,Midfielder,38,35
434,Harry Winks,Winks,18,Spurs,Midfielder,38,0
435,Davinson Sanchez,Sanchez,18,Spurs,Defender,38,18
436,Ryan Sessegnon,R.Sessegnon,18,Spurs,Defender,38,17
437,Steven Bergwijn,Bergwijn,18,Spurs,Midfielder,38,0
438,Sergio Reguilon,Reguilon,18,Spurs,Defender,38,0
439,Japhet Tanganga,Tanganga,18,Spurs,Defender,38,4
440,Rodrigo Bentancur,Bentancur,18,Spurs,Midfielder,38,18
441,Oliver Skipp,Skipp,18,Spurs,Midfielder,38,23
442,Joe Rodon,Rodon,18,Spurs,Defender,38,0
443,Cristian Romero,Romero,18,Spurs,Defender,38,27
444,Yves Bissouma,Bissouma,18,Spurs,Midfielder,38,23
445,Emerson Leite de Souza Junior,Emerson Royal,18,Spurs,Defender,38,26
446,Dejan Kulusevski,Kulusevski,18,Spurs,Midfielder,38,30
447,Dane Scarlett,Scarlett,18,Spurs,Forward,38,0
448,Ivan Perisic,Perisic,18,Spurs,Defender,38,34
449,Harvey White,White,18,Spurs,Midfielder,38,1
450,Pape Matar Sarr,Sarr,18,Spurs,Midfielder,38,11
451,Brandon Austin,Austin,18,Spurs,Goalkeeper,38,0
452,Alfie Devine,Devine,18,Spurs,Midfielder,38,0
453,Troy Parrott,Parrott,18,Spurs,Forward,38,0
454,Richarlison de Andrade,Richarlison,18,Spurs,Forward,38,27
513,Clement Lenglet,Lenglet,18,Spurs,Defender,38,26
522,Djed Spence,Spence,18,Spurs,Defender,38,4
554,Bryan Gil Salvatierra,Bryan,18,Spurs,Midfielder,38,4
713,Arnaut Danjuma,Danjuma,18,Spurs,Midfielder,17,9
733,Pedro Porro,Pedro Porro,18,Spurs,Defender,17,15
748,Romaine Mundle,Mundle,18,Spurs,Midfielder,12,0
758,George Abbott,Abbott,18,Spurs,Midfielder,8,1
764,Matthew Craig,Craig,18,Spurs,Midfielder,3,1
777,Yago de Santiago Alonso,Alonso,18,Spurs,Midfielder,1,0
30,Danny Ings,Ings,19,West Ham,Forward,38,35
455,Lukasz Fabianski,Fabianski,19,West Ham,Goalkeeper,38,36
456,Angelo Ogbonna,Ogbonna,19,West Ham,Defender,38,16
457,Aaron Cresswell,Cresswell,19,West Ham,Defender,38,28
458,Michail Antonio,Antonio,19,West Ham,Forward,38,33
460,Manuel Lanzini,Lanzini,19,West Ham,Midfielder,38,10
461,Kurt Zouma,Zouma,19,West Ham,Defender,38,25
462,Arthur Masuaku,Masuaku,19,West Ham,Defender,38,0
463,Vladimir Coufal,Coufal,19,West Ham,Defender,38,27
464,Said Benrahma,Benrahma,19,West Ham,Midfielder,38,35
465,Jarrod Bowen,Bowen,19,West Ham,Midfielder,38,38
466,Nikola Vlasic,Vlasic,19,West Ham,Midfielder,38,0
467,Declan Rice,Rice,19,West Ham,Midfielder,38,37
468,Tomas Soucek,Soucek,19,West Ham,Midfielder,38,36
469,Pablo Fornals Malla,Fornals,19,West Ham,Midfielder,38,32
471,Ben Johnson,Johnson,19,West Ham,Defender,38,17
472,Nayef Aguerd,Aguerd,19,West Ham,Defender,38,18
473,Alphonse Areola,Areola,19,West Ham,Goalkeeper,38,5
509,Flynn Downes,Downes,19,West Ham,Midfielder,38,21
529,Gianluca Scamacca,Scamacca,19,West Ham,Forward,38,16
545,Emerson Palmieri dos Santos,Emerson,19,West Ham,Defender,38,22
556,Conor Coventry,Coventry,19,West Ham,Midfielder,38,1
572,Armstrong Oko-Flex,Oko-Flex,19,West Ham,Midfielder,38,0
575,Maxwel Cornet,Cornet,19,West Ham,Midfielder,37,14
588,Thilo Kehrer,Kehrer,19,West Ham,Defender,36,27
603,Lucas Tolentino Coelho de Lima,Paqueta,19,West Ham,Midfielder,34,28
669,Divin Mubama,Mubama,19,West Ham,Forward,23,3
739,Joseph Anang,Anang,19,West Ham,Goalkeeper,18,0
740,Krisztian Hegyi,Hegyi,19,West Ham,Goalkeeper,18,0
746,Kaelan Casey,Casey,19,West Ham,Defender,16,0
459,Craig Dawson,Dawson,20,Wolves,Defender,38,25
476,Raul Jimenez,Jimenez,20,Wolves,Forward,38,15
477,Jonathan Castro Otto,Jonny,20,Wolves,Defender,38,18
478,Jose Malheiro de Sa,Sa,20,Wolves,Goalkeeper,38,36
480,Ruben da Silva Neves,Neves,20,Wolves,Midfielder,38,35
481,Hwang Hee-chan,Hwang,20,Wolves,Midfielder,38,27
482,Nelson Cabral Semedo,Semedo,20,Wolves,Defender,38,36
483,Daniel Castelo Podence,Podence,20,Wolves,Midfielder,38,32
484,Max Kilman,Kilman,20,Wolves,Defender,38,37
485,Luke Cundle,Cundle,20,Wolves,Midfielder,38,0
486,Pedro Lomba Neto,Neto,20,Wolves,Midfielder,38,18
487,Rayan Ait-Nouri,Ait-Nouri,20,Wolves,Defender,38,21
488,Fabio Silva,Fabio Silva,20,Wolves,Forward,38,0
489,Toti Antonio Gomes,Toti,20,Wolves,Defender,38,17
490,Francisco Jorge Tomas Oliveira,Chiquinho,20,Wolves,Midfielder,38,0
491,Adama Traore Diarra,Adama,20,Wolves,Midfielder,38,34
492,Matija Sarkic,Sarkic,20,Wolves,Goalkeeper,38,0
494,Yerson Mosquera Valdelamar,Mosquera,20,Wolves,Defender,38,0
503,Joao Filipe Iria Santos Moutinho,Moutinho,20,Wolves,Midfielder,38,31
516,Nathan Collins,Collins,20,Wolves,Defender,38,26
557,Jackson Smith,Smith,20,Wolves,Goalkeeper,38,0
558,Hugo Bueno Lopez,Bueno,20,Wolves,Defender,38,21
566,Joseph Hodge,Hodge,20,Wolves,Midfielder,38,6
567,Connor Ronan,Ronan,20,Wolves,Midfielder,38,1
568,Chem Campbell,Campbell,20,Wolves,Midfielder,38,5
579,Goncalo Manuel Ganchinho Guedes,Guedes,20,Wolves,Midfielder,37,13
589,Matheus Luiz Nunes,Matheus,20,Wolves,Midfielder,36,34
608,Sasa Kalajdzic,Kalajdzic,20,Wolves,Forward,33,1
625,Diego Da Silva Costa,Diego Costa,20,Wolves,Forward,32,23
629,Boubacar Traore,Traore,20,Wolves,Midfielder,32,10
657,Nathan Fraser,Fraser,20,Wolves,Forward,25,0
658,Harvey Griffiths,Griffiths,20,Wolves,Midfielder,25,0
664,Dexter Lembikisa,Lembikisa,20,Wolves,Defender,24,1
682,Matheus Santos Carneiro Da Cunha,Cunha,20,Wolves,Forward,21,17
698,Mario Lemina,Lemina,20,Wolves,Midfielder,20,19
704,Pablo Sarabia,Sarabia,20,Wolves,Midfielder,19,13
717,Daniel Bentley,Bentley,20,Wolves,Goalkeeper,18,2
721,Joao Victor Gomes da Silva,Joao Gomes,20,Wolves,Midfielder,18,11
