,Name,Team,Position,xG per fixture adj,xG per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33*,GW33,GW32,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
93,Pontus Jansson,Brentford,Defender,12.19421995907633,12.523793471483799,38,37,0.0,,1.8912023460410556,,48.744580718767835,1.9928924598269466,,24.863614457831325,,44.55267702936097,0.0,,0.0,64.708496221006,,0.0,,1.4844055702612498,,3.617444958631328,,0.0,,36.6609819121447,3.97718162195498,,5.731595319211968,1.9928924598269466,0.0,0.0,6.233929434509425,0.0,35.97051792828685,,,31.70094327089146,0.0,12.431807228915662,1.8912023460410556,0.0,28.94590862009437,1.5810247609708263,7.563330727130571,62.148588077095475,17.037124582869858,11.302704056084126,0.0,2.0554581673306775,2.0779764781698082,2.2218776916451333,0.0
94,Christian Nørgaard,Brentford,Midfielder,12.12156948668988,13.160561156977584,38,35,0.0,,0.0,,10.116799771819739,0.0,,0.0,,29.98737876976219,0.0,,28.90632003585836,0.0,,6.324099043883305,,1.4844055702612498,,9.947973636236153,,24.32273706896552,,7.776571920757967,3.97718162195498,,5.731595319211968,9.964462299134734,0.0,3.6788362806617236,2.0779764781698082,0.0,4.110916334661355,,,23.989903015809755,3.4175940646528886,6.215903614457831,0.0,1.808722479315664,48.985383818621244,7.9051238048541315,27.73221266614543,138.75033617212014,1.7933815350389322,3.2293440160240356,0.0,2.0554581673306775,0.0,0.0,46.32902298850575
95,Daniel Castelo Podence,Wolves,Midfielder,12.108956284257705,17.69770533853049,38,26,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,21.81875302078299,16.23357180710122,,21.748826979472142,24.846685266374386,56.657881136950905,,7.173526140155729,2.3164511494252875,22.689992181391712,,46.619277108433735,19.689834770114945,,0.0,,15.635054192812325,,66.76189740420271,,,34.687584043030036,45.2200796812749,0.0,0.0,0.0,0.0,26.900723025583982,0.0,0.0,21.359962904080554,4.1559529563396165,0.0,1.8394181403308618,2.0713023928055243,1.7135645011292682,0.0,0.0,0.0
96,Jay Rodriguez,Burnley,Forward,12.100106132487792,15.855311483949519,38,29,0.0,0.0,0.0,,0.0,0.0,,0.9552658865353281,55.18254420992585,27.79741379310345,22.266083553918747,55.79046920821114,13.92013567684243,,,1.0356511964027622,,20.234424025100854,3.361480323169143,2.2218776916451333,39.36738955823293,9.249561752988049,,27.449424136204303,22.918263288009886,3.4271290022585363,5.791127873563219,,,,0.0,0.0,,,,27.79741379310345,0.0,2.865797659605984,,0.0,8.671896010757509,0.0,16.554763262977755,0.0,30.43031419035562,0.0,4.632902298850575,11.347214076246335,0.0,29.06409614421632,17.47139442231076
97,Roberto Firmino,Liverpool,Forward,12.096671926668721,22.98367666067057,38,20,24.83691304991853,,58.86138049058758,0.0,0.0,0.0,,0.0,,0.0,0.0,,39.41198352597317,,40.53789511494253,0.0,,0.0,,,0.0,0.0,,4.743074282912478,52.10294500912171,,8.887510766580533,,26.926931106471812,,0.0,0.0,,0.0,5.426167437946992,0.0,0.0,0.0,0.0,0.0,0.0,33.915059760956176,31.886279357231146,95.10282981267439,3.97718162195498,10.356511964027622,0.0,0.0,0.0,7.114611424368718,15.586258487743123
98,Abdoulaye Doucoure,Everton,Midfielder,11.943490377143368,15.1284211443816,38,30,0.0,7.776571920757967,35.21214067769391,19.705991762986585,19.328511858222573,14.45316001792918,,6.458688032048071,,0.0,0.0,6.324099043883305,0.0,,0.904361239657832,1.9105317730706561,,4.1439357429718875,,7.95436324390996,,0.0,,0.0,0.0,,8.311905912679233,,7.422027851306249,,22.61003984063745,,,,5.781264007171672,19.9968992248062,24.32273706896552,56.51352028042063,26.926931106471812,0.0,0.0,0.0,0.0,8.070216907675196,37.86495673671199,25.97709747957187,0.0,16.600759990193676,21.582310756972113,13.670376258611554,34.02923559612094
99,Rodrigo Hernandez,Man City,Midfielder,11.94150489609927,13.750823819750673,38,33,9.350894151764138,,29.59079532814238,0.9552658865353281,22.6090309914458,17.942368839427665,,24.846685266374386,,18.499123505976097,19.376064096144216,,9.486148565824957,,,28.884409991386736,,3.9857849196538933,,15.129618768328445,,8.287871485943775,,0.0,11.392163160430384,,12.875926982316033,,26.015688032272525,,22.006285919540232,0.0,0.0,18.08722479315664,3.4175940646528886,27.702710709524514,3.4271290022585363,23.896729498952794,0.0,6.619208211143695,17.93603213844252,27.77347114556417,6.166374501992032,0.0,1.6146720080120178,11.562528014343345,0.0,1.6807401615845714,19.689834770114945,2.9688111405224995,0.0
100,Lucas Rodrigues Moura da Silva,Spurs,Midfielder,11.899345295673177,13.299268271634727,38,34,0.0,,14.229222848737436,2.3164511494252875,0.0,13.445921292676571,,0.0,,2.0554581673306775,2.0779764781698082,,0.0,0.0,0.0,0.0,,0.0,,0.0,4.743074282912478,0.0,,10.50792475188861,9.197090701654309,,0.0,,20.168881939014856,,11.138169257340243,57.941671420422146,64.43445305770886,0.0,,,12.617447347220624,21.748675124458003,,2.5631955484896665,22.69442815249267,0.0,3.5867630700778643,33.46136586733979,12.46785886901885,15.05693247126437,0.0,12.220327304048233,17.992427261857316,0.0,85.50940487203206
101,Juan Camilo Hernandez Suarez,Watford,Forward,11.862070366531109,18.030346957127286,38,25,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,2.5631955484896665,,56.51352028042063,,,34.02923559612094,21.971115390312544,50.96192528735632,,0.0,1.1109388458225666,0.0,,0.0,0.0,7.9051238048541315,40.078950397053745,,0.0,,0.0,0.8966907675194661,,,,1.0356511964027622,73.57786000616713,0.0,35.295543393276,1.9928924598269466,0.0,6.437963491158016,31.204838709677418,45.210816224336504,0.0,0.0,0.0,5.731595319211968,4.1439357429718875,3.083187250996016,27.013694216207508
102,Antonio Rudiger,Chelsea,Defender,11.799333902195833,13.187490831865931,38,34,0.0,,15.967031535053428,0.0,1.9105317730706561,52.95366568914956,18.932478368355994,0.0,,0.0,0.9197090701654309,,34.17648948129115,,,5.426167437946992,0.0,24.505883795047808,,,,12.220327304048233,,,,,2.0719678714859437,0.0,0.0,,9.688032048072108,35.97051792828685,0.0,13.373722411494592,22.69442815249267,11.96157922628511,8.966907675194662,0.0,16.939585908529047,27.73221266614543,25.29639617553322,17.18286355349881,31.914719760616872,0.0,13.795636052481463,0.0,35.223453815261045,6.233929434509425,0.0,2.3164511494252875,0.0
103,Patson Daka,Leicester,Forward,11.77648601926211,19.456802988346094,38,23,0.0,0.0,14.56529825959878,0.0,38.76964809384164,17.611726907630523,,21.81875302078299,3.7824046920821113,1.808722479315664,15.553143841515935,,0.0,0.0,,4.632902298850575,,0.0,,46.64023044863937,,42.03169900755444,,0.0,0.0,,40.081434262948214,,49.72722891566265,,,0.0,0.0,,,17.18286355349881,28.052682455292413,0.0,0.0,0.0,0.0,2.3164511494252875,34.17648948129115,68.75478986402966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Jeffrey Schlupp,Crystal Palace,Midfielder,11.678914791941429,13.868711315430447,38,32,24.911155747836833,22.69442815249267,34.28661188980184,,14.56529825959878,20.233599543639478,,1.7087970323264443,,0.0,30.253322908522286,,0.0,,,0.0,,11.463190638423937,,27.66793331698946,0.0,30.35163603765128,,5.178255982013811,16.32846127287375,,12.917376064096143,,8.22183266932271,,42.14446607341491,71.99367015767062,2.0719678714859437,,0.0,0.0,1.9928924598269466,0.8543985161632222,0.0,1.5810247609708263,1.9105317730706561,7.95436324390996,7.234889917262656,0.0,39.49739379723743,0.0,0.0,0.0,0.0,0.0,5.781264007171672
105,Virgil van Dijk,Liverpool,Defender,11.665245987707287,13.037627868614026,38,34,0.0,,0.0,34.28661188980184,34.18746987951807,20.800308512130137,,4.728005865102639,,1.9928924598269466,0.0,,3.4271290022585363,,22.006285919540232,2.0554581673306775,,3.5867630700778643,,,17.942368839427665,14.101852917481873,,1.5810247609708263,21.009252019807143,,18.885960378983633,,35.21214067769391,,0.0,17.647771696638,,0.0,0.0,17.66280006444337,0.0,7.5648093841642225,15.635054192812325,25.48096264367816,17.933815350389324,0.0,0.0,1.7135645011292682,3.97718162195498,17.606070338846955,11.109388458225666,20.50556438791733,21.67974002689377,24.505883795047808,4.4532167107837495
106,Christian Pulisic,Chelsea,Midfielder,11.636760456857052,20.09985897093491,38,22,0.0,,16.807401615845713,22.214361420243776,28.657976596059843,1.8912023460410556,1.9928924598269466,15.243743047830923,,0.0,32.18981745579008,,0.0,,,0.0,0.0,35.57305712184359,,,,29.995348837209303,,,,,0.0,0.0,3.97718162195498,,85.57761642463696,8.22183266932271,4.1559529563396165,21.971115390312544,31.204838709677418,0.0,5.380144605116797,8.56782250564634,5.97867737948084,32.77443315089914,3.1620495219416527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6594315245478
107,Gabriel Magalhaes,Arsenal,Defender,11.541581767222887,12.53086020441342,38,35,16.075219941348973,,0.0,2.0719678714859437,20.50556438791733,29.59079532814238,,3.9857849196538933,2.890632003585836,15.635054192812325,33.915059760956176,,36.6609819121447,4.1559529563396165,0.0,0.0,,5.997475753952439,,,17.194785957635904,2.0713023928055243,,,54.4501555325137,,18.181784751164503,,,,0.0,,0.0,17.942368839427665,3.5867630700778643,34.02923559612094,16.075219941348973,18.932478368355994,3.617444958631328,0.0,28.273814268632925,27.73221266614543,2.0779764781698082,6.665633074935401,4.110916334661355,6.215903614457831,0.0,5.937622281044999,0.0,0.0,0.0
108,Youri Tielemans,Leicester,Midfielder,11.31800906499961,13.440135764687035,38,32,16.554763262977755,0.0,1.7135645011292682,20.039475198526873,20.803225806451614,0.0,,2.0779764781698082,0.0,6.330528677604824,21.107838070628766,,6.975123609394314,0.0,,0.0,,7.689586645468999,,7.114611424368718,,32.47904014220116,,19.727196885428256,0.0,,34.94278884462152,,10.359839357429719,,,0.0,0.0,,,37.98317206562894,0.0,0.0,0.0,0.0,21.359962904080554,20.848060344827587,7.249558374819334,29.893386897404202,7.776571920757967,30.0394704584457,26.720956175298806,0.0,2.2266083553918747,31.384176863181313,6.686861205747296
109,Vitaly Janelt,Brentford,Midfielder,11.29785293876372,13.848981021710365,38,31,0.8543985161632222,,1.8912023460410556,,0.0,1.9928924598269466,,6.215903614457831,,6.854258004517073,19.727196885428256,,82.38301210219633,18.488141777430286,,12.64819808776661,,0.7422027851306249,,17.18286355349881,,9.26580459770115,,22.218776916451333,0.0,,0.0,44.840080346106305,1.6146720080120178,23.912435824301202,0.0,0.0,0.0,,,35.128072273149996,1.7087970323264443,2.0719678714859437,1.8912023460410556,0.0,0.0,5.533586663397892,0.0,0.0,0.0,53.28417626439659,17.194785957635904,21.582310756972113,0.0,17.775021533161066,2.3164511494252875
110,Dominic Calvert-Lewin,Everton,Forward,11.148658128184794,24.92052993358954,38,17,8.107579022988507,29.995348837209303,36.24779187409667,1.7135645011292682,0.0,0.0,,0.0,,0.0,0.0,6.324099043883305,13.450361512791991,,0.0,0.0,,33.1514859437751,,0.0,,23.912435824301202,,31.61274509803922,0.0,,15.584823586273563,,14.101852917481873,,48.30326693227092,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.582310756972113,63.22549019607844,76.33585282373076
111,James Ward-Prowse,Southampton,Midfielder,11.014209390283742,11.626109911966173,38,36,15.967031535053428,,12.917376064096143,,25.891279910069052,1.1109388458225666,,38.02597609561753,5.533586663397892,8.107579022988507,0.0,,12.815977742448332,,,0.8567822505646341,1.808722479315664,16.623811825358466,,1.4844055702612498,,6.619208211143695,,17.93603213844252,15.539759036144577,,0.0,,16.23952007110058,,8.285209571222097,24.863614457831325,15.243743047830923,,26.662532299741603,18.5316091954023,13.360478087649403,5.042220484753714,3.2293440160240356,13.359650132351248,9.350894151764138,0.0,0.0,0.0,26.015688032272525,12.418456524959264,0.0,0.0,30.74828214836629,13.950247218788627,0.0
112,Joseph Willock,Newcastle,Midfielder,11.004493967168774,14.41968175008322,38,29,0.0,,0.0,,0.0,0.0,,27.461503049833123,0.0,1.6807401615845714,0.0,,26.935582329317267,,35.932844574780056,0.0,12.875926982316033,8.22183266932271,,27.962582302874576,,64.56173526140157,,40.52054132431126,29.313636363636363,,29.903948065712775,,0.0,,,,0.0,0.0,0.0,21.009252019807143,4.743074282912478,0.0,22.006285919540232,4.142604785611049,0.0,0.0,0.0,0.0,0.0,25.70346751693902,4.271992580816111,18.932478368355994,3.6788362806617236,8.311905912679233,0.0
113,Kyle Walker-Peters,Southampton,Defender,10.90450717443448,12.949102269640944,38,32,1.6807401615845714,,6.458688032048071,,28.998233499277337,0.0,,24.66549800796813,20.55332189262074,2.3164511494252875,2.890632003585836,,24.777556968733442,,,21.41955626411585,0.0,2.0779764781698082,,26.719300264702497,,56.73607038123167,,23.91470951792336,4.1439357429718875,,33.80604378661733,,0.0,,0.0,4.1439357429718875,17.933815350389324,,4.4437553832902665,2.3164511494252875,4.110916334661355,17.647771696638,0.0,10.39083899182875,10.389882390849042,8.56782250564634,0.0,0.0,8.671896010757509,32.47904014220116,3.97718162195498,0.0,8.139251156920489,0.0,0.0
114,Sergi Canos,Brentford,Midfielder,10.767338156395772,13.19867257880772,38,31,14.524774774774777,,0.0,,0.0,0.0,,0.0,,0.0,6.2768353726362625,,0.0,0.0,,22.134346653591567,,19.297272413396247,,0.0,,2.3164511494252875,,12.220327304048233,0.0,,11.463190638423937,0.0,32.29344016024036,1.8394181403308618,2.0779764781698082,0.0,27.748685258964144,,,0.0,58.95349761526233,4.1439357429718875,3.7824046920821113,4.52180619828916,55.66520888479687,14.229222848737436,1.6807401615845714,5.781264007171672,31.384176863181313,3.2293440160240356,3.8210635461413123,0.0,27.013694216207508,2.2218776916451333,40.53789511494253
115,Reece James,Chelsea,Defender,10.71981763261407,15.667425770743641,38,26,3.4271290022585363,,38.657023716445146,3.4175940646528886,8.597392978817952,23.640029325513197,60.78322002472188,0.0,,2.3164511494252875,0.9197090701654309,,0.0,,,0.0,0.0,32.411007599901936,,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,5.194941195424521,1.9105317730706561,13.23841642228739,2.5631955484896665,8.070216907675196,0.0,12.953800988875154,13.445921292676571,34.78254474135818,47.9311457018651,15.586258487743123,0.0,0.0,0.0,0.0,0.0,0.0,75.28466235632185,2.2218776916451333
116,Marcus Rashford,Man Utd,Midfielder,10.715530655608088,16.287606596524295,38,25,0.0,,,,0.0,0.0,2.890632003585836,0.0,6.458688032048071,5.937622281044999,45.38885630498534,,3.361480323169143,,,0.0,,7.95436324390996,,5.140693503387804,,0.0,0.0,7.357672561323447,55.33586663397892,,34.97093993325918,19.67737273165248,0.0,,1.9105317730706561,0.0,28.035198429392793,,,18.555069628265624,15.553143841515935,17.373383620689655,8.671896010757509,17.992427261857316,0.0,17.611726907630523,71.04556835252879,15.967031535053428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Edward Nketiah,Arsenal,Forward,10.651784102263003,19.2746569469521,38,21,65.24648093841643,,19.895947272472306,21.75566265060241,73.4782723900371,52.00806451612903,,24.911155747836833,73.71111609143883,12.875926982316033,26.720956175298806,,7.776571920757967,0.0,0.0,0.0,,3.4271290022585363,,,3.8210635461413123,0.0,,,0.0,,3.1620495219416527,,,,0.0,,0.0,0.0,1.7933815350389322,0.0,14.184017595307918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Jacob Ramsey,Aston Villa,Midfielder,10.62067983160585,11.870171576500654,38,34,0.0,7.9051238048541315,4.4437553832902665,0.0,0.0,24.492691909310622,,18.488141777430286,,,21.75566265060241,,2.865797659605984,2.3164511494252875,,11.656979977753059,3.4175940646528886,6.437963491158016,,20.554581673306775,,20.562774013551216,,1.808722479315664,32.46714361420244,,0.0,,35.87206427688504,,6.213907178416573,,0.0,,42.30555875244562,0.0,21.84962210059943,0.0,0.0,0.0,3.6788362806617236,0.0,12.74048132183908,0.0,39.36738955823293,2.98933868974042,12.292815249266862,41.914164051994625,0.0,0.904361239657832,4.28391125282317
119,Thomas Partey,Arsenal,Midfielder,10.234831979095603,16.20515063356804,38,24,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.2218776916451333,7.272917673594329,25.834752128192285,57.145165493875425,,1.7135645011292682,,,5.731595319211968,51.782559820138104,,,32.47904014220116,,0.0,,,,3.97718162195498,,5.195419495914375,22.214361420243776,14.347052280311457,0.9197090701654309,0.9456011730205278,7.9715698393077865,9.04361239657832,11.302704056084126,0.0,7.563330727130571,80.00209440953762,11.109388458225666,3.083187250996016,8.287871485943775,15.810247609708263,2.9688111405224995,0.0,0.0,0.0
120,Jakub Moder,Brighton,Midfielder,10.173269326493253,13.806579800240844,38,28,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,4.1439357429718875,0.0,,3.617444958631328,,20.779764781698084,,4.743074282912478,36.868510506798515,45.409459279925606,,,8.403700807922856,14.45316001792918,33.328165374677,,0.0,5.781264007171672,10.356511964027622,,3.8210635461413123,,14.715345122646895,17.037124582869858,23.92315845257022,4.1559529563396165,0.0,0.0,63.63490595127968,18.555069628265624,12.74048132183908,2.2218776916451333,0.0,2.0713023928055243,20.803225806451614,0.0,15.01973522922285
121,Craig Dawson,West Ham,Defender,10.166296634071903,11.362331532198011,38,34,2.0554581673306775,,11.93154486586494,,28.203705834963746,0.0,,2.890632003585836,,1.5810247609708263,2.0713023928055243,,0.0,4.1439357429718875,,7.272917673594329,,0.0,,17.194785957635904,,31.65264338802412,,29.41295282773,1.7135645011292682,,0.0,,24.777556968733442,6.679825066175624,2.2218776916451333,0.0,34.94894466628637,,1.1582255747126438,0.0,27.461004034065443,6.166374501992032,0.0,5.731595319211968,38.75212819228843,0.0,0.0,1.8912023460410556,0.0,0.0,0.0,15.635054192812325,39.9937984496124,22.689992181391712,18.08722479315664
122,Francisco Machado Mota de Castro Trincao,Wolves,Midfielder,10.034777349315435,13.618626402642377,38,28,0.0,,0.0,0.0,39.02353204840879,0.0,,6.324099043883305,,,0.0,,21.81875302078299,39.30233174350822,,5.673607038123167,0.0,0.0,,5.380144605116797,0.0,0.0,,0.0,11.582255747126437,,0.0,,0.0,,3.9857849196538933,,,0.0,19.526852589641436,0.0,0.0,15.810247609708263,1.4844055702612498,0.0,8.887510766580533,33.09604105571847,0.0,0.0,22.6090309914458,0.0,9.32086076762486,25.70346751693902,25.907601977750307,63.195020080321285,22.689992181391712
123,Salomon Rondon,Everton,Forward,9.869038935785872,17.270818137625277,35,20,0.0,0.0,0.0,0.0,1.6807401615845714,2.890632003585836,,35.522784176264395,,6.722960646338286,0.0,3.1620495219416527,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,16.23357180710122,0.0,,0.0,,14.101852917481873,,26.720956175298806,,,,0.0,41.104737295434965,0.0,0.0,84.9233981050265,0.0,0.0,0.0,11.994951507904878,31.384176863181313,21.921817058096416,4.4532167107837495,42.59851780248107,0.0,,,
124,Andrew Robertson,Liverpool,Defender,9.751367670231556,12.77765418857928,38,29,41.07643312101911,,0.0,0.0,2.0719678714859437,17.18286355349881,,25.531231671554252,,1.9928924598269466,7.95436324390996,,2.570346751693902,,11.582255747126437,8.22183266932271,,7.173526140155729,,,17.942368839427665,0.0,,11.067173326795784,3.361480323169143,,16.6640826873385,,24.85562871366629,,0.0,0.0,,42.475341365461844,12.661057355209648,34.28661188980184,11.463190638423937,3.7824046920821113,3.6788362806617236,0.0,16.14043381535039,6.166374501992032,3.9857849196538933,3.4271290022585363,0.0,9.32086076762486,0.0,5.126391096979333,18.789108023307936,0.0,0.0
125,Nicolas Pepe,Arsenal,Midfielder,9.679813171961646,18.391645026727126,38,20,8.51041055718475,,3.617444958631328,0.0,0.0,0.0,,0.0,0.0,5.5182544209925855,57.552828685258966,,0.0,2.0779764781698082,0.0,0.0,,6.854258004517073,,,20.06058361724189,39.35474546330496,,,0.0,,0.0,,,,0.0,,13.359650132351248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.770370370370365,4.110916334661355,0.0,37.94459426329983,68.28265623201749,0.0,0.0,52.818211016540864
126,Pascal Groß,Brighton,Midfielder,9.675418703675986,12.67813485309267,38,29,22.417269187986655,,27.34075251722311,,75.72991347342398,7.6421270922826245,,1.8394181403308618,3.97718162195498,2.0719678714859437,0.0,,4.4532167107837495,,0.0,6.458688032048071,,16.278502313840978,,0.0,,0.0,6.975123609394314,6.854258004517073,,,8.403700807922856,2.890632003585836,24.440654608096466,,0.0,0.0,1.0356511964027622,,0.0,,0.0,0.0,6.835188129305777,10.389882390849042,0.0,0.0,33.80604378661733,28.203705834963746,23.164511494252874,8.887510766580533,0.0,0.0,8.51041055718475,17.992427261857316,11.067173326795784
127,Ethan Pinnock,Brentford,Defender,9.488533219354595,11.267633197983582,38,32,0.0,,0.0,,0.0,0.0,,0.0,,0.0,1.7933815350389322,,2.890632003585836,1.6807401615845714,,0.0,,1.4844055702612498,,0.0,,0.0,,2.2218776916451333,0.0,,22.926381276847874,71.74412855377008,0.0,0.0,0.0,19.8859081097749,38.02597609561753,,,0.0,3.4175940646528886,4.1439357429718875,19.857624633431083,5.426167437946992,37.11013925653125,0.0,5.042220484753714,41.914164051994625,17.037124582869858,53.28417626439659,0.0,0.0,6.233929434509425,4.4437553832902665,0.0
128,Stuart Armstrong,Southampton,Midfielder,9.380668021401307,14.258615392529986,38,25,6.722960646338286,,0.0,,21.748675124458003,5.554694229112833,,5.138645418326694,14.229222848737436,19.689834770114945,14.45316001792918,,1.7087970323264443,,,0.8567822505646341,65.11400925536391,24.9357177380377,,46.01657267809875,,17.0208211143695,,24.911155747836833,30.043534136546185,,0.0,,18.150051844171234,,0.0,18.647710843373492,7.173526140155729,,0.0,0.0,0.0,0.0,0.0,0.0,9.350894151764138,0.0,1.5810247609708263,3.4175940646528886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Moussa Sissoko,Watford,Midfielder,9.34207208831479,9.861076093221167,38,36,17.343792021515018,,5.042220484753714,3.7824046920821113,36.6609819121447,1.5810247609708263,,39.7718162195498,,6.213907178416573,33.321542130365664,,0.0,,,0.0,0.0,44.012571839080465,,1.9928924598269466,36.6609819121447,4.1559529563396165,,0.0,0.8966907675194661,0.0,8.906433421567499,,5.426167437946992,,0.0,15.243743047830923,,,,0.0,3.97718162195498,30.35163603765128,6.722960646338286,21.921817058096416,2.3164511494252875,0.0,0.9456011730205278,0.0,0.0,6.330528677604824,0.0,16.23952007110058,5.179919678714859,0.0,0.0
130,Juraj Kucka,Watford,Midfielder,9.305675568429209,13.600602753858075,38,26,0.0,,0.0,0.0,0.0,60.0789409168914,,0.0,,5.178255982013811,5.980789613142555,,27.449424136204303,,,33.10952652595551,0.0,0.0,,0.9964462299134733,0.0,0.0,,2.0554581673306775,7.173526140155729,4.743074282912478,1.4844055702612498,,10.852334875893984,,2.0719678714859437,21.52057842046719,,,,18.64172153524972,13.92013567684243,21.67974002689377,0.0,0.0,24.32273706896552,11.036508841985171,28.368035190615835,11.302704056084126,6.835188129305777,14.469779834525312,2.9688111405224995,2.865797659605984,12.431807228915662,0.0,2.0779764781698082
131,Kenny McLean,Norwich,Midfielder,9.25095887264195,11.339885069690133,38,31,0.0,,0.0,0.0,0.0,0.0,,1.808722479315664,,1.9928924598269466,7.9051238048541315,,19.526852589641436,,,30.758346581875998,31.796952039444196,31.06953589208286,,7.357672561323447,,3.2293440160240356,,5.96577243293247,4.4437553832902665,,3.4271290022585363,,0.0,,0.8966907675194661,13.331266149870801,4.632902298850575,,24.9357177380377,5.97867737948084,4.1439357429718875,8.139251156920489,0.0,9.197090701654309,4.142604785611049,41.865527291997886,0.0,0.0,1.5810247609708263,22.69442815249267,29.98737876976219,23.164511494252874,7.563330727130571,0.0,0.0
132,Alex Iwobi,Everton,Midfielder,9.188256074649118,12.469776101309517,38,28,6.949353448275863,11.109388458225666,2.0713023928055243,23.989903015809755,3.361480323169143,2.890632003585836,,9.688032048072108,,19.328511858222573,1.9928924598269466,4.743074282912478,1.7933815350389322,,15.374141074183145,0.0,,0.0,,3.97718162195498,,1.8394181403308618,,41.865527291997886,0.0,,0.0,,0.0,,0.0,,,,2.890632003585836,0.0,19.689834770114945,0.0,39.35474546330496,11.93154486586494,0.0,21.971115390312544,0.0,43.04115684093438,0.0,2.2266083553918747,8.311905912679233,1.5810247609708263,22.61003984063745,3.4175940646528886,21.15330861380491
133,Miguel Almiron,Newcastle,Midfielder,9.091383623967925,11.515752590359371,38,30,3.1620495219416527,,16.215158045977013,,3.97718162195498,3.2293440160240356,,2.9688111405224995,102.20637381567613,3.361480323169143,28.657976596059843,,0.0,,9.456011730205278,10.117212012550427,0.0,0.0,,7.249558374819334,,0.0,,0.0,0.0,,0.0,,0.0,,,,8.96801606922126,7.95436324390996,0.0,8.403700807922856,64.82201519980387,0.0,0.0,0.0,0.0,11.562528014343345,4.4437553832902665,0.0,0.0,10.281387006775608,10.252782193958666,9.964462299134734,0.0,2.0779764781698082,16.14043381535039
134,Jan Bednarek,Southampton,Defender,9.002828174669624,11.035724859272442,38,31,0.0,,0.0,,0.0,0.0,,0.0,0.0,38.221443965517246,0.0,,23.92315845257022,,,15.422080510163413,0.0,4.1559529563396165,,21.52388076878812,,0.0,,0.0,6.215903614457831,,79.5436324390996,,21.971115390312544,,34.17648948129115,0.0,15.243743047830923,,0.0,4.632902298850575,0.0,31.093692989314572,11.302704056084126,13.359650132351248,2.0779764781698082,15.422080510163413,0.0,0.0,0.0,3.8210635461413123,0.0,0.0,0.0,0.0,0.0
135,Sergio Reguilon,Spurs,Defender,8.956137589412348,13.61332913590677,38,25,0.0,,0.0,0.0,0.0,0.0,,0.0,,2.0554581673306775,17.66280006444337,,0.0,24.210650723025584,36.998247011952195,9.964462299134734,,16.075219941348973,,0.0,0.0,0.0,,0.0,48.744580718767835,,0.0,,27.73221266614543,,28.273814268632925,0.0,24.440654608096466,0.0,,,0.0,6.213907178416573,,48.70071542130366,22.69442815249267,0.0,0.8966907675194661,3.617444958631328,2.0779764781698082,2.3164511494252875,2.890632003585836,2.2218776916451333,8.56782250564634,0.0,3.97718162195498
136,Aymeric Laporte,Man City,Defender,8.846853475052486,10.187285819757408,38,33,17.66280006444337,,4.483453837597331,0.0,33.46136586733979,0.0,,3.4271290022585363,,0.0,0.0,,1.5810247609708263,,,11.109388458225666,,0.0,,3.7824046920821113,,2.0719678714859437,,0.0,4.142604785611049,,23.912435824301202,,0.0,,22.006285919540232,0.0,15.967031535053428,6.330528677604824,17.942368839427665,13.373722411494592,40.268765776537805,0.0,3.5867630700778643,0.0,0.0,0.0,0.0,3.1620495219416527,0.0,11.562528014343345,0.0,6.722960646338286,71.80998563218391,17.812866843134998,0.0
137,Leander Dendoncker,Wolves,Midfielder,8.784652908184622,11.127227017033855,38,30,33.90811216825238,,0.0,67.61208757323466,8.671896010757509,2.0554581673306775,,1.5810247609708263,,,0.0,,6.233929434509425,19.65116587175411,,7.5648093841642225,0.0,0.0,,3.5867630700778643,0.0,18.488141777430286,,51.799196787148595,31.27209051724138,,2.0713023928055243,,0.9197090701654309,,0.0,,,24.570372030479607,0.0,0.0,12.917376064096143,15.01973522922285,0.0,0.0,0.0,0.0,0.0,5.194941195424521,0.0,16.554763262977755,0.0,0.0,0.0,4.1439357429718875,0.0
