,Name,Team,Position,xG per fixture adj,xG per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29*,GW29,GW28,GW27*,GW27,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21,GW20*,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW6,GW5,GW4,GW3,GW2,GW1
122,Matheus Luiz Nunes,Wolves,Midfielder,9.049607302429404,9.581937143748782,36,34,5.202664828853665,,14.282623534649058,,0.0,6.398719156149935,,20.919495761790916,4.000565271153507,1.883499667332003,1.8059968102073367,20.981899746440416,,0.0,0.0,,0.0,0.0,2.412356199403494,3.5687362117869528,9.989603691639523,,1.833187631536345,,10.855602897315723,18.07307022634939,,10.712039903680772,,38.39231493689961,0.0,0.0,10.40532965770733,0.0,0.0,45.20399201596807,0.0,5.082405745062838,13.251726155646578,17.528792569659444,0.0,7.33275052614538,4.610586319218242,18.224678111587984,32.83322531127409,,
123,Jeffrey Schlupp,Crystal Palace,Midfielder,8.837830312925652,9.877575055622787,38,34,0.0,,0.0,,0.0,1.9313661947808292,,31.162297901616792,6.2739591578280836,1.6803086511351835,5.499562894609035,14.970880846141135,,9.417498336660016,45.52331725246957,6.1527928711149755,0.0,0.0,,10.855602897315723,3.6119936204146734,,0.0,,27.59930362116992,0.0,0.0,36.44224692802809,,5.794098584342487,0.7684310532030403,0.0,8.470676241771397,6.816752665978673,9.165938157681724,0.0,1.7925597593794524,0.0,1.871360105767642,0.0,,32.80442060085837,23.477958532695375,0.0,2.1329063853833117,0.0,41.62131863082932
124,James Ward-Prowse,Southampton,Midfielder,8.816679446993842,8.816679446993842,38,38,28.94827439284193,,2.46111714844599,,0.0,30.494434470377026,,0.0,0.0,2.6013324144268326,2.0002826355767533,0.0,,0.0,29.93617601910285,4.514992025518342,2.9570682451253485,24.485495675316038,,6.549760370186747,7.730173590793837,,3.585119518758905,,3.6119936204146734,4.265812770766623,,48.728950882920316,,2.541202872531419,6.245288370627168,43.06955009780483,0.0,8.504849785407727,1.0001413177883767,0.0,0.7684310532030403,0.0,0.0,13.442469209081468,17.063251083066493,13.444198195345894,0.0,1.9713788300835657,0.0,0.935680052883821,23.17639433736995
125,Conor Gallagher,Chelsea,Midfielder,8.811015521819265,9.566245423689487,38,35,9.719828326180258,12.813962395543177,23.002089378990135,,22.87082585278277,16.137052117263845,,0.0,0.0,,15.997261464898935,19.71815735317398,0.0,2.1329063853833117,3.360617302270367,,17.89324683965403,4.678400264419105,,0.0,17.415282499595275,,1.9476436188510495,,4.460920264733691,24.123561994034944,,6.00084790673026,0.0,0.0,0.0,15.368621064060806,20.65463519313305,0.0,41.83899152358183,0.0,0.0,0.0,13.444198195345894,9.00127186009539,,7.790574475404198,0.0,0.0,20.58496116344406,3.8627323895616583,0.0
126,Jefferson Lerma Solis,Bournemouth,Midfielder,8.458683609662103,8.68729668019351,38,37,0.8401543255675917,,1.9713788300835657,,2.0002826355767533,3.3129315389116445,,47.71968269707487,5.499562894609035,6.816752665978673,9.656830973904146,0.0,9.84446859378396,8.029656476520643,6.398719156149935,,0.0,0.0,,47.64718514219385,0.0,,2.4299570815450644,,4.92223429689198,0.0,,0.0,,1.9713788300835657,0.0,5.52155256485274,1.6803086511351835,33.684481903817556,2.8970492921712436,5.842930856553148,4.582969078840862,33.90299401197605,1.883499667332003,36.11993620414673,0.0,1.694135248354279,2.6888396390691787,7.237068598210483,6.503331036067081,0.0,18.129704275758147
127,Pervis Estupinan,Brighton,Defender,8.444120268016052,8.685380847102225,36,35,2.1329063853833117,16.43006384213581,11.915719604986242,4.859914163090129,35.11798759476224,7.5613889301083255,8.871204735376045,9.85907867658699,8.470676241771397,,27.607762824263702,1.9313661947808292,5.3790173724212815,10.83598086124402,,19.002685037979155,7.485440423070568,2.921465428276574,,,13.382760794201072,,7.000989224518636,,2.305293159609121,1.883499667332003,,9.649424797613976,,6.721234604540734,2.6013324144268326,5.499562894609035,12.79743831229987,19.71815735317398,24.29483128535206,0.0,0.0,1.8059968102073367,1.9313661947808292,0.0,,0.0,3.5687362117869528,6.549760370186747,3.895287237702099,,
128,Romain Perraud,Southampton,Defender,8.336172118718181,10.923260017630719,38,29,0.0,,0.0,,0.0,0.0,,0.0,4.610586319218242,0.0,0.0,0.0,,22.39790161678707,8.69114787651373,5.41799043062201,4.928447075208914,0.0,,0.0,1.1043105129705482,,9.85907867658699,,18.962966507177036,0.0,,0.0,,1.694135248354279,1.7843681058934764,0.0,28.94827439284193,64.39386266094421,22.003108991344284,19.509993108201243,16.905483170466887,8.764396284829722,27.931108531630876,6.721234604540734,2.1329063853833117,3.585119518758905,13.251726155646578,0.0,0.0,0.0,23.17639433736995
129,Emmanuel Dennis,Nott'm Forest,Forward,8.319973735087691,15.764160761218783,36,19,7.000989224518636,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.7779210047926,49.29539338293494,23.084592274678112,,33.79890840866451,1.6803086511351835,,0.0,0.0,,14.274944847147811,,0.0,0.0,,0.0,,0.0,0.0,23.656545961002788,0.0,20.768963317384372,10.40532965770733,0.0,0.0,1.7925597593794524,20.26261066114146,5.650499001996009,0.0,13.831758957654724,42.71816598955311,13.519563363465803,0.0,,
130,Mykhailo Mudryk,Chelsea,Midfielder,8.085765108577368,10.241969137531333,19,15,0.0,25.627924791086354,14.787057457922229,,0.0,1.5368621064060806,,2.6013324144268326,5.41799043062201,,28.302847207128888,0.0,2.412356199403494,31.993595780749672,0.0,,8.475748502994014,0.0,,0.9656830973904146,6.416156710377207,,5.842930856553148,,3.5687362117869528,15.680315296122712,,,,,,,,,,,,,,,,,,,,,
131,Luis Sinisterra Lucumi,Leeds,Midfielder,8.053139386554452,16.106278773108905,38,19,0.0,,0.0,,0.0,0.0,,0.0,34.84474384564206,7.1374724235739055,27.742096293140182,32.00452216922805,36.423907839617,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,37.270975463794144,1.8059968102073367,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.5687362117869528,10.359248170326017,68.93530898231106,0.0,6.398719156149935,,21.67196172248804,9.241697581243509,8.613910019560965,0.0,0.0,0.0
132,Marc Roca Junque,Leeds,Midfielder,8.048086944786794,9.557103246934318,38,32,0.0,,0.0,,0.0,0.0,,19.210776330076005,34.84474384564206,15.167128900094548,9.649424797613976,0.0,16.941352483542794,0.0,1.7925597593794524,,13.536144316452946,0.0,,0.9165938157681724,0.0,,0.0,0.0,0.0,0.0,,7.46517234884159,,1.9476436188510495,0.0,3.286012768427162,8.69114787651373,13.831758957654724,15.680315296122712,23.196785376615193,0.0,15.607994486560996,22.003108991344284,0.0,,66.82188197767145,0.0,0.0,0.0,0.0,15.236757954725347
133,Carlos Henrique Casimiro,Man Utd,Midfielder,8.000145378451547,10.000181723064433,35,28,18.735865111881502,19.877589233469866,36.88469055374593,,6.2739591578280836,7.790574475404198,6.1527928711149755,14.93034469768318,3.8627323895616583,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,4.000565271153507,0.0,13.001837131248896,0.0,,13.831758957654724,20.614437232863704,44.8945840813884,11.598392688307596,8.531625541533247,0.0,18.773278720499317,4.828415486952073,9.719828326180258,4.200771627837958,11.501044689495068,,0.0,0.0,0.0,,,
134,Timothy Castagne,Leicester,Defender,7.932613739343682,8.14700870527189,38,37,0.0,,20.65463519313305,,0.0,7.1374724235739055,,1.6803086511351835,0.0,17.0293177141048,13.144051073708647,0.7684310532030403,0.0,5.000706588941883,6.320988835725679,,13.251726155646578,1.833187631536345,,0.0,5.914136490250697,,4.828415486952073,,0.0,0.0,,3.388270496708558,,7.1374724235739055,2.412356199403494,48.59914163090129,0.0,7.5613889301083255,11.501044689495068,1.7925597593794524,18.71360105767642,30.004239533651297,3.073724212812161,1.694135248354279,0.0,0.0,0.0,30.920694363175347,3.66637526307269,0.0,33.410940988835726
135,Pablo Sarabia,Wolves,Midfielder,7.9127270881527,11.564754974992407,19,13,0.0,,7.5613889301083255,,0.0,0.0,,0.0,0.0,6.59224883566201,1.8059968102073367,0.0,,1.694135248354279,38.36288216823666,,0.0,0.0,10.855602897315723,30.334257800189096,23.821362649294247,,6.416156710377207,,4.824712398806988,18.07307022634939,,,,,,,,,,,,,,,,,,,,,
136,Ryan Sessegnon,Spurs,Defender,7.795633145050105,17.42553291246494,38,17,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,3.286012768427162,0.0,0.0,27.313990351481742,,2.0002826355767533,0.0,0.0,0.0,37.39152109075416,14.600190010857764,51.029098712446356,3.9427576601671315,0.0,2.46111714844599,0.0,7.533998669328012,75.83564450047274,0.0,1.694135248354279,1.7925597593794524,18.773278720499317,48.57947223571314
137,Felipe Augusto de Almeida Monteiro,Nott'm Forest,Defender,7.775738764386381,8.74770610993468,18,16,0.0,,14.307328279347578,,20.981899746440416,1.833187631536345,,0.0,14.76670289067594,14.474137196420966,8.871204735376045,6.398719156149935,8.421120475954389,8.962798796897262,0.0,,10.62251407129456,1.6803086511351835,,18.50261437908497,6.572025536854324,,3.5687362117869528,,0.0,,,,,,,,,,,,,,,,,,,,,,
138,Amadou Onana,Everton,Midfielder,7.772258906832698,8.714350895539692,37,33,5.3790173724212815,,5.377679278138357,,3.286012768427162,0.0,,0.0,1.2149785407725322,0.0,0.0,3.9427576601671315,,17.38229575302746,4.417242051882193,,9.029984051036683,6.776540993417116,2.6013324144268326,24.52842343190808,12.163840687489673,,0.0,,16.90866069377441,1.9476436188510495,,32.080783551886036,,0.0,13.144051073708647,0.0,3.073724212812161,9.417498336660016,3.5687362117869528,8.001130542307013,0.0,9.656830973904146,15.771030640668526,9.165938157681724,7.790574475404198,4.824712398806988,31.813121798049913,0.0,0.8470676241771395,23.461970239216427,
139,Sven Botman,Newcastle,Defender,7.754914104558153,8.185742665922495,38,36,0.0,,3.766999334664006,2.46111714844599,0.0,27.313990351481742,,43.079909341104106,1.6803086511351835,6.7597816817329015,0.0,18.962966507177036,1.9476436188510495,1.9713788300835657,0.0,,7.17023903751781,0.0,,,6.030890498508736,,14.600190010857764,,3.895287237702099,10.001413177883766,,0.0,,2.6013324144268326,15.906560899024957,3.766999334664006,0.0,1.833187631536345,0.0,1.9313661947808292,3.360617302270367,3.9427576601671315,32.50794258373206,16.951497005988024,0.0,47.0066419360537,0.0,5.377679278138357,9.858038305281486,0.0,0.0
140,Wilfried Gnonto,Leeds,Forward,7.739171654029736,10.641361024290887,33,24,0.0,,1.9476436188510495,,2.4299570815450644,0.0,,29.200380021715528,0.0,2.6765521588402144,0.0,0.0,0.0,0.0,3.585119518758905,,4.92223429689198,2.2086210259410963,,10.99912578921807,1.6803086511351835,,11.828272980501394,16.756720055710307,21.17669060442849,22.57496012759171,,38.39231493689961,,33.10994152046784,10.93480686695279,39.432153221125944,0.0,1.5368621064060806,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
141,Adam Armstrong,Southampton,Forward,7.643002111613472,9.681136008043731,38,30,20.5050276949297,,0.0,,0.0,3.388270496708558,,0.0,23.05293159609121,2.6013324144268326,0.0,0.0,,0.0,0.0,0.0,1.9713788300835657,0.0,,0.0,23.19052077238151,,0.0,,6.320988835725679,20.26261066114146,,5.881080278973142,,0.0,0.0,0.0,30.154452492543676,10.93480686695279,0.0,13.006662072134162,9.221172638436483,0.0,0.0,40.327407627244405,2.1329063853833117,13.444198195345894,30.920694363175347,24.64223537604457,3.766999334664006,3.742720211535284,0.9656830973904146
142,Bruno Guimaraes Rodriguez Moura,Newcastle,Midfielder,7.520368413023573,8.930437490465494,38,32,2.2086210259410963,,10.359248170326017,22.150054336013913,0.0,20.81065931541466,,11.915719604986242,4.200771627837958,0.0,2.1329063853833117,0.9029984051036684,0.9738218094255248,10.842583565459611,28.800299222022748,,11.651638435966442,3.286012768427162,,,0.0,,0.0,,0.0,10.001413177883766,,3.5687362117869528,,13.006662072134162,1.871360105767642,24.485495675316038,30.920694363175347,6.416156710377207,0.0,0.0,6.721234604540734,32.52775069637883,23.477958532695375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541202872531419
143,Diogo Dalot Teixeira,Man Utd,Defender,7.484531940381874,10.9389312974812,38,26,9.81402458241412,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,23.717893476959908,0.0,3.6119936204146734,4.859914163090129,,,0.0,20.5050276949297,,,6.59224883566201,,0.935680052883821,5.614080317302926,0.0,0.0,0.0,0.0,,20.747638436482088,0.0,0.0,0.0,4.265812770766623,9.738218094255247,4.417242051882193,37.661640798226166,2.4299570815450644,15.122777860216651,0.0,,5.202664828853665,3.766999334664006,3.66637526307269,12.061780997017472,20.768963317384372,68.91128015648772
144,Gianluca Scamacca,West Ham,Forward,7.482313374812196,17.770494265178964,38,16,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,7.17023903751781,,6.549760370186747,24.380956937799045,0.0,20.718496340652035,2.0002826355767533,29.570682451253486,27.66351791530945,9.649424797613976,64.16156710377207,56.207595335644505,8.962798796897262,1.6803086511351835,0.0,0.0,9.598078734224902,2.46111714844599,13.553081986834233,0.0
145,Pascal Struijk,Leeds,Defender,7.40868510734546,9.707932209625085,38,29,12.553880266075389,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,17.002402402402403,1.694135248354279,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,32.52775069637883,0.0,3.6119936204146734,,2.1329063853833117,,3.895287237702099,0.0,31.21712130005804,17.38229575302746,18.442345276872967,9.649424797613976,1.7843681058934764,0.0,42.92198483804274,21.002967673555908,2.1329063853833117,,22.57496012759171,0.0,20.919495761790916,0.0,16.498688683827105,3.585119518758905
146,Luke Ayling,Leeds,Defender,7.319930547167832,9.591633130771642,38,29,16.416612655637046,,5.842930856553148,,40.094291845493565,0.0,,7.684310532030403,7.533998669328012,0.0,0.0,12.00169581346052,5.929473369239977,0.0,31.36979578914042,,28.302847207128888,14.356036668617126,,9.165938157681724,8.401543255675916,,22.670856545961005,7.885515320334263,19.48255535607421,5.41799043062201,,4.265812770766623,,3.895287237702099,0.0,3.286012768427162,0.0,0.0,0.0,18.735865111881502,0.0,0.0,0.0,0.0,,5.41799043062201,0.0,0.0,0.0,0.0,0.0
147,Kieffer Moore,Bournemouth,Forward,7.316624039516286,10.29747087043033,38,27,6.721234604540734,,16.756720055710307,,2.0002826355767533,0.0,,3.742720211535284,0.0,18.50261437908497,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,11.858946738479954,,15.350972886762362,,0.0,21.002967673555908,2.2086210259410963,32.766018697136076,15.906560899024957,42.49005628517824,3.895287237702099,3.66637526307269,0.0,1.883499667332003,3.6119936204146734,0.0,0.0,0.0,30.154452492543676,20.81065931541466,6.572025536854324,18.129704275758147
148,Stuart Armstrong,Southampton,Midfielder,7.311675197930423,8.682614297542377,38,32,0.0,,0.0,,1.7843681058934764,7.623608617594257,,60.74892703862661,4.610586319218242,0.0,0.0,0.0,,5.842930856553148,10.62251407129456,0.0,16.756720055710307,0.0,,5.614080317302926,4.417242051882193,,0.0,,0.0,0.0,,0.0,,0.0,7.1374724235739055,0.0,0.0,4.859914163090129,25.003532944709416,50.72598208132323,0.0,0.0,1.643006384213581,31.085710046000894,4.265812770766623,10.755358556276715,0.0,0.0,2.8252495009980043,21.52064121632788,0.0
149,Alejandro Garnacho,Man Utd,Midfielder,7.308514457199812,14.617028914399624,38,19,18.735865111881502,37.54655744099863,12.294896851248645,,15.236757954725347,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.833187631536345,6.030890498508736,,,0.9417498336660015,,24.327681374979345,13.099520740373494,4.000565271153507,0.0,9.00127186009539,21.359082994776553,,26.89508686210641,25.095836631312334,1.694135248354279,22.304601323668454,37.32586174420795,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
150,Alexandre Moreno Lopera,Aston Villa,Defender,7.218258268173235,7.59816659807709,20,19,0.0,,0.0,,0.0,5.377679278138357,,18.728098885793873,4.460920264733691,3.6119936204146734,12.149785407725323,5.082405745062838,14.126247504990022,0.0,14.600190010857764,,7.790574475404198,8.001130542307013,,1.6803086511351835,5.202664828853665,,3.286012768427162,,16.951497005988028,3.66637526307269,,19.649281110560242,,,,,,,,,,,,,,,,,,,
151,Dan Burn,Newcastle,Defender,7.17759272151627,7.17759272151627,38,38,0.0,,5.650499001996009,61.527928711149755,0.935680052883821,0.0,,1.833187631536345,0.0,14.485246460856217,2.1329063853833117,0.0,5.842930856553148,8.871204735376045,0.0,,8.962798796897262,0.0,,,13.267959096719219,,0.0,,9.738218094255247,19.002685037979155,,0.0,,7.803997243280498,6.549760370186747,5.650499001996009,22.08621025941096,1.833187631536345,2.1329063853833117,5.794098584342487,5.040925953405551,3.9427576601671315,0.0,15.167128900094548,0.0,4.000565271153507,0.0,1.7925597593794524,3.286012768427162,4.92223429689198,30.494434470377026
152,Joao Cancelo,Man City,Defender,7.175461223292914,16.03926626383122,38,17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.9713788300835657,,24.29483128535206,0.0,16.842240951908778,44.24692185007975,5.353104317680429,16.009747172322026,2.46111714844599,,28.94827439284193,32.080783551886036,0.0,15.236757954725347,34.12650216613299,12.706014362657093,0.0,24.299570815450647,9.221172638436483,4.8691090471276235
153,Raul Jimenez,Wolves,Forward,7.124852590048387,18.049626561455913,38,15,5.202664828853665,,0.0,,3.9427576601671315,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,56.14080317302926,,18.224678111587984,25.107760532150778,10.855602897315723,5.353104317680429,4.610586319218242,,0.0,,7.237068598210483,0.0,,1.9476436188510495,,0.0,34.4991295264624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87429424538546,44.9542060085837,5.794098584342487,0.0,0.0
154,Joachim Andersen,Crystal Palace,Defender,7.096001126733842,8.426501337996438,38,32,0.0,,3.5687362117869528,,0.0,16.416612655637046,,6.816752665978673,0.0,3.360617302270367,0.0,15.906560899024957,,16.951497005988028,0.0,4.92223429689198,0.0,4.265812770766623,,2.412356199403494,46.95591706539075,,0.0,,0.0,0.0,0.0,0.0,,17.38229575302746,3.073724212812161,3.5687362117869528,1.694135248354279,0.0,17.415282499595275,14.282623534649058,19.71815735317398,0.0,24.327681374979345,0.0,,2.4299570815450644,0.0,27.931108531630876,0.0,8.44324669791223,7.803997243280498
155,Abdoulaye Doucoure,Everton,Midfielder,7.038322570239661,10.698250306764285,38,25,19.979207383279046,,5.377679278138357,,9.858038305281486,49.222342968919804,,12.242747837658019,10.93480686695279,0.0,0.0,0.0,,3.8627323895616583,38.65086795396918,,1.8059968102073367,34.72977259126272,0.0,21.329063853833116,5.614080317302926,,2.412356199403494,,13.006662072134162,0.0,,0.0,,4.92223429689198,0.0,0.0,0.0,3.766999334664006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1329063853833117,27.607762824263702
156,Christian Nørgaard,Brentford,Midfielder,6.922149733896458,11.956440449457519,38,22,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,19.71815735317398,12.149785407725323,5.914136490250697,0.0,9.417498336660016,14.66550105229076,3.360617302270367,3.5687362117869528,,,17.002402402402403,,33.81732138754882,,1.833187631536345,0.0,,13.063327904451684,,22.917383894333195,18.50261437908497,21.24502814258912,3.286012768427162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.167561952811994,21.412417270721715,0.0,0.0
157,Jaidon Anthony,Bournemouth,Midfielder,6.889130174119723,8.726231553884983,38,30,0.0,,0.0,,6.00084790673026,9.938794616734933,,0.0,0.0,8.764396284829722,16.416612655637046,0.0,0.0,0.0,6.398719156149935,,0.0,2.6013324144268326,,9.858038305281486,1.7925597593794524,,6.074892703862662,,15.997261464898935,24.564961101137047,,5.41799043062201,,37.456197771587746,4.000565271153507,17.66896820752877,27.725092743730524,0.0,3.8627323895616583,16.55497076023392,0.0,6.245288370627168,1.883499667332003,0.0,9.719828326180258,14.400149611011374,0.0,8.44324669791223,0.0,0.0,0.0
158,Jean-Philippe Mateta,Crystal Palace,Forward,6.854686228118241,8.982002643741144,38,29,5.929473369239977,,3.5687362117869528,,0.0,0.0,,0.0,3.585119518758905,0.0,0.0,1.871360105767642,,25.42724550898204,0.0,2.46111714844599,0.0,0.0,,12.061780997017472,9.932982456140351,,12.305585742229951,,8.871204735376045,20.65463519313305,18.728098885793873,0.0,,3.8627323895616583,6.147448425624322,0.0,0.0,0.0,0.0,5.881080278973142,0.0,0.0,0.0,4.417242051882193,,61.963905579399146,21.67196172248804,0.0,18.129704275758147,0.0,13.006662072134162
159,Trent Alexander-Arnold,Liverpool,Defender,6.823350627016487,7.0077655088277435,38,37,19.248470131131622,,7.46517234884159,,8.475748502994014,10.83598086124402,8.921840529467381,1.9313661947808292,1.9476436188510495,3.388270496708558,1.871360105767642,3.901998621640249,0.0,0.0,,,4.610586319218242,1.9713788300835657,3.585119518758905,9.00127186009539,0.0,,1.6803086511351835,,8.066518917207537,4.417242051882193,,4.92223429689198,,9.029984051036683,16.009747172322026,2.1329063853833117,0.9165938157681724,1.9313661947808292,1.871360105767642,14.400149611011374,5.842930856553148,11.501044689495068,0.0,17.22782003912193,,0.0,17.009699570815453,8.452741585233444,4.928447075208914,40.00565271153506,1.7843681058934764
160,Goncalo Manuel Ganchinho Guedes,Wolves,Midfielder,6.808881860623346,19.379125295620295,37,13,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,50.72598208132323,44.300108672027825,9.029984051036683,0.0,10.001413177883766,0.0,0.0,21.424079807361544,41.07515960533952,25.664626841508827,7.684310532030403,2.4299570815450644,39.593006993006995,0.0,
161,Harrison Reed,Fulham,Midfielder,6.701494039783964,6.882615500318665,38,37,0.0,,10.001413177883766,,7.33275052614538,24.485495675316038,0.0,0.0,2.1329063853833117,0.0,15.962932185784242,3.895287237702099,,3.073724212812161,,,5.202664828853665,9.932982456140351,,0.0,2.46111714844599,,2.541202872531419,,4.417242051882193,22.210711239979535,,2.4299570815450644,2.2086210259410963,2.8252495009980043,0.0,4.000565271153507,0.0,3.286012768427162,20.163703813622202,24.327681374979345,18.129704275758147,7.684310532030403,3.895287237702099,0.0,14.400149611011374,0.0,0.0,0.0,11.738979266347688,1.7925597593794524,24.123561994034944
162,Emerson Leite de Souza Junior,Spurs,Defender,6.628611013114042,9.6879699422436,38,26,3.742720211535284,,8.126985645933015,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.7925597593794524,,25.399141798322606,22.39790161678707,,0.0,,6.572025536854324,16.951497005988024,59.148229831688916,0.0,,0.0,0.0,0.0,23.392001322095524,0.0,7.684310532030403,9.719828326180258,0.0,0.0,0.0,5.202664828853665,0.0,1.7843681058934764,12.659683522531822,3.388270496708558,19.71815735317398,2.2086210259410963,21.99825157843614
163,Paul Onuachu,Southampton,Forward,6.62589119059836,10.842367402797317,18,11,0.0,,0.0,,16.951497005988024,13.553081986834233,,0.0,0.0,0.0,17.002402402402403,0.0,,5.842930856553148,0.0,0.0,0.0,0.0,,11.228160634605851,23.19052077238151,,14.34047807503562,,17.1569696969697,,,,,,,,,,,,,,,,,,,,,,
164,Adama Traore Diarra,Wolves,Midfielder,6.5805102589348,7.354687936456541,38,34,3.901998621640249,,21.00385813918979,,1.9713788300835657,0.0,,0.0,6.00084790673026,0.0,17.1569696969697,0.0,,7.623608617594257,5.614080317302926,,4.859914163090129,18.347978850417878,2.412356199403494,0.0,17.673914223669925,,12.832313420754414,,8.44324669791223,0.0,,18.50261437908497,,6.398719156149935,0.0,3.360617302270367,11.705995864920746,20.919495761790916,3.6119936204146734,3.766999334664006,17.002402402402403,25.412028725314187,2.2086210259410963,7.790574475404198,0.0,0.0,1.5368621064060806,0.0,0.0,0.0,0.0
165,Vitaly Janelt,Brentford,Midfielder,6.559035381096386,7.121238413761791,38,35,32.86012768427162,,0.0,,1.9476436188510495,2.412356199403494,,0.0,4.417242051882193,2.1329063853833117,1.7925597593794524,0.0,0.0,0.0,0.0,1.833187631536345,0.0,0.0,,,18.00254372019078,,7.803997243280498,,1.833187631536345,0.0,,2.305293159609121,,10.855602897315723,3.895287237702099,35.73027460344534,0.0,0.0,3.585119518758905,0.0,22.08621025941096,0.0,0.0,0.0,0.0,0.0,6.00084790673026,50.4092595340555,0.0,37.456197771587746,1.883499667332003
166,Wout Weghorst,Man Utd,Forward,6.491252048189983,8.018605471293508,21,17,3.5687362117869528,0.0,14.600190010857764,,6.2739591578280836,10.712039903680772,0.0,0.0,1.9313661947808292,,0.0,1.6803086511351835,0.0,7.289871244635194,,,15.582094868058931,0.0,,,36.72824351297406,,1.871360105767642,1.871360105767642,23.00325030913266,5.202664828853665,6.00084790673026,0.0,,,,,,,,,,,,,,,,,,,
167,Douglas Luiz Soares de Paulo,Aston Villa,Midfielder,6.4684357979399225,6.643258387073434,38,37,23.380612910236906,,0.0,,6.7597816817329015,1.7925597593794524,,4.928447075208914,0.8921840529467382,18.059968102073366,0.0,0.0,10.359248170326017,0.0,43.8005700325733,,5.842930856553148,2.0002826355767533,,0.8401543255675917,3.901998621640249,,0.0,,0.0,4.582969078840862,,4.678400264419105,,0.0,45.38710557734948,4.824712398806988,9.84446859378396,0.0,0.0,7.223987240829347,0.0,7.730173590793837,23.717893476959908,0.0,0.0,0.0,9.104663450493915,0.0,0.0,0.0,6.147448425624322
168,Eric Dier,Spurs,Defender,6.438488573247779,7.414017144951987,38,33,0.0,,0.0,,0.0,0.0,,0.0,3.9427576601671315,2.4299570815450644,1.5368621064060806,0.0,,0.0,5.499562894609035,,0.0,0.0,,4.417242051882193,0.0,,1.883499667332003,,31.21712130005804,1.7843681058934764,0.0,2.6013324144268326,,0.0,0.0,16.25397129186603,0.0,22.917383894333195,0.0,21.86961373390558,0.0,30.245555720433302,0.0,2.6013324144268326,47.08749168330007,10.706208635360857,0.0,0.0,0.0,22.08621025941096,15.582094868058931
169,Kiernan Dewsbury-Hall,Leicester,Midfielder,6.3630193413214355,7.799830160329502,38,31,5.842930856553148,,0.0,,0.0,0.0,,0.0,0.0,8.066518917207537,3.286012768427162,0.0,2.1329063853833117,2.0002826355767533,7.223987240829347,,33.12931538911644,1.833187631536345,,6.503331036067081,2.9570682451253485,,1.9313661947808292,,2.1329063853833117,2.46111714844599,,0.0,,0.0,26.535918193438437,25.514549356223178,1.9476436188510495,18.483395162487017,0.0,7.17023903751781,5.614080317302926,12.00169581346052,7.684310532030403,9.317743865948536,6.7597816817329015,0.0,22.670856545961005,0.0,9.165938157681724,1.3006662072134163,8.126985645933015
