assists,goals,h_a,id,key_passes,own_goals,player,Understat_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,minutes,creativity,threat,xGBuildup,xGChain,yellow_card,team_h_name,team_a_name,team_name,opponent_team_name,team_h,team_a,team,opponent_team,fixture,round,in_FPL,element
0,0,a,475278,0,0,Pascal Struijk,8717,DC,3,0,0,0,0,245,90,0.0,0.0,0,0,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,198.0
0,0,a,475279,1,0,Liam Cooper,8816,DC,3,0,0,0,0,245,90,1.8221013247966766,0.0,0,0,1,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,184.0
1,0,a,475280,1,0,Stuart Dallas,8718,DL,4,0,0,0,0,245,90,2.1045027300715446,0.0,0.022880351170897484,0.04392537847161293,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,188.0
0,0,a,475281,1,0,Raphael Dias Belloli,8026,MR,8,0,0,0,2,245,90,10.462424904108047,30.42939007282257,0.016877274960279465,0.32117119431495667,1,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,196.0
0,0,a,475282,0,0,Robin Koch,6273,MC,9,0,0,0,0,245,90,0.0,0.0,0.28141355514526367,0.28141355514526367,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,194.0
0,0,a,475283,0,0,Mateusz Klich,4381,MC,9,0,0,0,2,245,90,0.0,5.8518629521131516,0.0397576242685318,0.0397576242685318,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,186.0
0,0,a,475284,2,0,Jack Harrison,8720,ML,10,0,475287,0,1,245,70,5.8518629521131516,1.783052645623684,0.022880351170897484,0.0397576242685318,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,267.0
0,0,a,475285,0,0,Rodrigo Moreno,2381,AMC,12,0,475288,0,0,245,47,0.0,0.0,0.016877274960279465,0.016877274960279465,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,187.0
0,0,a,475286,1,0,Patrick Bamford,822,FW,15,0,475289,0,1,245,78,2.2880351170897484,10.462424904108047,0,0.022880351170897484,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,189.0
0,0,a,475287,0,0,Helder Wander Sousa de Azevedo e Costa,3428,Sub,17,0,0,475284,1,245,20,0.0,1.8221013247966766,0,0,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,192.0
0,0,a,475288,0,0,Hector Junior Firpo Adames,6485,Sub,17,0,0,475285,0,245,43,0.0,0.0,0.021045027300715446,0.021045027300715446,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,463.0
0,0,a,475289,1,0,Tyler Roberts,1014,Sub,17,0,0,475286,1,245,12,28.141355514526367,1.1944416910409927,0,0.2933579683303833,0,Man Utd,Leeds,Leeds,Man Utd,13,10,10,13,6,1,1,193.0
0,0,h,475443,0,0,Nick Pope,5552,GK,1,0,0,0,0,92,90,0.0,0.0,0,0,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,112.0
0,0,h,475444,1,0,Matthew Lowton,1652,DR,2,0,0,0,0,92,90,2.400663308799267,0.0,0.08598705381155014,0.08598705381155014,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,110.0
0,0,h,475445,0,0,Ben Mee,1654,DC,3,0,0,0,1,92,90,0.0,38.13473284244537,0.020670229569077492,0.020670229569077492,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,106.0
0,1,h,475446,0,0,James Tarkowski,1665,DC,3,0,0,0,3,92,90,0.0,110.08962392807007,0.04131019115447998,0.04131019115447998,1,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,98.0
0,0,h,475447,1,0,Charlie Taylor,6044,DL,4,0,0,0,0,92,90,0.8357822895050049,0.0,0.04358635097742081,0.04358635097742081,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,113.0
0,0,h,475448,0,0,Johann Berg Gudmundsson,1663,MR,8,0,0,0,2,92,90,0.0,16.048261523246765,0.04131019115447998,0.08352980017662048,1,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,108.0
0,0,h,475449,0,0,Jack Cork,712,MC,9,0,475454,0,2,92,88,0.0,9.008438140153885,0,0.09008438140153885,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,101.0
1,0,h,475450,2,0,Ashley Westwood,669,MC,9,0,0,0,0,92,90,70.09339928627014,0.0,0.1556788682937622,0.2250930219888687,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,107.0
0,0,h,475451,2,0,Dwight McNeil,6756,ML,10,0,475456,0,0,92,82,8.029947429895401,0.0,0,0.04131019115447998,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,118.0
0,0,h,475452,1,0,Chris Wood,4456,FW,15,0,0,0,3,92,90,9.369844943284988,10.89031770825386,0.09369844943284988,0.2026016265153885,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,109.0
0,0,h,475453,0,0,Jay Rodriguez,844,FW,15,0,475455,0,1,92,73,0.0,9.369844943284988,0,0.09369844943284988,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,104.0
0,0,h,475454,0,0,Matej Vydra,1017,Sub,17,0,0,475449,2,92,2,0.0,2.4196695536375046,0,0.024196695536375046,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,111.0
0,0,h,475455,1,0,Ashley Barnes,4422,Sub,17,0,0,475453,0,92,17,4.358635097742081,0.0,0,0.04358635097742081,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,105.0
0,0,h,475456,1,0,Josh Brownhill,8323,Sub,17,0,0,475451,0,92,8,2.067022956907749,0.0,0.020670229569077492,0.020670229569077492,0,Burnley,Brighton,Burnley,Brighton,5,4,5,4,2,1,1,115.0
0,0,a,475457,1,0,Robert Sanchez,9098,GK,1,0,0,0,0,220,90,28.815552592277527,0.0,0.721061110496521,1.0092166662216187,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,69.0
0,0,a,475458,0,0,Adam Webster,7699,DR,2,0,0,0,0,220,90,0.0,0.0,0.3872222900390625,0.3872222900390625,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,61.0
