GW1,GW2,GW3,GW4,GW5,GW6,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW20*,GW21,GW22,GW22*,GW23,GW23*,GW24,GW25,GW25*,GW26,GW27,GW27*,GW28,GW29,GW29*,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW36,GW36*,GW37,GW37*,GW38
171.0241653418124,242.02970725216238,151.38091748099893,341.7064922786007,390.321868525146,212.9089136490251,167.9577033492823,264.59716868497355,309.98777162334903,114.15296645182616,,143.90522907560307,340.5211849192101,168.95950848449385,156.8489789457021,214.24079807361545,326.0980221690937,266.08030042918455,,127.47016885553472,,275.00734679665743,109.22006232378692,,215.81661881977672,133.08351712130005,209.02482576756452,89.46623419827014,150.3876242765989,275.8667480998914,197.17267570122914,,180.02543720190778,184.32897041811273,,145.9475500639114,161.6544203646371,236.48120446818848,124.86848520023216,278.2862492685781,,168.88201716738197,140.28367746142143,,119.43653500897668,,216.003451005224
108.34877850162867,167.19071078795074,110.01554495672143,87.64396284829722,74.13797381116473,95.2943702843877,149.4047919702121,215.20641216327883,155.8604428485937,245.1569338794617,165.05404979514657,250.13055821371614,89.9084120171674,71.95532729805015,123.05585742229951,226.76148274392847,143.88678151117176,155.95269906601237,,97.31072549991738,,127.40654039177598,142.20422488356624,,88.72234474753337,,122.26262347806113,88.21620418459713,,83.01172937643526,166.52352941176474,,206.70795331161784,43.06811000585138,116.77697937458419,101.64811490125675,195.6115450643777,73.14287081339714,101.70898203592814,59.14136490250697,,125.47918315656167,110.08787310250726,,100.11278227524501,,161.20317322321236
97.04724053494067,55.86221706326175,61.131311739030565,60.30890498508735,72.59867025486783,97.41277678037105,98.41326180257512,70.43387559808613,174.22371922821029,127.58231957138356,158.57073012789382,85.69631922944617,93.6712604468702,146.9017683027599,227.68182222881734,93.86639360249659,86.01215332980038,98.56894150417828,,58.69489633173844,,107.57758827049673,115.67250597696153,,149.44236051502148,,59.15447205952193,195.51775972141613,,117.05995864920746,72.37068598210483,,127.97438312299869,162.37749763630634,130.4392088676375,239.20445775116437,113.95060549206892,149.9685586515308,111.82444552371703,195.55713105271857,,121.47415642676029,49.00692457163046,,117.29704038997215,,44.52817925508236
67.80598802395211,200.09495125348192,187.358651118815,199.9567294850868,123.01738208797032,158.12992893736575,102.75263036985989,126.0226927252986,143.3674678111588,131.66976744186047,170.0638189974644,165.30024486720663,139.81966123159728,65.22420706163975,356.5323853743471,161.26907726419924,148.02091503267977,219.52441414571797,,77.61153637350706,,32.74880185093373,128.32313420754414,,174.28927176659778,,126.01780604133545,,,143.64163252442484,103.33898204481378,124.65675894447145,99.82548236859616,157.51149750054336,55.19860724233984,190.75163090128757,90.52426784866235,158.9015257110567,71.78018334308562,149.08390185517658,,45.83476778866639,310.6491572067424,,121.67607027119223,,256.3089959373186
204.03770891364906,242.99570815450645,137.30887512899898,130.99520740373492,102.60116608887489,294.7676979374585,,161.62786536003412,185.4111546989596,273.6085167464115,204.14329742669065,172.515670342426,276.07762824263705,216.003451005224,115.17694481069883,130.15632183908048,195.09993108201243,180.63317999703222,,289.4827439284193,,113.95172987358619,152.91777958740502,,190.02685037979157,,188.25083517176176,,,236.63869969040252,161.87264914890102,122.01724077018194,,298.8924720893142,133.707003257329,155.47497867985675,256.20003900916714,,148.23683423099942,224.06996992243157,176.43840529247913,196.59611218281646,179.49193659545145,61.963905579399146,216.3161405212887,369.6764364480557,111.97758523262385
182.3134886481674,214.38164762067203,174.9721698892745,97.00023286759816,164.98688683827103,147.04709322325422,,160.02261084614025,219.58857052398292,109.84467884724054,163.44271132376397,75.89808495821728,231.34501195392306,113.15796002756721,68.03879828326181,142.9281758957655,122.82480550568525,165.9436448055717,140.07289631263788,169.02388270623564,,139.91665956540265,81.18874881815317,,109.06804265565877,,131.07291565484866,66.63213371993861,,98.2464055528012,137.4954757152362,,172.2316367413563,259.14812582407234,141.1228376651044,87.83542820959318,86.13910019560966,,121.90478468899522,166.4852745233173,,123.71739956568948,130.4484141232795,,223.448868253047,142.9249651810585,216.26618025751074
234.11991729841492,89.25717937792929,213.29063853833114,46.00417875798027,120.09878787878789,270.9402145922747,,78.40604642090892,147.83744835564372,43.320492348636066,167.6043375019788,104.17913637038137,132.90610328638502,196.712005503956,66.07127468581689,30.334257800189096,154.45464169381108,192.1709363806925,,149.081919251024,101.52600974930363,69.25377682403435,114.33997214484681,,89.83077591827865,,113.77779904306222,41.0100553898594,,17.063251083066493,47.64718514219385,111.98083025429256,156.07994486560995,238.26270791749837,,188.071690629648,72.41091144568563,68.89265469654252,127.27174291594112,179.18321293429656,,83.04874637557565,129.09641693811076,,128.47450362433028,,110.11879114302815
141.35174566023016,243.1513279336975,193.13141831238784,167.9577033492823,93.5680052883821,209.874989348104,76.93192294461646,185.15195078517084,155.7389275766017,31.86754221388368,29.159484978540775,141.0199258081611,122.22921525370313,182.6994677312043,120.64367535287732,129.0643026753206,57.50522344747534,139.05311888719845,,99.9087259187308,,86.6701410388717,157.38061107282337,,54.27801448657862,,151.580168567179,182.36349595027312,166.4852745233173,111.81292639138243,126.41977671451356,,115.95260386190755,130.36721814770596,,68.9982590529248,113.30737472423574,85.01201201201201,116.6379399141631,226.96170991350635,,194.42825472723322,165.9436448055717,,132.64942219407948,,92.21172638436484
179.7205368555603,104.86474592369797,254.64555023923447,170.38727314495753,116.90306455118453,71.46054920689068,169.41352483542792,77.75862660944206,96.40835913312695,199.02364277958742,258.0816726313807,181.52193025946127,231.88259385665532,92.00835751596054,236.5654596100279,385.054407348525,92.57597539258542,74.39823685961412,102.70087770626098,53.45905579399142,,111.05355619989767,106.01380924517262,,117.7423997606224,,61.527928711149755,84.25030869083426,,99.32982456140351,107.95529519871354,,,58.400760043431056,,133.41358789129688,131.0640747885443,100.11776565856884,34.12650216613299,62.43424260011608,120.6178099701747,137.4954757152362,107.24147644487617,,118.01667549902844,,108.42583565459611
120.09878787878789,97.54996554100622,76.99388052452649,214.23623951628633,67.02688022284123,110.75027168006956,171.89159133549379,153.31923997606228,142.15974484256245,207.02925278219396,73.91872417782186,86.04286845021372,202.08978525827047,215.91966167087108,96.40835913312695,171.31197424892704,116.99927567106947,163.26968168925308,,32.1885697187313,,131.66976744186047,137.5724618572236,,140.02404912161012,,123.21117688022285,37.71932000918907,,81.57684960336735,152.39485078993565,,78.56086124401915,51.00720720720721,90.64852137879073,89.13800217155267,216.8768427161927,159.53781858477126,127.25248719219965,120.98222288173321,,151.67128900094548,103.73131657435025,,30.374463519313306,,128.54447884416928
