GW1,GW2,GW3,GW4,GW5,GW6,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW20*,GW21,GW22,GW22*,GW23,GW23*,GW24,GW25,GW25*,GW26,GW27,GW27*,GW28,GW29,GW29*,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW36,GW36*,GW37,GW37*,GW38
108.71536124359653,192.5878409846973,114.11201140065148,204.66702174598174,219.15613109813526,191.9137291086351,158.56651993620417,254.84376940133043,99.26845760545379,94.50368534126592,,143.44693216771898,250.30848294434475,149.85493661010338,150.84390375178094,215.11723770209838,138.43783960008696,249.92108583690987,,155.6681152993348,,234.988356545961,155.7646119602315,,267.829326953748,208.33320951828208,237.2858353738934,141.73334996673321,159.20924469505863,293.0027605863192,163.80499212102112,,204.22885709238653,159.53344901669146,,137.02183212611845,132.43976608187137,309.44207220333504,116.48915264074287,202.30968597620443,,144.46094849785408,180.15377526624644,,147.81330041891087,,146.9899002691151
124.33214440825192,138.8775100163229,147.02077371489136,132.43976608187137,77.51970594991963,54.219210679048174,108.15807026064435,182.8318823334986,115.2859036505087,196.12554710356937,118.03595020485345,141.3192503987241,63.66487553648069,61.605588440111426,82.93964790262987,186.47513421389013,142.14855193586902,130.67760645876209,,73.17018013551478,,139.1389412336086,183.17034264803732,,122.23967498549041,,109.64616126809099,80.0667072265915,,132.5187246069599,170.71096319229449,,167.97902823018458,58.63888823873611,154.91784763805725,77.0831538001197,205.20987553648067,155.6769250398724,138.37774661203912,46.918816155988864,,154.69790723444675,122.25548012962648,,107.71170430336603,,138.06867202782004
83.18334902994914,58.983929193267564,115.75929244199405,82.50258201959952,52.25311698591104,98.9374985038899,122.59133476394851,80.45715789473685,83.72156021290753,102.24429246769618,201.9256176137284,71.67328517371863,84.20756609244415,79.06496446868287,150.30360884404215,107.00768870684611,88.81254901960784,94.72475278551534,,80.45715789473684,,125.28130161579892,151.1125929145838,,167.91003433476394,,62.112195662498024,215.5624376088218,,63.99277739490008,63.686203664252254,,152.50280655490678,84.66826662464544,184.58378613344925,139.94402528276783,99.85163227016886,216.87011695906435,124.74841832604827,90.94810114030739,,152.61571289252973,69.00975092739799,,114.04426532033426,,64.35582133847753
95.21090818363275,86.74066852367689,118.39282382603217,176.7684700994213,127.01794735912382,69.24032391340275,121.74235699517575,126.63743756786104,93.43184978540772,69.89572701586613,123.90363955529551,161.67430401205502,104.4166059838531,62.68300418910833,176.29458502611726,112.21237591676618,105.95181286549709,103.9725521942906,,67.85246199782846,,74.38656420426376,147.47994495709892,,167.26567424764534,,143.7203073661897,,,95.01760163882763,138.45743285353913,86.7097749716691,145.12364936793085,103.61303194957618,78.65801532033427,176.4148841201717,99.57669463352859,156.4486833678659,109.98932709186658,131.1260682226212,,74.30057094162761,230.60100447196427,,97.53399283643186,,207.6760069645966
189.5480745125348,163.41461373390558,137.79578603371175,156.2585688315981,87.16638197289632,179.21499334664006,,109.15911802300809,225.0041616919666,277.3108102073365,210.58101137043693,166.10794544399306,216.2239984396333,170.38280512901696,100.13995479374648,114.20758944471429,159.7218102458075,160.63750704852356,,245.69847890924586,,172.1518695941451,147.69244842562432,,234.73316728493197,,223.58132366845257,,,205.37901960784313,141.47482399603373,146.52070305599716,,319.029336523126,160.29471769815422,251.65701517994205,266.1388336259021,,196.35027528426096,177.1945322146589,242.87387186629533,262.5482267398724,142.29288306914773,134.37662660944207,265.4455690464627,335.9948055716773,118.26965906950463
164.8382786763615,198.35130820399112,159.15917699553796,94.92838323353297,116.13243645782745,131.66070863433094,,180.52550786080198,239.39635586512588,100.77982670936147,203.17464114832538,70.77250000000002,215.59386220386872,66.98430967149093,100.96471673819742,137.1649429967427,86.48560442848594,187.46702843876957,130.70496375669717,158.42238473767887,,174.41335321687265,116.8761109360227,,138.4774613003096,,145.0051416545249,140.2171857410882,,160.84340109072883,162.0751463739188,,179.37294850868085,342.7580561310982,170.19172986791654,165.99103371853732,88.47716148663335,,220.69281020733655,140.3418837583276,,91.21276601520087,169.07469778575705,,232.8140046430644,188.95666086350977,299.61370815450647
170.51733976567886,113.50135918193439,187.4824712751931,57.34092280905397,137.2557575757576,213.59322746781115,,108.44329237370785,126.9717831763345,69.12443779108452,157.83488681336075,78.63844487312659,133.91435648373002,145.0994496044032,91.05976959904251,42.82483454144343,99.12760586319219,186.8596793450452,,109.32674078408427,115.32566155988857,87.23545922746781,110.39721448467968,,72.60295587915671,,120.5502870813397,98.1828973157222,,54.49575814654361,96.60877539175856,163.78734622908067,116.7998254077648,264.0666533599468,,189.56877871426212,48.212834709405875,121.65434634218728,165.72214975463035,163.99159270725835,,103.7143646597305,162.98422638436483,,104.74240781594706,,185.93134350688211
107.89113711722257,149.19680165756265,170.09117893476963,122.71748325358851,60.44493141629483,158.37118449083937,108.19160302717579,130.52295936538778,104.77878481894153,52.05031894934334,48.59914163090128,85.11202614379084,98.8539930664986,168.7615701929475,128.94273072747015,85.95324046224474,59.476831108531634,156.89621821343187,,111.82444552371703,,107.41254557963536,206.54579370549052,,100.59525351512572,,177.779210047926,197.08055000941798,85.45376981392144,107.83170855774986,94.4536331738437,,128.87303686366295,164.9386730342828,,160.1745299442897,126.60091711314215,89.81269033739622,144.7039442060086,198.14416500332672,,132.40810258639428,163.15053395240858,,174.1471806237138,,101.50974212812159
115.06939071154666,83.44365679911351,155.9478245614035,162.84340914311971,127.2397565746577,107.96337028824833,159.5028336325554,61.963905579399146,74.30260405916754,159.8336590662324,191.8549293652289,152.32871260948608,236.16738091705,80.01441091120138,131.88524373259054,265.1374633456987,71.86095515622472,104.91093147039257,118.49251804173981,68.16029613733906,,136.45102166126554,101.04441193680515,,170.00647217235192,,73.8335144533797,119.92224790248538,,77.29666347687402,165.83494141971056,,,109.50142508143324,,224.0763983488132,170.88738982044816,68.58534787638408,54.70904878508194,69.49917005223448,132.80020877716234,189.5742415169661,137.94736927310996,,127.7180462815757,,126.26681406685238
148.00143859649125,112.89782678612453,64.16156710377209,256.64176321435536,97.5832520891365,98.0755183655727,211.29146170902268,142.5614811490126,83.06739685124866,154.22179120296767,60.16422740042969,69.28243470001584,175.47308183401046,200.54483751298412,103.12772961816307,145.79742489270387,139.43418832552194,144.0877245508982,,99.95397965290246,,96.96801564877202,112.51081182896966,,147.26667235203823,,190.23805710306408,45.783450493912255,,148.30487939129029,222.84986151745662,,125.69737799043065,58.10821056350468,95.76749670371068,106.88875950054289,207.0188044109112,119.47410796264052,153.63866468352342,133.50052233269034,,128.29606681374094,75.02427780144866,,34.869884120171676,,149.09211902304787
