GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW21*,GW22,GW22*,GW23,GW23*,GW24,GW25,GW25*,GW26,GW26*,GW27,GW27*,GW28,GW28*,GW29,GW29*,GW30,GW31,GW31*,GW32,GW33,GW33*,GW34,GW34*,GW35,GW36,GW36*,GW37,GW37*,GW38
301.58162839248433,174.4496414164052,40.76611162503855,239.58305904016572,107.90493993625891,168.96897991967873,87.25419920318726,195.85851851851854,222.1356855163525,88.5750065155069,118.57866347814536,137.08565348022032,247.0714906745197,181.95108158220023,142.50209677419357,176.58414147176273,162.48036707452724,190.44542925278225,121.8696973184486,,100.22497687326549,,,,186.7190242706546,,125.42641090208858,,,254.56306407579893,266.23260257739594,,,167.75796466055536,,176.89790200677615,180.3588632949424,132.1593040115998,181.08303186907838,,210.5816892430279,233.51413291500288,180.37543702375618,131.82983621755253,,146.87794771968856,193.26494435612085,117.9985702811245,106.53375403169262,,255.31231671554252
85.07847748106816,110.33207123825551,112.98954552754134,211.73879426266248,141.84017595307918,86.19259888751543,108.57111646586347,146.4422604058658,140.60858477011496,85.8133064516129,134.82934968625216,108.52819123505977,127.64687338501291,265.87459142769046,140.00565545999478,93.16657486229343,154.52661986419608,,154.21521739130435,,211.89423478400514,,186.9333127317676,,73.00041055718475,,119.70123211446742,119.91830037862854,,228.07543510030558,,84.78764940239044,,147.337393040502,147.89638314785378,155.66551724137932,,106.32510775862069,130.4893201007258,,211.85871485943775,,,100.5922986708366,,172.3394867073311,119.84167688158863,190.53129694541812,162.64144702842373,192.96407207648932,88.29343200740057
101.69220545977014,158.19769164513352,120.52263573384889,98.25090039840637,88.26656791586431,179.228592889334,84.10959399332592,180.95356342447337,162.52757362522803,69.16983329247365,170.4097594659915,81.21163932127332,42.552052785923756,78.52758232931727,88.25936671966085,107.44049422080512,,,177.38603984063747,76.95846438482887,98.49608506524892,82.13001996577299,124.49121181772658,159.03281829419035,113.77216708635757,,125.67893925377737,125.31390180878553,,68.33530890804599,,88.98914598233067,,64.79430314190355,,104.03142927188037,,140.2577664842325,214.62942626624832,,158.08658231368187,163.98812275807097,,178.91442570281123,,135.3173980222497,164.26003993154592,,206.14105571847506,,129.86857445680977
125.1381098308409,132.88692706257473,142.12385630498534,87.20183073711257,114.710516028147,97.54043066322136,309.4778735632184,125.13538957302336,250.9601603453592,192.46890335503255,172.73299677464593,86.96331561140647,188.13855325914153,114.95575639599555,101.35193953223047,,129.24747444822987,,160.83663080134895,281.9811519497983,116.59262463343111,,220.18807924203273,220.69975347377857,137.4005082095387,,,115.57992560116914,129.13943139678614,117.86539593037512,,136.21135814403092,,194.70897489833123,,194.72944416624935,166.275421686747,,221.0279894119001,,93.58462643678162,145.55574297188755,66.41893308664818,96.56945236737023,,169.84627462598135,166.20723114956735,,167.8038685744568,,194.4922274749722
138.74342629482072,190.2083625438157,103.98029941706412,126.61599706744866,196.66670258620692,74.79293719051343,142.20605363102774,158.2918285538082,101.35193953223047,132.56335313955356,116.49246974450921,153.64284237726096,,78.14074951858983,91.34048520544104,94.78021412680758,,,,124.15720024721878,78.60466348701644,,,,124.85671695402301,91.67570081041583,71.94341779975277,171.31670005007513,,104.93113944223109,180.8827951807229,56.76897502153316,86.22197028928849,83.39473330345136,,69.1814999197045,,,93.2649090348443,103.73244868035191,134.19026355161697,79.35713292547275,162.51259269823166,159.91150940601392,,114.12339577520925,157.40671822136298,,100.80123694779117,91.63876268728855,120.55135324638901
159.30863049095606,289.2089260057472,156.13878317476212,118.75635572740457,250.8117108433735,127.07095282146162,185.13743582430124,84.71626786574593,208.48476234319256,198.95947272472307,254.30783280215744,154.039835809226,213.8373609394314,75.13980337451841,214.39876251390436,120.0429915209327,257.5817595307918,140.32855873203968,136.93864991139034,138.9489721115538,247.69068602904355,,139.20135676842432,151.89835856573708,196.62975100401607,,,,,118.53717484926787,,,,135.57287325324836,138.27237886983542,106.17200953582949,,,275.17252288421395,,214.84403879064467,187.9800107758621,,248.11433537263628,270.1365729295426,209.0724193548387,176.81971559768922,196.6825384207737,206.14278081834766,,203.65714095921354
101.60571492604214,95.27991006905411,107.42355394883205,153.42922088353416,191.01569854782173,110.68642231075698,167.23364607766487,113.39028376436781,160.16237554340205,195.27961763798947,152.07832913642423,161.42262809512135,139.74391815691962,68.0955617382088,87.88655747836836,151.48530791788855,75.7840273816315,,82.25712449799195,124.54162734491887,236.3676863181313,,52.61972908366535,,119.32426139208813,,84.31423639083899,119.41058294523846,,149.7347377857463,86.36365085691513,90.6717700416769,,118.93060287364834,,124.88350292938637,,,66.9454382183908,,98.40733646077666,121.90789510587577,,167.12034976152626,,152.2118511123788,150.70799787431915,,212.6808925406799,59.667434017595305,86.39188813349813
147.7052766685682,166.69315050344463,158.57859760956177,127.90490316253985,140.15951345255354,100.19737599263435,158.1360166872682,144.27754449388212,155.50597847748108,137.36723448378018,141.30820883534136,86.30484119642308,184.2423478400514,132.08017025538305,123.23520114942531,96.54058570198106,70.09782608695653,,,,171.73352988047813,,79.26725745195074,,174.75782181408087,,111.77904922170804,184.9772787493376,,67.59861665715917,,154.31464693185325,,102.9768032128514,,77.66311657532216,79.22204459402607,,143.5601918798665,127.58869821034571,78.5199629171817,138.240878290331,,110.28209814722085,,130.65656656207977,91.34822778212146,162.61727115716755,112.05745945077886,151.97643410852714,90.6890625
121.03218782402607,45.28288375973304,56.481631948440565,178.97317298797407,196.70734661354584,184.58464084334398,74.21071490094745,153.55236402966628,111.95389433113857,200.83631465517243,64.93428722840488,77.61346929627969,178.12502989238746,109.26143753565319,148.99091348477526,74.3384938998738,,,270.2494912118409,124.32974461692538,,,116.13379919678714,,113.87238247011955,,104.63074611917875,129.6614849833148,,144.4362020441416,,130.27644030399608,,78.51922363540012,,123.00355603448277,,140.5378673518548,148.66977750309022,,136.4232902670112,112.59297433740008,117.82190615835776,55.274174319316906,,117.58417670682731,201.98041055718474,148.5889975831511,156.87683007838453,51.019654863290015,119.74612093553908
101.63751545117428,171.24837243401763,106.32391517528806,170.18642964446667,210.26398822044595,131.27552836484983,145.48162614587488,40.007344552196244,194.68318767589986,116.67427782253425,129.0808444096951,165.86102811244982,103.38954581673308,126.4248406546081,190.87051549702906,137.01595696996864,110.16793092815296,108.87320402298852,,,193.04312331453787,,182.83524749721917,,98.21363062684055,,147.2246334783309,81.98362170087975,,168.698346724351,53.930045067601405,187.6166907630522,,178.41056815220227,50.39092959561785,133.44806076648635,,140.0419789660791,101.8117940673132,,87.82018068287499,,,126.75812230835486,,138.80363860622882,36.94739583333334,92.93381891528463,208.32068525896415,,106.15424763128311
160.09314075267582,252.80585927923508,406.42285970416856,290.5809353471118,244.40654608096472,229.08604464429095,178.57545482577862,187.46395642354193,245.62399567367115,170.91134661354585,207.8529199110122,211.14452227011498,200.86446092413013,163.58900293255132,195.25634720782102,246.9675044304817,220.48327022857944,211.54791967871483,,198.8315611154548,163.03164500224116,,277.86521599486105,,189.63726098191216,,174.29275475632008,103.24091689139497,,252.4231672229255,215.65018547959727,,,220.22725250278086,,158.47582470119522,143.27250359195403,,202.02925468314072,,190.10928152944803,216.12918726823239,,225.05307917888564,,189.73498808021316,268.9414297188755,177.77088770742714,260.1856959498004,,284.5737075988742
195.80096385542168,160.01892047416274,410.4751436781609,233.11866041178004,181.73451226468916,282.27021515015684,217.01191787681523,141.9760235351802,251.38253386454187,214.41119724375537,223.8018232385661,198.95448680351905,204.62483314794216,201.7715160302884,264.74571542447194,293.17110057769213,292.63149178590356,223.82940681531343,152.6112066718791,175.23218243134733,216.93565014367815,,211.01613626176604,,243.90684540787225,,198.53433435040952,193.93758775463235,,261.4823453815261,,143.16401759530788,,242.53501236093942,,266.625322997416,,,172.88505761215984,,185.84874812218328,192.18533864541834,,209.39758203799656,,201.80892951775303,237.0330809143178,166.59837061176125,295.28026974416014,,336.94388593523445
176.00609432962375,161.77682544209927,124.18456524959265,242.00706773243581,227.4007786429366,299.0208152086354,215.6916275659824,192.52878550951266,276.5933149724587,142.24059437751004,118.32115325316066,105.98396439484523,41.625100851636034,202.9211206896552,248.07264427217916,98.86141097939925,,,153.74141074183143,147.19340524638392,113.77216708635757,,123.12010633156115,156.5904608960976,186.96002502780868,,190.11822750674187,130.04686252139192,218.7007490039841,133.8842474827769,,290.10647004118505,,79.34477335800186,,135.9210923694779,,,151.43468855876986,,161.0358797653959,205.29329036713082,79.60332999499248,172.2281429597701,120.39482294935009,125.72805524329533,156.62591235059762,,,,120.20358311800172
154.0514738598443,147.3285323022394,93.7183542498574,94.86168108776266,136.36200317965026,159.27582037996547,87.12024885202192,107.63873092369478,92.87448751076657,89.03146571044374,61.97206374501992,276.00104384133607,89.64665948275862,77.70863160317643,113.91283402794802,106.39085222830337,33.262243365047574,127.07095282146162,97.35279666254635,,,,101.70005314202207,,113.8913222045575,,147.79746334310852,104.41831802803287,,140.33210511679647,,289.8787698731331,,108.6309641434263,85.53294352538508,91.05490811295384,154.98403225806453,,77.18080321285142,,97.91475336987112,118.15603335939537,119.64811369509044,116.00629531591669,,59.58139709564346,188.7172679617638,,204.5426364942529,,58.1817112037264
249.30535803705558,43.351279679309286,103.19744592129268,128.09974856321838,116.95077720207254,117.1599853372434,71.62042167197842,144.70425498007967,60.84780367548184,81.936817700053,89.68739360847918,98.13295778665147,157.71439786698267,184.30882064226617,148.24930120481926,123.45968788627935,104.41831802803287,,71.57834051724139,136.9787596899225,87.60668798665183,,101.46300586510263,,63.57324299189585,,68.2116451335056,221.9267345050879,,127.55908863294941,,83.32564175698806,,148.20168620523526,98.57055132227701,79.45906200317965,,,46.76167330677291,,157.3119637165972,152.25698393077872,,70.26886832141355,,108.88596745609796,76.21871523915462,86.72619233776389,121.89192712190786,,88.0586345381526
86.33338709677419,81.40965698393077,230.88342448464454,96.5735956618465,188.91612704286155,191.9129166049474,95.82445091887047,160.96868044515105,148.69537876930622,141.71178424339047,126.86046399226679,152.59689262285647,118.67839258888331,146.8126531144123,139.36006374501991,107.94662356321838,140.86704565030146,,114.23840378197998,86.40106024096383,139.7093463947326,,139.4688194341579,,115.33826703669443,,222.73654618473896,140.19998454882568,,210.01802052785922,,183.32408792726434,,152.31567584984694,152.9274856261394,149.67985917364157,,,138.156240063593,,102.1838413267593,93.81627155172414,111.14604069624909,171.63075697211156,,112.20482342807924,205.473197366308,,59.258462694041064,,97.14678133958823
272.23808202281833,77.08995704340097,123.97639165670255,43.770990525409125,146.26597938144332,170.49080459770119,170.08237473819884,147.5917543121582,102.58142380422692,110.9044653893696,108.93325513196481,97.74319024907261,,131.94196242171188,132.5574174243296,,,199.0890585878818,298.95364341085275,237.1929691956646,244.35429786103361,,224.1267005473026,,138.17220977140295,,103.55924130062752,190.0979114205303,,184.74008633980884,149.32778867369453,154.13349231584527,,186.66167155425222,,116.18563040791098,189.41047011952193,172.52330367074526,214.60492217080355,,86.33992266795553,49.53654183266933,,138.57013007868957,,133.19865780557726,150.48743114672007,200.14137931034483,206.63993625888696,,156.01102543445734
