,Name,Team,Position,xG per fixture adj,xG per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29*,GW29,GW28,GW27*,GW27,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21,GW20*,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW6,GW5,GW4,GW3,GW2,GW1
11,Kai Havertz,Chelsea,Forward,32.38836626970629,35.16451194996682,38,35,0.0,53.109354252447915,25.776102442693233,,0.0,37.78594792765574,,22.415181543559033,0.0,,0.0,9.941192571160297,132.0113690650531,80.82940428563786,91.21915170948289,,70.32323091414764,42.86634983104137,,0.0,0.0,,3.2418024877785303,,61.48647713898022,17.281801865514783,,125.99528330033435,40.530101564847364,7.568716083477726,8.309183237724882,82.02958899957403,7.826861205902339,6.835053599386013,75.58294456461672,0.0,7.036339474173364,8.943383206034238,95.43686617102148,14.260516861383552,,12.191194401817896,13.097648160140817,0.0,0.0,62.08359377081177,14.743277612439462
12,Bukayo Saka,Arsenal,Midfielder,31.25311865763983,31.25311865763983,38,38,22.09867255359171,,3.8216828124826367,,9.433590875375282,22.69094479029597,,37.70806613142517,8.677252593401043,49.91455012547187,97.55001165561339,0.0,,0.0,33.116977820122415,,0.0,60.57710745115963,45.196515347778146,8.093815771179917,27.302724706496416,126.23936584939166,33.30845135030792,,15.533767349546858,29.14955957401424,,7.706434215011186,,13.945594580053752,52.41248087574794,44.28023489204003,0.0,8.590630192559933,8.483413334178715,6.17177704659,,5.58367957552123,189.3318722419426,23.183808006627775,23.492019471136455,64.73875397499278,60.8270883504645,11.913764228227711,3.4848408844537757,7.516144318776009,25.542916044334767
13,Alexis Mac Allister,Brighton,Midfielder,29.598657885349457,32.135685704093696,38,35,3.730244612019906,1.9837429088236633,5.8618531123403494,0.0,3.1763556897304257,74.7248606136401,89.99814021070637,9.909926402415607,18.198602434992026,,68.36056317113035,10.512927050808042,3.5274332936724857,105.57575957011045,,15.30824349379572,59.93663236556522,100.13410831432255,,,50.50073412113623,,166.02857461659735,,0.0,4.8189985626857865,,14.582913532406614,,3.477293423755701,0.0,0.0,35.02566628139791,25.936789745864015,0.0,2.1471351214983243,3.9235601007031478,5.677676554359628,9.197822885247017,0.0,,86.21241845737921,58.771913015273704,0.0,79.67506369705889,3.7570607715633884,4.075985512278961
14,Cody Gakpo,Liverpool,Midfielder,29.590779365670166,30.999864097368746,22,21,83.73512883160404,,0.9569548684937168,,10.745049900791782,10.11218637310285,13.931495835001352,9.242839487045446,6.037467830417723,25.202416180217387,71.05161359238902,3.920317742924972,0.0,10.604322252620978,,,7.678261800722663,56.32666994890383,0.0,50.28005116973164,111.5833803600782,,76.53285551161055,,2.23405631603824,93.55633454703064,,7.265743496018551,,0.0,,,,,,,,,,,,,,,,,
15,Gabriel Martinelli Silva,Arsenal,Midfielder,26.86850489939724,28.36119961603042,38,36,0.0,,0.0,,0.0,71.35388579913163,,0.0,0.0,28.16323815491549,10.001391071762285,42.15388826420695,,25.906749038800868,6.561981313235664,,108.35180886493818,24.953358397979464,85.60657719071496,29.2163929319311,65.29293920743092,0.0,17.274944543288093,,0.0,30.267228555662737,,12.174223590687339,,19.697659803545505,90.38645172140556,5.572436296219099,8.574399867789495,6.978391404453678,16.321633920251248,11.994300264182375,,4.007702562059322,48.17844074517444,11.33760956615682,10.382811230772827,33.72765129416024,21.917016009249124,29.592461111480592,44.103412436174764,4.422777257281186,96.5294237620531
16,Kaoru Mitoma,Brighton,Midfielder,26.396201844896638,30.395626366850674,38,33,0.0,229.6131920383465,48.37086933601949,4.515398393785481,15.066897000763882,39.983636548582616,77.3396538093878,6.255479635322279,34.88912014985105,,16.10966240451097,76.19220724522881,8.187450269730208,31.540470925957145,,14.265897724101208,3.077002082220496,97.8411455298968,,,0.0,,9.591034306886973,,20.965033613625796,2.070989804685218,,52.14142637313787,,56.40771234985025,41.46582238981362,71.02853734111982,0.0,4.84550797679999,0.0,0.0,0.0,0.0,41.29152285644787,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
17,Bryan Mbeumo,Brentford,Forward,26.344672639399874,26.344672639399874,38,38,58.46995135789021,,59.70962080558754,,104.60226453614837,2.992941336128008,,11.659452850940832,25.412728879749178,47.919507581985144,3.7772436100152262,1.3240432325256397,0.0,9.046131396406103,13.668510633936258,29.96621353343266,2.6230915527630567,66.98340551841376,,,2.805416819317219,,0.0,,66.23110376332814,0.0,,3.253198795905439,,102.51618447221838,1.2809162793837754,8.728052585747877,22.149674317834958,63.5383203996501,31.010658991032376,67.38827469724183,46.30347338832905,6.133782183205971,15.710097845019884,1.464008536683005,11.291929707101259,33.66085310579916,0.0,20.371207444878497,8.242995955061952,37.84777412245462,13.01453006107967
18,Eddie Nketiah,Arsenal,Forward,26.257693069784946,33.25974455506093,38,30,67.54348127514038,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,35.368018401862514,0.0,109.17844231622564,129.00507059840768,2.079850707309324,,11.171129555436053,203.17984005443418,,172.26124205476182,,15.337436121252486,110.51164896343344,52.17460110113257,0.0,0.0,0.0,5.953365254528763,,3.573381689254951,0.0,0.0,0.0,0.0,8.420380737204804,43.28258350607471,22.008233786393053,6.743630528975526,0.0
19,Patrick Bamford,Leeds,Forward,26.209875487521295,35.57054530449319,38,28,0.0,,0.0,,130.7160322339877,12.952288956704754,,47.770445425588036,53.56381747813715,46.82387018717348,0.0,5.495320197355352,98.52375802510404,0.0,5.617364296609718,,12.67130969886646,0.0,,12.679030925611436,10.519394303604392,,42.98120330962476,0.0,10.659155173760123,0.0,,50.736538609148,,0.0,0.0,0.0,0.0,0.0,2.5902220072756688,32.92550124263396,43.36661135589982,162.65093736241002,41.5677667315559,5.287139715209677,,99.18523538150731,8.368782363590766,0.0,0.0,19.631566875819047,38.69197666863165
20,Son Heung-min,Spurs,Midfielder,25.705910384178406,27.134016516632762,38,36,12.48034595927713,,53.48001426637695,,0.0,33.52386465025939,,62.45739731922929,125.72931714049172,22.170402105178887,65.35816191036163,2.3497189687059885,,0.0,11.354641227085276,,30.275889411842353,13.778496760664558,,0.0,34.5036291638426,,2.612675415248458,,3.6903464385530773,0.0,8.84426316772235,81.85465195051329,,51.61771596697391,8.251364051508123,10.75074050958308,0.0,0.0,21.971224106507062,74.18252017353774,2.588940869853001,19.364786591390185,7.303287510297266,0.0,41.22013012972841,50.11428441398435,15.615134669207285,10.093768998187114,24.325194076119,36.365027291520704,38.596659385029135
21,Jarrod Bowen,West Ham,Midfielder,24.92296082376318,24.92296082376318,38,38,6.92790709719119,,34.48137349503109,,0.0,20.63728413479107,49.729625651636596,0.0,5.2444264874501645,4.958495429849565,47.79836341783034,10.927140453284997,6.676122003086399,35.13463762875579,,,3.6711150003696353,8.523816688137469,,27.695443865895303,12.040175792826846,,7.909071768419962,,0.0,132.1541790733954,,16.921751831316797,,0.0,26.969908951853707,0.0,16.308115897119336,4.522789403081211,65.42305428221417,5.378765231114614,77.7595767001737,5.704461244204102,148.66069938269777,31.806758864314677,19.75420179938752,3.2666393895461967,60.29556007349143,15.073265557233418,16.3011115948529,11.930903353450738,6.485769758996632
22,Alexander Isak,Newcastle,Forward,24.698087098105074,39.29241129243989,35,22,22.630559513844965,,24.76968960798917,15.760265717740351,4.4085765336057765,64.90270136967541,,0.0,12.612159249860198,81.29639266234157,8.8426617176914,43.46710842941443,23.544279876769128,29.686957981448465,130.53299984683107,,30.57934886806014,20.214876137170837,,,5.37880890752405,,7.503768118807858,,0.0,45.28083039526708,,52.41738568110025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3990211350121,125.14523791217898,44.05941877134425,0.0,,,
23,Bruno Borges Fernandes,Man Utd,Midfielder,24.654436116198212,25.320772227446813,38,37,33.13807619497993,91.47976618390507,16.467023747511075,,33.817120237257434,10.081971462544322,12.40291381596351,40.21305770765977,82.52439017452186,,25.853137847995463,34.84428365497281,2.0266851926769527,0.0,,,3.463725151383989,9.327401602535362,,,11.421483087523553,,42.58090179334694,27.895475598024532,83.59515209327562,0.0,22.55898055356627,64.85654099934008,,15.278889147591935,23.25040441676865,12.305144780110558,9.49052160580396,0.0,1.411865035352907,3.83695396093844,26.932623794315937,7.224418506166604,0.0,3.4801157036188846,,44.82750010169312,0.0,76.49350727876846,44.7315792514595,10.030292246058911,9.026669487899587
24,Danny Welbeck,Brighton,Forward,24.410953324039195,29.92310407462869,38,31,0.0,34.844922128923706,13.709524507539763,3.337706338765537,4.071472960801231,23.312348883587788,9.576933406963496,80.71185187046058,0.0,,67.38137675636857,14.825698569054477,8.12765994493906,80.69158612149644,,3.0481732216202007,24.978611099410177,10.12840087674386,,,0.0,,0.0,,79.45085479004871,52.74767630347826,,70.11276033834055,,0.0,0.0,0.0,0.0,2.682107273416857,0.0,8.846800623759705,81.40052129017131,32.50199873776553,15.760180791503421,82.43839874066627,,27.517090097181082,37.699949997768535,0.0,0.0,19.047200674819006,38.664419967895284
25,Dominic Solanke,Bournemouth,Forward,24.135228170688837,27.79208092382351,38,33,10.528563937574992,,17.191863292143694,,14.27993575341752,0.0,,36.45484984329079,8.826808797455081,31.956171180063663,41.650338231656285,80.36683507615957,42.09436954814917,130.08950134193478,19.785903044226735,,6.505909435854242,16.523829196120914,,55.30229182469921,17.033046778350464,,87.55389723662402,,0.0,0.0,,0.0,,14.590857690180355,17.1735061354441,14.842850001687154,35.97664964514819,12.088636813160608,0.0,62.192318455464346,27.215821886377302,38.63839412079096,7.081093032026915,10.7637574278245,11.418902019659138,9.764604355654594,19.872779014930103,0.0,0.0,0.0,19.374385370106555
26,Miguel Almiron Rejala,Newcastle,Midfielder,23.756892542555498,26.55182107697379,38,34,53.337162184044644,,20.45043179958585,77.46085441353354,6.966162065969872,0.0,,0.0,1.9235374855923184,8.757481129200379,11.665793062399626,0.0,0.0,0.0,0.0,,23.505530627592872,0.0,,,40.19905886631347,,27.283689992753228,,0.0,11.787044898520605,,5.783161534194098,,0.0,2.8073278639571813,30.427039573036524,6.794514897741594,38.66581249486823,53.947560423237285,33.642906852173155,16.9892935073356,4.507889387674401,97.83538436277621,107.57504357289227,9.204991294352746,30.544882891682605,0.0,17.464810670309518,153.31940312713263,4.656214571454407,5.258933066783909
27,Martin Ødegaard,Arsenal,Midfielder,23.517573770874737,24.153183872790272,38,37,4.3996492233137685,,1.5076121498246864,,5.722083333293217,65.56531942176,,53.09353113163515,0.0,21.497771597382343,61.41016292519711,3.1114334375230457,,0.0,20.885690990372016,,21.68773521165023,43.893179292584485,47.59335367584674,17.247087327798052,37.080031316422925,8.848177164312716,11.145627270263649,,7.498644048021594,50.36994048350418,,13.658420419434652,,22.051871324016417,6.835274311454602,34.502504212016234,130.30340551945577,9.853026296912457,17.04597745400322,5.1174257469150355,,15.127229759424624,19.289250362935483,11.895791668671167,0.0,13.230722227099813,28.837621319221217,11.757563207944735,55.07229388337235,4.37084885474559,12.161546724910732
28,Harvey Barnes,Leicester,Midfielder,23.1784024560753,25.905273333260627,38,34,53.14812038787931,,0.0,,4.114112359125389,60.963368653643656,,11.279126922897127,24.432728687917262,0.0,0.0,6.1067039066626,27.992642494175964,0.0,52.94251746808507,,0.0,5.467111996430716,,0.0,52.269278347546596,,26.41952711504967,,13.875216810269515,88.5466344628849,,59.117788233963154,,24.415813799630318,27.433109010230748,0.0,51.79416007562547,46.81337567924309,14.751285357012726,27.67889261742368,31.040241825547845,52.57330023489253,7.783799105310215,22.744500009641,18.07450522315166,8.55652303040526,35.41555035668925,18.229434793491276,6.799924366035416,0.0,0.0
29,James Maddison,Leicester,Midfielder,21.839885900324653,27.663855473744558,38,30,91.69960365012811,,0.0,,4.995434395773328,101.14733149127177,,79.32017465824198,54.735190630527036,0.0,79.36039504545923,7.835317280521566,4.509021470734923,5.854885956589651,1.5703575813321256,,26.991907484134337,1.889700007827092,,0.0,17.705688732894664,,54.61389059514615,,44.83281973901246,9.274986314163947,,0.0,,0.0,0.0,0.0,10.105364515665347,50.084611706559116,0.0,10.36063177331679,0.0,26.892551951911475,7.317062081528619,14.705448359753245,52.46726109581391,0.0,17.735813575418774,0.0,9.124216852120536,16.303116659185633,28.48288060730489
30,Rodrigo Moreno,Leeds,Midfielder,21.808654811787026,26.733189769287325,38,31,16.943129749069346,,19.043053424763084,,6.4158602802177604,7.127389644571719,,0.0,18.92293398487089,10.738605277589107,39.21270698530753,0.0,2.7671551689893406,0.0,30.306911910590145,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.144824720108456,,32.577155491389924,,26.56906345669464,26.14177260670284,0.0,76.18187091893363,78.58269426477001,77.72954968367208,64.77511950515927,8.482893063078778,23.711770607951742,1.8144905688430653,13.977965280791791,,0.0,4.051154075678943,27.30926645110384,72.9749560246778,124.8771573355101,12.349432366871206
31,Taiwo Awoniyi,Nott'm Forest,Forward,21.603872974472115,30.405450852960755,38,27,21.123797438659064,,66.16820846844864,,83.87467358137397,33.62564774250583,,28.85470783169335,21.901732565932384,19.714457036366387,58.76509756939148,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,54.31883064842062,18.30930897439563,0.0,0.0,38.04626605891754,0.0,132.2975504126794,0.0,0.0,0.0,51.77189477622601,57.30595376651221,19.636503812194874,42.842197670164055,0.0,5.757472475288932,66.63287220077011,0.0
32,Brennan Johnson,Nott'm Forest,Forward,21.500078522881623,21.500078522881623,38,38,2.959578822568214,,0.0,,0.0,6.394817972586183,,0.0,109.89958519537221,38.52711305122818,0.0,0.0,0.0,32.23997589743388,21.370967395651874,,6.029545110619615,48.947156233085856,,6.43130081293095,31.608393555174676,,1.4942742144652603,,4.3469175959397175,20.979109037953684,,60.10354949862718,,33.608437668756785,36.46807682540829,15.554970339252833,16.354983307406563,43.90981004320201,0.0,56.04676994490696,11.997203309917692,72.32793503991547,3.60173851340134,8.222242879844064,0.0,67.03759890032887,10.07620888600345,11.963420213194777,27.17501957312336,11.326284031201816,0.0
33,Solly March,Brighton,Midfielder,20.71978057438572,23.859141267474467,38,33,0.0,0.0,0.0,0.0,0.0,8.584410680184131,10.048286821157703,8.55060333078905,10.50524590643449,,10.433729075356382,6.154641204207661,5.061217464498464,80.95192448632481,,12.944597262852001,4.947964309382414,16.824883169215955,,,38.84416466808723,,48.61697509930529,,12.492494310230521,51.672774423759876,,88.75685628159717,,27.37412113848365,3.1073966239331257,3.1060654092458355,0.0,56.14672744256386,3.0877914426181654,8.402755702612557,3.7002961702329205,63.271465588893406,3.2655970395545646,0.0,,59.767185529398596,3.895434736125308,55.68789089978258,45.457864340648506,29.639382493996344,6.050918775184687
34,Roberto Firmino,Liverpool,Forward,20.65885638996101,31.401461712740733,38,25,40.34004222163533,,59.13676497576057,,0.0,0.0,0.0,0.0,0.0,0.0,11.50472402035082,55.00531572829231,2.079834334944063,0.0,,,0.0,15.873819890533941,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,44.06903961714831,3.610524410084021,35.36511480362315,40.61006547840908,86.21155817602975,0.0,13.291459553017207,151.62560929552083,,16.23780193599829,27.16679613259925,180.96086067111565,1.9472115734557822,0.0,0.0
35,Wilfried Zaha,Crystal Palace,Midfielder,20.611899222899595,29.009339647043877,38,27,0.0,,0.0,,15.959111665816577,7.207041197255168,,64.45395941044818,0.0,0.0,0.0,0.0,,38.08711733693423,46.02120742837379,14.228172901271043,24.23390252459956,6.50272232292987,,0.0,0.0,,0.0,,0.0,0.0,2.100081741205636,10.781781805357218,,16.7416189058856,12.075594998131645,0.0,74.92141046384059,42.89075171073252,9.502966623537551,1.317141149425496,47.624994488309355,7.577328400317379,20.031841300433015,8.250037144930657,,11.114017593136886,32.42837609823104,0.0,151.04984419044345,114.57372237540328,3.5774266932348895
36,Danny Ings,West Ham,Forward,20.566826623546746,22.329697476993612,38,35,37.81860448645421,,12.061249376225481,,5.238989557146561,0.0,0.0,0.0,0.0,0.0,0.0,34.13225799102031,4.5160024090513655,0.0,,,0.0,12.872553509544504,,148.71384954350947,5.291283901715483,,10.211757080050717,,8.06710739188395,0.0,,47.94729269870917,,29.360274175932414,0.0,0.0,111.1680202879038,0.0,0.0,148.41551508890598,27.376765499220333,79.03505181839256,0.0,0.0,8.885623902477208,0.0,0.0,5.222370113267599,8.836396131498182,21.61285540767426,14.755591324192597
37,Ilkay Gundogan,Man City,Midfielder,20.237355843421664,24.807081356452365,38,31,0.0,8.629200167276004,0.0,,16.60274358056029,74.68229091706893,0.0,31.012812207355637,3.499839272280713,,0.0,13.21884156782779,,66.15559816803231,,,0.0,67.81152308922111,,0.0,12.50277521240075,0.0,98.74647625084172,,0.0,60.84447891878706,15.641639121691652,0.0,,3.107521982581032,3.4769979645690574,68.45474492181634,56.82450504668485,1.6267788999154207,4.126379365989325,0.0,,16.268539684938307,0.0,17.770112990104252,0.0,0.0,4.312646658329738,5.846736928030481,66.07624039177827,37.17319071467733,14.606908027264721
38,Anthony Martial,Man Utd,Forward,20.003502779323295,36.1968145530612,38,21,0.0,63.8519209703121,12.55508232301812,,55.23803884043429,43.62017474305763,16.02391675172542,0.0,0.0,,58.63064624313378,39.700935326320504,0.0,8.153395503995839,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,4.484150975926854,,48.300228209564814,54.856143619924886,47.66277205123522,68.69706167903212,0.0,0.0,0.0,0.0,0.0,0.0,238.35863837660347,,0.0,0.0,0.0,0.0,0.0,0.0
39,Leandro Trossard,Arsenal,Midfielder,19.358793756133178,20.434282298140577,38,36,11.1143967557832,,6.581195189048797,,19.247873506368933,0.0,,0.0,0.0,3.502160632264067,0.0,0.0,,0.0,3.5943316057198254,,17.21781407229971,0.0,11.17531736825545,11.306858524794356,0.0,0.0,64.39382760998024,,6.7682047083786365,0.0,,0.0,,0.0,15.437266190956684,0.0,2.02471305966809,6.819254514116275,163.60874165450159,64.9742908219413,12.17845433906075,13.058129840220857,13.03557892636735,155.10424550878713,,35.55129304455199,3.4773742874386016,17.010847941738028,54.75286264386432,16.404727551974652,7.294402434979621
40,Joao Felix Sequeira,Chelsea,Forward,19.23080254672783,26.442353501750766,22,16,91.58402480406285,10.011578999456056,0.0,,28.170353473702004,9.881477187176179,,0.0,0.0,,0.0,19.260840474644358,29.308414994080596,31.253269583161075,20.218578000448584,,35.28932036834091,10.363092886038247,,9.656190125981386,40.07514325236083,,52.61917962399215,,0.0,0.0,,0.0,35.386192254567,0.0,,,,,,,,,,,,,,,,,
41,Michail Antonio,West Ham,Forward,19.151652737711448,22.053418304031364,38,33,9.855520996917374,,0.0,,0.0,135.04760780905553,0.0,65.05137686377545,56.75815347717357,49.578333000752345,40.3377085732427,0.0,16.985736570012175,12.358849161777663,,,0.0,0.0,,50.039099034549096,0.0,,29.624138544844524,,6.272663601550368,5.291117982282508,,7.082709276552642,,0.0,14.738134661844871,15.879696874386733,0.0,0.0,1.8896582114457388,0.0,0.0,0.0,38.86802265643873,24.267009007583642,7.945876887373119,97.64771555620514,5.389691610640992,0.0,0.0,18.481527984548315,18.37245569008189
42,Raheem Sterling,Chelsea,Midfielder,19.150241261588704,25.989613140727528,38,28,66.89676956235962,0.0,52.649117412381415,,32.69349915850403,0.0,,0.0,6.504145129599329,,0.0,0.0,0.0,0.0,0.0,,0.0,37.97352786681803,,4.1746226993594275,76.8481762218524,,0.0,,0.0,0.0,,0.0,0.0,0.0,49.276086097134886,6.2573589425886995,0.0,0.0,0.0,0.0,12.599224731605053,47.4194411603627,0.0,77.35271637281171,,0.0,64.3243001439464,117.51754800790299,6.467743526954433,22.224363261226888,46.53052764496277
43,Che Adams,Southampton,Forward,18.79154327854773,25.50280873517192,38,28,0.0,,0.0,,0.0,54.42250093818638,,0.0,0.0,0.0,0.0,0.0,,0.0,94.14982087475434,21.744590966872323,3.511317254407426,0.0,,0.0,0.0,,0.0,,10.432910890890971,0.0,,4.562016773013844,,23.704902353194612,27.4090409761318,12.323593556110096,56.33555479107385,18.586741560224205,112.80643529203185,0.0,21.11804956508936,32.176911727325994,0.0,48.28047796466755,1.8379651226531095,50.94615671285716,0.0,43.34540825083628,75.42398851902202,0.9602604954705619,0.0
