assists,goals,h_a,id,key_passes,own_goals,player,Understat_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,minutes,creativity,threat,xGBuildup,xGChain,yellow_card,team_h_name,team_a_name,team_name,opponent_team_name,team_h,team_a,team,opponent_team,fixture,round,in_FPL,element
0,0,a,341178,0,0,Onel Hernandez,7697,Sub,17,0,0,341171,1,79,17,0.0,4.9240197986364365,0.008998467586934566,0.058238666504621506,0,Liverpool,Norwich,Norwich,Liverpool,10,14,14,10,1,1,1,284
0,0,a,341179,0,0,Josip Drmic,209,Sub,17,0,0,341176,0,79,4,0.0,0.0,0,0,0,Liverpool,Norwich,Norwich,Liverpool,10,14,14,10,1,1,1,434
0,0,a,341177,0,0,Moritz Leitner,1217,Sub,17,0,0,341174,1,79,29,0.0,4.86493855714798,0,0.0486493855714798,1,Liverpool,Norwich,Norwich,Liverpool,10,14,14,10,1,1,1,288
0,0,h,341152,0,0,Alisson Ramses Becker,1257,GK,1,0,341164,0,0,87,38,0.0,0.0,0,0,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,189
1,0,h,341153,3,0,Trent Alexander-Arnold,1791,DR,2,0,0,0,2,87,90,105.5701494216919,17.54923015832901,0.1266910284757614,1.2044261693954468,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,182
0,0,h,341155,1,0,Joseph Gomez,987,DC,3,0,0,0,0,87,90,2.203359641134739,0.0,0,0.02203359641134739,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,184
0,1,h,341154,0,0,Virgil van Dijk,833,DC,3,0,0,0,1,87,90,0.0,10.531551390886307,0.1266910284757614,0.1266910284757614,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,183
0,0,h,341156,1,0,Andrew Robertson,1688,DL,4,0,0,0,2,87,90,4.572838544845581,6.685501337051392,0.22196750342845917,0.3214750587940216,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,181
0,0,h,341158,0,0,Georginio Wijnaldum,771,MC,9,0,0,0,0,87,90,0.0,0.0,0.38494330644607544,0.38494330644607544,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,199
0,0,h,341159,0,0,Jordan Henderson,605,MC,9,0,0,0,2,87,90,0.0,23.221270740032196,0.3535287380218506,0.5857414603233337,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,198
0,0,h,341157,1,0,Fabio Henrique Tavares,3420,MC,9,0,0,0,1,87,90,7.799225300550461,1.47264264523983,0.5857414603233337,0.6784601211547852,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,197
1,1,h,341160,3,0,Mohamed Salah,1250,FWR,14,0,0,0,2,87,90,30.611366033554077,44.480910897254944,0.943657398223877,1.5892646312713623,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,191
1,0,h,341161,1,0,Roberto Firmino,482,FW,15,0,341165,0,4,87,89,36.68168783187866,93.84540915489197,0,1.305271029472351,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,187
0,1,h,341162,2,0,Divock Origi,484,FWL,16,0,341163,0,1,87,77,18.047019839286804,25.825226306915283,0.23221270740032196,0.544244110584259,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,188
0,0,h,341164,0,0,Adrian San Miguel del Castillo,527,Sub,17,0,0,341152,0,87,52,0.0,0.0,0,0,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,526
0,0,h,341165,0,0,James Milner,489,Sub,17,0,0,341161,0,87,1,0.0,0.0,0,0,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,200
0,0,h,341163,0,0,Sadio Mane,838,Sub,17,0,0,341162,0,87,13,0.0,0.0,0,0,0,Liverpool,Norwich,Liverpool,Norwich,10,14,10,14,1,1,1,192
0,0,a,341194,0,0,Ederson Santana de Moraes,6054,GK,1,0,0,0,0,88,90,0.0,0.0,0,0,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,212
1,0,a,341195,2,0,Kyle Walker,638,DR,2,0,0,0,1,88,90,17.012257874011993,4.248353838920593,0.2250719517469406,0.2250719517469406,1,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,203
0,0,a,341196,0,0,Aymeric Laporte,2498,DC,3,0,0,0,0,88,90,0.0,0.0,0.07341097295284271,0.07341097295284271,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,202
0,0,a,341197,0,0,John Stones,586,DC,3,0,0,0,0,88,90,0.0,0.0,0.1618015170097351,0.1618015170097351,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,207
0,0,a,341198,1,0,Oleksandr Zinchenko,2958,DL,4,0,0,0,1,88,90,4.073727130889893,7.983990013599396,0.6564247608184814,0.736264705657959,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,206
0,0,a,341200,0,0,Rodrigo Hernandez,2496,MC,9,0,0,0,0,88,90,0.0,0.0,0.685762345790863,0.685762345790863,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,443
0,0,a,341201,2,0,David Silva,617,MC,9,0,341207,0,1,88,81,12.832048535346985,2.933754399418831,0.6714043617248535,0.8290623426437378,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,219
1,0,a,341199,3,0,Kevin De Bruyne,447,MC,9,0,341206,0,1,88,80,83.48922729492188,4.848058521747589,0.18258841335773468,1.0174806118011475,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,215
2,0,a,341202,4,0,Riyad Mahrez,750,FWR,14,0,0,0,3,88,90,118.72620582580566,42.67539978027344,0.6497796773910522,2.175405263900757,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,217
0,1,a,341203,0,0,Gabriel Fernando de Jesus,5543,FW,15,0,341205,0,2,88,70,0.0,20.649389922618866,0.1662086695432663,0.37270256876945496,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,211
0,3,a,341204,0,0,Raheem Sterling,618,FWL,16,0,0,0,4,88,90,0.0,158.92468690872192,0.31343305110931396,1.9026799201965332,1,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,214
0,0,a,341206,0,0,Ilkay Gundogan,314,Sub,17,0,0,341199,0,88,10,0.0,0.0,0,0,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,222
0,0,a,341207,0,0,Phil Foden,6055,Sub,17,0,0,341201,0,88,9,0.0,0.0,0,0,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,220
0,1,a,341205,0,0,Sergio Aguero,619,Sub,17,0,0,341203,1,88,20,0.0,76.11320614814758,0.5830137729644775,0.5830137729644775,0,West Ham,Man City,Man City,West Ham,19,11,11,19,8,1,1,210
0,0,h,341180,0,0,Lukasz Fabianski,706,GK,1,0,0,0,0,81,90,0.0,0.0,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,388
0,0,h,341181,0,0,Ryan Fredericks,6891,DR,2,0,0,0,0,81,90,0.0,0.0,0.07705286890268326,0.07705286890268326,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,380
0,0,h,341183,0,0,Fabian Balbuena,6892,DC,3,0,0,0,0,81,90,0.0,0.0,0,0,1,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,382
0,0,h,341182,0,0,Issa Diop,3203,DC,3,0,0,0,1,81,90,0.0,47.03182280063629,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,381
0,0,h,341184,0,0,Aaron Cresswell,534,DL,4,0,0,0,0,81,90,0.0,0.0,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,376
0,0,h,341186,0,0,Jack Wilshere,1036,DMC,7,0,341193,0,0,81,57,0.0,0.0,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,394
0,0,h,341185,0,0,Declan Rice,5553,DMC,7,0,0,0,0,81,90,0.0,0.0,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,395
0,0,h,341187,0,0,Felipe Anderson Pereira Gomes,1208,AMR,11,0,341191,0,0,81,67,0.0,0.0,0,0,1,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,390
0,0,h,341188,0,0,Manuel Lanzini,535,AMC,12,0,0,0,1,81,90,0.0,7.047868520021439,0,0.07047868520021439,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,391
0,0,h,341189,1,0,Michail Antonio,531,AML,13,0,341192,0,0,81,47,7.705286890268326,0.0,0,0.07705286890268326,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,389
0,0,h,341190,0,0,Sebastien Haller,6144,FW,15,0,0,0,1,81,90,0.0,7.705286890268326,0,0.07705286890268326,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,457
0,0,h,341192,0,0,Pablo Fornals,2335,Sub,17,0,0,341189,0,81,43,0.0,0.0,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,399
0,0,h,341193,1,0,Robert Snodgrass,1691,Sub,17,0,0,341186,0,81,33,47.03182280063629,0.0,0,0,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,393
0,0,h,341191,0,0,Javier Hernandez Balcazar,191,Sub,17,0,0,341187,2,81,23,0.0,58.24531316757202,0.07047868520021439,0.5953267812728882,0,West Ham,Man City,West Ham,Man City,19,11,19,11,8,1,1,386
0,0,a,341220,0,0,Dean Henderson,7702,GK,1,0,0,0,0,238,90,0.0,0.0,0,0,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,471
0,0,a,341222,0,0,Chris Basham,7704,DC,3,0,341231,0,0,238,83,0.0,0.0,0.3824998438358307,0.3824998438358307,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,423
0,0,a,341223,0,0,Jack O'Connell,7705,DC,3,0,0,0,0,238,90,0.0,0.0,0.024418622255325317,0.024418622255325317,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,293
0,0,a,341221,0,0,John Egan,7703,DC,3,0,0,0,0,238,90,0.0,0.0,0,0,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,295
0,0,a,341224,0,0,George Baldock,7706,DMR,5,0,0,0,1,238,90,0.0,1.8974760547280312,0.10455305874347687,0.10455305874347687,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,294
0,0,a,341225,0,0,Enda Stevens,7707,DML,6,0,0,0,0,238,90,0.0,0.0,0.10455305874347687,0.10455305874347687,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,291
0,0,a,341228,1,0,Oliver Norwood,7710,MC,9,0,0,0,0,238,90,8.013443648815155,0.0,0.10455305874347687,0.10455305874347687,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,302
0,0,a,341226,2,0,John Lundstram,7708,MC,9,0,341232,0,1,238,79,56.404221057891846,1.8958929926156998,0.10455305874347687,0.6685953140258789,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,297
0,0,a,341227,2,0,John Fleck,7709,MC,9,0,0,0,0,238,90,4.3377552181482315,0.0,0.10455305874347687,0.10455305874347687,1,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,301
0,0,a,341229,0,0,David McGoldrick,7711,FW,15,0,341233,0,2,238,64,0.0,56.404221057891846,0.08013443648815155,0.6441766619682312,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,303
0,0,a,341230,0,0,Callum Robinson,4476,FW,15,0,0,0,2,238,90,0.0,10.455305874347687,0.08013443648815155,0.10455305874347687,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,453
0,1,a,341231,0,0,Billy Sharp,7712,Sub,17,0,0,341222,1,238,7,0.0,76.62742137908936,0,0,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,298
0,0,a,341232,0,0,Luke Freeman,7713,Sub,17,0,0,341226,0,238,11,0.0,0.0,0,0,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,441
0,0,a,341233,0,0,Oliver McBurnie,1736,Sub,17,0,0,341229,1,238,26,0.0,53.837430477142334,0,0,0,Bournemouth,Sheffield Utd,Sheffield Utd,Bournemouth,3,15,15,3,2,1,1,501
0,0,h,341208,0,0,Aaron Ramsdale,5603,GK,1,0,0,0,0,73,90,0.0,0.0,0,0,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,494
0,0,h,341210,0,0,Steve Cook,458,DC,3,0,0,0,1,73,90,0.0,5.648605525493622,0,0,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,58
0,1,h,341211,0,0,Chris Mepham,7384,DC,3,0,0,0,2,73,90,0.0,69.75124478340149,0,0.07839858531951904,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,61
0,0,h,341209,2,0,Nathan Ake,579,DC,3,0,0,0,2,73,90,81.19425773620605,14.662390947341919,0,0.014039821922779083,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,59
0,0,h,341212,0,0,Adam Smith,825,DMR,5,0,0,0,0,73,90,0.0,0.0,0,0,1,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,63
0,0,h,341213,1,0,Diego Rico,5065,DML,6,0,0,0,1,73,90,2.280767261981964,1.3739189133048058,0,0,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,65
0,0,h,341214,0,0,Jefferson Lerma,2182,MC,9,0,0,0,2,73,90,0.0,4.808152467012405,0,0.048081524670124054,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,82
0,0,h,341215,2,0,Philip Billing,6034,MC,9,0,0,0,2,73,90,18.62698346376419,4.3391212821006775,0,0.09898212552070618,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,476
0,0,h,341216,1,0,Joshua King,465,AMC,12,0,0,0,1,73,90,3.404170274734497,2.785542607307434,0,0,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,68
0,0,h,341217,1,0,Ryan Fraser,1683,AMC,12,0,0,0,1,73,90,3.8752660155296326,10.296127200126648,0,0,1,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,75
0,0,h,341218,0,0,Callum Wilson,468,FW,15,0,341219,0,1,73,90,0.0,79.7902762889862,0,0,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,67
0,0,h,341219,0,0,Dominic Solanke,1679,Sub,17,0,0,341218,0,73,1,0.0,0.0,0,0,0,Bournemouth,Sheffield Utd,Bournemouth,Sheffield Utd,3,15,3,15,2,1,1,69
0,0,a,341247,0,0,Angus Gunn,5544,GK,1,0,0,0,0,74,90,0.0,0.0,0,0,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,319
0,0,a,341250,0,0,Jack Stephens,1735,DC,3,0,341258,0,0,74,76,0.0,0.0,0.5794821977615356,0.5794821977615356,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,308
0,0,a,341248,0,0,Jannik Vestergaard,111,DC,3,0,0,0,1,74,90,0.0,12.154563516378403,0.5794821977615356,0.5794821977615356,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,304
0,0,a,341249,1,0,Jan Bednarek,6042,DC,3,0,0,0,1,74,90,12.154563516378403,5.717216059565544,0,0,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,307
0,0,a,341251,1,0,Yan Valery,7280,DMR,5,0,0,0,0,74,90,57.948219776153564,0.0,0,0.5794821977615356,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,306
0,0,a,341252,0,0,Ryan Bertrand,835,DML,6,0,0,0,1,74,90,0.0,9.67085212469101,0.5794821977615356,0.5794821977615356,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,305
0,0,a,341253,1,0,Oriol Romeu Vidal,842,MC,9,0,0,0,2,74,90,6.788909435272217,4.711970686912537,0,0.06788909435272217,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,328
0,0,a,341254,0,0,James Ward-Prowse,843,MC,9,0,0,0,2,74,90,0.0,6.412750482559204,0.6473712921142578,0.7114987969398499,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,321
0,0,a,341256,0,0,Nathan Redmond,790,AMC,12,0,0,0,2,74,90,0.0,10.901110619306564,0.5794821977615356,0.6884933114051819,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,320
0,0,a,341255,1,0,Danny Ings,986,AMC,12,0,341259,0,0,74,69,4.1122011840343475,0.0,0,0.041122011840343475,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,313
0,0,a,341257,0,0,Che Adams,7700,FW,15,0,341260,0,2,74,76,0.0,59.18344855308533,0.06788909435272217,0.6597235798835754,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,437
0,0,a,341259,0,0,Michael Obafemi,6504,Sub,17,0,0,341255,0,74,21,0.0,0.0,0,0,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,314
0,0,a,341260,1,0,Sofiane Boufal,1734,Sub,17,0,0,341257,0,74,14,5.717216059565544,0.0,0,0,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,508
0,0,a,341258,0,0,Pierre-Emile Højbjerg,343,Sub,17,0,0,341250,0,74,14,0.0,0.0,0,0,0,Burnley,Southampton,Southampton,Burnley,5,16,16,5,3,1,1,325
0,0,h,341234,1,0,Nick Pope,5552,GK,1,0,0,0,0,92,90,2.326565608382225,0.0,0,0.02326565608382225,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,93
0,0,h,341235,1,0,Matthew Lowton,1652,DR,2,0,0,0,0,92,90,2.3489056155085564,0.0,0.4641471803188324,0.4876362383365631,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,85
0,0,h,341236,0,0,Ben Mee,1654,DC,3,0,0,0,0,92,90,0.0,0.0,0,0,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,83
0,0,h,341237,0,0,James Tarkowski,1665,DC,3,0,0,0,2,92,90,0.0,3.602791577577591,0.08131049573421478,0.08131049573421478,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,84
2,0,h,341238,2,0,Erik Pieters,887,DL,4,0,0,0,1,92,90,54.5457661151886,1.50736877694726,0,0.5605313777923584,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,447
0,1,h,341239,2,0,Johann Berg Gudmundsson,1663,MR,8,0,0,0,2,92,90,3.602791577577591,11.037641763687134,0,0.11037641763687134,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,96
0,0,h,341240,0,0,Jack Cork,712,MC,9,0,0,0,0,92,90,0.0,0.0,0.4876362383365631,0.4876362383365631,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,102
0,0,h,341241,1,0,Ashley Westwood,669,MC,9,0,0,0,0,92,90,1.50736877694726,0.0,0.4641471803188324,0.4792208671569824,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,101
0,0,h,341242,0,0,Dwight McNeil,6756,ML,10,0,341246,0,0,92,87,0.0,0.0,0,0,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,97
0,0,h,341243,0,0,Chris Wood,4456,FW,15,0,0,0,1,92,90,0.0,2.326565608382225,0,0.02326565608382225,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,91
0,2,h,341244,0,0,Ashley Barnes,4422,FW,15,0,341245,0,4,92,87,0.0,72.4496841430664,0,0.7244968414306641,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,90
0,0,h,341245,0,0,Jay Rodriguez,844,Sub,17,0,0,341244,0,92,3,0.0,0.0,0,0,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,451
0,0,h,341246,0,0,Aaron Lennon,593,Sub,17,0,0,341242,0,92,3,0.0,0.0,0,0,0,Burnley,Southampton,Burnley,Southampton,5,16,5,16,3,1,1,430
0,0,a,341274,0,0,Jordan Pickford,741,GK,1,0,0,0,0,72,90,0.0,0.0,0.03903314098715782,0.03903314098715782,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,148
0,0,a,341275,0,0,Seamus Coleman,585,DR,2,0,0,0,1,72,90,0.0,42.319732904434204,0.024009237065911293,0.44720658659935,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,144
0,0,a,341276,0,0,Yerry Mina,6521,DC,3,0,0,0,0,72,90,0.0,0.0,0.03903314098715782,0.03903314098715782,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,142
0,0,a,341277,0,0,Michael Keane,1653,DC,3,0,0,0,0,72,90,0.0,0.0,0.03903314098715782,0.03903314098715782,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,143
0,0,a,341278,1,0,Lucas Digne,1823,DL,4,0,0,0,1,72,90,14.07676488161087,3.903314098715782,0.1407676488161087,0.17980079352855682,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,141
0,0,a,341279,1,0,Morgan Schneiderlin,551,DMC,7,1,0,0,0,72,79,3.903314098715782,0.0,0.024009237065911293,0.06304237991571426,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,158
0,0,a,341280,1,0,Andre Filipe Tavares Gomes,2383,DMC,7,0,341287,0,0,72,45,3.569374233484268,0.0,0.03903314098715782,0.0747268870472908,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,422
0,0,a,341281,1,0,Richarlison de Andrade,6026,AMR,11,0,0,0,3,72,90,2.4009237065911293,15.24806022644043,0.17980079352855682,0.2889896631240845,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,150
0,0,a,341282,1,0,Gylfi Sigurdsson,714,AMC,12,0,341286,0,4,72,82,6.730096787214279,56.71876072883606,0,0.5671876072883606,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,151
0,0,a,341283,1,0,Bernard Anicio Caldeira Duarte,7063,AML,13,0,0,0,0,72,90,5.922258272767067,0.0,0.17980079352855682,0.2390233725309372,1,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,152
0,0,a,341284,1,0,Dominic Calvert-Lewin,5555,FW,15,0,341285,0,1,72,72,1.672908291220665,5.922258272767067,0.1407676488161087,0.19999024271965027,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,147
0,0,a,341285,0,0,Moise Kean,1304,Sub,17,0,0,341284,0,72,18,0.0,0.0,0,0,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,496
0,0,a,341286,0,0,Tom Davies,1042,Sub,17,0,0,341282,0,72,8,0.0,0.0,0,0,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,154
0,0,a,341287,0,0,Jean-Philippe Gbamin,4764,Sub,17,0,0,341280,0,72,45,0.0,0.0,0,0,0,Crystal Palace,Everton,Everton,Crystal Palace,7,8,8,7,4,1,1,497
0,0,h,341261,0,0,Vicente Guaita,2190,GK,1,0,0,0,0,78,90,0.0,0.0,0,0,0,Crystal Palace,Everton,Crystal Palace,Everton,7,8,7,8,4,1,1,131
0,0,h,341262,0,0,Joel Ward,510,DR,2,0,0,0,0,78,90,0.0,0.0,0,0,0,Crystal Palace,Everton,Crystal Palace,Everton,7,8,7,8,4,1,1,126
0,0,h,341263,0,0,Martin Kelly,525,DC,3,0,0,0,0,78,90,0.0,0.0,0,0,0,Crystal Palace,Everton,Crystal Palace,Everton,7,8,7,8,4,1,1,128
0,0,h,341264,0,0,Scott Dann,512,DC,3,0,0,0,1,78,90,0.0,6.846261024475098,0,0,0,Crystal Palace,Everton,Crystal Palace,Everton,7,8,7,8,4,1,1,127
0,0,h,341265,0,0,Patrick van Aanholt,730,DL,4,0,0,0,0,78,90,0.0,0.0,0,0,0,Crystal Palace,Everton,Crystal Palace,Everton,7,8,7,8,4,1,1,123
